Epoch	penalty	Crash_ratio	alpha	entropy	critic1	critic2	cost	LossPi	alpha_loss	critic1_loss	critic2_loss	cost_loss	sigma	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
21	3.1118603	0.1388889	0.13748734	0.13304162	4.637629	4.6373725	0.43275484	-4.117564	-7.4004354	2.3281574	2.2858977	0.042243794	0.26534307	21.658703	7.2333307	31.32961	1.7840985	2.4521084	1.1659842	5.706526	0.90809417	22.1	25998	84000.0	5031.38639497757
22	3.2116416	0.13661203	0.12482033	0.12527663	4.8274198	4.827214	0.43459618	-4.170178	-7.65251	2.2160661	2.167257	0.040941708	0.27861014	21.206806	6.772592	32.54247	-0.7123605	2.444034	1.2173114	5.8046927	0.90915495	21.994535	26998	88000.0	5266.797645330429
23	3.3114986	0.16756757	0.11316449	0.11241384	5.023166	5.022614	0.4379803	-4.20257	-7.7662463	2.149234	2.0981655	0.040359177	0.29254067	21.16893	7.6219683	30.394558	0.20954965	2.492474	1.2202812	5.698981	0.6655238	21.637838	27998	92000.0	5498.9330904483795
24	3.410713	0.101123594	0.102888554	0.1006427	5.1254945	5.1257668	0.43730682	-4.0824795	-7.4489484	1.9961843	1.9453627	0.039539944	0.3071677	21.927368	6.2067647	31.151758	1.8951967	2.3586779	1.0718176	6.4771023	0.9207084	22.38764	28998	96000.0	5735.888270139694
25	3.5099664	0.12707183	0.093471326	0.100364044	5.3911715	5.390828	0.44045404	-4.3432784	-8.17607	2.0027928	1.9479396	0.03875547	0.32252607	21.805307	6.7446337	32.576073	3.5431826	2.3766322	1.1354985	6.302638	0.6654526	22.071823	29998	100000.0	5973.389139652252
26	3.6089945	0.13043478	0.08459268	0.094782725	5.668498	5.667527	0.4417291	-4.6445274	-8.939516	2.013957	1.9522835	0.039620355	0.3386524	21.791414	6.9641614	32.39414	1.9038734	2.4655397	1.1145165	5.5110955	0.908383	21.831522	30998	104000.0	6207.765517234802
27	3.7083542	0.110497236	0.0766313	0.0918923	5.8193045	5.8191104	0.44667885	-4.6209855	-9.032461	1.9224977	1.8625772	0.038856946	0.35558507	22.181507	6.436166	31.848812	2.9461355	2.3911366	1.0833762	5.6199713	0.89950025	22.0	31998	108000.0	6436.52005147934
28	3.8076508	0.12087912	0.06946387	0.091167256	6.094388	6.0944004	0.44881335	-4.8753667	-9.507582	1.949166	1.8811699	0.038872544	0.3733644	21.942295	6.6700706	31.588074	2.3208575	2.42942	1.1827393	6.042943	0.67190856	22.04945	32998	112000.0	6667.728986263275
29	3.906964	0.10055866	0.0631292	0.08864592	6.2194376	6.218507	0.45036837	-4.8708615	-9.569955	1.8406384	1.7768089	0.03871809	0.39203253	22.19304	6.47084	30.57371	1.6534703	2.316158	1.0572059	6.039065	0.6631975	22.374302	33998	116000.0	6902.1260488033295
30	4.0058804	0.09550562	0.05723288	0.086051606	6.4375215	6.437298	0.4491846	-5.031074	-10.262308	1.8514514	1.7877401	0.038502686	0.4116341	21.916803	6.081466	31.045292	2.9191556	2.3779469	1.0448661	5.472232	0.6647479	22.382023	34998	120000.0	7140.872553348541
31	4.104422	0.07777778	0.05181093	0.0870164	6.6670833	6.667561	0.44943848	-5.258167	-10.769025	1.8799797	1.8156219	0.038822632	0.43221584	22.294018	6.051315	31.224049	-1.2625805	2.2320733	0.9925134	6.4535885	0.90767217	22.211111	35998	124000.0	7374.862216711044
32	4.2030935	0.11235955	0.046947233	0.08792934	6.873199	6.872704	0.4478525	-5.4150653	-11.053428	1.8189322	1.7560444	0.038296334	0.45382667	21.171566	6.402892	31.63736	2.7337832	2.420295	1.0273945	6.391198	0.90763116	22.460674	36998	128000.0	7619.7238783836365
33	4.3015018	0.11891892	0.04256343	0.08529347	7.005358	7.0047126	0.44942805	-5.400574	-11.237938	1.8190745	1.7631551	0.038742006	0.47651803	21.385283	6.552602	30.268976	2.2148979	2.2060604	1.0918081	5.5563917	0.6658495	21.643244	37998	132000.0	7857.240342617035
34	4.400528	0.061452515	0.038798142	0.08000739	7.0605597	7.0584474	0.44959414	-5.2263017	-10.663512	1.6596963	1.6125503	0.037018288	0.5003439	22.217762	5.716636	30.266848	1.9863381	2.1284013	0.9028781	5.1588745	0.9076691	22.29609	38998	136000.0	8094.190714836121
35	4.4988837	0.072222225	0.035130925	0.08204282	7.4281793	7.428167	0.44567952	-5.824497	-12.078605	1.8677632	1.8154734	0.038906537	0.525361	22.391512	5.854941	32.18976	0.9708514	2.2531393	0.93590957	5.6072536	0.90901977	22.322222	39998	140000.0	8334.484669446945
36	4.597128	0.0625	0.031812713	0.07991405	7.578428	7.5783496	0.44661304	-5.862413	-12.257805	1.802945	1.7572168	0.038991936	0.551629	22.7817	5.579019	30.71019	3.2455258	2.2648282	0.9013238	5.5267677	0.91141784	22.801136	40998	144000.0	8574.405148267746
37	4.695176	0.083333336	0.028821405	0.0813913	7.786592	7.7858515	0.44138074	-6.0398397	-12.522208	1.8623974	1.8177326	0.038896997	0.5792106	21.829006	6.177696	34.16592	2.350734	2.1734846	1.0334204	5.93821	0.6643425	22.116667	42000	148000.0	8812.71591591835
38	4.793165	0.05027933	0.026146652	0.081953034	7.9401565	7.940973	0.43958813	-6.142832	-13.142306	1.8486291	1.8076241	0.038903546	0.6081713	22.36358	5.324858	32.64799	2.7978854	2.1409566	0.9477297	5.4052534	0.9096289	22.335196	42998	152000.0	9054.627377986908
39	4.8913107	0.033898305	0.02371669	0.08214109	8.134465	8.135296	0.43537372	-6.3440037	-13.787236	1.8255205	1.7870293	0.038892403	0.6385797	22.68276	4.8841615	31.22882	1.9693713	2.054363	0.85720223	5.933334	0.66555107	22.59322	43998	156000.0	9287.793344974518
40	4.989157	0.02793296	0.02146654	0.083917506	8.191161	8.190158	0.43585163	-6.1941295	-13.5765	1.7634116	1.7316816	0.037908744	0.67050856	22.643345	4.5260153	30.05148	3.793673	1.9828702	0.86525977	5.8443713	0.9092088	22.525139	44998	160000.0	9520.139335155487
41	5.0872235	0.06214689	0.01950157	0.083439186	8.366809	8.36767	0.43235186	-6.3232245	-13.91679	1.7834864	1.7532929	0.038288698	0.70403403	21.871086	5.792001	30.691557	2.0338502	2.0617611	0.92209303	6.366025	0.6630838	22.333334	45998	164000.0	9757.360105752945
42	5.1848593	0.02259887	0.017667206	0.084466144	8.617887	8.6174555	0.42681187	-6.67533	-14.670035	1.8447697	1.8167313	0.03841535	0.7392357	22.74262	4.6884747	31.380402	-0.7454575	1.9257782	0.70286304	4.049154	0.6626425	22.683617	46998	168000.0	9990.271756410599
43	5.2822876	0.028089888	0.016042639	0.08304129	8.677635	8.677436	0.42217144	-6.545093	-14.397711	1.7681632	1.7437842	0.037744984	0.7761974	22.91161	4.717039	30.971342	-0.39117336	1.9679224	0.7962405	4.9373126	0.9084557	22.522472	48000	172000.0	10216.695338010788
44	5.379965	0.02259887	0.0145395035	0.08488548	8.883174	8.882906	0.4206615	-6.781663	-15.270818	1.8515896	1.8273613	0.03794246	0.8150073	22.351418	4.663163	31.991018	5.7729034	2.073759	0.87146586	5.739714	0.909026	22.497175	48998	176000.0	10454.30986213684
45	5.477289	0.0057142857	0.013165705	0.08395355	9.203281	9.203643	0.4109305	-7.298927	-16.49528	2.0167193	1.992826	0.03892859	0.85575765	22.734274	3.9069722	31.298233	3.9552608	1.8754998	0.7243264	4.570137	0.6702973	22.897142	49998	180000.0	10688.7447245121
46	5.57416	0.011363637	0.011919813	0.0831314	9.312858	9.312819	0.40565473	-7.3176904	-16.312424	1.9488001	1.9273069	0.038014133	0.8985457	22.57907	4.3666143	30.886623	1.0609715	1.886098	0.73468083	4.709706	0.90872073	22.65909	50998	184000.0	10919.09626340866
47	5.671707	0.022346368	0.010856666	0.079407185	9.315237	9.31572	0.40384814	-7.0792813	-15.628358	1.8140979	1.798126	0.037303865	0.94347316	22.835722	4.6026587	31.170763	0.15820965	1.8979335	0.682833	4.2502656	0.90782773	22.441341	51998	188000.0	11154.980480670929
48	5.7690406	0.011235955	0.009866343	0.078862764	9.429771	9.430188	0.39878535	-7.1442776	-16.072504	1.7601889	1.7442101	0.037072416	0.99064654	22.307259	4.580008	31.33235	0.8673277	1.9085596	0.6380841	3.9013565	0.66332275	22.505617	52998	192000.0	11394.036835432053
49	5.8660703	0.033519555	0.008934401	0.07653541	9.689532	9.689649	0.39439696	-7.5541596	-16.874134	1.9726399	1.954943	0.03751141	1.040179	22.00333	5.063367	31.107424	0.6949761	1.8395675	0.6318793	4.2255945	0.9214261	22.26257	53998	196000.0	11626.208711147308
50	5.9628487	0.0	0.008085459	0.07581517	9.848568	9.848506	0.38562766	-7.721732	-17.704966	1.9546635	1.9388001	0.036878135	1.092188	22.535448	3.794569	30.557714	12.044818	1.8505813	0.6428144	4.4411736	0.90773594	22.698864	54998	200000.0	11864.393798828125
51	6.0594716	0.011299435	0.0073355217	0.07596109	10.08057	10.081051	0.37803015	-8.0597	-18.066904	2.1211622	2.1066837	0.0373382	1.1467974	21.961832	4.229149	30.418926	3.2287931	1.8813808	0.69978195	5.1575985	0.66540337	22.677965	55999	204000.0	12113.762672901154
52	6.1560383	0.01734104	0.0066515966	0.074430756	10.198086	10.197783	0.37411332	-8.05434	-18.171213	2.1314654	2.1175704	0.03676658	1.2041372	21.417433	4.346248	31.218344	0.40524688	1.9399911	0.7012069	6.061641	0.9077883	23.17341	56998	208000.0	12363.21745800972
53	6.2526665	0.0056179776	0.0060354797	0.07281998	10.375092	10.375589	0.3662531	-8.29052	-18.5158	2.204932	2.1933072	0.037105873	1.2643437	21.978952	4.2852564	29.954653	4.268498	1.7997867	0.5707023	3.8200073	0.6630636	22.477528	58000	212000.0	12618.818754911423
54	6.349338	0.016949153	0.0054713325	0.07257753	10.45592	10.456549	0.36305824	-8.279608	-18.60612	2.0334587	2.0232766	0.03593606	1.3275613	22.10626	4.669048	32.053413	4.4134536	1.8114372	0.6833563	5.09246	0.6645419	22.559322	58998	216000.0	12884.214724779129
55	6.445826	0.017142856	0.0049682185	0.06980464	10.597094	10.597649	0.3556175	-8.414776	-18.53705	2.083191	2.073444	0.035981286	1.3939393	22.16592	4.7637653	33.02393	2.3789418	1.8942866	0.79815495	7.176178	0.9096439	22.782858	59998	220000.0	13155.423617362976
56	6.5427804	0.0	0.004505886	0.07036688	10.803599	10.803247	0.3515713	-8.71489	-19.829445	2.2261906	2.218789	0.03569043	1.4636365	21.896244	4.0074353	30.873323	12.789685	1.7973335	0.5753709	4.9789023	0.90903324	22.672316	60998	224000.0	13425.989465475082
57	6.6395664	0.0057142857	0.0040905657	0.07086981	10.77199	10.771923	0.34814504	-8.446176	-18.951817	1.9580768	1.9512856	0.034931757	1.5368181	21.976229	4.5049443	33.256607	-1.1246608	1.7901953	0.6727847	4.822815	0.9092489	22.788572	61998	228000.0	13697.86961722374
58	6.73657	0.011363637	0.0037222947	0.06676587	10.751717	10.752162	0.34771693	-8.211956	-17.993988	1.8391963	1.8326281	0.034580987	1.6136594	21.430075	4.0901237	30.22011	1.0301136	1.8005688	0.66605127	4.9780517	0.6657195	22.698864	62998	232000.0	13970.590695858002
59	6.834348	0.0057803467	0.003385677	0.06661936	10.8895235	10.890166	0.34363806	-8.382291	-19.015491	1.8823798	1.8763235	0.0348762	1.6943423	22.176126	4.0901055	32.020435	9.602129	1.7991073	0.62824184	4.212953	0.90835035	23.248554	63998	236000.0	14253.426814317703
60	6.931019	0.0057471264	0.0030651535	0.066216506	10.971002	10.971248	0.33891687	-8.439146	-19.053785	1.8434935	1.8381032	0.034062423	1.7790593	22.098305	4.104649	30.505177	0.922489	1.7960842	0.55348647	4.11481	0.90841186	22.94253	64998	240000.0	14526.394129753113
61	7.0273867	0.0	0.0027739918	0.06614022	11.288762	11.287611	0.32873675	-9.061923	-21.00246	2.116444	2.1108913	0.034025487	1.8680118	22.077574	4.2444835	30.357817	1.9833702	1.7139367	0.55285853	4.216945	0.9093187	22.698864	65998	244000.0	14790.644020557404
62	7.1232977	0.011235955	0.002507019	0.06477423	11.497959	11.499143	0.32232487	-9.317819	-21.808538	2.235293	2.2330275	0.033829246	1.9614128	21.657812	4.35465	29.693777	-1.3819671	1.8600072	0.7126341	4.5428286	0.90810716	22.634832	66998	248000.0	15057.809216499329
63	7.2194257	0.016759777	0.0022700538	0.06411995	11.466286	11.465721	0.32100025	-9.058297	-20.784437	2.1032994	2.0992684	0.033766504	2.0594828	22.014612	4.402344	29.809378	4.7638273	1.7492869	0.6033615	3.8722644	0.6657762	22.340782	68000	252000.0	15319.03837943077
64	7.3161497	0.0056497175	0.0020650558	0.062379446	11.682328	11.683362	0.3143933	-9.388709	-21.56643	2.2718296	2.2704563	0.03332629	2.1624575	21.524706	4.531298	33.065964	1.2908001	1.8148162	0.665922	4.900356	0.90765506	22.446327	68998	256000.0	15594.924320697784
65	7.4117336	0.0055555557	0.0018666895	0.06351643	11.982983	11.983937	0.3057021	-9.982055	-23.492922	2.4313118	2.430773	0.033342935	2.27058	22.357344	4.6302905	30.58543	-3.1758757	1.7211734	0.6665991	6.3155227	0.66467655	22.194445	69998	260000.0	15868.635611534119
66	7.508569	0.0056497175	0.0016955611	0.0613885	11.79924	11.798133	0.3069592	-9.346575	-21.609055	2.02768	2.0279355	0.032175325	2.384109	21.75005	4.2698097	29.647251	-3.6762054	1.8440014	0.6643858	6.534769	0.9096409	22.672316	70998	264000.0	16161.18265581131
67	7.6048455	0.0	0.0015407975	0.06119613	11.990864	11.993091	0.29946864	-9.638836	-21.929117	2.2040765	2.2065284	0.031836685	2.5033145	21.73744	3.6098406	30.977018	12.816871	1.7998595	0.5726447	3.869077	0.6642042	22.683617	71998	268000.0	16434.33332848549
68	7.7016516	0.0	0.0013987431	0.06186086	12.01809	12.018885	0.3001434	-9.552676	-22.261616	2.127361	2.1276753	0.0310025	2.6284804	21.924534	3.8343606	29.801311	10.9208145	1.7655447	0.59780586	4.4893956	0.889461	22.440678	72998	272000.0	16700.169719219208
69	7.7991123	0.011299435	0.0012705463	0.060057268	12.125457	12.12577	0.298232	-9.611955	-22.248055	2.1361406	2.134479	0.030816268	2.7599041	21.936235	4.456106	30.865923	0.87924033	1.7811658	0.65356857	4.1268883	0.9081151	22.638418	73998	276000.0	16963.01883149147
70	7.8956494	0.0056818184	0.001148855	0.060983315	12.352273	12.353693	0.29312298	-9.997564	-23.42868	2.3104174	2.313845	0.031074423	2.8978996	22.079706	4.5174212	30.55269	0.5357111	1.8224087	0.6396075	4.1850433	0.9084113	22.704546	74998	280000.0	17239.506922483444
