Epoch	AverageCrash_counter	StdCrash_counter	Crash_ratio	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	LossCV	DeltaLossPi	DeltaLossV	DeltaLossCV	Entropy	KL	ClipFrac	StopIter	Time
81	42.0	0.0	0.23595506	13.0463705	9.892974	28.98828	-10.757843	2.3801534	1.0219136	6.3392634	0.66769147	22.230337	10.831002	2.6555922	16.960114	-2.4986987	328000	0.0	35.93724	0.494311	-0.025690056	-1.5337515	-0.039544076	0.40624303	0.012549713	0.13100001	5.0	38386.43410515785
82	39.0	0.0	0.22543353	12.444051	10.063523	29.776682	-11.340161	2.345123	0.9666304	4.48917	0.9109907	23.086704	11.119532	3.0472295	17.81082	-1.1772183	332000	-2.2351742e-08	35.31586	0.41815042	-0.0358714	-1.4848499	-0.0046133697	0.45162806	0.016232042	0.183	10.0	38862.43466973305
83	38.0	0.0	0.23170732	10.05755	9.757937	28.904543	-12.065183	2.5789118	1.0210092	5.6620884	0.9281379	24.304878	10.30524	3.275838	17.544613	0.9034698	336000	2.9802322e-08	35.930977	0.48307055	-0.03516382	-2.4382868	-0.027832493	0.52052665	0.013777846	0.117249995	15.0	39368.402822732925
84	41.0	0.0	0.25308642	8.497652	8.86425	26.42015	-10.57031	2.751064	1.042104	5.696745	0.9098808	24.567902	9.147352	2.976815	16.732573	0.61527944	340000	0.0	30.791306	0.528255	-0.06056883	-1.0974083	-0.017590761	0.6063857	0.014042545	0.10175	11.0	39891.83975434303
85	31.0	0.0	0.26495728	10.445986	10.191435	27.894005	-10.671958	2.6746001	0.9812716	5.091328	0.8949124	22.897436	9.579534	2.3835452	15.889237	0.75122535	344000	-8.940697e-08	79.29224	0.34686166	-0.098634705	-35.53969	-0.025556743	0.7522985	0.014785379	0.23875	11.0	40438.238766908646
86	33.0	0.0	0.2244898	12.613001	9.141622	30.487007	-7.4883866	2.568257	1.0263093	5.8344955	0.910991	22.292517	7.2886	4.1041155	15.515943	-3.031347	348000	7.450581e-09	43.27276	0.43712297	-0.04016096	-2.5951557	-0.010174498	0.6967897	0.012656255	0.18900001	10.0	40934.69273042679
87	59.0	0.0	0.3041237	11.442599	9.740162	30.914564	-10.74883	2.5354178	1.1512316	5.5201507	0.90902245	20.520618	9.870582	3.5310063	16.55734	-1.4639974	352000	-7.0780516e-08	44.67252	0.63282824	-0.09874054	-6.6989784	-0.046777368	0.6268216	0.016300235	0.2065	8.0	41381.13800358772
88	68.0	0.0	0.33333334	12.255436	10.50933	30.027008	-9.905258	2.6214156	1.2043712	7.033855	0.89655215	19.485294	10.2786	2.7900631	16.73182	1.0163684	356000	-1.8626451e-09	45.354805	0.7080878	-0.042913713	-3.858841	-0.01726693	0.6037365	0.0132478345	0.20699999	8.0	41816.31555724144
89	72.0	0.0	0.34951457	12.905186	10.63498	31.909376	-11.1162815	2.5705974	1.2004602	5.5621934	0.6666548	19.296116	10.830229	2.454755	16.103886	0.21712102	360000	2.2351742e-08	43.89969	0.7720283	-0.042957902	-1.0744476	-0.0136755705	0.5305353	0.0137182735	0.15275	10.0	42239.32442736626
90	39.0	0.0	0.35454544	12.733588	10.818095	29.832224	-8.977183	2.5135076	1.0832282	5.3285613	0.91346407	19.1	10.343035	2.1669278	17.263327	-0.17451996	364000	0.0	67.33121	0.33328605	-0.14522551	-34.364502	-0.026163008	0.502578	0.014526695	0.14050001	17.0	42809.10434126854
91	50.0	0.0	0.2631579	13.637631	9.549621	31.152008	-9.5869665	2.374447	1.0058197	6.0382824	0.9098585	20.942104	9.974069	4.156159	17.13677	-2.6389387	368000	-9.313226e-09	46.901527	0.5186884	-0.043547392	-10.56464	-0.029517382	0.4437924	0.013152767	0.143	6.0	43246.16270804405
92	48.0	0.0	0.25945947	13.023166	9.566888	29.885134	-10.3481	2.4103312	1.0190341	4.8037224	0.66651934	21.41081	11.115838	3.1410508	17.253063	-1.1243131	372000	2.2351742e-08	38.910927	0.50570244	-0.06721631	-3.2641554	-0.014452204	0.4553269	0.01511262	0.17500001	7.0	43696.96392607689
93	50.0	0.0	0.2793296	11.539503	9.66128	28.372297	-10.77067	2.4934373	0.9596545	4.77051	0.6676222	22.318436	10.615754	2.9577234	17.373392	0.10317697	376000	0.0	37.386894	0.45529774	-0.03359744	-2.0192623	-0.011315599	0.5004615	0.01204299	0.156	8.0	44170.386347293854
94	45.0	0.0	0.2631579	10.530972	9.133828	27.976284	-11.252022	2.600583	1.0498952	5.9211617	0.9090847	23.146198	9.980276	2.9227521	16.791136	-0.3245406	380000	1.4901161e-08	32.03347	0.5104589	-0.082461275	-0.6154003	-0.02780129	0.5338379	0.015580621	0.1645	16.0	44657.07416296005
95	46.0	0.0	0.25842696	12.598045	9.7481785	29.357746	-10.804332	2.4097807	1.0568751	6.0436225	0.8965874	22.320225	10.094762	2.910008	16.685642	-0.27765864	384000	7.450581e-09	33.606407	0.5258839	-0.051214326	-1.1804028	-0.014629006	0.48397854	0.014370041	0.169	7.0	45112.944061517715
96	48.0	0.0	0.26373628	12.700497	9.720815	33.09873	-9.05615	2.4507282	0.9786801	5.5191393	0.6675877	21.862637	10.812519	3.067102	17.464811	1.8553245	388000	1.4901161e-08	34.39424	0.44098705	-0.0684742	-0.9621525	-0.0112710595	0.4452998	0.014174384	0.17425	8.0	45563.414936065674
97	38.0	0.0	0.20652173	14.700666	9.00441	31.073969	-4.9464974	2.3174453	0.9786433	4.7616863	0.66643715	21.64674	11.029252	2.7040734	17.594019	0.9732816	392000	-7.450581e-09	35.690414	0.4644301	-0.05111611	-3.8968687	-0.019526437	0.40552118	0.014418286	0.14675	7.0	45999.88417673111
98	52.0	0.0	0.26262626	15.404058	9.454165	29.82781	-7.882674	2.3418274	1.045527	4.678605	0.6671184	20.141415	12.359194	2.0555415	17.1398	2.2168632	396000	3.7252903e-08	37.009575	0.5717536	-0.03597895	-1.7359848	-0.02536434	0.35518023	0.012219172	0.115	8.0	46419.06199812889
99	64.0	0.0	0.30917874	13.680393	9.802826	30.809238	-9.504301	2.4672103	1.1701754	5.5028744	0.6664412	19.241547	12.380814	2.4000006	18.102272	1.4942732	400000	2.2351742e-08	39.691315	0.7196759	-0.05772368	-1.1231823	-0.023976445	0.33804202	0.013662288	0.119	20.0	46835.09114456177
100	84.0	0.0	0.3906977	12.572389	10.238569	31.066912	-8.703199	2.623051	1.1725081	5.6966047	0.6664548	18.48372	11.620117	2.2969282	17.230343	0.09655225	404000	5.9604645e-08	44.978832	0.7501465	-0.12226582	-1.3941631	-0.03306669	0.2520579	0.015248574	0.121999994	11.0	47248.10804748535
101	68.0	0.0	0.32692307	13.636515	10.526783	30.222723	-10.123821	2.4536967	0.990384	5.0605187	0.6675548	19.221153	11.2132845	2.5569687	18.199614	-0.8401314	408000	4.4703484e-08	43.933743	0.5738834	-0.15995154	-1.2071304	-0.032624632	0.25421566	0.012923038	0.15725	6.0	47664.4634411335
102	59.0	0.0	0.3041237	15.157788	10.086839	30.479288	-8.488754	2.4324682	1.0088079	4.8279943	0.66766906	20.5	12.0521345	2.5269902	17.836933	-2.053028	412000	0.0	43.815544	0.5387711	-0.057687774	-1.0477219	-0.020124584	0.2917086	0.013344955	0.14875	5.0	48094.95371174812
103	49.0	0.0	0.25789472	14.375009	9.162718	33.6319	-9.844939	2.2390769	1.0266945	4.819464	0.8420426	21.015789	12.410779	2.5436945	18.507154	0.4697255	416000	-8.940697e-08	34.129513	0.51071596	-0.11446248	-2.6077042	-0.028351903	0.29788357	0.014909866	0.144	6.0	48524.2682929039
104	45.0	0.0	0.252809	13.191234	9.583322	30.106726	-9.603242	2.411873	0.9959567	4.4963784	0.7261084	22.297752	11.514401	2.898859	18.49072	0.94339305	420000	-7.4505806e-08	33.932865	0.46178302	-0.019665182	-2.8799171	-0.036085457	0.34944785	0.014983028	0.143	6.0	48970.00650382042
105	44.0	0.0	0.25730994	11.046271	9.465784	29.184872	-6.705278	2.4732342	0.98847914	5.9958415	0.91239035	23.192982	10.813808	3.411719	17.731905	0.821011	424000	2.9802322e-08	33.538845	0.48826075	-0.019030198	-2.2929335	-0.025934622	0.39156336	0.014164457	0.1205	10.0	49435.95466756821
106	40.0	0.0	0.2366864	11.018937	8.971805	27.024466	-9.566198	2.544481	0.91963476	4.390943	0.9202195	23.52071	10.057453	3.2748861	16.954096	1.6150255	428000	5.5879354e-08	28.286768	0.37589484	-0.11283332	-0.713542	-0.020379022	0.4236167	0.013783834	0.18125	18.0	49918.83286738396
107	44.0	0.0	0.25581396	11.671588	9.499154	29.997513	-8.876497	2.5108757	1.023175	6.563856	0.66679317	23.05814	10.082984	3.0608034	16.534569	1.5464561	432000	-1.4901161e-08	34.035175	0.48152047	-0.11517352	-0.45412445	-0.0033595562	0.37414825	0.016678933	0.17225	7.0	50388.23232793808
108	61.0	0.0	0.32972974	11.420315	9.306845	29.39213	-8.11525	2.567271	1.1238033	6.8535557	0.9115897	21.508108	10.186465	2.8607047	16.655554	2.3807068	436000	7.4505806e-08	35.113937	0.5939455	-0.09318119	-1.7305813	-0.036154374	0.3204034	0.01697766	0.16225	6.0	50842.09514784813
109	35.0	0.0	0.19662921	15.585844	9.110818	30.411407	-9.141048	2.2721932	0.8890065	4.382067	0.9101963	22.376404	10.493012	2.526362	16.641663	-0.24857806	440000	-1.3317913e-07	38.571888	0.47942805	-0.055184174	-7.99918	-0.088751376	0.26973954	0.01498336	0.1265	7.0	51277.62248253822
110	43.0	0.0	0.2287234	16.637495	10.026574	32.63852	-7.9081254	2.324455	0.94827056	5.134201	0.90846294	21.085106	12.526471	1.9435061	17.565014	2.3423371	444000	0.0	39.30963	0.48886177	-0.04940545	-3.1637497	-0.014320523	0.2562952	0.013386577	0.1265	9.0	51698.970848083496
111	70.0	0.0	0.33816424	14.118059	10.317311	31.123283	-8.07939	2.4913962	1.0509425	5.389761	0.6675448	19.14976	13.292258	2.4914167	18.943567	1.7958074	448000	1.4901161e-08	42.7312	0.60960495	-0.026297443	-3.9892082	-0.047544003	0.2213274	0.013278637	0.111	12.0	52114.0971531868
112	79.0	0.0	0.36238533	13.840265	10.591095	31.34169	-9.799474	2.449722	1.1515207	6.077746	0.6663776	18.279816	11.776256	2.6439798	18.273458	0.8026343	452000	-4.4703484e-08	43.620182	0.68509275	-0.17185411	-1.3168373	-0.022277206	0.19646361	0.017087005	0.1295	17.0	52526.39650678635
113	53.0	0.0	0.27040815	15.724779	10.300271	30.477192	-8.176245	2.4284878	1.0694962	5.411122	0.6670338	20.15306	12.191882	2.8289254	18.817776	-0.7562284	456000	-1.8626451e-08	40.76883	0.5477554	-0.12044529	-2.771574	-0.018067986	0.20967266	0.014570715	0.11825	5.0	52941.08354687691
114	52.0	0.0	0.27083334	14.801403	9.2442255	28.94827	-8.0681715	2.3134859	1.0001578	4.820568	0.9117042	20.713541	12.750314	2.8794982	19.079603	1.6151747	460000	-4.4703484e-08	37.141483	0.50765836	-0.09869055	-2.890561	-0.022811562	0.23574668	0.013401663	0.124249995	5.0	53361.78544783592
115	37.0	0.0	0.2032967	15.579917	8.969694	28.848825	-7.749676	2.121185	0.9413873	4.499467	0.6668448	21.802198	12.273604	2.644813	18.615993	1.0878891	464000	1.4901161e-08	29.650795	0.43434465	-0.029970065	-0.79188156	-0.023513421	0.25491393	0.012944974	0.122999996	6.0	53787.42317676544
116	54.0	0.0	0.28877005	12.769782	9.411984	28.117435	-9.647611	2.325664	0.94529635	4.1518984	0.6665512	21.374332	12.123392	2.6546197	18.726505	0.5758363	468000	-8.312054e-08	38.0243	0.45547378	-0.048476465	-3.9654083	-0.03753519	0.2766419	0.015994841	0.14525	10.0	54224.43670487404
117	44.0	0.0	0.24858756	12.503589	10.072095	30.975403	-9.07629	2.3393352	0.98506635	4.4904995	0.6676585	22.514124	10.82615	2.7964084	17.366083	1.4561317	472000	1.4901161e-08	37.31287	0.4373954	-0.06501818	-3.2088108	-0.031745	0.30889785	0.014280632	0.1655	11.0	54679.14853143692
118	25.0	0.0	0.1736111	11.435903	8.656154	28.3639	-9.691798	2.4012125	0.93977135	4.5109553	0.91186655	24.67361	10.251181	3.1332943	17.214317	-2.0750034	476000	-2.9802322e-08	33.104546	0.2988568	-0.041005716	-4.313444	-0.01714705	0.38172927	0.013882314	0.18399999	11.0	55191.19351887703
119	42.0	0.0	0.25454545	8.786836	9.414357	27.923391	-10.023738	2.5838041	1.0004	6.7142606	0.9492434	24.2	9.405707	3.281553	16.299072	1.7155157	480000	8.195639e-08	33.236244	0.40866983	-0.04171723	-3.9324083	-0.037358046	0.3871218	0.015664639	0.12775	10.0	55688.993413448334
120	52.0	0.0	0.31137726	7.189814	10.119767	28.9138	-12.000076	2.7783856	0.9788419	4.8651705	0.90849006	23.832335	8.908164	3.2826033	15.92986	1.39798	484000	-7.8231096e-08	41.51851	0.4175278	-0.11739218	-2.6534386	-0.034447342	0.40717423	0.012392606	0.178	15.0	56202.6795232296
121	48.0	0.0	0.28742516	8.56063	9.753382	26.30096	-10.74568	2.6659582	1.0207648	5.4832597	0.910979	23.8503	8.358779	3.2520897	14.862838	0.99830693	488000	0.0	36.75679	0.4590468	-0.10699453	-0.94971657	-0.015267819	0.36452666	0.014333075	0.17175001	5.0	56699.13940501213
122	51.0	0.0	0.3	8.94615	9.601622	26.366722	-10.128754	2.6445208	1.0385511	6.256902	0.9103117	23.358824	8.906709	3.1652894	15.233525	-0.4432078	492000	-2.9802322e-08	33.125744	0.44739968	-0.06517258	-0.8835039	-0.020797625	0.33139604	0.014063086	0.15375	5.0	57195.95004320145
123	51.0	0.0	0.2802198	12.654362	10.072616	28.922266	-9.656289	2.4633243	1.0937456	6.9983816	0.6667297	21.76923	9.807884	3.3821359	15.8661585	-0.050536815	496000	-5.2154064e-08	37.522255	0.4612041	-0.098708555	-2.41988	-0.017184764	0.3022288	0.013942206	0.14825	7.0	57461.44191837311
124	45.0	0.0	0.24193548	13.405113	10.172165	30.931423	-9.553092	2.2991083	1.0093118	4.725277	0.8964701	21.38172	10.74441	3.267661	16.879005	-0.98114663	500000	-6.7055225e-08	35.464806	0.4169147	-0.09229203	-1.912941	-0.034041137	0.25327763	0.014807986	0.11575	5.0	57714.37171435356
