Epoch	penalty	Crash_ratio	alpha	entropy	critic1	critic2	cost	LossPi	alpha_loss	critic1_loss	critic2_loss	cost_loss	sigma	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
1	1.0577202	0.46396396	0.9527441	1.1750677	0.49173757	0.4977859	0.10936045	-1.4950038	-0.22595951	1.1660613	1.1608144	0.05143515	0.100005016	5.5790477	8.55646	21.008244	-9.215894	3.581598	1.2831457	7.3877225	0.9191979	17.842342	5998	4000.0	254.78095960617065
2	1.1697389	0.34319526	0.8615065	1.2132636	0.72413313	0.7230151	0.14414181	-1.6742976	-0.73297733	1.8111416	1.8070656	0.056023158	0.105005264	8.93426	8.466822	22.095568	-7.168454	3.1949174	1.2432572	5.911522	0.9295024	19.597633	6998	8000.0	503.58340191841125
3	1.2755194	0.2631579	0.7753242	1.3554604	0.8722747	0.87207264	0.15124646	-1.8424636	-1.4522429	1.9443974	1.939208	0.053599767	0.110255525	6.0350447	39.31914	24.415442	-256.90436	3.080318	1.3025211	5.7752876	0.0	40.505264	7998	12000.0	764.0901288986206
4	1.3828467	0.30612245	0.70446485	1.0765163	0.7894723	0.7888312	0.18094851	-1.4831239	-1.581682	2.3010938	2.2930233	0.052966945	0.11576826	9.756544	21.018665	23.09209	-258.3644	3.0265698	1.3257701	5.924605	0.0	24.647959	8998	16000.0	1000.5008015632629
5	1.4954472	0.26666668	0.64611197	0.9265972	0.8955836	0.8950551	0.21148625	-1.5014119	-1.8669366	2.7077448	2.6976035	0.05374645	0.12155673	13.070583	8.456091	26.44495	-6.568544	2.891308	1.2755666	6.2249956	0.8900639	20.466667	9998	20000.0	1229.7321617603302
6	1.6058863	0.19170985	0.58787256	0.79237574	1.0463707	1.0459558	0.2349898	-1.6523726	-2.2433481	3.038263	3.0287766	0.050855882	0.12763457	15.004258	7.8955455	26.485561	-6.2316356	2.5538394	1.1228836	5.0967584	0.9150815	20.787565	10998	24000.0	1457.0483186244965
7	1.7139401	0.1576087	0.53532654	0.6198598	1.1949282	1.1947266	0.25409794	-1.7728772	-2.5073767	3.2551107	3.2468536	0.04821698	0.13401628	17.10525	7.057979	28.734776	-4.3670344	2.5186613	1.2398821	6.4475265	0.90632033	21.440218	11998	28000.0	1682.792069196701
8	1.8202609	0.20952381	0.48592138	0.52087766	1.3636189	1.3634919	0.27251858	-1.9448575	-3.1561632	3.2898777	3.282289	0.044331748	0.14071707	15.584411	10.154475	26.952215	-51.270325	2.6626277	1.29491	6.4446845	0.0	30.142857	12998	32000.0	1946.5228564739227
9	1.9254053	0.2204301	0.439347	0.48346567	1.5381105	1.5385011	0.2897761	-1.9750679	-3.473867	3.2996588	3.2923994	0.04174112	0.14775296	15.967257	8.4591875	27.530127	-31.766863	2.6707656	1.256493	6.133446	0.0	26.231182	13998	36000.0	2176.7050952911377
10	2.029167	0.2303665	0.40042296	0.3984793	1.7366911	1.7365322	0.30334392	-2.0814223	-3.544797	3.3405738	3.3325596	0.040170003	0.15514056	17.13271	8.068427	30.247215	-1.5967181	2.6608832	1.2111589	6.3483186	0.93730503	20.968586	14998	40000.0	2404.3903057575226
11	2.133077	0.2538071	0.36412463	0.36402357	1.9851482	1.9852234	0.32241035	-2.3129666	-4.034768	3.330557	3.32205	0.038231276	0.16289762	16.567757	8.204635	26.990042	-1.0017244	2.6763043	1.1569575	5.76332	0.6749841	20.436548	15998	44000.0	2627.7327024936676
12	2.2368765	0.20833333	0.33086693	0.32623082	2.187266	2.186968	0.33527583	-2.3766813	-4.1260734	3.318711	3.3086684	0.037203826	0.17104249	17.934225	7.801086	29.349348	0.5402584	2.5864978	1.2034441	5.3759747	0.92482466	20.90625	17000	48000.0	2850.34818983078
13	2.3407094	0.23684211	0.30030614	0.29392457	2.42919	2.4290507	0.35583824	-2.5569465	-4.5637283	3.2420259	3.2306855	0.037192892	0.17959465	17.530891	7.9640017	29.065102	-0.2968216	2.7154014	1.3231949	6.272062	0.91946125	20.936842	17998	52000.0	3074.5420546531677
14	2.4441535	0.1957672	0.27332476	0.26530582	2.6217384	2.6215131	0.3682411	-2.6104755	-4.5619087	3.15876	3.1448412	0.03670411	0.18857437	18.581446	7.6536665	28.463263	-0.506516	2.5253174	1.271694	6.4935327	0.6738769	21.068783	18998	56000.0	3298.7950632572174
15	2.5463247	0.18848167	0.24903348	0.23980862	2.828423	2.8288963	0.3799387	-2.7138374	-4.8580523	3.0567436	3.0401213	0.036118004	0.19800308	19.204897	7.757001	30.224333	-0.16570261	2.463594	1.1915586	5.4251766	0.9193755	21.031414	19998	60000.0	3520.4133710861206
16	2.6492946	0.17989418	0.22501484	0.21961367	3.1726904	3.1728423	0.39850435	-3.095784	-5.77491	3.033126	3.0115683	0.03518519	0.20790324	19.640303	7.4968624	29.305435	0.87079805	2.4149377	1.2248385	5.816906	0.8967202	21.248676	20998	64000.0	3742.4010922908783
17	2.7513642	0.15135135	0.20384401	0.2022602	3.3418796	3.3408532	0.40739757	-3.0559056	-5.813214	2.9103692	2.8859239	0.03488436	0.21829838	20.153982	6.8170686	29.277782	2.0633614	2.468334	1.1684535	6.329447	0.6676128	21.427027	21998	68000.0	3961.9090144634247
18	2.8530302	0.17801048	0.18501098	0.18020327	3.5833952	3.5837226	0.418203	-3.2227283	-6.1260324	2.838787	2.8097534	0.034530837	0.22921327	20.10254	7.2887096	31.373095	1.8489224	2.3468392	1.1734338	5.2333684	0.9278206	21.015707	22998	72000.0	4179.514730930328
19	2.954566	0.19148937	0.16794062	0.16140576	3.8641305	3.8646743	0.43292698	-3.4421444	-6.764897	2.7861238	2.751244	0.034435164	0.2406739	19.652946	7.629531	30.70873	1.6238409	2.502911	1.2429858	6.2189293	0.9148342	21.30851	23998	76000.0	4397.224918603897
20	3.056545	0.16931216	0.15185395	0.1532865	4.090692	4.0911546	0.44387868	-3.5581603	-7.126777	2.7103775	2.6701584	0.034575086	0.2527077	19.925985	7.238622	30.940619	1.7480431	2.3746703	1.1694174	5.3522534	0.916182	21.047619	24998	80000.0	4618.424304962158
21	3.1576343	0.14893617	0.13791648	0.1377394	4.2841387	4.2845883	0.45106596	-3.6138287	-7.211547	2.618309	2.5745354	0.034723982	0.26534307	20.673584	6.9406466	31.535154	2.1862733	2.290382	1.1491674	5.5713143	0.6677084	21.329786	25998	84000.0	4842.697571992874
22	3.2585201	0.12432432	0.12536646	0.12217762	4.457173	4.4570146	0.45776588	-3.6236372	-7.1571074	2.4898868	2.4417577	0.0341091	0.27861014	21.24315	6.936693	30.686962	2.0100048	2.3063242	1.1172019	5.779578	0.91236997	21.627028	26998	88000.0	5065.564211845398
23	3.3587475	0.14893617	0.113907695	0.1138985	4.7833056	4.782697	0.46581918	-3.9746952	-7.960127	2.468448	2.4135091	0.034289412	0.29254067	20.572117	7.070761	30.890423	2.194305	2.3649294	1.1574434	6.559084	0.9099868	21.335106	27999	92000.0	5286.80383014679
24	3.4592862	0.16129032	0.10287529	0.10686722	5.010227	5.010041	0.47178766	-4.112324	-8.4789295	2.4176416	2.354761	0.03454135	0.3071677	20.872042	7.782892	32.036922	2.1811118	2.3504252	1.136978	6.1229424	0.9031802	21.333334	28998	96000.0	5508.019765615463
25	3.559604	0.11290322	0.09362521	0.101510435	5.1694837	5.1696515	0.47841823	-4.1199956	-8.655337	2.3118448	2.24385	0.034671754	0.32252607	21.763523	6.564715	32.42026	2.9211714	2.25522	1.1007873	5.714363	0.9094613	21.698925	29998	100000.0	5727.207969903946
26	3.6597388	0.15053764	0.084883854	0.096466124	5.368069	5.367929	0.48335063	-4.157537	-8.562804	2.2705913	2.198231	0.033981238	0.3386524	20.997927	7.4600964	32.442497	2.7498097	2.3161244	1.1644231	5.4739795	0.9122996	21.45699	30998	104000.0	5958.679689884186
27	3.7596102	0.15675676	0.07720426	0.090245396	5.5476832	5.5475807	0.48559913	-4.230222	-8.816786	2.1655357	2.0915082	0.03323336	0.35558507	20.734987	7.6538625	31.981524	3.0455198	2.311741	1.115317	5.2657633	0.90921307	21.572973	31998	108000.0	6185.3493003845215
28	3.8592653	0.10382514	0.06991828	0.08860196	5.7922406	5.7927623	0.48850238	-4.472251	-9.478365	2.174737	2.0947812	0.033609893	0.3733644	21.227587	6.534125	36.142525	1.2249115	2.211163	1.1078035	6.2183924	0.91063255	21.759563	32998	112000.0	6409.158580303192
29	3.9587193	0.112299465	0.06350335	0.08818776	5.9097185	5.909328	0.49109852	-4.399661	-9.48018	2.040704	1.9603664	0.033441406	0.39203253	21.487175	7.0962725	33.2394	0.4051939	2.1279745	1.0436411	5.1279745	0.75511956	21.44385	33999	116000.0	6629.2712523937225
30	4.058099	0.11827957	0.057421632	0.08796405	6.2118626	6.212422	0.49300665	-4.7511964	-10.753053	2.1089694	2.0217693	0.034208488	0.4116341	21.18404	6.9269214	30.474096	0.27456912	2.1276357	1.0611259	5.679316	0.674933	21.64516	34998	120000.0	6850.536702156067
31	4.1573124	0.08839779	0.052043818	0.0848556	6.263243	6.263249	0.49369743	-4.5383024	-10.223834	1.8817534	1.8011225	0.03267294	0.43221584	22.232244	6.602386	31.849705	1.5054218	2.1115034	0.9889253	5.375179	0.91054225	22.060774	35998	124000.0	7071.137951850891
32	4.256214	0.043956045	0.047355082	0.08538699	6.548741	6.547304	0.48915124	-4.880623	-10.713129	1.9583452	1.872802	0.033345573	0.45382667	22.496508	5.3746595	33.763474	1.4547896	1.9201165	0.8756807	4.949316	0.6565868	22.032967	36998	128000.0	7291.743773698807
33	4.3547716	0.08287293	0.042856146	0.08077469	6.835452	6.8342824	0.48879144	-5.237459	-11.441257	2.0286736	1.9389209	0.03431464	0.47651803	22.503653	6.170491	33.22371	2.6428843	2.015737	1.0208434	5.6566644	0.6677931	22.044199	38000	132000.0	7515.157106637955
34	4.453275	0.06111111	0.038802344	0.08003917	6.954694	6.954123	0.4868741	-5.192955	-11.63389	1.9276814	1.8480693	0.03314773	0.5003439	22.287628	5.921543	32.699295	-0.03593327	1.9139233	0.90392196	5.5399423	0.66773784	22.166666	38998	136000.0	7735.01611328125
35	4.551964	0.044198897	0.03523558	0.08103833	7.11633	7.114196	0.4862233	-5.251489	-11.818702	1.8576316	1.7821677	0.033032246	0.525361	22.354527	5.482389	31.804901	2.0260909	1.9081281	0.8151573	4.920997	0.9143739	22.18232	39998	140000.0	7956.539171695709
36	4.6502366	0.028089888	0.03192477	0.08037045	7.3302493	7.3295927	0.4815846	-5.4461164	-12.336521	1.8967801	1.8228103	0.032933194	0.551629	22.77613	4.641479	30.822897	4.3407984	1.7826104	0.7684769	6.054243	0.9093931	22.286516	40998	144000.0	8178.3177399635315
37	4.748796	0.044198897	0.029017951	0.08252745	7.349409	7.3487134	0.4841992	-5.2006564	-11.800197	1.6658211	1.6026127	0.032487623	0.5792106	22.584621	5.432604	30.87197	3.3791115	1.8630412	0.7860294	4.9227023	0.91376144	22.281769	41998	148000.0	8397.009293794632
38	4.847401	0.05	0.02635434	0.08634352	7.5482707	7.5485897	0.47771618	-5.42265	-12.683983	1.7173793	1.6527293	0.032603554	0.6081713	21.929848	5.518833	32.887722	2.757936	1.9514052	0.9024597	5.1859994	0.8897044	22.11111	42998	152000.0	8623.725469112396
39	4.9449453	0.05	0.023798138	0.08372097	7.812328	7.810972	0.470872	-5.7507844	-13.489025	1.7678701	1.7061656	0.033036806	0.6385797	22.338049	5.7241035	32.093716	1.2226557	1.9495745	0.9152348	5.082989	0.6677599	22.277779	43998	156000.0	8848.872587442398
40	5.0425053	0.055555556	0.021601735	0.08581434	8.006592	8.005826	0.4626911	-5.964356	-13.757877	1.7880276	1.7235942	0.03282647	0.67050856	21.557938	5.849011	32.0269	3.2653112	1.8972255	0.8949201	5.532693	0.9147469	22.188889	44998	160000.0	9069.28533744812
41	5.140294	0.028248588	0.019577695	0.086408734	8.06847	8.067111	0.46386737	-5.821368	-13.51595	1.6660426	1.6109585	0.032627594	0.70403403	22.263584	4.834347	31.975716	3.2964914	1.7272699	0.6623838	4.787203	0.6855829	22.542374	45998	164000.0	9288.672129869461
42	5.238193	0.016666668	0.017775454	0.08952739	8.292057	8.292258	0.45449448	-6.132243	-14.469889	1.7408873	1.686649	0.03308123	0.7392357	22.739256	4.5280285	32.89355	2.018009	1.7625628	0.69278884	4.7627416	0.8908654	22.38889	46999	168000.0	9509.321649074554
43	5.3351727	0.038043477	0.016086776	0.08708696	8.552615	8.553562	0.4444738	-6.524382	-15.233145	1.859779	1.8043742	0.033039857	0.7761974	21.572084	5.5059767	30.09328	1.0427231	1.7943623	0.8227073	5.5389066	0.89422554	21.684782	47998	172000.0	9728.265171527863
44	5.4322157	0.016666668	0.014561033	0.09163254	8.634447	8.635556	0.44204262	-6.478285	-15.401681	1.7755667	1.7248472	0.03260285	0.8150073	22.288149	4.830022	31.843702	2.5837708	1.6367798	0.60284466	4.103669	0.6677932	22.294445	48998	176000.0	9951.724833965302
45	5.5294447	0.011363637	0.013208944	0.09053678	8.879637	8.877431	0.4309718	-6.84479	-16.078058	1.8874731	1.836252	0.033296343	0.85575765	22.431273	4.2922535	30.661003	1.7320732	1.6208191	0.62201494	4.7364287	0.9098148	22.664772	49998	180000.0	10178.37093091011
46	5.6261764	0.016949153	0.011977974	0.088539146	8.982506	8.981713	0.42327428	-6.8765965	-16.323364	1.8582639	1.8156033	0.03259755	0.8985457	22.078762	5.0951653	31.026121	-4.8750095	1.6235723	0.5466219	4.0968056	0.9127701	22.548023	50998	184000.0	10400.745314359665
47	5.723272	0.011363637	0.010903066	0.08546098	8.907185	8.906218	0.41901165	-6.485936	-14.963423	1.5210154	1.4864885	0.03150675	0.94347316	22.43777	4.665051	31.961601	3.1170924	1.6549263	0.61859745	4.3740773	0.9098308	22.573864	51998	188000.0	10625.38075208664
48	5.8201094	0.022222223	0.009905962	0.0813478	9.289689	9.290386	0.40688694	-7.1522274	-16.300573	1.8294026	1.7900625	0.032044083	0.99064654	21.660051	4.4256544	29.129879	2.8532424	1.6155798	0.57434905	4.381978	0.8963818	22.327778	52998	192000.0	10845.211801052094
49	5.9169397	0.0058139535	0.008997952	0.080515265	9.172231	9.170926	0.4062029	-6.6997137	-15.102604	1.5042424	1.4760531	0.031096444	1.040179	22.744576	3.9700055	30.833544	3.492232	1.6757888	0.52150327	4.10077	0.6857144	23.273256	53998	196000.0	11067.108145236969
50	6.0141945	0.0	0.008176778	0.076797135	9.3261385	9.325753	0.39895642	-6.8758135	-15.631243	1.5233313	1.4958237	0.031112624	1.092188	22.665356	3.9943082	30.108843	1.6378384	1.5784725	0.5612839	5.177802	0.87973857	22.897728	54998	200000.0	11287.93730354309
51	6.1109257	0.02247191	0.007406837	0.07675255	9.638908	9.6384	0.38534176	-7.455167	-17.058996	1.7967814	1.7665058	0.031022893	1.1467974	21.34109	5.066084	30.842438	1.0606362	1.6543195	0.60927355	4.152344	0.9096493	22.370787	55998	204000.0	11517.000694990158
52	6.206356	0.017142856	0.00668385	0.07396036	9.794623	9.794574	0.37603888	-7.6247206	-17.519611	1.7998378	1.7742637	0.03123333	1.2041372	22.648554	4.406392	31.623507	3.1357584	1.6321335	0.6899729	6.083468	0.6677484	22.737143	56998	208000.0	11745.064752340317
53	6.3028193	0.016853932	0.006052685	0.0744695	10.002684	10.003349	0.3697723	-7.9195333	-18.766542	1.8456233	1.8202683	0.03091885	1.2643437	22.257933	4.1148734	30.901308	5.2439103	1.5553191	0.6012547	6.0907836	0.679625	22.494383	57998	212000.0	11972.523170232773
54	6.3994985	0.0	0.0054822667	0.07103484	10.095347	10.095396	0.3636281	-7.9304614	-18.591702	1.8136683	1.7891564	0.030689053	1.3275613	22.291578	3.9329133	30.856478	11.71501	1.4745111	0.41806537	3.0031147	0.6723308	22.251396	58998	216000.0	12194.696264266968
55	6.4963136	0.016666668	0.004980826	0.07094069	10.181498	10.179104	0.3582674	-7.9188404	-18.40503	1.7654682	1.7468406	0.02982214	1.3939393	22.134718	4.586275	30.48428	0.42241094	1.6065189	0.5565667	4.7230062	0.6862625	22.527779	60000	220000.0	12417.321420907974
