Epoch	penalty	Crash_ratio	alpha	entropy	critic1	critic2	cost	LossPi	alpha_loss	critic1_loss	critic2_loss	cost_loss	sigma	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
1	1.0582995	0.46022728	0.94937974	1.2818345	0.9836232	0.99050826	0.34888583	-1.8503809	-0.27710396	2.7019496	2.6994042	0.19984809	0.100005016	5.7007565	8.353669	20.735153	-9.24384	4.012477	1.432673	9.189041	1.1630318	18.642046	5998	4000.0	277.73870396614075
2	1.1587503	0.34736842	0.85722923	1.2475017	1.1504468	1.150933	0.36516467	-1.8742212	-0.76939553	2.7263384	2.7237468	0.15372996	0.105005264	7.5418854	23.796556	23.915052	-300.97018	3.7439456	1.2894847	7.846552	0.30632314	24.610527	6998	8000.0	532.1125779151917
3	1.2594302	0.26530612	0.7829973	1.0870532	1.1702574	1.1699605	0.3704591	-1.7095624	-1.0917981	2.9758883	2.9732003	0.14036262	0.110255525	11.326965	7.4601045	22.7674	-5.5053406	3.462396	1.2792083	6.5429	0.9222897	20.408163	7998	12000.0	785.4487361907959
4	1.3610902	0.2820513	0.71222967	1.054669	1.3139389	1.3129797	0.37826362	-1.7860483	-1.5561335	3.0657964	3.0639474	0.1283735	0.11576826	11.812212	7.9175715	27.165613	-4.46594	3.4608634	1.3434947	7.137118	0.9225637	20.379488	8998	16000.0	1035.3765528202057
5	1.4625925	0.20812182	0.6478421	0.9530071	1.4322375	1.4318916	0.3857582	-1.7959024	-1.8837754	3.1310108	3.1304617	0.11586671	0.12155673	13.485342	7.1077204	24.96088	-4.027193	3.131795	1.3659745	7.677966	0.9166577	20.426395	9998	20000.0	1277.6054637432098
6	1.5645869	0.22680412	0.58744025	0.9220157	1.6115425	1.6116419	0.39689723	-1.9415928	-2.4228828	3.1648734	3.165533	0.10302805	0.12763457	14.152754	7.230597	24.383585	-2.0819488	3.1417515	1.2811567	6.300568	0.91995203	20.690722	10998	24000.0	1518.8035283088684
7	1.6665496	0.24352331	0.5318352	0.8467623	1.7606076	1.7610127	0.40939215	-2.011225	-2.935392	3.098544	3.0998518	0.09397103	0.13401628	14.459088	7.105796	28.144537	-0.874812	3.087912	1.3234371	7.211514	0.9267133	20.68912	11998	28000.0	1759.232178926468
8	1.7680681	0.21465969	0.48376215	0.71624875	1.8797514	1.8797354	0.41331935	-1.9638572	-3.0092359	3.0427027	3.0443678	0.086976334	0.14071707	15.563175	7.3421016	25.698936	-1.997312	2.991456	1.338657	6.9441314	0.91679597	20.916231	13000	32000.0	1997.9843890666962
9	1.8693043	0.24615385	0.4401753	0.6440462	2.0432208	2.043152	0.42476654	-2.0390596	-3.3958745	2.9685898	2.9730625	0.07969214	0.14775296	15.642827	7.727069	28.219969	-3.0371957	3.030077	1.2594578	6.101794	0.907741	20.579487	13998	36000.0	2241.5684747695923
10	1.9702435	0.2263158	0.40157863	0.55887926	2.2069006	2.2067149	0.43479005	-2.0541983	-3.4556313	2.8678772	2.8739438	0.07465593	0.15514056	16.318241	7.443906	27.524063	-0.3657511	2.9576838	1.2670957	5.7367353	0.909274	20.852633	14998	40000.0	2482.0957214832306
11	2.072002	0.19791667	0.36524838	0.49197963	2.3961885	2.396065	0.4463335	-2.1609788	-3.849607	2.7668858	2.7741342	0.07114214	0.16289762	17.03919	7.3798914	26.917116	-1.0205271	2.7910373	1.2802861	6.2174664	0.92655736	20.958334	15998	44000.0	2717.2451610565186
12	2.1741068	0.21578947	0.33134535	0.42456484	2.6243076	2.6242993	0.46339107	-2.3672252	-4.228702	2.666435	2.6759663	0.06710727	0.17104249	17.633047	7.2494936	28.504995	-0.017527457	2.8609266	1.2780371	6.32037	0.90996265	21.010527	16998	48000.0	2945.8751063346863
13	2.2765756	0.17837837	0.2998889	0.38620463	2.8238492	2.8241317	0.4773541	-2.4629219	-4.7406273	2.5728872	2.5844138	0.06465455	0.17959465	18.181662	6.673541	27.889042	-2.7684932	2.848601	1.2369714	6.5894785	0.9252676	21.562162	17998	52000.0	3175.000060558319
14	2.3781035	0.13978495	0.2720731	0.33905232	3.0267558	3.0271235	0.48444933	-2.547684	-4.898844	2.460932	2.4756787	0.06179172	0.18857437	19.098265	6.366947	28.602242	1.0588171	2.6270487	1.0835646	5.6369896	0.93032175	21.57527	18998	56000.0	3405.8158671855927
15	2.4793134	0.10989011	0.24691783	0.29991534	3.2545786	3.2545474	0.49753484	-2.6762557	-5.3130426	2.3867314	2.4037998	0.06025438	0.19800308	19.678602	5.832075	30.470266	1.5586658	2.4708784	1.0523578	6.550773	0.9087452	21.961538	19998	60000.0	3637.0164954662323
16	2.5797162	0.18421052	0.2245279	0.25608987	3.4347012	3.434232	0.49998027	-2.737596	-5.2748566	2.2698176	2.292401	0.056942128	0.20790324	18.950926	6.8824954	31.148052	2.2805846	2.6173644	1.2319365	5.909959	0.9079082	21.094736	20998	64000.0	3864.18980383873
17	2.6803555	0.17989418	0.20441134	0.21824102	3.6596088	3.6602762	0.5113261	-2.8454683	-5.63458	2.2212563	2.2467933	0.0557392	0.21829838	18.956621	7.30522	30.445215	-1.005084	2.5933747	1.2149494	5.9043527	0.90966886	21.174603	21999	68000.0	4090.8520905971527
18	2.7820673	0.14814815	0.18469673	0.20160358	3.9305508	3.9303389	0.527891	-3.1391373	-6.3827214	2.186188	2.2172203	0.0557951	0.22921327	19.806284	6.752252	30.458864	1.8149496	2.5308516	1.103937	5.749519	0.91168886	21.222221	22998	72000.0	4317.30929851532
19	2.882438	0.15135135	0.16781141	0.17905787	4.0185704	4.0188594	0.5268085	-2.9750688	-6.172206	2.0556011	2.0890353	0.053889092	0.2406739	19.922678	6.807789	29.689226	2.169712	2.622919	1.1368995	5.4011784	0.9099717	21.52973	23998	76000.0	4545.1693460941315
20	2.9830515	0.19895288	0.15219744	0.15979706	4.3042655	4.3044705	0.538355	-3.2497568	-6.799953	2.055021	2.0953095	0.05265143	0.2527077	19.69483	7.5767975	29.948566	1.5483949	2.604368	1.255586	5.8106074	0.6636442	21.146597	25000	80000.0	4774.266729354858
21	3.083935	0.19473684	0.13775738	0.14657208	4.4626026	4.4628367	0.5447609	-3.263589	-7.1245136	1.9845028	2.0277824	0.05209398	0.26534307	19.406792	7.637552	29.221792	2.0021021	2.4808898	1.2052393	5.5925026	0.9069939	20.905264	25998	84000.0	4995.735145807266
22	3.1841798	0.171123	0.12513807	0.13479498	4.687109	4.6862884	0.5516841	-3.39541	-7.399438	1.963322	2.0119412	0.05088646	0.27861014	20.019014	7.2879877	30.942522	2.2599914	2.5047624	1.2128651	6.352121	0.66561395	21.385027	26998	88000.0	5220.052308797836
23	3.2845795	0.10326087	0.11358197	0.12355754	4.855626	4.85534	0.55812335	-3.420659	-7.554044	1.9054221	1.9544424	0.0497441	0.29254067	21.111414	6.4341187	30.524696	1.8877692	2.349958	0.9943687	5.8349104	0.9077481	21.782608	27998	92000.0	5442.003434419632
24	3.3846686	0.15	0.10299907	0.112385556	5.0884714	5.088962	0.56143236	-3.6408653	-8.154162	1.8894286	1.9428037	0.04941487	0.3071677	20.529676	6.964686	31.676928	2.2273498	2.4573765	1.1590127	6.6650453	0.9083919	22.094444	28998	96000.0	5665.132802248001
25	3.4848065	0.13513513	0.09332103	0.10426761	5.328151	5.3287396	0.5686674	-3.8109248	-8.429056	1.8948035	1.9498099	0.049318694	0.32252607	21.026083	6.973375	30.890255	2.1926181	2.412817	1.0803534	5.387611	0.91450083	21.621622	29998	100000.0	5889.578607559204
