Epoch	AveragePenalty	StdPenalty	AverageCrash_counter	StdCrash_counter	Crash_ratio	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	LossVC	DeltaLossPi	DeltaLossV	DeltaLossVC	Entropy	KL	ClipFrac	StopIter	Time
10	1.5387101	0.0	78.0	0.0	0.38235295	5.6329017	10.294081	25.851454	-13.972677	2.9013722	1.1459005	6.7890563	0.65002584	19.416666	7.5470777	3.088089	13.414082	-2.5940778	44000	-5.5879354e-09	48.65705	0.7902686	-0.013593891	-3.1609745	-0.02509877	0.8722782	0.0067697642	0.08375	79.0	1757.2788410186768
11	1.5849934	0.0	52.0	0.0	0.27513227	8.014771	10.017742	28.073004	-16.021832	2.8881843	1.2703358	7.5409513	0.9130352	20.84127	7.425124	2.8857975	12.693395	-2.1422443	48000	1.21071935e-08	44.65667	0.83050644	-0.0120872725	-4.9170732	-0.049189046	0.85530996	0.0060494957	0.06725	79.0	1920.9657678604126
12	1.63077	0.0	59.0	0.0	0.3025641	8.47023	10.271607	25.868576	-14.323189	2.7513509	1.116793	5.4840126	0.9210318	20.179487	8.562144	2.7899249	13.078671	-1.4341369	52000	-1.8626451e-08	43.372448	0.682068	-0.010635514	-3.937663	-0.049599484	0.82209486	0.005767185	0.075	79.0	2104.313191175461
13	1.6761374	0.0	52.0	0.0	0.27513227	10.47054	9.762151	28.014833	-11.024033	2.750859	1.077982	6.1371617	0.91445917	20.978836	9.270271	2.8774533	14.823888	-1.1046284	56000	1.1175871e-08	39.64341	0.5785241	-0.010533381	-2.5770698	-0.026553541	0.7687311	0.0074804826	0.07325	79.0	2300.0937235355377
14	1.7208738	0.0	51.0	0.0	0.265625	11.354787	9.948716	27.553492	-14.302564	2.4955392	1.0337465	5.7241616	0.91679245	20.645834	9.884993	2.9074562	14.812291	-4.5768733	60000	0.0	40.55569	0.6082138	-0.014103048	-4.170228	-0.052700408	0.73904604	0.008746904	0.11525	79.0	2497.7793021202087
15	1.7652668	0.0	64.0	0.0	0.3248731	11.283514	10.134136	28.630724	-11.533766	2.6455584	1.1041517	5.972619	0.84237826	20.06599	10.390799	2.9768116	18.08589	0.38093406	64000	-9.080395e-09	42.213264	0.65703297	-0.010546673	-4.6548443	-0.031384453	0.6988938	0.008829827	0.09425	79.0	2716.518841981888
16	1.809386	0.0	52.0	0.0	0.27659574	13.094516	9.502759	27.697924	-10.018458	2.649219	1.162981	5.884149	0.66772014	21.111702	9.977604	3.547905	17.49475	-0.41492942	68000	-3.7252903e-09	38.92963	0.64697397	-0.009175381	-4.107674	-0.01042553	0.65050614	0.007410922	0.06325	79.0	2921.942514181137
17	1.8532785	0.0	68.0	0.0	0.34170854	12.099588	10.189512	27.613056	-10.566066	2.643169	1.0991551	5.65822	0.92287946	20.005026	10.831039	3.101587	16.080252	-2.8488626	72000	-3.7252903e-09	38.44257	0.57821107	-0.00762375	-4.5692625	-0.013720408	0.63807327	0.0046497313	0.04475	79.0	3121.9375941753387
18	1.89683	0.0	43.0	0.0	0.2287234	14.205627	9.350033	28.690538	-11.245502	2.5119648	1.0339173	6.464373	0.90846425	21.138298	10.884607	3.9495218	17.453228	-4.2313023	76000	7.450581e-09	30.335892	0.56632996	-0.008177383	-4.5178137	-0.021169491	0.62913895	0.0034189294	0.04625	79.0	3322.670274734497
19	1.9401374	0.0	51.0	0.0	0.2642487	14.074943	10.139879	29.437191	-9.938727	2.5419545	1.1486524	6.0431705	0.6662859	20.54404	11.349776	3.694548	17.267298	-12.261631	80000	5.5879354e-09	32.703114	0.589725	-0.008497316	-4.1329665	-0.026921533	0.6040667	0.010107178	0.058250003	79.0	3517.3774514198303
20	1.9829905	0.0	46.0	0.0	0.2408377	15.130385	9.48671	27.648935	-10.089953	2.3407168	1.044799	5.0407352	0.56083524	20.79581	11.960485	4.370296	18.499472	-6.2066565	84000	5.5879354e-09	26.430702	0.49639875	-0.0067746015	-2.4777565	-0.038094074	0.5625894	0.00560359	0.047	79.0	3712.1006836891174
21	2.0254292	0.0	47.0	0.0	0.24736843	15.754535	9.701374	27.932835	-9.442477	2.317661	1.080376	5.4665427	0.9093829	20.889473	11.897517	4.4979777	19.06027	-6.1985955	88000	-3.7252903e-09	29.66413	0.54760844	-0.008877171	-3.88878	-0.020773701	0.54938126	0.0020407366	0.0525	79.0	3906.185293197632
22	2.0676432	0.0	54.0	0.0	0.2783505	14.86972	10.082691	30.319426	-7.8982925	2.412248	1.0984386	5.381625	0.6679938	20.324741	12.06456	4.790601	19.376354	-4.7134185	92000	0.0	28.008076	0.5916616	-0.010721551	-2.4335833	-0.03394586	0.5099497	0.008478735	0.0695	79.0	4121.470134973526
23	2.1096692	0.0	54.0	0.0	0.28125	15.609561	9.560116	30.150343	-4.512321	2.408067	1.0670502	6.165267	0.9087713	20.567709	11.79765	4.871839	19.092352	-7.1446676	96000	-3.7252903e-09	24.690657	0.51656455	-0.008714599	-3.4580688	-0.038781017	0.48002666	0.0063172756	0.11725	79.0	4328.392587423325
24	2.1515133	0.0	54.0	0.0	0.2769231	15.790195	9.612465	28.139912	-5.1756063	2.3846018	1.0649294	7.057722	0.6675635	20.271795	12.5350685	4.6945724	19.561682	-7.278127	100000	3.7252903e-09	23.565304	0.54568624	-0.007965257	-2.667748	-0.11059806	0.46965414	0.0036785277	0.041500002	79.0	4524.2990782260895
25	2.1931396	0.0	42.0	0.0	0.22580644	16.619963	8.884503	29.4142	-7.2867703	2.331303	1.0451876	5.366912	0.9102078	21.209677	12.364606	4.735066	19.508331	-3.933161	104000	1.1175871e-08	21.278873	0.41395736	-0.0062223575	-3.094227	-0.052992627	0.4266121	0.008773223	0.0375	79.0	4737.876003503799
26	2.2345707	0.0	50.0	0.0	0.25773194	16.599888	10.236324	29.064472	-9.536397	2.3188932	1.0199023	4.830192	0.667527	20.494844	12.812836	4.612572	20.1274	-4.3269467	108000	1.8626451e-09	28.005806	0.36868182	-0.00900961	-2.0559669	-0.04476326	0.44403756	0.006915151	0.04875	79.0	4957.681585788727
27	2.2757316	0.0	47.0	0.0	0.24352331	16.962442	9.6971035	32.0461	-6.924561	2.238545	1.0158615	6.5482583	0.9100776	20.435234	12.913459	5.1516976	20.655533	-9.496747	112000	3.0267984e-09	23.65191	0.34345034	-0.0072540184	-3.0921066	-0.034815196	0.41461074	0.0025867405	0.0425	79.0	5181.435969352722
28	2.3166947	0.0	42.0	0.0	0.21989529	17.462229	8.748672	29.274187	-3.0016663	2.25855	0.99780715	5.2389994	0.6676827	20.73822	13.154226	4.7277837	20.775366	-5.5676656	116000	-5.5879354e-09	20.590511	0.28068662	-0.0060512302	-3.0469663	-0.034261018	0.41734144	0.004026764	0.037750002	79.0	5397.708665847778
29	2.3575814	0.0	34.0	0.0	0.18681319	18.348883	8.6967	30.463766	-3.5948424	2.3180442	0.976061	5.940772	0.9092687	21.692308	13.435163	4.5814667	20.569805	-5.4220686	120000	-3.7252903e-09	19.384197	0.280609	-0.007461982	-3.4130301	-0.042724244	0.40992618	0.0037782285	0.038500004	79.0	5621.021375179291
30	2.3984902	0.0	47.0	0.0	0.2460733	16.834984	9.377452	29.073719	-3.857564	2.3711169	0.9589182	5.051673	0.9083948	20.6911	13.515387	4.897757	21.430342	-6.308411	124000	1.1175871e-08	23.892508	0.31034064	-0.006492976	-5.4261236	-0.06694573	0.408467	0.005947249	0.04275	79.0	5853.376909017563
31	2.4393446	0.0	52.0	0.0	0.26943004	16.66396	9.472198	28.912731	-3.4147038	2.3092272	1.0286747	5.332733	0.90857583	20.533678	12.540906	5.2525177	21.077627	-5.310496	128000	-3.7252903e-09	23.203823	0.316107	-0.0066001024	-4.0064516	-0.051824808	0.40869173	0.005771792	0.039	79.0	6048.025927305222
32	2.480147	0.0	52.0	0.0	0.26666668	16.27326	9.687533	29.71201	-5.7505198	2.2969813	1.0332482	6.1243677	0.6667074	20.307692	12.853186	5.252894	21.664354	-7.6701956	132000	2.142042e-08	22.156044	0.28749645	-0.007560053	-2.49475	-0.025285058	0.42742836	0.0067513636	0.05175	79.0	6240.103737354279
33	2.52092	0.0	47.0	0.0	0.25	17.035173	9.654055	29.01568	-3.640586	2.299402	1.0532012	6.5309052	0.6667149	20.957447	13.000066	5.042825	21.006151	-9.901079	136000	1.3038516e-08	21.642868	0.27791047	-0.006106373	-2.0333593	-0.03190214	0.40885162	0.0077987285	0.0985	79.0	6451.904943704605
34	2.561968	0.0	58.0	0.0	0.2929293	15.739446	9.831815	28.375725	-3.8975344	2.496108	1.0445697	6.2491527	0.91079605	20.08586	12.516991	5.213371	21.588518	-7.34606	140000	6.519258e-09	23.47847	0.3042125	-0.005693145	-3.1577797	-0.030996062	0.37817425	0.005676331	0.0875	79.0	6655.989869356155
35	2.6029997	0.0	47.0	0.0	0.24352331	16.745647	9.415356	29.268948	-4.823831	2.3087394	1.0384666	5.6858044	0.66766334	20.590673	12.756918	5.176473	21.246279	-6.8045874	144000	-5.5879354e-09	25.904608	0.32090253	-0.006209376	-4.284179	-0.054531347	0.37504864	0.005796467	0.034	79.0	6870.815118312836
36	2.6441734	0.0	47.0	0.0	0.24479167	16.221748	9.517573	29.100769	-5.1535707	2.4056182	1.0345469	5.1267986	0.89645016	20.630209	12.867951	4.9350224	21.660366	-5.91669	148000	9.313226e-10	21.413261	0.31283104	-0.0049170163	-4.152117	-0.060787473	0.3483551	0.0038707901	0.02775	79.0	7070.6575927734375
37	2.6851952	0.0	29.0	0.0	0.15675676	18.67658	8.54736	29.510372	-4.946596	2.2116163	0.9585706	6.410659	0.6738593	21.45946	13.659881	4.4183087	21.182201	-6.4542956	152000	1.1175871e-08	21.67434	0.300142	-0.00563995	-4.5553656	-0.06915315	0.33236182	0.012129396	0.0665	12.0	7264.523110151291
38	2.7262828	0.0	47.0	0.0	0.2460733	17.10087	9.482325	29.664837	-4.960391	2.3360593	0.99061936	5.1261053	0.66771376	20.811518	13.259611	5.0449123	21.266674	-6.9957047	156000	3.7252903e-09	19.192673	0.30339468	-0.006765308	-4.253335	-0.057669293	0.38158095	0.0047003594	0.041249998	79.0	7470.691268920898
39	2.7671516	0.0	28.0	0.0	0.15384616	19.262194	8.200125	30.44414	-5.1668577	2.1469922	0.9368518	5.255682	0.9114129	21.626373	13.983193	4.621994	21.344347	-8.349745	160000	-7.450581e-09	16.656208	0.24047127	-0.004888344	-3.5487685	-0.05049599	0.37113595	0.0044387826	0.085	79.0	7681.247128248215
40	2.8079886	0.0	37.0	0.0	0.19892474	18.216574	8.910875	29.061357	-3.275239	2.2450361	1.0141196	6.0335045	0.66671824	21.301075	14.257518	4.507953	22.327757	-8.29389	164000	1.1175871e-08	27.034363	0.34051418	-0.005969053	-6.6302605	-0.06939643	0.37732807	0.01318389	0.04375	9.0	7893.047883033752
41	2.8489232	0.0	40.0	0.0	0.21276596	17.590387	9.313072	28.901567	-8.4831915	2.3184597	1.0068781	5.6580105	0.92757607	21.047873	13.533477	4.5735683	21.660027	-11.546074	168000	0.0	21.601841	0.26138538	-0.0053899013	-5.1100793	-0.061078552	0.3395391	0.0042505586	0.03025	79.0	8103.2576949596405
42	2.8899202	0.0	47.0	0.0	0.24479167	16.897371	9.769243	32.309944	-4.1885448	2.2948043	1.046252	6.352946	0.90878946	20.666666	13.369564	5.514529	21.845694	-9.2170725	172000	4.656613e-09	21.468449	0.26217067	-0.00576446	-4.257017	-0.04171512	0.3326034	0.0067810966	0.073	79.0	8310.678488969803
43	2.9307954	0.0	37.0	0.0	0.19680852	18.035654	8.827945	28.89558	-3.7777112	2.1746483	0.89840835	4.465658	0.66700804	21.074469	13.355841	5.232178	22.54328	-6.653132	176000	3.7252903e-09	18.421005	0.20330767	-0.007938044	-4.211726	-0.045981437	0.35839462	0.0018806148	0.05175	79.0	8518.023385763168
44	2.971539	0.0	35.0	0.0	0.18421052	17.969019	8.844595	27.872124	-5.0703783	2.153399	0.8780321	4.4287367	0.667618	20.752632	13.769852	4.6891	20.75254	-5.171698	180000	0.0	17.987701	0.20762937	-0.0070297923	-3.9020355	-0.039534092	0.34413707	0.004643041	0.10975	79.0	8723.633061408997
45	3.0124242	0.0	44.0	0.0	0.23157895	17.396132	9.116398	29.031773	-5.4433255	2.3088372	1.0096859	6.2124686	0.9140228	20.589474	13.348732	4.7733936	21.566223	-5.3600774	184000	4.656613e-09	19.220463	0.2616244	-0.0055121407	-3.8626413	-0.046447657	0.3019254	0.0055731246	0.0275	79.0	8926.017844200134
46	3.0532677	0.0	42.0	0.0	0.22222222	18.144138	9.230146	29.309538	-3.4818952	2.1965075	0.9574777	5.0786333	0.9090051	20.899471	13.648321	5.1068296	21.798384	-8.624324	188000	7.450581e-09	19.877447	0.23608156	-0.0065685473	-5.656415	-0.047744986	0.3138394	0.0076313973	0.0965	79.0	9125.645730257034
47	3.094117	0.0	35.0	0.0	0.18817204	18.664024	8.669321	31.185709	-5.969359	2.2164147	0.95174253	4.982227	0.9085832	21.263441	13.854596	5.1157346	22.31309	-8.704644	192000	7.450581e-09	19.327312	0.21731281	-0.0060012303	-4.5263786	-0.03433973	0.2884552	0.0060375156	0.03875	79.0	9328.478355884552
48	3.1349368	0.0	31.0	0.0	0.16756757	18.711803	8.224168	31.911932	-5.7335944	2.1885185	0.99446917	5.227304	0.7296965	21.345945	13.960033	4.516833	21.886805	-6.6757827	196000	-1.4901161e-08	17.80381	0.21850397	-0.0054669143	-4.449851	-0.0518907	0.2964207	0.009328211	0.102	79.0	9528.44985961914
49	3.1758614	0.0	42.0	0.0	0.22340426	17.651258	9.3672285	29.892658	-9.370929	2.2620883	0.9634381	4.5352373	0.91117096	21.085106	13.707634	4.896734	22.797327	-7.0322537	200000	-7.450581e-09	21.167711	0.253087	-0.004629957	-4.5390253	-0.055154208	0.29130852	0.0032988063	0.0355	79.0	9729.567791938782
50	3.2170074	0.0	40.0	0.0	0.21505377	17.738132	8.9686365	30.59138	-5.974988	2.333835	0.9613538	4.863537	0.66707027	21.193548	13.811615	4.8660164	22.944351	-6.1417317	204000	-1.3038516e-08	18.452503	0.24068287	-0.005555697	-4.6245136	-0.053620562	0.28886968	0.00927452	0.041249998	79.0	9924.070396184921
51	3.258066	0.0	40.0	0.0	0.20942408	17.732393	8.824223	28.458332	-2.0065017	2.154067	0.9759111	4.8801794	0.66765666	20.675392	13.496252	5.1186705	22.531744	-5.945225	208000	0.0	14.775089	0.2141037	-0.0049429215	-3.1567175	-0.039511744	0.30842263	0.0029548695	0.031	79.0	10119.493792295456
52	3.299343	0.0	43.0	0.0	0.22395833	17.91204	8.979363	31.384705	-4.4271097	2.3273213	1.0485474	5.6965847	0.6675915	20.598959	13.073923	5.442023	24.15542	-7.023877	212000	1.1175871e-08	20.186085	0.26507747	-0.0016234582	-5.6100755	-0.057416137	0.30026847	0.012217576	0.15075	6.0	10313.772344112396
53	3.3406844	0.0	43.0	0.0	0.2263158	17.64301	9.355995	30.833475	-4.107142	2.2419708	1.0120248	5.353582	0.66748136	20.863157	13.728041	5.0756207	22.317116	-5.3617997	216000	0.0	19.696283	0.25879848	-0.006878117	-4.507537	-0.039011084	0.30674845	0.0088752825	0.03875	79.0	10517.61224269867
54	3.3820248	0.0	34.0	0.0	0.1827957	18.097153	8.77089	31.415953	-3.8918147	2.201207	0.90754616	4.8698187	0.6677487	21.274193	13.475203	5.0178847	22.252768	-5.239147	220000	4.656613e-09	16.043522	0.1908285	-0.007862648	-5.081811	-0.04282274	0.33371258	0.007554933	0.043	79.0	10718.780161857605
55	3.4238021	0.0	64.0	0.0	0.31683168	15.448274	10.012775	28.732065	-5.386377	2.4581122	1.0125127	5.3087835	0.9222091	19.663366	12.63191	5.5025897	23.387972	-11.503033	224000	0.0	21.517479	0.24630198	-0.005255156	-6.806576	-0.06865387	0.30618352	0.0070641483	0.0845	79.0	10913.233359575272
56	3.4653614	0.0	32.0	0.0	0.17486338	18.361828	8.507397	29.920074	-5.103899	2.0902596	0.90379685	5.310961	0.66693753	21.655737	13.30737	5.029496	21.661543	-6.2638874	228000	-1.8626451e-09	17.050617	0.2148006	-0.008193914	-5.045428	-0.062783405	0.32861805	0.008192333	0.04425	79.0	11091.605364084244
57	3.5069242	0.0	39.0	0.0	0.20634921	18.455833	9.113392	30.752186	-3.2862918	2.201756	0.9115767	4.9947786	0.9116123	20.984127	13.78206	4.7438965	22.229576	-5.789746	232000	3.7252903e-09	17.688068	0.22381866	-0.0056485725	-6.4891224	-0.060689762	0.30888546	0.0050431686	0.0325	79.0	11266.824846506119
58	3.5486643	0.0	39.0	0.0	0.20526315	17.906382	9.139691	30.06568	-3.1878304	2.298883	1.024497	5.2517896	0.67253464	20.915789	13.620433	5.315389	23.497131	-7.9089556	236000	7.450581e-09	19.202854	0.23705117	-0.006245372	-6.5082884	-0.05120318	0.30215156	0.005415425	0.035	79.0	11440.098731040955
59	3.5906546	0.0	47.0	0.0	0.24736843	17.320145	9.153007	30.479929	-2.8056302	2.3475156	1.0154108	4.693337	0.666753	20.757895	13.382672	5.266205	23.07994	-7.4903274	240000	-1.1175871e-08	18.763134	0.21907529	-0.00494269	-6.0504904	-0.045795154	0.3031986	0.006452441	0.08575	79.0	11618.540257692337
60	3.633029	0.0	58.0	0.0	0.2914573	15.981952	9.718389	30.19216	-2.3986917	2.437168	1.0657662	4.965069	0.6761997	19.964825	12.951051	5.5713234	22.154438	-6.306018	244000	0.0	21.732265	0.2439826	-0.0057801297	-7.1395717	-0.053575616	0.2817347	0.0065182103	0.07625	79.0	11792.951406240463
61	3.6752527	0.0	42.0	0.0	0.21761657	17.90846	9.007978	29.756456	-3.6756787	2.1436043	0.9424686	4.3655252	0.91306436	20.49741	13.35077	5.1183257	23.843534	-6.170568	248000	7.450581e-09	17.540026	0.20029852	-0.0056566224	-5.2585554	-0.038207233	0.26853234	0.0048382734	0.03775	79.0	11970.980133771896
62	3.7175434	0.0	45.0	0.0	0.23076923	17.187225	9.166485	28.720514	-2.869067	2.2558486	0.98073685	5.264275	0.90888137	20.235897	13.650159	5.152524	23.177761	-6.098313	252000	1.1175871e-08	18.33552	0.19819778	-0.0062937047	-7.2811713	-0.048355974	0.27548295	0.0044564065	0.031	79.0	12147.394515514374
63	3.759906	0.0	39.0	0.0	0.20634921	17.707851	9.028065	30.164328	-5.2154574	2.258026	0.9664326	5.045538	0.6664385	20.920635	13.295992	5.16609	23.285362	-7.7517843	256000	-4.656613e-09	22.437836	0.25839695	-0.0075723557	-7.804457	-0.06451653	0.26368093	0.009169297	0.08225	79.0	12322.61080622673
64	3.8022354	0.0	41.0	0.0	0.21693122	17.871876	9.143129	29.382671	-3.5719085	2.197353	0.9353831	4.646366	0.91131985	20.88889	13.564354	5.100746	22.720766	-7.5463076	260000	-4.656613e-09	16.167225	0.22270757	-0.0053712185	-5.6596394	-0.044093646	0.28063405	0.0035703825	0.07125	79.0	12502.480836629868
65	3.8447747	0.0	50.0	0.0	0.25773194	16.49959	9.291668	30.235607	-5.6661654	2.330585	0.98687744	4.7126412	0.9137668	20.407217	12.85523	5.6910524	23.134678	-7.5576086	264000	-5.5879354e-09	19.19485	0.22700408	-0.0055016153	-6.432085	-0.06077434	0.27650222	0.0033646654	0.030749999	79.0	12676.717021942139
66	3.8873055	0.0	40.0	0.0	0.21390374	17.851208	9.384177	31.587402	-5.369274	2.2136586	0.9893814	4.5523386	0.6590011	21.04278	13.117867	5.0854325	21.684954	-8.16268	268000	-5.5879354e-09	21.748783	0.25559652	-0.0064982907	-9.685623	-0.07317406	0.26058674	0.00871104	0.08125	79.0	12850.262278556824
67	3.93	0.0	49.0	0.0	0.2565445	16.74367	9.373039	30.168858	-4.5385246	2.3072376	0.9720612	4.82323	0.66681707	20.748692	13.197082	5.2697916	23.48495	-7.9508724	272000	-5.5879354e-09	17.649437	0.19058648	-0.007172061	-6.329328	-0.031054981	0.2619619	0.0036800671	0.029	79.0	13031.076217412949
68	3.9725287	0.0	39.0	0.0	0.20418848	17.772085	9.12576	30.183186	-4.9094152	2.1258824	0.9332726	4.232768	0.9099122	20.732985	13.455686	5.2505684	23.854002	-9.12529	276000	7.450581e-09	17.579618	0.18952031	-0.006090971	-7.1364226	-0.053126726	0.25610155	0.0050892904	0.03825	79.0	13208.111703157425
69	4.0151024	0.0	37.0	0.0	0.1957672	18.395046	8.609394	30.306274	-4.236119	2.230971	0.9203199	4.6928253	0.91427624	21.084656	13.630084	5.2713346	23.210415	-7.2101064	280000	1.1175871e-08	16.356503	0.16756088	-0.0063435575	-7.0181217	-0.035687923	0.24961291	0.007531618	0.096	79.0	13384.251405239105
70	4.058085	0.0	59.0	0.0	0.3025641	16.093723	9.8977995	32.199512	-4.3861938	2.4358168	1.0024275	5.6310544	0.66661483	20.148718	13.152476	5.632105	23.13489	-8.3655815	284000	0.0	24.158619	0.29023737	-0.009805618	-9.659889	-0.06632881	0.2558047	0.009935971	0.031999998	79.0	13559.69548034668
71	4.1008863	0.0	36.0	0.0	0.1904762	18.08317	9.091049	30.975885	-4.7390785	2.1236453	0.944251	5.172436	0.6675602	20.915344	13.053418	5.4282007	22.99406	-8.515842	288000	3.7252903e-09	15.220524	0.17402971	-0.0067610717	-7.2329874	-0.061811272	0.26778856	0.0027932087	0.07875	79.0	13734.664295196533
72	4.143903	0.0	43.0	0.0	0.2287234	17.106304	9.119963	30.439238	-2.8597033	2.3312142	1.0565912	5.7647996	0.9089179	20.867022	14.133875	5.372569	24.86312	-6.0476503	292000	-3.5390258e-08	17.899286	0.26169494	-0.0070570037	-8.237419	-0.08980273	0.2667074	0.003657752	0.0445	79.0	13910.823067426682
73	4.186869	0.0	38.0	0.0	0.2010582	18.297459	8.7974615	29.863325	-2.6019065	2.191617	0.89394087	4.260513	0.9094964	21.021164	13.187763	5.3058248	23.167538	-5.841174	296000	0.0	13.69438	0.17175283	-0.004330454	-6.0638685	-0.06704626	0.25542533	0.003690208	0.02075	79.0	14105.76014637947
74	4.2299848	0.0	40.0	0.0	0.21164021	17.750874	8.956229	28.555664	-5.458431	2.2963219	0.9924247	4.865261	0.9269992	20.936508	13.850308	5.462545	24.471256	-6.6143246	300000	5.5879354e-09	16.938614	0.21306556	-0.0065258197	-7.412777	-0.06149683	0.25248048	0.0050651697	0.026250001	79.0	14307.520105600357
75	4.2730727	0.0	42.0	0.0	0.21989529	17.478083	8.999397	29.077074	-7.18694	2.2027457	0.9088834	4.5950255	0.91263175	20.753927	13.427606	5.482996	24.468857	-9.122174	304000	-1.3969839e-09	15.697651	0.18734777	-0.006329129	-7.1000147	-0.061604265	0.25144917	0.0038172277	0.03875	79.0	14510.89726638794
76	4.3160157	0.0	31.0	0.0	0.16756757	18.56953	8.366296	30.765156	-1.5347447	2.1332233	0.96044236	4.913308	0.90388423	21.264864	13.761427	5.4229746	25.701496	-6.3565555	308000	0.0	17.509117	0.22886781	-0.005909866	-8.736554	-0.08199498	0.25336438	0.0038204328	0.04175	79.0	14719.817596673965
77	4.3589363	0.0	32.0	0.0	0.17391305	18.313148	8.221665	29.987196	-5.6186767	2.1886544	0.9176498	4.933416	0.6539434	21.52174	13.722098	4.9507456	25.003204	-6.8448424	312000	0.0	15.885831	0.2027899	-0.0049953167	-6.205761	-0.06743316	0.2567664	0.0024717033	0.030250002	79.0	14918.38292646408
78	4.401905	0.0	39.0	0.0	0.20634921	18.256256	9.244706	31.412327	-5.6534204	2.222393	0.95764416	4.9658046	0.6677762	21.005291	13.5486555	5.0682774	24.03396	-7.5745792	316000	6.519258e-09	17.758041	0.2238435	-0.0064383047	-7.5720177	-0.0830571	0.25628918	0.0046957457	0.06525	79.0	15123.522460222244
