Epoch	AveragePenalty	StdPenalty	AverageCrash_counter	StdCrash_counter	Crash_ratio	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	LossVC	DeltaLossPi	DeltaLossV	DeltaLossVC	Entropy	KL	ClipFrac	StopIter	Time
75	4.184914	0.0	26.0	0.0	0.14130434	18.759506	8.034456	33.399303	-6.1507545	2.0925155	0.8776649	4.757921	0.91212916	21.440218	14.163533	5.185457	23.239132	-7.7012124	304000	9.313226e-10	12.499889	0.18497156	-0.009011803	-5.3049254	-0.053181916	0.21610817	0.0045466805	0.0315	79.0	14033.45412683487
76	4.226228	0.0	26.0	0.0	0.14285715	19.151121	7.7213364	29.695763	-1.2473392	2.1633713	0.8516631	4.7352724	0.9102216	21.928572	13.783051	4.9751067	24.258091	-4.1281853	308000	3.7252903e-09	13.028696	0.18094872	-0.0076670935	-5.3545446	-0.052077107	0.24187893	0.009220614	0.0325	79.0	14203.530412197113
77	4.2677326	0.0	44.0	0.0	0.23280424	17.513044	9.063131	28.862614	-4.025109	2.209748	0.9529016	4.859237	0.9093844	20.798943	14.0997	5.038016	25.786377	-8.636399	312000	-3.7252903e-09	17.258007	0.19725326	-0.007837593	-8.302042	-0.051166087	0.23676899	0.0088366885	0.0995	79.0	14373.038378715515
78	4.309422	0.0	34.0	0.0	0.18478261	18.015272	8.541608	30.152264	-6.110292	2.2139742	0.94552374	5.072106	0.9081201	21.451086	13.647284	5.2057486	24.070541	-6.3525405	316000	-1.4901161e-08	13.697454	0.16651419	-0.007572474	-5.3691616	-0.036413893	0.23842838	0.0060714465	0.0775	79.0	14543.913419485092
79	4.3511176	0.0	37.0	0.0	0.19680852	17.700956	8.997581	28.956438	-2.3381066	2.123117	0.93814725	5.2474723	0.9254571	20.98936	13.166816	5.562771	23.978815	-6.75028	320000	1.3038516e-08	16.705868	0.18652232	-0.006552529	-7.378951	-0.052246384	0.25169122	0.0049540834	0.026	79.0	14714.11374759674
80	4.3926888	0.0	24.0	0.0	0.13407822	19.336826	7.6327057	28.722424	-1.0846865	2.0492713	0.8944156	5.450452	0.911332	21.960894	14.149449	4.9690523	25.114904	-9.233165	324000	7.450581e-09	14.026545	0.21581419	-0.0077505494	-6.963155	-0.08195769	0.23984462	0.0038925384	0.032	79.0	14884.942592144012
81	4.434249	0.0	24.0	0.0	0.13333334	19.837002	8.151601	30.518772	-2.6865187	2.0995078	0.8663981	5.397189	0.92360145	21.977777	14.036941	4.8569703	23.742373	-6.1673737	328000	7.450581e-09	17.166843	0.18960185	-0.0068284282	-8.454387	-0.059883222	0.23622523	0.0084108	0.037249997	79.0	15053.2356903553
82	4.475683	0.0	19.0	0.0	0.10555556	19.041527	7.3265615	29.58417	-6.4156027	2.0338438	0.917784	5.1547046	0.66779244	22.1	14.24655	4.7221823	25.24665	-9.392283	332000	9.313226e-09	11.867874	0.1773901	-0.0071251024	-5.746532	-0.057415485	0.22999592	0.0061407234	0.04	79.0	15223.897225379944
83	4.517246	0.0	25.0	0.0	0.13736264	19.332512	8.006805	29.012743	-5.7770195	2.1588416	0.8843338	5.376075	0.8965838	21.681318	14.200813	4.708527	22.706886	-7.033373	336000	-1.8626451e-09	13.680222	0.18277057	-0.0067004426	-6.0994873	-0.05503527	0.23007849	0.006622738	0.10175	79.0	15393.158183336258
84	4.558798	0.0	30.0	0.0	0.16216215	18.414236	8.665301	30.01835	-3.426558	2.088255	0.9027679	4.7218943	0.8964998	21.237839	14.058814	5.0140495	24.665197	-9.653746	340000	1.21071935e-08	16.232553	0.1721385	-0.007333082	-7.420249	-0.060323097	0.21995227	0.005285071	0.02875	79.0	15561.912596464157
85	4.6004167	0.0	21.0	0.0	0.11731844	19.408178	7.7461634	30.258493	-3.882286	2.1250536	0.9137086	5.2332053	0.6663408	22.022346	14.005601	4.928812	23.81304	-7.1824822	344000	-1.8626451e-09	13.916604	0.18556765	-0.006642122	-6.840454	-0.057923254	0.232429	0.0018502173	0.02975	79.0	15732.46536064148
86	4.642043	0.0	22.0	0.0	0.12021858	19.60644	7.5919642	29.106375	-3.6816442	2.0939693	0.9012362	5.8892875	0.66778946	21.74317	14.4023485	4.668221	24.063923	-8.485846	348000	-5.5879354e-09	13.572434	0.15529418	-0.006099445	-6.3268747	-0.054268546	0.22333449	0.004307925	0.02775	79.0	15902.54459118843
87	4.6836934	0.0	28.0	0.0	0.1521739	19.150038	7.928578	30.079588	-1.109147	2.0992815	0.87483305	4.8963337	0.91946685	21.423914	14.44046	4.7758727	24.772038	-7.6607947	352000	8.381903e-09	13.477057	0.17196062	-0.0050161127	-6.463508	-0.054419577	0.22923115	0.004058525	0.0275	79.0	16072.008087396622
88	4.7252812	0.0	25.0	0.0	0.13440861	19.65082	7.7755833	29.71388	-1.9395432	2.0516996	0.776663	4.4838467	0.9147919	21.295698	14.304224	4.9244123	23.447643	-5.3162866	356000	-9.313226e-10	13.870579	0.15099451	-0.008410996	-6.4744396	-0.04618473	0.22086342	0.008021646	0.030499998	79.0	16239.285556793213
89	4.7669606	0.0	22.0	0.0	0.12222222	19.023003	7.5350137	28.663408	-6.5088434	2.1257622	0.8655332	5.562162	0.66705865	21.994444	14.473686	4.9852166	23.500107	-7.130256	360000	-9.313226e-09	13.55217	0.18056391	-0.008403387	-6.113578	-0.057296913	0.21254416	0.006444825	0.03525	79.0	16408.759381771088
90	4.8085856	0.0	18.0	0.0	0.1	19.748926	7.296488	30.176962	-4.717856	2.0508206	0.8782139	4.8516607	0.66765964	22.038889	14.345275	4.6760316	23.924637	-5.6696973	364000	1.3038516e-08	12.210152	0.17484237	-0.0055142073	-6.4014673	-0.059625834	0.20808798	0.0058593084	0.0715	79.0	16577.973957061768
91	4.850212	0.0	20.0	0.0	0.10989011	19.986538	7.5727177	30.451424	-4.8630347	2.073713	0.87944704	4.927201	0.9275193	21.747253	14.283226	4.696872	24.080006	-10.716754	368000	1.1175871e-08	13.46912	0.17382625	-0.007264015	-6.316213	-0.047796868	0.19442452	0.0040928777	0.022750001	79.0	16747.082869529724
92	4.8919163	0.0	23.0	0.0	0.12849163	19.307732	7.6889067	29.553858	-2.0173488	2.110413	0.85998654	5.479594	0.9085374	22.005587	14.462307	4.7284083	24.188734	-8.087505	372000	-2.3283064e-09	14.238205	0.16658491	-0.007864177	-6.619503	-0.054810442	0.2065634	0.008662813	0.0385	79.0	16916.887751340866
93	4.9338207	0.0	34.0	0.0	0.18181819	18.204596	8.707836	29.506159	-5.0086403	2.1752503	0.9510092	5.4572983	0.6663356	21.160427	14.115678	4.992554	24.255274	-8.717397	376000	-8.381903e-09	16.457945	0.18463543	-0.005144108	-7.5049806	-0.06095856	0.2179581	0.007727552	0.0345	79.0	17086.47899389267
94	4.9756246	0.0	19.0	0.0	0.12418301	19.281353	7.6669345	28.902935	-3.638417	2.0262985	0.8290288	4.762478	0.92010695	21.339869	13.629831	4.4971485	23.537949	-12.669153	380000	-2.2351742e-08	28.774025	0.1440247	-0.002703501	-15.059458	-0.06336987	0.27098885	0.012931971	0.098000005	7.0	17288.447729110718
95	5.0176377	0.0	24.0	0.0	0.13259669	19.18661	7.683987	29.10896	-4.216035	2.1785908	0.9233138	5.4417787	0.91981155	21.850828	13.418597	5.886055	24.783571	-9.319431	384000	1.2340024e-08	19.572313	0.1957342	0.0010726978	-11.658247	-0.062425554	0.19928609	0.013304636	0.053500004	14.0	17456.98668861389
96	5.0598865	0.0	32.0	0.0	0.17297298	18.359848	8.628198	29.943464	-4.363583	2.2005877	0.87822855	4.8803153	0.9238215	21.302702	14.364692	4.8430443	23.799063	-7.221271	388000	-6.519258e-09	16.370213	0.17201158	-0.0051974203	-8.202015	-0.046355117	0.20153207	0.003883523	0.026749998	79.0	17625.040779352188
97	5.1021166	0.0	25.0	0.0	0.13661203	19.0346	7.963747	27.96541	-3.3850327	2.0783474	0.92735136	5.235836	0.6615202	21.57377	14.069226	4.8731956	23.340569	-6.855224	392000	-9.313226e-09	14.2980995	0.20643227	-0.0060754362	-5.710003	-0.0716792	0.19147298	0.004433192	0.085250005	79.0	17793.559069871902
98	5.144296	0.0	21.0	0.0	0.115384616	19.32908	8.037707	29.857027	-19.983099	2.0582063	0.89729434	5.8450456	0.90840375	21.835165	14.299676	4.991644	23.845686	-14.639345	396000	1.2340024e-08	16.306236	0.18866341	-0.005484488	-7.517562	-0.07144539	0.18520117	0.012097481	0.034500003	33.0	17959.422004699707
99	5.186361	0.0	23.0	0.0	0.123655915	18.914452	7.5391297	28.793152	-5.361496	2.0196075	0.8515999	4.7819724	0.91131604	21.333334	13.939117	5.138236	24.301855	-6.4866304	400000	-1.4901161e-08	17.052628	0.18790391	-0.0068659275	-8.849928	-0.06851676	0.18584082	0.002209247	0.0225	79.0	18128.01122045517
100	5.2286105	0.0	23.0	0.0	0.12637363	19.021614	8.270235	30.631453	-8.789552	2.1642284	0.9087087	5.240296	0.90956354	21.879122	14.058779	4.836509	23.685923	-8.434289	404000	1.3038516e-08	16.537651	0.19576278	-0.0070492844	-7.877492	-0.073458776	0.1875306	0.0031853642	0.02625	79.0	18297.661700725555
101	5.270999	0.0	32.0	0.0	0.17204301	18.41127	8.264871	31.212927	-2.4803247	2.1477606	0.91201824	4.786387	0.9216281	21.198925	14.0206785	4.7663536	23.988195	-8.215227	408000	1.4901161e-08	16.851984	0.22593254	-0.006931575	-7.445603	-0.08255131	0.20301862	0.0022002398	0.02575	79.0	18471.05639886856
102	5.3134017	0.0	27.0	0.0	0.14673913	18.409256	7.731252	30.147598	-2.7861042	2.0883725	0.8794467	5.4143667	0.9092201	21.532608	13.853225	4.7648873	24.50887	-5.653312	412000	1.1175871e-08	12.059996	0.14265186	-0.0065349727	-4.7917314	-0.041413806	0.19369417	0.004899105	0.029	79.0	18643.148424863815
103	5.355714	0.0	21.0	0.0	0.11797753	19.305098	7.1445694	28.506283	-3.7459934	2.0330935	0.8205352	4.672419	0.92746955	22.269663	14.008586	4.600788	25.642859	-5.485821	416000	0.0	11.352043	0.14263892	-0.0074433545	-5.263873	-0.04452788	0.1843767	0.0031989876	0.02875	79.0	18815.544116973877
104	5.3977966	0.0	22.0	0.0	0.12222222	19.579931	7.9159927	30.0972	-3.2449446	1.9552388	0.80695665	4.456807	0.67847586	21.972221	14.400045	4.733156	24.290806	-7.9853196	420000	1.8626451e-09	8.710228	0.12140218	-0.006201345	-3.6163468	-0.03899581	0.19487327	0.0033797896	0.024	79.0	18987.367541074753
105	5.439745	0.0	19.0	0.0	0.10555556	19.889595	7.194359	30.109459	-4.8975506	1.98856	0.8557427	4.683885	0.91073006	21.961111	14.559026	4.6975937	23.522821	-9.093395	424000	-4.656613e-09	14.079033	0.16099808	-0.005865982	-8.095023	-0.06990327	0.19341668	0.005375179	0.035	79.0	19158.195306301117
106	5.481673	0.0	17.0	0.0	0.09497207	19.600237	6.8011103	30.35289	-3.4611595	2.0364435	0.81157696	5.015044	0.9240957	22.061453	14.586647	4.6440873	24.813837	-9.633773	428000	-5.5879354e-09	9.628844	0.15311226	-0.0057421764	-4.8083467	-0.060308807	0.18878955	0.012414064	0.02775	40.0	19327.487176656723
107	5.523619	0.0	25.0	0.0	0.13812155	18.676088	7.787938	30.636282	-1.8451834	2.0522292	0.8339342	4.8308105	0.66637516	21.701658	14.242722	4.4034343	23.907982	-7.000497	432000	0.0	15.188002	0.15058334	-0.006147012	-7.4203973	-0.059039928	0.18904155	0.007028646	0.090749994	79.0	19498.215337753296
108	5.5655427	0.0	20.0	0.0	0.110497236	19.607565	7.638323	29.622305	-2.3867447	2.029433	0.8353145	4.5599217	0.91609406	21.756907	14.291281	4.797316	23.703024	-6.5255017	436000	9.313226e-09	11.548448	0.17093772	-0.007396252	-5.987479	-0.069714144	0.18836528	0.008529554	0.0295	79.0	19667.588171720505
109	5.607366	0.0	19.0	0.0	0.10674157	19.969862	7.184424	28.462984	-1.1596158	1.9869967	0.7693748	4.113218	0.9091822	22.2191	14.837243	4.1572804	23.558752	-4.819278	440000	-9.313226e-09	12.066722	0.16680193	-0.006691216	-5.5598755	-0.06452815	0.18160008	0.006999057	0.075	79.0	19838.633071422577
110	5.649168	0.0	21.0	0.0	0.11797753	19.589533	7.790752	28.838484	-3.294492	2.018423	0.8503495	4.6290984	0.915997	22.08427	14.453142	4.6226745	22.913322	-7.957819	444000	9.313226e-10	12.578768	0.17920992	-0.006841747	-6.729493	-0.06553927	0.18886682	0.006659123	0.02975	79.0	20008.96191596985
111	5.6907353	0.0	11.0	0.0	0.061797753	20.51777	6.6072335	32.17859	-6.0057054	1.9085768	0.7856165	5.097595	0.70161474	22.35955	14.572728	4.4991426	25.802172	-9.868273	448000	5.5879354e-09	10.434366	0.16304545	-0.006899762	-6.5990376	-0.09055718	0.18536302	0.0030162479	0.026999999	79.0	20177.43414592743
112	5.7326045	0.0	19.0	0.0	0.10674157	19.41807	7.1118035	29.749722	-3.4739735	2.1611333	0.85581684	6.0204153	0.9126465	22.269663	14.73285	4.499895	24.973877	-7.5033154	452000	-1.4901161e-08	13.646666	0.20729849	-0.007063782	-7.5724177	-0.08351003	0.19208875	0.004507307	0.02475	79.0	20348.287974834442
113	5.7743607	0.0	16.0	0.0	0.08791209	19.758669	6.899961	30.33458	-2.242849	1.9675561	0.81614554	5.0322776	0.66778946	21.73077	14.363341	4.3725276	23.78603	-5.4973392	456000	0.0	12.125409	0.15023085	-0.0040799254	-5.872482	-0.06569126	0.17494039	0.004363885	0.021	79.0	20518.38696718216
114	5.816007	0.0	16.0	0.0	0.08988764	20.15961	6.6738825	30.04741	-3.0506892	1.9606214	0.75602865	4.5882163	0.9115205	22.11236	14.706349	4.307032	24.159853	-9.261675	460000	-2.7939677e-09	10.357149	0.15220082	-0.0064466232	-4.8704467	-0.057166144	0.18548425	0.00267754	0.026250001	79.0	20687.435595035553
115	5.857614	0.0	16.0	0.0	0.08888889	20.314545	6.8178186	28.658329	-2.7953818	1.9873122	0.7892507	4.879169	0.9161681	21.98889	14.58543	4.3958697	23.73769	-5.5345716	464000	7.450581e-09	10.866395	0.15100083	-0.007588319	-5.3983088	-0.04663207	0.19384928	0.008385341	0.035749998	79.0	20858.067790985107
116	5.899322	0.0	22.0	0.0	0.12154696	19.09573	7.9222713	30.240433	-5.756108	2.052077	0.8155785	4.4877768	0.9309435	21.81768	14.730927	4.8326693	24.767414	-8.787851	468000	-4.656613e-10	12.035948	0.13427514	-0.006723246	-6.9042597	-0.04755771	0.17150164	0.0041089123	0.023249999	79.0	21027.215704202652
117	5.941326	0.0	24.0	0.0	0.13259669	18.96574	8.04681	29.829082	-6.0002623	2.1514475	0.8510945	5.0152507	0.9084384	21.78453	13.549143	5.3636994	24.665825	-8.095565	472000	-3.7252903e-09	17.258947	0.15596211	-0.009444887	-8.936908	-0.054760583	0.19439611	0.0068348525	0.03425	79.0	21199.674785375595
118	5.983335	0.0	15.0	0.0	0.083333336	20.025036	6.8870397	30.642542	-3.7331371	2.0198267	0.8167436	4.578262	0.89647526	22.133333	14.53951	4.3310347	25.068687	-5.9410877	476000	-8.8475645e-09	12.866897	0.14622024	-0.008070011	-7.3766193	-0.053713806	0.2030043	0.0070447605	0.107250005	79.0	21374.162256002426
119	6.025358	0.0	19.0	0.0	0.10555556	19.489403	7.2178197	28.1511	-5.860508	2.0224934	0.8427748	4.5558114	0.6672503	21.98889	14.787731	4.620859	24.196714	-7.13771	480000	7.450581e-09	12.671613	0.1691828	-0.006988001	-5.938938	-0.0668862	0.18206698	0.004487507	0.02225	79.0	21542.87998175621
120	6.0674515	0.0	16.0	0.0	0.08938547	19.740509	6.922446	30.185896	-3.9126058	2.04824	0.8804313	4.3695383	0.92109483	22.10056	14.276816	4.1991577	24.260138	-6.855367	484000	9.313226e-10	13.518033	0.19696267	-0.005321054	-6.5425835	-0.08228395	0.17848305	0.005079965	0.02875	79.0	21712.29028224945
121	6.1095586	0.0	12.0	0.0	0.06703911	20.03831	6.68602	30.056215	-6.9686894	2.0215151	0.7987285	5.05895	0.90908885	22.156425	14.675239	4.1913857	23.948551	-7.473396	488000	-1.4901161e-08	10.809443	0.145035	-0.005942045	-5.291774	-0.061445966	0.17416722	0.002510184	0.065500006	79.0	21881.56972837448
122	6.151622	0.0	16.0	0.0	0.08888889	20.296389	7.12863	29.114311	-4.2242393	1.9918072	0.8483806	4.8468533	0.9115094	22.033333	14.788925	4.173581	24.42999	-6.787022	492000	5.5879354e-09	12.973875	0.19178644	-0.0066139596	-6.818227	-0.080504976	0.18496989	0.0038057698	0.028749999	79.0	22050.614365816116
123	6.193741	0.0	11.0	0.0	0.07801419	20.557934	5.996338	29.723505	0.24313022	2.0358384	0.82194024	4.797098	0.91664404	21.929077	13.754495	4.8759913	27.12471	-16.166365	496000	7.450581e-09	31.651802	0.13043432	-4.953891e-05	-18.892708	-0.053955536	0.27843645	0.015430994	0.32975	4.0	22263.897178173065
124	6.2360835	0.0	28.0	0.0	0.15135135	18.55197	7.854568	28.606506	-4.232992	2.1185768	0.9100848	5.470936	0.66961724	21.383783	13.468228	5.622142	24.79858	-5.6205044	500000	1.5180558e-07	21.694027	0.17489123	0.0019299537	-15.082616	-0.06528541	0.20431669	0.017587896	0.207	12.0	22432.975707292557
