Epoch	AverageCrash_counter	StdCrash_counter	Crash_ratio	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
87	15.0	0.0	0.08522727	20.362421	6.8244715	29.97205	-3.3982728	1.9676406	0.8464579	4.96691	0.9131046	22.556818	14.091562	3.9332886	22.064306	4.6492586	352000	-9.778887e-09	18.648914	-0.0061175227	-2.000111	0.23771237	0.0040010177	0.073249996	79.0	21790.069049596786
88	24.0	0.0	0.13259669	20.127773	7.909834	29.845434	-3.889271	2.0586429	0.9250435	5.032087	0.66775435	21.961327	14.885444	3.528351	22.075413	6.8594246	356000	8.8475645e-09	19.327316	-0.0048014396	-0.925076	0.23770636	0.0037819007	0.0225	79.0	22029.956552028656
89	34.0	0.0	0.18085106	18.573048	9.087982	29.16306	-6.608981	2.1747704	0.9589345	5.0810905	0.9131303	21.180851	14.614915	3.837447	22.22641	5.074811	360000	6.519258e-09	22.653294	-0.006084783	-1.9432201	0.23470181	0.009738388	0.0355	79.0	22268.475091457367
90	37.0	0.0	0.19473684	17.94181	9.448821	30.22886	-4.7205243	2.2154262	0.9731905	5.502798	0.91605496	21.005262	13.660956	4.3443327	21.282288	1.6767966	364000	1.4901161e-08	22.79192	-0.0058533307	-0.96567345	0.23247752	0.0032240942	0.02575	79.0	22509.05259823799
91	26.0	0.0	0.1420765	19.105986	7.962425	28.668577	-5.145414	2.077886	0.94440204	4.9458323	0.8964729	21.688524	14.182815	4.3294907	21.340527	-0.30264777	368000	-1.3969839e-09	19.237646	-0.006503362	-0.6397791	0.23350254	0.005783627	0.08925	79.0	22749.321504354477
92	32.0	0.0	0.171123	18.250824	8.700609	28.812838	-5.6295137	2.1773105	1.0195994	5.057139	0.9086615	21.347593	13.864697	3.9499815	20.965336	1.4870056	372000	-3.7252903e-09	23.341143	-0.0062228367	-1.4231195	0.24096131	0.006780038	0.02775	79.0	22992.346338748932
93	33.0	0.0	0.1764706	18.134157	8.600161	27.494293	-3.9427612	2.172623	0.98709166	5.061367	0.9248487	21.245989	13.9012575	3.9306386	21.495998	3.6705887	376000	3.7252903e-09	22.324152	-0.0068745315	-1.1471262	0.23820856	0.003013374	0.03275	79.0	23232.901344776154
94	30.0	0.0	0.16129032	18.962442	8.648681	29.485958	-6.195284	2.1100368	0.9413733	4.8090653	0.66768205	21.419355	13.50326	4.019258	20.947283	1.1077907	380000	0.0	20.033852	-0.005765587	-1.0861168	0.221026	0.005920921	0.03025	79.0	23472.93635582924
95	23.0	0.0	0.12637363	19.051596	8.158432	29.83509	-6.6307983	2.0175152	0.91135824	5.0060678	0.8965906	21.807692	14.339978	4.1550364	21.955803	2.7437863	384000	5.5879354e-09	14.899167	-0.006737562	-0.79897213	0.20644684	0.0026215347	0.03125	79.0	23710.26149868965
96	39.0	0.0	0.20526315	17.695358	9.410596	29.397785	-9.395113	2.215845	0.9517467	5.255202	0.9272766	20.905264	13.970294	4.5922165	21.689629	1.7012258	388000	-3.7252903e-09	22.223999	-0.006489139	-1.7177944	0.2144835	0.0043258737	0.02925	79.0	23948.98485660553
97	31.0	0.0	0.16489361	18.288795	8.695698	29.129042	-6.6203465	2.139787	0.9893262	5.759802	0.9113354	21.25	13.585414	4.306777	21.652708	2.1355972	392000	3.7252903e-09	19.690916	-0.004336063	-1.0087261	0.2099899	0.012274476	0.15475	25.0	24186.271552324295
98	33.0	0.0	0.17460318	18.23664	8.859681	29.72927	-4.739779	2.0378366	0.91340435	4.697747	0.66755015	20.994709	13.880545	4.1578555	22.025965	1.5859088	396000	-3.7252903e-09	19.542034	-0.006525457	-0.74547005	0.21791276	0.0041116937	0.025249999	79.0	24425.838982582092
99	21.0	0.0	0.1160221	19.091843	8.216801	31.834642	-13.464131	2.037696	0.91043246	6.298567	0.6676222	21.944752	14.26525	4.1357217	21.82433	1.1297728	400000	8.381903e-09	18.275654	-0.006106094	-0.3746853	0.21437046	0.0032866383	0.028250001	79.0	24666.09190440178
100	23.0	0.0	0.125	19.172531	7.9237547	29.181232	-5.655541	2.0887864	0.9250859	6.690224	0.91264564	21.673914	13.945567	4.3987284	21.940773	-2.5310733	404000	-3.259629e-09	15.86492	-0.0040597175	-0.95982647	0.2058635	0.0041524963	0.0195	79.0	24904.231901407242
101	29.0	0.0	0.15675676	18.297468	8.767182	29.991423	-6.1414356	2.1554217	0.99306834	5.3910985	0.90691113	21.52973	14.260626	4.266184	21.906706	0.93144053	408000	-3.7252903e-09	18.554708	-0.0060023665	-0.87965345	0.21047321	0.004619375	0.028	79.0	25143.30900979042
102	23.0	0.0	0.125	19.344715	8.187668	29.342228	-4.6222095	2.0597136	0.9081401	5.225933	0.861556	21.663044	13.969064	4.183211	21.343441	0.12520221	412000	-9.313226e-10	18.640415	-0.005624599	-1.9598045	0.20735046	0.002841671	0.0255	79.0	25380.810391664505
103	21.0	0.0	0.11413044	19.225618	7.809539	30.414598	-5.577727	2.007101	0.8909652	5.2756405	0.91388667	21.706522	14.381863	4.0342703	22.307083	-0.19820777	416000	1.8626451e-09	16.120018	-0.005589707	-0.8931837	0.20864162	0.0049320376	0.024750002	79.0	25618.710841178894
104	13.0	0.0	0.11304348	18.802534	8.026257	28.413574	-4.873071	2.0232718	0.87743646	4.9202642	0.6676157	21.382608	12.5953665	4.0609026	22.116177	-16.888659	420000	1.4901161e-08	52.81952	-0.0060214996	-31.083317	0.37307963	0.006453724	0.026	79.0	25928.359075307846
105	30.0	0.0	0.16483517	18.447937	8.654423	31.306818	-4.277296	2.174945	0.9661872	5.597326	0.66755044	21.912088	12.842215	5.598913	21.170422	-0.03366046	424000	2.6077032e-08	30.526432	-0.004345786	-13.165986	0.22685897	0.0038000776	0.026250001	79.0	26170.135770320892
106	24.0	0.0	0.13043478	18.908657	8.172936	29.008478	-4.05662	2.0709136	0.90980047	4.6919785	0.9004907	21.625	14.041712	4.2993946	21.873905	0.54502314	428000	-9.080395e-09	17.96075	-0.006503408	-1.7350197	0.2134412	0.0056574396	0.026500002	79.0	26407.954073905945
107	22.0	0.0	0.12154696	19.249235	7.8638496	28.015575	-4.913794	2.06076	0.80465084	4.972497	0.9152032	22.022099	14.382583	4.075529	21.360357	-0.9767155	432000	7.450581e-09	14.651314	-0.0056862477	-0.8147402	0.21006241	0.0034474772	0.025	79.0	26647.024500846863
108	17.0	0.0	0.096045196	19.68671	7.1272836	28.802794	-7.512957	2.0099456	0.83298075	4.879137	0.90846586	22.37853	14.533908	4.049161	21.192917	0.350842	436000	1.1175871e-08	13.970599	-0.0051237345	-0.709229	0.18617967	0.002399852	0.0175	79.0	26882.878543376923
109	27.0	0.0	0.14594595	18.46349	8.5852785	28.889225	-4.131002	2.1267838	0.8964412	4.575041	0.9092039	21.502703	14.172907	3.986789	22.342712	-2.6719854	440000	-1.3504177e-08	19.155998	-0.006646725	-1.2360353	0.19294138	0.004430192	0.026500002	79.0	27121.262968301773
110	15.0	0.0	0.08196721	19.688381	6.91657	31.477985	-4.005793	2.080897	0.8730708	5.044514	0.9120812	21.825136	14.446089	3.941336	23.7246	-1.9265531	444000	9.313226e-09	14.295366	-0.0055373902	-0.6642337	0.17042205	0.0017167549	0.02225	79.0	27357.172380447388
111	22.0	0.0	0.11891892	18.867283	7.760524	29.192768	-3.7855911	2.0478628	0.8725372	4.7332387	0.67902285	21.535135	14.795682	3.9760873	23.172468	-0.25814128	448000	-8.229108e-09	14.2778	-0.004266002	-1.1864338	0.17623337	0.0030551185	0.02125	79.0	27593.364755392075
112	21.0	0.0	0.114754096	19.52242	7.549214	30.856699	-4.1753635	2.0439155	0.86707616	5.249136	0.667511	21.748634	14.132604	4.350141	21.996635	-2.0061066	452000	7.450581e-09	16.074287	-0.004626088	-1.3745174	0.16615477	0.0021009245	0.0255	79.0	27829.6128282547
113	16.0	0.0	0.08839779	20.221916	6.863218	29.982285	-2.3214233	1.9979951	0.76510376	4.438003	0.6784059	22.027624	14.625237	3.9074214	22.55064	-0.4159544	456000	-3.7252903e-09	13.008654	-0.005622049	-0.79838943	0.17121409	0.0031943317	0.04925	79.0	28066.90522646904
114	12.0	0.0	0.10810811	19.374441	7.507782	30.218573	-6.555034	2.1442733	0.7983888	5.4178605	0.667738	22.261261	13.131362	4.180871	24.363743	-27.720865	460000	-1.4901161e-08	52.74711	-0.00360851	-31.364681	0.26228637	0.0028204354	0.008	79.0	28371.28831267357
115	14.0	0.0	0.07821229	19.77716	6.9775634	28.230333	-4.7693105	2.0102367	0.8376073	5.5316277	0.9094892	22.251396	13.21243	5.4009795	21.209969	-0.8387782	464000	3.8184226e-08	22.796165	-0.0056626974	-9.499956	0.16361831	0.012078816	0.04375	39.0	28604.254025697708
116	20.0	0.0	0.10989011	19.295303	7.672572	28.41306	-4.137758	2.0152242	0.83067	4.8301926	0.8965054	21.851648	14.464297	4.034331	20.917019	-1.586005	468000	3.7252903e-09	13.599187	-0.0047481265	-1.6058097	0.16393822	0.0031530017	0.022	79.0	28838.506779670715
117	6.0	0.0	0.033707865	20.64849	5.9392715	30.52976	-4.4214067	1.8418313	0.7570173	4.3219285	0.6677663	22.426966	14.626631	3.838045	22.374105	-0.75717735	472000	0.0	12.343379	-0.004279744	-1.5898547	0.16790152	0.0023621372	0.0385	79.0	29074.824570655823
118	17.0	0.0	0.093406595	19.069944	7.05684	27.587805	-4.9898686	2.09607	0.8070339	4.9817486	0.9002796	21.884615	15.0465	3.6079848	21.753317	2.5284874	476000	7.450581e-09	13.064777	-0.0076816007	-1.4603219	0.16962907	0.008360757	0.053999998	79.0	29308.14463376999
119	11.0	0.0	0.074324325	20.057123	6.4883804	28.347687	-2.5595255	1.9987216	0.76076865	5.0345855	0.9122532	21.97973	13.894295	4.251848	21.072712	-27.52887	480000	-1.4901161e-08	29.982676	-0.005833082	-10.494301	0.1868141	0.0032744224	0.023249999	79.0	29576.704938173294
120	10.0	0.0	0.055248618	20.041658	6.576335	29.848509	-4.2633123	1.9487432	0.82388026	5.9834714	0.9156777	21.98895	13.77092	4.9630027	21.306152	-2.283331	484000	1.8626451e-09	16.713856	-0.008163912	-5.0833087	0.15182179	0.012198616	0.039499998	42.0	29810.401497125626
121	22.0	0.0	0.11891892	18.77697	7.42252	28.495564	-3.616349	2.0159585	0.9178052	4.9826694	0.91561896	21.475676	14.8274	3.9195235	21.653316	-2.1618314	488000	1.3038516e-08	17.405375	-0.0068480284	-1.9020157	0.12821843	0.00081388373	0.031999998	79.0	30044.002930641174
122	16.0	0.0	0.08648649	19.556295	6.9654856	30.738813	-6.64125	1.9579858	0.8175523	4.36168	0.66563636	21.54054	14.483683	3.8528156	22.374723	-2.7016995	492000	-1.4901161e-08	12.489294	-0.006120356	-1.2101431	0.11955716	0.004833778	0.020750001	79.0	30278.662192344666
123	11.0	0.0	0.06111111	20.047518	6.6136193	29.84037	-6.980056	1.8973504	0.86285937	5.132326	0.90390444	22.122223	14.525942	3.8749995	21.142279	-7.1117096	496000	3.7252903e-09	12.23823	-0.0070812367	-1.3552694	0.13408709	0.001757989	0.0265	79.0	30512.809373617172
124	14.0	0.0	0.07608695	20.083544	6.957021	30.50719	-7.4859986	1.930056	0.8110558	6.003518	0.56085753	21.565218	14.45202	4.020466	23.038364	-0.36328647	500000	-1.8626451e-09	11.33624	-0.0058476217	-1.159977	0.13341153	0.0040521044	0.025249999	79.0	30745.88929963112
