Epoch	AveragePenalty	StdPenalty	AverageCrash_counter	StdCrash_counter	Crash_ratio	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	LossVC	DeltaLossPi	Entropy	KL	ClipFrac	Time
16	1.9711299	0.0	86.0	0.0	0.40952381	3.4575129	11.381926	27.668833	-17.77441	2.9072845	1.2032195	6.2309	0.5608297	19.0	6.414326	2.9893124	10.205872	-7.0374928	68000	-1.4850784e-08	54.600338	0.71304864	-0.006947876	0.93163735	0.0024692188	0.0	9492.824931383133
17	2.010467	0.0	68.0	0.0	0.33663365	4.6576557	11.005452	27.71915	-15.278538	2.804557	1.2112548	6.030803	0.5609373	19.762377	6.3873644	3.5981479	10.487213	-8.1415415	72000	-1.6052937e-09	47.939507	0.6595067	-0.013830058	0.9312787	0.0061584814	0.0	10051.642637491226
18	2.0498607	0.0	90.0	0.0	0.4245283	4.2947564	11.094755	27.307802	-16.630194	2.8892152	1.1588688	5.626711	0.92429686	18.839622	6.945001	3.2375433	10.676286	-7.4183884	76000	2.4257929e-08	48.53323	0.57645607	-0.012403076	0.8491427	0.0039928346	0.0	10606.985393285751
19	2.0891669	0.0	71.0	0.0	0.3446602	5.7340894	11.102913	27.903416	-18.750904	2.720039	1.2285578	6.4229207	0.91147304	19.330097	6.7908506	3.9725013	11.036451	-8.672468	80000	-1.9438666e-08	47.615692	0.50669587	-0.014268133	0.8005962	0.0054602474	0.0	11137.900678634644
20	2.1284723	0.0	61.0	0.0	0.31606218	4.881135	10.897945	27.604706	-15.963348	2.7665434	1.1566703	5.71171	0.66661644	20.647669	7.9183826	3.2087286	11.332489	-7.9341044	84000	2.08103e-08	47.933598	0.48567778	-0.013229618	0.8299964	0.0034689154	0.0	11698.649321556091
21	2.167685	0.0	52.0	0.0	0.27659574	6.1694503	10.387007	25.094585	-16.540098	2.6515403	1.0757309	5.9970913	0.66625535	21.271276	7.2414393	3.1166763	10.616141	-7.1920643	88000	4.5830428e-10	41.02115	0.33933276	-0.015453695	0.80754983	0.005411982	0.0	12278.976253271103
22	2.207003	0.0	67.0	0.0	0.34715027	5.2360263	11.132854	26.04598	-17.03986	2.8040764	1.1801195	5.6219397	0.92845005	20.720207	7.890844	3.1408267	11.311859	-5.738101	92000	-4.3575845e-09	44.704308	0.459252	-0.009411646	0.7490648	0.004708059	0.0	12857.05950808525
23	2.2462187	0.0	64.0	0.0	0.32160804	6.8023443	11.5520115	28.162937	-17.144007	2.5967586	1.1832012	5.6867275	0.6666127	20.0	7.7807145	3.471877	11.536353	-7.943515	96000	-2.9182836e-08	48.112267	0.40214005	-0.012691281	0.66926754	0.001139344	0.0	13412.705260276794
24	2.2853928	0.0	73.0	0.0	0.3596059	5.845958	11.147192	26.9432	-15.800077	2.6196177	1.1370479	5.857261	0.6676677	19.650246	8.136473	3.2417712	12.501778	-6.8869343	100000	2.346467e-08	48.58819	0.43251958	-0.014449708	0.6779242	0.005378845	0.0	13983.260417699814
25	2.3245676	0.0	53.0	0.0	0.27748692	7.883907	10.856827	27.423826	-15.224414	2.631793	1.1513503	5.8076367	0.66709304	20.910995	7.80796	3.3187897	13.744749	-5.4258556	104000	4.2366324e-09	39.787937	0.377648	-0.009703246	0.6135515	0.0061670304	0.0	14556.250198602676
26	2.3638265	0.0	77.0	0.0	0.37560976	6.144236	11.433343	27.756342	-16.184431	2.6847763	1.2628208	5.943123	0.6675379	19.473171	8.142511	3.574393	14.257764	-5.780477	108000	4.2912847e-09	46.008614	0.46284	-0.020227615	0.5824971	0.0040528267	0.0	15117.952240228653
27	2.4030612	0.0	67.0	0.0	0.33333334	8.394479	11.527812	30.150095	-14.957379	2.5778675	1.1449487	5.842773	0.66754776	19.800995	7.948618	3.2113023	14.448971	-4.196441	112000	-1.3135526e-08	43.648792	0.3646662	-0.009186619	0.5990393	0.0034583267	0.0	15675.825571537018
28	2.4424486	0.0	68.0	0.0	0.34871796	7.618088	10.6942625	27.185934	-15.165398	2.7089913	1.1377192	5.5413494	0.9092588	20.420513	9.24617	3.3363068	16.140541	-4.287427	116000	-2.262855e-08	42.279453	0.3815243	-0.018390331	0.56613356	0.004651624	0.0	16238.096515893936
29	2.4818814	0.0	67.0	0.0	0.34715027	8.520464	10.97947	28.784887	-15.764926	2.6121652	1.1090626	5.3656116	0.66622794	20.626944	8.724674	3.3427634	16.34913	-3.1306694	120000	2.0740756e-09	42.35631	0.36284587	-0.014285987	0.5859842	0.0037246528	0.0	16809.330689907074
30	2.5211823	0.0	42.0	0.0	0.22950819	9.745723	10.606379	29.066511	-16.57282	2.4515321	1.103039	5.6685658	0.66761017	21.808743	9.363161	3.5825973	16.062374	-4.3564973	124000	7.7854825e-09	39.200203	0.33797717	-0.018295236	0.5211597	0.0061176703	0.0	17367.362937688828
31	2.5603938	0.0	58.0	0.0	0.29441625	9.42667	10.779089	27.049284	-14.026571	2.4587762	1.1666063	6.2226214	0.6675603	20.299492	9.614374	2.9949071	16.014397	0.581946	128000	-1.874064e-08	40.24594	0.35297158	-0.015978558	0.49015749	0.00462687	0.0	17922.470606565475
32	2.5996838	0.0	66.0	0.0	0.33502537	8.971393	10.097451	28.38316	-14.443005	2.5711467	1.1474099	5.8665648	0.90843415	20.228426	9.236776	3.1737702	16.587738	-1.5784061	132000	-2.1813225e-08	38.900967	0.34767383	-0.011963876	0.53305084	0.0033584256	0.0	18486.958760261536
33	2.6388276	0.0	37.0	0.0	0.2032967	11.9813595	9.996194	28.389734	-8.858892	2.3827662	1.0505259	6.2316923	0.8964567	21.89011	9.715395	3.1088333	16.632137	-0.47713977	136000	-5.569475e-09	30.810228	0.24281676	-0.008392529	0.4729944	0.003928257	0.0	19059.115098953247
34	2.6780715	0.0	70.0	0.0	0.34653464	9.893524	10.721404	28.899498	-12.383435	2.5504227	1.0356177	5.384187	0.90986276	19.727722	10.582705	3.4509015	18.058582	-2.8283374	140000	5.9074416e-09	37.882874	0.29264066	-0.020497484	0.4313922	0.0063870447	0.0	19596.974754810333
35	2.7172308	0.0	43.0	0.0	0.2311828	11.673374	9.794995	26.418982	-10.480546	2.3991945	0.96658057	5.147592	0.9098235	21.430107	9.669131	3.2255216	15.701539	-2.460105	144000	-2.5048696e-08	31.570364	0.2553444	-0.014286737	0.44550225	0.0058419234	0.0	20141.986434698105
36	2.75616	0.0	50.0	0.0	0.25641027	12.579825	10.186856	28.30584	-10.810593	2.268983	0.9994529	4.876922	0.66655916	20.446154	10.788548	3.3028352	17.052574	-2.588498	148000	2.2510605e-08	33.601086	0.2488415	-0.013333719	0.3963942	0.0042869155	0.0	20679.461605787277
37	2.7952209	0.0	65.0	0.0	0.32994923	11.208832	10.512767	29.15415	-12.271713	2.51134	1.0911449	6.21795	0.7879064	20.299492	10.3706455	3.5867126	18.18211	-2.2583778	152000	-3.2746946e-08	36.732285	0.2934264	-0.015882999	0.39882374	0.004594745	0.0	21219.783601760864
38	2.834097	0.0	37.0	0.0	0.2	13.783406	9.250492	28.420984	-11.853171	2.271369	0.9705021	5.5325193	0.6669927	21.567568	10.670272	3.9954267	18.103867	-6.077438	156000	-1.6346204e-08	27.354836	0.20114811	-0.015619302	0.35925063	0.004277695	0.0	21766.094454050064
39	2.8729193	0.0	45.0	0.0	0.24324325	12.790637	10.486244	28.43975	-10.3713455	2.341722	1.040938	5.858168	0.9138429	21.524324	11.522932	3.4741156	18.57184	-2.903725	160000	8.408987e-09	30.684418	0.24976104	-0.012581353	0.3171874	0.0026723118	0.0	22297.043706417084
40	2.911643	0.0	41.0	0.0	0.21925133	13.882844	10.047376	28.347496	-13.310232	2.2925775	0.9807821	5.5033383	0.66704524	21.320856	11.160974	3.7247589	19.402018	-5.7728252	164000	8.751103e-09	29.99211	0.2129915	-0.014723231	0.30043045	0.0027945885	0.0	22836.641726017
41	2.9501958	0.0	39.0	0.0	0.21081081	14.086279	9.8260355	28.163816	-12.942272	2.222249	1.0037385	5.6549144	0.90947086	21.535135	11.882363	3.5075028	18.802618	-3.50487	168000	9.185052e-09	27.811504	0.22373608	-0.025524871	0.29463267	0.008679578	0.0	23382.590086460114
42	2.988617	0.0	40.0	0.0	0.21505377	13.686579	9.749431	28.013834	-10.934696	2.2263608	0.93051255	4.615083	0.6674865	21.467741	11.615666	3.862903	18.880877	-4.0552855	172000	-3.8146974e-09	27.211395	0.19061558	-0.018262945	0.32180336	0.0074604396	0.0	23921.510497808456
43	3.0270662	0.0	53.0	0.0	0.27604166	13.314529	10.290455	28.265654	-8.954135	2.3184197	0.9675554	4.838719	0.91097987	20.807291	11.688409	3.5067484	19.81032	-2.9465652	176000	3.2573695e-09	29.029423	0.21814688	-0.011499044	0.28401715	0.0018320509	0.0	24467.0282831192
44	3.0654955	0.0	44.0	0.0	0.23280424	14.251478	10.206282	28.743307	-11.8110895	2.2750602	0.96412563	5.1976266	0.6987614	21.121693	11.25385	4.273196	18.446783	-4.4468703	180000	1.4163245e-08	25.382902	0.19790612	-0.012396224	0.27303764	0.004824153	0.0	25010.491238832474
45	3.1037574	0.0	37.0	0.0	0.19786096	15.643335	9.13833	29.724482	-9.527836	2.161792	0.9264564	4.4490533	0.9100026	21.368984	12.428965	3.8993564	21.10149	-3.4606311	184000	1.4057737e-09	20.8098	0.1570623	-0.0141805615	0.23588845	0.006878771	0.0	25544.45462155342
46	3.1421065	0.0	43.0	0.0	0.22994652	14.423256	9.837556	29.339535	-7.234089	2.3135533	0.95463413	5.32355	0.66715825	21.385027	12.089342	4.055292	21.249832	-4.4284096	188000	1.1552796e-08	23.309795	0.14239074	-0.016879814	0.24629638	0.0072744554	0.0	26084.782821178436
47	3.1804743	0.0	42.0	0.0	0.22826087	14.12979	10.034596	28.33134	-8.03532	2.2623658	0.92797375	4.3587103	0.66768247	21.673914	11.819747	4.4650736	20.697828	-2.1830785	192000	-5.8617045e-10	23.235535	0.15712088	-0.014121548	0.24160597	0.005294426	0.0	26612.634040117264
48	3.2189767	0.0	46.0	0.0	0.24731183	13.596977	10.286568	27.173546	-11.467853	2.331708	0.94044626	4.7512712	0.6676737	21.462366	11.6391	4.4115744	19.727602	-4.6584635	196000	-1.1694707e-09	25.744724	0.20120999	-0.014781111	0.25700715	0.0064280285	0.0	27154.179647922516
49	3.2573714	0.0	30.0	0.0	0.16393442	16.210478	9.373135	30.516754	-8.410609	2.168675	0.8927965	4.5325108	0.9096455	21.770493	12.1017275	4.212849	19.474268	-3.8677826	200000	-9.3259676e-09	21.396658	0.1690365	-0.015583338	0.24156533	0.00537662	0.0	27687.814242124557
50	3.2957919	0.0	32.0	0.0	0.17777778	14.313868	9.265108	28.231106	-13.567589	2.2402945	0.94166064	4.526799	0.6665845	22.188889	12.503054	3.8003378	20.82083	-4.239643	204000	-1.5478765e-08	25.206879	0.19701254	-0.024499489	0.21950547	0.007770353	0.0	28209.750223875046
51	3.3342824	0.0	37.0	0.0	0.20903955	13.795215	10.012641	29.405386	-7.822428	2.2617831	0.9503407	5.010152	0.89660203	22.508474	11.889533	3.5793834	19.564533	-3.897214	208000	2.066068e-09	23.293913	0.19035241	-0.01766503	0.21897335	0.0060117044	0.0	28740.798148155212
52	3.3728101	0.0	38.0	0.0	0.20879121	14.379952	9.388607	30.43239	-9.123125	2.23527	0.9189074	4.826835	0.91041434	21.956043	11.932703	4.186639	22.24779	-4.2428966	212000	-6.4148296e-09	22.020414	0.1572389	-0.01827843	0.2253282	0.0053593805	0.0	29269.492027282715
53	3.4113116	0.0	26.0	0.0	0.14942528	15.091062	9.38267	29.431726	-8.209983	2.1879916	0.8832941	4.9387555	0.91525584	22.862068	11.952956	3.875806	19.86221	-4.3878064	216000	-2.1592517e-09	21.676786	0.155017	-0.031102303	0.2345051	0.0078093978	0.0	29804.205273628235
54	3.4497423	0.0	29.0	0.0	0.16666667	13.948629	9.586067	28.452732	-9.828498	2.1486561	0.86814815	4.1481977	0.90970874	22.925287	12.036428	3.4884417	19.076523	-3.5326228	220000	7.778253e-09	19.475021	0.12065254	-0.014549095	0.21905284	0.0048077484	0.0	30339.639095067978
55	3.4880173	0.0	23.0	0.0	0.13372093	14.896896	9.362839	28.017128	-9.968962	2.0822418	0.8427818	5.4314566	0.6675697	23.197674	11.943541	3.8801732	20.258114	-4.1485248	224000	1.1837042e-08	22.343197	0.15881073	-0.008951982	0.21114014	0.0017216079	0.0	30874.095927476883
56	3.5262978	0.0	33.0	0.0	0.18232045	14.876803	10.010573	29.790186	-8.6231575	2.1657534	0.91002893	4.2732043	0.90932214	22.099447	12.225685	3.8072789	19.635597	-4.8269744	228000	1.01045545e-08	24.345081	0.18436886	-0.010591199	0.1935592	0.005455195	0.0	31409.45138192177
57	3.5645816	0.0	25.0	0.0	0.14204545	16.471062	9.3197	28.762232	-10.989486	2.1564834	0.8915698	5.2384624	0.9087474	22.670454	12.790129	3.6113405	19.710228	-3.5909626	232000	-3.4380697e-08	19.081707	0.15922402	-0.010446719	0.19880968	0.004947613	0.0	31948.77292585373
58	3.6028059	0.0	27.0	0.0	0.15254237	15.9658575	9.299134	28.267832	-11.126984	2.1094322	0.8390349	4.313591	0.9095623	22.553673	12.636816	4.0961714	20.82099	-3.3527017	236000	-4.887581e-09	17.44592	0.13642837	-0.008523407	0.18690576	0.0018384304	0.0	32491.842945098877
59	3.6410277	0.0	26.0	0.0	0.14689265	15.982571	9.57753	30.693415	-9.001977	2.1333601	0.8552809	4.1203594	0.6677058	22.59322	12.634643	4.373226	21.646837	-5.6911054	240000	-2.3420055e-08	19.933474	0.12818499	-0.0075566834	0.18211924	0.0011906397	0.0	33026.10284972191
60	3.6791291	0.0	21.0	0.0	0.12	16.544146	8.973081	28.921768	-8.81746	2.05299	0.8556994	4.5307827	0.66704196	22.805714	13.017925	4.181541	20.51076	-8.330807	244000	1.0930865e-08	14.151557	0.10421609	-0.015528179	0.172145	0.005928086	0.0	33560.70884227753
61	3.7170463	0.0	17.0	0.0	0.1	16.749746	8.898952	29.798805	-6.7967043	1.999543	0.81551117	5.5043063	0.9147378	23.529411	13.440578	4.096127	21.07068	-6.7203045	248000	-4.799429e-09	17.730146	0.1407562	-0.016077077	0.17597291	0.005481636	0.0	34099.093333005905
62	3.7548785	0.0	22.0	0.0	0.12865497	15.288309	9.487927	28.672262	-11.625903	2.0414937	0.7915101	4.9726496	0.66748595	23.292398	12.916277	3.9660017	20.605003	-4.2888117	252000	6.011274e-09	17.026508	0.111641034	-0.009094759	0.16868098	0.0017971747	0.0	34654.75561642647
63	3.7926853	0.0	16.0	0.0	0.093023255	17.013393	8.493877	28.901957	-9.310559	2.0646	0.79941046	4.5811844	0.91276944	23.156977	13.010304	4.2243114	21.367842	-5.518932	256000	4.1388915e-09	15.1971655	0.123270385	-0.010875901	0.17384511	0.004174655	0.0	35198.860379219055
64	3.8305595	0.0	18.0	0.0	0.10404624	16.846367	9.210713	29.941698	-9.853007	2.1113496	0.8237167	5.0841684	0.91118103	23.109827	13.349797	3.603496	21.16428	-4.061932	260000	-4.2634e-09	17.01622	0.123582415	-0.008578624	0.16797058	0.004465843	0.0	35730.72914361954
65	3.8683555	0.0	17.0	0.0	0.098265894	16.589926	9.154192	29.936972	-11.37329	2.021928	0.8274856	5.1243935	0.90976214	23.005781	13.177891	4.0816617	23.12107	-2.20465	264000	1.24406245e-08	13.104462	0.10858946	-0.01975544	0.1687692	0.008387484	0.0	36263.30974626541
66	3.9060464	0.0	17.0	0.0	0.10119048	15.702679	9.5494995	31.510841	-13.735719	1.9946812	0.79834527	4.1507998	0.66753626	23.678572	13.030923	4.277827	21.396072	-6.221045	268000	1.1677326e-08	17.788525	0.11058584	-0.009294393	0.17704086	0.006009479	0.0	36810.64263296127
67	3.9436634	0.0	13.0	0.0	0.07692308	16.693699	8.635349	29.578846	-9.668469	2.0000055	0.78068787	4.3584714	0.66762245	23.550297	13.025498	3.7973847	22.579525	-2.7966115	272000	-2.0987301e-10	14.179718	0.11482285	-0.009535339	0.16386697	0.006931849	0.0	37353.909458875656
68	3.9815173	0.0	24.0	0.0	0.13714285	16.114939	9.057417	29.784443	-13.833509	2.1707928	0.83348125	4.525688	0.66757756	22.851429	13.283151	4.012872	22.187979	-5.7836523	276000	3.1357965e-09	16.303959	0.15142375	-0.033530332	0.15378375	0.008259341	0.0	37903.05295538902
69	4.0194383	0.0	15.0	0.0	0.08928572	16.313686	8.202768	29.304459	-8.86229	2.0785785	0.75987524	4.9173255	0.91096145	23.702381	12.529672	4.1276627	21.461117	-6.2914057	280000	-6.978764e-10	13.554625	0.105066486	-0.014713983	0.16025946	0.005873417	0.0	38432.372901678085
70	4.0572906	0.0	16.0	0.0	0.09467456	15.773016	9.2864895	28.867674	-12.473425	1.9981774	0.7823227	4.2070837	0.6676281	23.579882	12.926564	3.6529872	20.78455	-3.508843	284000	1.3576816e-08	19.753437	0.14418279	-0.01502489	0.15566406	0.005730793	0.0	38974.26475024223
71	4.09515	0.0	15.0	0.0	0.0877193	16.409616	8.834026	29.006142	-9.845959	2.031242	0.78192055	4.366293	0.6663427	23.333334	12.699316	3.7233543	22.026608	-5.0912085	288000	-1.6098817e-08	16.055943	0.12672323	-0.006984554	0.14755474	0.0029483791	0.0	39518.597519636154
72	4.1329193	0.0	16.0	0.0	0.093023255	17.406652	9.315234	31.905624	-10.868173	1.9695733	0.79315156	4.6574	0.91193396	23.19186	13.057842	4.052209	22.184265	-3.910646	292000	-1.7721462e-08	15.408372	0.118572615	-0.005659612	0.15371068	0.0049347924	0.0	40058.29810333252
73	4.1708074	0.0	13.0	0.0	0.077380955	16.209597	8.347722	30.541264	-10.207627	2.077914	0.78651965	4.5481367	0.9124768	23.702381	12.986993	4.4170017	24.199785	-4.927447	296000	-5.1166515e-09	11.729218	0.11030994	-0.026925843	0.13915579	0.007142675	0.0	40608.40214180946
74	4.2087173	0.0	13.0	0.0	0.077844314	16.089008	8.948537	28.014011	-9.200472	2.023268	0.8284401	4.7873573	0.66769713	23.856287	13.131684	3.8366206	22.253141	-3.472754	300000	-1.2994912e-08	12.660027	0.10752751	-0.0068782214	0.14377864	0.0042509506	0.0	41154.86330771446
75	4.246554	0.0	10.0	0.0	0.05952381	16.764961	8.353306	28.57999	-7.694177	1.9653144	0.7498246	5.065088	0.66755784	23.803572	13.029758	3.9949908	21.8317	-6.4703193	304000	-2.7480889e-08	11.960139	0.10705382	-0.007094701	0.13942227	0.006184378	0.0	41692.91145825386
76	4.2843566	0.0	16.0	0.0	0.09356725	16.456984	9.149344	28.424814	-12.306066	1.9770932	0.7790857	4.375526	0.9093705	23.380117	13.098183	4.0540047	23.041567	-4.8355184	308000	-2.308704e-08	14.418173	0.104195096	-0.010519214	0.13273872	0.0040963306	0.0	42236.7521173954
77	4.322188	0.0	16.0	0.0	0.096969694	14.6278925	9.376608	27.751085	-11.433318	2.0047297	0.73478717	4.5151615	0.66677207	24.09091	12.518664	4.268769	21.702229	-6.7840905	312000	6.259755e-09	14.378862	0.1236662	-0.008504648	0.12848508	0.0068128114	0.0	42780.66450166702
78	4.3601766	0.0	7.0	0.0	0.041666668	17.734858	8.261581	31.175137	-13.814342	2.0724158	0.76330143	4.5290794	0.66762835	23.738094	13.105883	4.1636515	24.469936	-3.0138369	316000	-1.634913e-08	11.433454	0.1144738	-0.012337554	0.1256679	0.0073603527	0.0	43329.421093940735
79	4.398132	0.0	11.0	0.0	0.06666667	16.316252	8.727393	29.146204	-10.182441	1.9699993	0.80888283	5.237748	0.9085915	24.2	13.406275	4.0544233	22.768478	-4.0798035	320000	2.1098373e-08	14.143531	0.10282235	-0.011876407	0.12346654	0.0054535856	0.0	43884.01845049858
80	4.435911	0.0	8.0	0.0	0.04819277	17.459734	7.9538665	29.977514	-13.668718	1.8841876	0.6932324	4.944982	0.6675148	23.975904	13.310716	3.7381334	21.744804	-5.17138	324000	-1.9024615e-08	10.8571205	0.09055341	-0.0072164405	0.12158423	0.0026876668	0.0	44424.40162587166
81	4.473746	0.0	12.0	0.0	0.07017544	16.624605	8.4753685	29.602615	-9.559863	1.9961649	0.7912581	4.6527815	0.6675472	23.34503	13.383485	4.2000675	22.528591	-6.570616	328000	2.2505796e-08	11.832491	0.103406735	-0.01331135	0.10649974	0.00900956	0.0	44968.73448634148
82	4.5114408	0.0	16.0	0.0	0.09248555	16.845907	8.964859	28.980658	-11.566004	1.8871608	0.7070892	4.210971	0.9088546	23.069365	13.325991	4.0365286	22.490416	-5.4295945	332000	2.1029932e-08	14.877462	0.101097465	-0.021920731	0.11305012	0.0076551423	0.0	45512.14515566826
83	4.549268	0.0	14.0	0.0	0.08383234	15.970639	9.025253	28.385885	-11.579372	2.0228374	0.7282334	4.11872	0.9275712	23.898203	12.904931	4.221079	23.404554	-7.3628097	336000	-6.362866e-10	13.568802	0.10395902	-0.004956953	0.12040671	0.0028421374	0.0	46059.05007171631
84	4.586868	0.0	8.0	0.0	0.04761905	17.723482	8.107133	28.712194	-7.571743	1.8300931	0.66088635	4.363888	0.667317	23.77381	13.496442	4.0044017	23.769115	-5.914962	340000	-6.618644e-09	11.032101	0.07953779	-0.015672363	0.11267008	0.0047166147	0.0	46591.51164937019
85	4.624243	0.0	12.0	0.0	0.069767445	17.238428	8.556273	31.211075	-12.185995	1.8142889	0.7118078	4.163619	0.66745955	23.17442	13.658553	3.7380612	22.669872	-4.6792293	344000	1.2470738e-08	14.357843	0.10668581	-0.006390998	0.11006985	0.0040163994	0.0	47119.581748485565
86	4.661577	0.0	6.0	0.0	0.035928145	17.422247	8.267212	32.453876	-13.94534	1.8960893	0.73078555	4.4456263	0.66725814	23.946108	13.027587	3.9217126	23.286095	-5.4132395	348000	5.451475e-09	7.8745203	0.07259206	-0.014744699	0.10376529	0.0075948257	0.0	47641.49808430672
87	4.699056	0.0	11.0	0.0	0.065476194	16.057571	8.902159	30.192589	-13.677795	1.988138	0.78890586	5.646047	0.9107976	23.75	13.449925	4.1432505	23.761572	-4.539059	352000	7.3887256e-09	11.749462	0.09743276	-0.014860173	0.1143168	0.0054904683	0.0	48178.98911833763
88	4.736644	0.0	12.0	0.0	0.072289154	15.6483555	8.449377	27.579609	-14.299576	1.9717896	0.7470969	4.1975536	0.90863353	24.078314	12.869742	4.175031	22.227676	-7.3220153	356000	-3.3000969e-09	11.901442	0.096248135	-0.013147685	0.10540532	0.0044566104	0.0	48734.427176475525
