Epoch	penalty	Crash_ratio	alpha	entropy	critic1	critic2	cost	LossPi	alpha_loss	critic1_loss	critic2_loss	cost_loss	sigma	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
11	2.0879924	0.17204301	0.35473058	0.6344893	2.590209	2.5889409	0.53153384	-2.355883	-5.841014	3.160808	3.158222	0.07583096	0.16289762	18.722582	7.020486	31.6025	0.8064691	2.733155	1.302399	6.855293	0.90867436	21.661291	16000	44000.0	3031.319005250931
12	2.1897712	0.17989418	0.32158145	0.5636155	2.817822	2.817737	0.547284	-2.487752	-6.3138065	3.0538476	3.0519652	0.07274284	0.17104249	18.688063	7.4805784	30.998186	-1.4747088	2.6095233	1.2386065	6.7259207	0.66558623	21.021164	16998	48000.0	3284.4142282009125
13	2.2913861	0.20430107	0.29137024	0.5106406	3.0599084	3.0595453	0.55691344	-2.6410294	-6.797307	2.93647	2.9382827	0.06943002	0.17959465	19.195719	8.000847	30.507399	0.3052767	2.7214622	1.3001958	5.855252	0.67125636	21.591398	17999	52000.0	3543.9245359897614
14	2.392341	0.21276596	0.26394016	0.4564392	3.2978847	3.2973764	0.5632414	-2.794034	-7.269972	2.8280425	2.833881	0.066608734	0.18857437	19.176886	7.9972205	30.588951	-1.7989491	2.8467374	1.3239788	6.573646	0.90767014	21.276596	18998	56000.0	3815.6985692977905
15	2.4929264	0.1657754	0.23905578	0.4128893	3.5536773	3.5532155	0.57250184	-2.9555168	-7.7480373	2.7239597	2.736991	0.0652448	0.19800308	20.13746	7.43736	29.715906	1.5001957	2.552508	1.2388732	6.0648355	0.9090968	21.342245	19998	60000.0	4075.6091318130493
16	2.5936246	0.20212767	0.21647944	0.38068792	3.7914689	3.7910805	0.57942533	-3.0902107	-8.235776	2.613935	2.6346474	0.062940255	0.20790324	19.328815	8.134934	30.088394	1.3822005	2.6275811	1.227434	6.3272476	0.935972	21.170214	20998	64000.0	4337.9050986766815
17	2.6939783	0.1657754	0.1960101	0.3478188	4.042853	4.042143	0.5833471	-3.2520494	-8.716683	2.5206053	2.5458496	0.06200657	0.21829838	20.243008	7.3493533	31.344538	1.8779541	2.5484545	1.1568406	6.0060096	0.85861665	21.604279	21998	68000.0	4603.041751861572
18	2.7941098	0.16304348	0.17746487	0.32203087	4.2821274	4.2815022	0.5902661	-3.3836162	-9.203753	2.4458094	2.4768198	0.061101463	0.22921327	20.631765	7.405691	31.288393	2.7930353	2.4460795	1.2953551	6.1555133	0.66472286	21.652174	22998	72000.0	4860.765815734863
19	2.8941276	0.17741935	0.16065875	0.29518646	4.508371	4.507444	0.5917482	-3.5387561	-9.684067	2.3425255	2.3810558	0.059777323	0.2406739	19.951815	7.5732026	31.15116	-0.15420465	2.5646367	1.2937671	6.389007	1.0036528	21.467741	23998	76000.0	5119.650486707687
20	2.9939382	0.1861702	0.14544602	0.27007252	4.7328014	4.73271	0.5965546	-3.6629229	-10.162516	2.2840078	2.331623	0.05992121	0.2527077	19.814215	7.7164288	32.286232	1.2464855	2.5898821	1.2988979	6.017881	0.90774775	21.292553	24998	80000.0	5389.936550140381
21	3.0937753	0.15591398	0.13165426	0.2582594	4.9496064	4.948221	0.6008177	-3.776714	-10.663465	2.2076788	2.2645323	0.058709953	0.26534307	20.842075	7.498633	31.5114	2.1722724	2.568588	1.1447155	6.1608305	0.6634358	21.44086	25998	84000.0	5651.959859371185
22	3.1934702	0.14835165	0.11917057	0.23778003	5.1725774	5.171228	0.6015004	-3.9299483	-11.143902	2.1523547	2.2133834	0.058147687	0.27861014	20.840918	7.0823956	31.05937	2.2736223	2.495881	1.1752402	6.076445	0.6651804	21.851648	26998	88000.0	5915.096920251846
23	3.2927055	0.16402116	0.10786386	0.2239141	5.405965	5.407024	0.59883374	-4.090427	-11.63509	2.0949771	2.1655123	0.057263132	0.29254067	20.660065	7.7581577	31.280153	2.7544298	2.4802969	1.2079597	5.706754	0.6631975	21.439154	27999	92000.0	6178.676813364029
24	3.3919096	0.14130434	0.09762361	0.21981725	5.609472	5.609653	0.60285586	-4.1953363	-12.14682	2.0376878	2.11493	0.05663344	0.3071677	20.682093	7.2768736	32.296066	2.223013	2.4463518	1.1329496	5.8367805	0.90774167	21.619566	28998	96000.0	6453.44402551651
25	3.4912646	0.113513514	0.08835035	0.20231454	5.8156543	5.81493	0.60138	-4.338925	-12.625143	1.9973178	2.077045	0.056989975	0.32252607	20.697367	6.5452094	31.13432	1.1002674	2.4048562	1.1144627	6.050583	0.6644908	21.681082	29998	100000.0	6717.676741361618
26	3.589984	0.104395606	0.07996173	0.19665882	6.0368137	6.0363936	0.59539944	-4.4952717	-13.129959	1.9531476	2.0376127	0.055844594	0.3386524	20.964224	6.3634114	30.545292	1.195473	2.4422286	1.116826	5.8077393	0.90816027	22.027473	30998	104000.0	6981.240357160568
27	3.6883848	0.10382514	0.07236366	0.1879921	6.240998	6.239405	0.5912984	-4.6548877	-13.625989	1.8896993	1.9778506	0.055321667	0.35558507	20.951942	6.393657	31.67828	3.664572	2.3314586	1.0634172	5.773425	0.8902652	21.710382	31998	108000.0	7253.463803768158
28	3.7870624	0.13368984	0.065488964	0.17928247	6.436517	6.436089	0.59186727	-4.7718825	-14.120156	1.8654875	1.955328	0.055695087	0.3733644	20.210052	6.582168	31.073242	1.9877225	2.3652294	1.1817211	6.987902	0.6654526	21.502674	32998	112000.0	7518.936684370041
29	3.8856933	0.07650273	0.059267167	0.17207249	6.638127	6.6390667	0.5885627	-4.9121614	-14.616935	1.8365293	1.923023	0.055627327	0.39203253	21.36647	6.1385984	30.990791	0.6031929	2.2375143	0.99437815	5.03593	0.6641672	21.819672	33998	116000.0	7777.048436641693
30	3.9842339	0.08743169	0.053631768	0.16862814	6.8268414	6.8273454	0.58351624	-5.0498023	-15.123388	1.8117864	1.8955717	0.054398507	0.4116341	21.271587	6.213096	30.986534	0.70414704	2.3731246	1.006354	6.150822	0.8890799	21.934425	34998	120000.0	8035.359090566635
31	4.082749	0.08938547	0.04853507	0.16009237	7.007423	7.007951	0.5817932	-5.1859045	-15.613744	1.7944174	1.8721248	0.055368215	0.43221584	21.168907	6.150411	30.433075	2.025254	2.3500926	1.0497831	6.1396933	0.6469119	22.167597	35998	124000.0	8295.597011566162
32	4.1811295	0.10989011	0.04392241	0.15367061	7.187872	7.188613	0.5772698	-5.3206515	-16.108944	1.7854372	1.8598018	0.05497994	0.45382667	20.538595	6.6370893	33.66592	0.9979012	2.4731982	1.0935843	6.0392394	0.6654231	22.071428	36998	128000.0	8562.384485960007
33	4.279334	0.05464481	0.0397487	0.14666133	7.387372	7.388591	0.57122254	-5.4802704	-16.60107	1.7562456	1.8267497	0.05476349	0.47651803	21.490923	5.346098	30.72882	2.1787763	2.169585	0.9500588	5.1626005	0.6647479	21.759563	37999	132000.0	8827.03868484497
34	4.37745	0.07692308	0.035969306	0.14371294	7.5596104	7.559037	0.5658037	-5.614499	-17.105413	1.7508821	1.8181863	0.054847058	0.5003439	21.055796	6.038195	31.444878	1.9067641	2.2228625	1.0119632	5.566693	0.9076209	21.923077	38998	136000.0	9089.413166284561
35	4.4755683	0.06629834	0.03254883	0.14041339	7.7476587	7.7485	0.5602128	-5.7706375	-17.608025	1.7292151	1.787101	0.05492334	0.525361	21.399822	5.910425	31.19663	1.5234624	2.201329	0.9727746	5.7521267	0.9084178	22.287292	39998	140000.0	9361.64246225357
36	4.5735135	0.033707865	0.029455021	0.1316936	7.9198008	7.920281	0.55423397	-5.910909	-18.090765	1.7261664	1.784148	0.05436412	0.551629	22.464607	5.2665057	31.445608	1.8255571	2.0788662	0.8468588	5.211779	0.9089948	22.33146	40998	144000.0	9623.191098928452
37	4.6709266	0.033519555	0.026655281	0.12618257	8.111494	8.110801	0.5445545	-6.0861197	-18.583345	1.7126913	1.7665803	0.053886924	0.5792106	22.637363	5.037901	32.15441	3.5392487	2.128967	0.8691396	6.07702	0.91013443	22.491621	41998	148000.0	9881.888338565826
38	4.7685723	0.033898305	0.024120728	0.12329061	8.2821045	8.282182	0.53744227	-6.2406397	-19.084675	1.7021428	1.7503979	0.05357224	0.6081713	22.30073	5.217615	30.471342	2.8989599	2.0709293	0.80127364	4.917701	0.6645014	22.559322	42999	152000.0	10155.460752487183
39	4.866029	0.06214689	0.021827845	0.115391046	8.442573	8.442855	0.5307678	-6.373496	-19.566208	1.7144501	1.7598432	0.053874567	0.6385797	21.630592	6.0236206	30.702375	0.5332211	2.1663818	0.8147703	6.5481415	0.9092274	22.61017	43998	156000.0	10414.957085847855
40	4.963669	0.02259887	0.019752117	0.1162962	8.604455	8.604258	0.5244198	-6.5148005	-20.080894	1.717341	1.758977	0.053857256	0.67050856	22.544695	4.5406747	31.491018	2.6137056	1.9614034	0.80193704	6.6849594	0.6643425	22.559322	44998	160000.0	10668.456009626389
41	5.061	0.011494253	0.017873688	0.11169498	8.781142	8.782184	0.5123732	-6.7022924	-20.573793	1.7110336	1.7508016	0.052865	0.70403403	23.025452	4.4017696	32.14799	3.9016109	1.890188	0.7015922	4.624617	0.6640381	23.005747	45998	164000.0	10925.186984300613
42	5.157863	0.028248588	0.016173517	0.10856158	8.945497	8.944649	0.5018763	-6.863549	-21.071743	1.7166259	1.7547121	0.051575977	0.7392357	22.71234	5.6401343	31.04665	-3.0305178	1.9069523	0.7697434	5.1058197	0.90884227	22.361582	46998	168000.0	11174.491881608963
43	5.254791	0.011173184	0.014635563	0.105265945	9.096547	9.096525	0.49561635	-7.0051885	-21.568336	1.7363713	1.770867	0.052856393	0.7761974	22.258368	4.6926	30.401987	0.214851	1.9068928	0.68725264	5.1157107	0.9090841	22.653631	47998	172000.0	11430.950551271439
44	5.3517413	0.034285713	0.013243189	0.104765765	9.261754	9.262828	0.4835858	-7.185815	-22.0765	1.7150606	1.7471274	0.05132316	0.8150073	22.340357	5.6338205	30.381971	-3.0959013	1.9643102	0.77642363	6.806942	0.6958707	22.702858	48998	176000.0	11690.273011446
45	5.4484386	0.033707865	0.011983426	0.10199076	9.4102125	9.40944	0.47449842	-7.331149	-22.57452	1.717293	1.7499225	0.05152037	0.85575765	21.46729	5.347436	30.859436	0.6949761	1.9135679	0.7523634	4.729478	0.6656886	22.522472	49998	180000.0	11946.729736328125
46	5.545047	0.011428571	0.010843225	0.10012544	9.559703	9.559852	0.46537334	-7.491718	-23.076103	1.7289313	1.7579746	0.05033126	0.8985457	22.182684	4.4352207	30.779177	3.2864344	1.9052501	0.6850931	5.6673436	0.899479	22.937143	50998	184000.0	12200.385011196136
47	5.6417866	0.011560693	0.009812117	0.09530795	9.710249	9.708662	0.45592242	-7.6427965	-23.5635	1.7284088	1.7568318	0.05003495	0.94347316	22.220604	4.630294	31.381727	1.1400955	1.9196627	0.6924003	5.542594	0.90905994	23.040462	51998	188000.0	12452.955071687698
48	5.7383513	0.011494253	0.008878849	0.095735	9.849976	9.850493	0.44796485	-7.7961826	-24.074875	1.7218738	1.7475667	0.04939295	0.99064654	21.670906	4.944322	34.316093	1.0341012	1.9466751	0.7755885	5.1322765	0.6650808	23.086206	53000	192000.0	12708.19569516182
49	5.8350973	0.011494253	0.008034041	0.09243342	9.992552	9.994144	0.43811285	-7.9565253	-24.568386	1.7529919	1.7786639	0.049545303	1.040179	21.508425	4.6017985	30.404726	4.950883	1.8554207	0.6709024	4.524992	0.66362303	22.844828	54000	196000.0	12966.898655891418
50	5.931129	0.0057471264	0.0072699576	0.089418426	10.140549	10.140053	0.42664507	-8.133899	-25.062466	1.7276713	1.7513083	0.04799016	1.092188	22.582466	4.473141	33.01141	4.753476	1.7991745	0.634031	4.7287955	0.9084936	22.965517	54998	200000.0	13232.267492771149
51	6.0272408	0.0057803467	0.0065783015	0.08832786	10.279385	10.279515	0.41598922	-8.295841	-25.565727	1.7483628	1.7685819	0.04776733	1.1467974	22.486504	4.5591908	30.57125	4.435784	1.893083	0.69060904	6.636821	0.6614147	23.069365	55998	204000.0	13492.413680315018
52	6.122626	0.0056818184	0.005952508	0.08580387	10.446349	10.445787	0.40203482	-8.494184	-26.061485	1.7373005	1.7580305	0.046824273	1.2041372	22.130754	4.841798	32.01849	1.0899287	1.7847972	0.55552876	3.9932086	0.9132678	22.897728	56998	208000.0	13755.992277383804
53	6.2184377	0.0058479533	0.0053861053	0.08568304	10.571114	10.571181	0.39426726	-8.631161	-26.569378	1.7631831	1.7833318	0.046809647	1.2643437	22.613056	4.3832936	31.23945	5.248118	1.8232261	0.71320325	4.9780517	0.9083525	23.304094	57998	212000.0	14029.2700817585
54	6.3144403	0.011560693	0.0048736595	0.08257219	10.6973715	10.697102	0.385033	-8.788338	-27.061237	1.763255	1.7802145	0.046017595	1.3275613	21.2469	5.029737	31.369343	1.0301136	1.8433517	0.69341433	4.5555277	0.6657996	23.260115	58999	216000.0	14288.688340187073
55	6.4101644	0.0	0.004409945	0.08150829	10.828472	10.829215	0.37564307	-8.950141	-27.563541	1.7747761	1.7923714	0.045563422	1.3939393	21.915056	4.264633	30.005177	11.960612	1.7457618	0.60017765	4.4602623	0.89803725	23.046244	59998	220000.0	14553.03818821907
56	6.5060225	0.0	0.0039904197	0.0828169	10.961189	10.960869	0.3677149	-9.096781	-28.078907	1.77132	1.786977	0.044943474	1.4636365	21.979813	4.401136	31.704931	11.462627	1.7746047	0.603313	4.7827497	0.6630636	23.32558	60998	224000.0	14807.763234615326
57	6.6018662	0.0	0.00361053	0.08400862	11.090088	11.09133	0.3585517	-9.249994	-28.594046	1.7711955	1.7845277	0.044444952	1.5368181	21.83619	4.7767925	30.846655	1.9833702	1.8030604	0.72348505	5.5634356	0.6645419	22.924856	61998	228000.0	15070.303827047348
58	6.6973305	0.011494253	0.0032669725	0.081313215	11.216827	11.217879	0.34864146	-9.411196	-29.087051	1.783783	1.7965591	0.043586142	1.6136594	22.173918	5.028911	32.86682	2.5571465	1.8265731	0.81147766	7.073746	0.89117116	23.12069	62998	232000.0	15339.513008594513
59	6.793115	0.0057471264	0.0029560125	0.08238693	11.339715	11.339171	0.3423847	-9.542272	-29.601507	1.8050476	1.8195579	0.043338116	1.6943423	21.736843	4.7441354	30.130081	4.3202667	1.8093693	0.7089723	6.4756665	0.6630925	22.867817	63998	236000.0	15607.421765089035
60	6.8888025	0.016853932	0.0026747321	0.08037886	11.46057	11.458904	0.33380908	-9.684108	-30.09783	1.8023732	1.8112088	0.042532284	1.7790593	21.174469	5.0532613	32.756607	1.2908001	1.8772545	0.7494337	4.7979994	0.8946297	22.617977	64999	240000.0	15876.396763086319
61	6.984869	0.011494253	0.0024201793	0.08214367	11.566437	11.565419	0.3292559	-9.774153	-30.616535	1.8056941	1.8189378	0.04230623	1.8680118	21.82731	5.0944533	31.623837	-3.1758757	1.7953777	0.7253323	6.3155227	0.6657195	22.87931	65998	244000.0	16141.317740917206
62	7.0802727	0.0	0.0021898092	0.08177559	11.709359	11.708174	0.31873325	-9.959263	-31.122597	1.8022288	1.8165365	0.041783504	1.9614128	21.49373	4.4532146	30.583555	10.831032	1.780331	0.6374421	4.542723	0.8949095	23.132183	66998	248000.0	16383.95872092247
63	7.176197	0.011494253	0.0019813685	0.0826853	11.810348	11.810012	0.31490225	-10.050578	-31.63657	1.8244103	1.8346016	0.04106562	2.0594828	21.955444	4.6307583	31.080534	3.2888708	1.8026826	0.740245	7.3540726	0.9082405	23.02299	67998	252000.0	16618.05109143257
64	7.271883	0.0057803467	0.0017928223	0.07985518	11.909073	11.90753	0.30756226	-10.185873	-32.12692	1.8294533	1.8410542	0.040774237	2.1624575	22.05608	4.4821734	33.26579	-0.19016932	1.8065634	0.6624118	4.1235833	0.9080924	23.15029	68998	256000.0	16852.16865324974
65	7.3673553	0.0	0.0016221665	0.08572685	12.025496	12.025512	0.300044	-10.307572	-32.67281	1.8183374	1.8295182	0.039528664	2.27058	21.904928	4.1810703	30.085052	11.073907	1.7970284	0.75343484	5.5191617	0.8935632	23.02312	69998	260000.0	17112.093377828598
66	7.462911	0.0057471264	0.001467751	0.08150093	12.126362	12.126507	0.29384977	-10.443109	-33.153942	1.8054984	1.8160745	0.0393655	2.384109	21.651651	4.4970217	30.148954	-0.78337026	1.8165175	0.8635707	9.023287	0.88569874	23.051723	70999	264000.0	17362.54291319847
67	7.558193	0.011560693	0.0013280638	0.08286383	12.255314	12.255644	0.28787073	-10.572657	-33.671158	1.8388726	1.8499812	0.038760744	2.5033145	21.486958	4.7686143	30.760126	-3.2578719	1.8518052	0.77327067	6.068164	0.89490336	22.930635	71998	268000.0	17605.82950758934
68	7.6538205	0.0	0.0012016813	0.08218312	12.354885	12.354035	0.28270862	-10.670699	-34.174946	1.8463428	1.8510972	0.03851047	2.6284804	21.994757	4.311528	30.591707	10.533989	1.7652619	0.7009351	4.9431734	0.9076464	22.925714	72998	272000.0	17852.471098661423
69	7.749559	0.0057471264	0.0010873337	0.08022395	12.438114	12.437004	0.27937183	-10.748448	-34.66974	1.8351467	1.8410237	0.038120862	2.7599041	21.982857	4.5270486	30.922457	2.4999099	1.8530489	0.747435	5.264588	0.6650608	22.913794	73998	276000.0	18099.619640111923
70	7.8453636	0.0057142857	0.000983862	0.08012259	12.545776	12.54336	0.2732735	-10.882194	-35.17698	1.8387883	1.8435922	0.03724773	2.8978996	21.830263	4.3302274	32.23949	2.1388195	1.832184	0.7251307	5.0365214	0.663414	22.897142	74998	280000.0	18356.045513629913
71	7.940971	0.011428571	0.00089021627	0.083036914	12.63993	12.639227	0.26904425	-10.983881	-35.705624	1.8326286	1.8413855	0.036825046	3.0427945	21.558815	4.8595567	33.203407	1.705637	1.8462825	0.764146	5.988432	0.89603573	22.977142	75998	284000.0	18610.54923272133
72	8.036386	0.0058479533	0.00080546556	0.08359558	12.733931	12.734552	0.2617461	-11.100924	-36.21808	1.8162913	1.8189492	0.035935294	3.1949344	21.502455	4.493692	33.343426	-0.78602505	1.8902336	0.8266389	7.3543744	0.9068802	23.128654	76998	288000.0	18884.200325489044
73	8.131565	0.011173184	0.0007288088	0.08079993	12.837703	12.837665	0.2576297	-11.203295	-36.706253	1.8481722	1.8545327	0.0361173	3.3546817	21.41806	4.877967	31.371727	0.68176717	1.8097769	0.713069	4.8375263	0.9059814	22.648045	77998	292000.0	19149.25700187683
74	8.2268095	0.011627907	0.0006594561	0.08261885	12.925911	12.925397	0.2543331	-11.268935	-37.2277	1.8399504	1.8440266	0.035841584	3.5224156	21.386633	4.6860704	31.262133	-2.140525	1.8493083	0.7920754	5.6485605	0.8949183	23.023256	78998	296000.0	19406.817419052124
75	8.322722	0.0057142857	0.00059668784	0.08225602	13.007834	13.008402	0.2510642	-11.365389	-37.733414	1.8540566	1.8593594	0.035370447	3.6985369	21.531172	4.428624	30.418743	-0.27852735	1.8080124	0.7305443	6.015149	0.8924096	22.862858	79998	300000.0	19665.088262319565
76	8.417789	0.011363637	0.00053988956	0.08224129	13.109408	13.107959	0.2455611	-11.481127	-38.241642	1.8523881	1.8537303	0.03478308	3.8834634	21.37694	4.785385	31.779005	3.4847295	1.7710823	0.6469738	4.5717807	0.6630612	22.789772	80998	304000.0	19905.797789812088
77	8.513247	0.02259887	0.00048850186	0.08323583	13.199246	13.199758	0.24081342	-11.563529	-38.757553	1.8373485	1.8424698	0.034115717	4.0776353	21.769827	4.840894	30.890495	0.058958113	1.7984236	0.72729	5.0717745	0.662982	22.706215	81998	308000.0	20161.10830950737
78	8.608261	0.0	0.00044200348	0.08368784	13.285392	13.282498	0.2372825	-11.654947	-39.269455	1.8254718	1.8256941	0.03355458	4.2815175	21.801893	3.7623065	31.062078	11.215923	1.7819904	0.6079362	4.532678	0.90916127	23.156069	82998	312000.0	20416.403987646103
79	8.70426	0.0	0.00039993666	0.08406084	13.357902	13.356522	0.23573972	-11.706642	-39.78086	1.8456022	1.8429626	0.033410605	4.4955935	21.856897	3.9213257	29.77041	12.0565815	1.843387	0.78521526	5.101711	0.897039	23.22807	83998	316000.0	20693.7878844738
80	8.80022	0.006134969	0.00036186824	0.08212419	13.411087	13.408609	0.23446836	-11.731199	-40.27399	1.837953	1.8373071	0.032928057	4.720374	21.591698	4.367002	31.358414	1.1924666	1.7832599	0.66663426	4.2752495	0.888872	23.04908	84998	320000.0	20964.379792928696
81	8.8958025	0.0	0.0003274314	0.08172562	13.490316	13.491311	0.22952002	-11.819712	-40.779133	1.8445234	1.8401343	0.032694165	4.9563932	22.113537	4.9829197	30.434248	-12.033662	1.7967429	0.66430193	4.7213564	0.0	30.106382	85998	324000.0	21266.838534593582
82	8.9914665	0.017142856	0.00029623508	0.083423935	13.539929	13.540646	0.22842292	-11.846627	-41.301647	1.8404988	1.8398479	0.032820437	5.2042117	21.94132	5.117105	31.326483	-0.1183432	1.839118	0.75542915	5.703081	0.663297	22.862858	86998	328000.0	21522.778922080994
83	9.087124	0.0	0.0002680104	0.08466118	13.640919	13.641187	0.22405344	-11.943564	-41.82086	1.804388	1.8041701	0.031757373	5.4644217	22.255033	4.0995502	31.56653	11.933276	1.8130898	0.7051896	6.338411	0.89652455	23.01724	87998	332000.0	21772.569053411484
84	9.182512	0.0	0.00024247463	0.0817843	13.693658	13.693142	0.22200955	-11.975428	-42.306	1.8254302	1.8243169	0.03176834	5.7376437	22.68301	3.604205	29.768522	10.306149	1.7379023	0.6220365	4.8627167	0.9070852	22.793104	88998	336000.0	22022.146907567978
85	9.277861	0.0056179776	0.00021937155	0.0813754	13.771786	13.771754	0.21841821	-12.071861	-42.81142	1.8089435	1.8064338	0.031166438	6.024525	22.111502	4.3957	30.527464	5.1366568	1.7958165	0.8042435	5.8328056	0.66452026	22.691011	89998	340000.0	22278.38961648941
86	9.373116	0.0	0.00019847002	0.08148815	13.845658	13.846961	0.21472064	-12.127365	-43.32119	1.8013986	1.7983024	0.030904246	6.325751	22.739159	4.012797	30.673088	11.167063	1.7371594	0.71049654	6.5941544	0.6656436	22.994219	90998	344000.0	22516.741379499435
87	9.4685135	0.0057803467	0.00017955931	0.08389187	13.912887	13.912492	0.21385507	-12.172572	-43.850727	1.8210021	1.8182381	0.0310881	6.6420403	22.514324	4.199438	31.120745	1.0763358	1.8674577	0.75614893	5.501284	0.66588193	23.213873	91998	348000.0	22770.290935993195
88	9.564258	0.0	0.00016245068	0.08088623	13.943511	13.943273	0.21310401	-12.173435	-44.333546	1.8142432	1.8097085	0.030787539	6.974141	22.260017	4.0609474	30.01343	0.90594625	1.7304978	0.5841106	4.115766	0.9114053	22.601124	92998	352000.0	23018.061871528625
89	9.6598015	0.0	0.00014697236	0.08129721	14.022121	14.021	0.20863159	-12.258873	-44.845898	1.7852557	1.7815626	0.02985162	7.3228474	22.333937	3.9437191	31.32109	9.721515	1.7111698	0.62309	4.565853	0.66547465	22.704546	93998	356000.0	23264.013831615448
90	9.754787	0.0	0.0001329689	0.08376842	14.071902	14.072674	0.20549169	-12.310803	-45.37673	1.780176	1.7766516	0.02950378	7.6889906	22.078743	4.0350466	30.912107	9.973146	1.7251312	0.6205425	4.4904847	0.66586554	23.10465	94998	360000.0	23505.017526865005
91	9.850134	0.0057471264	0.000120299635	0.08168449	14.1468	14.146988	0.20309684	-12.360676	-45.867	1.7502332	1.7465051	0.029067842	8.073441	22.350918	4.3944283	32.322998	-6.847806	1.7801551	0.71545255	4.9389987	0.9076227	23.132183	95998	364000.0	23751.208758831024
92	9.945297	0.0057803467	0.00010883791	0.0801113	14.200537	14.198781	0.20237082	-12.369383	-46.361465	1.7698208	1.7639697	0.029200323	8.47711	22.23038	4.6154246	30.153461	-2.546513	1.8524055	0.834029	6.226306	0.66503984	22.965319	96998	368000.0	24012.986179590225
93	10.040697	0.0	9.846784e-05	0.08259337	14.258205	14.256605	0.20011626	-12.392811	-46.893044	1.7622132	1.7629462	0.029109249	8.900968	22.3633	3.982165	31.599724	11.723014	1.8027381	0.6288938	4.0318666	0.9077965	23.028736	97998	372000.0	24260.77733230591
94	10.136055	0.0	8.908547e-05	0.0836858	14.327652	14.326196	0.19833058	-12.440712	-47.412086	1.7732558	1.7711245	0.029389568	9.346017	22.276821	4.2517366	31.1678	1.040105	1.7448264	0.650698	4.838797	0.9076562	22.902298	98998	376000.0	24515.307277679443
95	10.231185	0.0057142857	8.059763e-05	0.07960054	14.371502	14.372061	0.19631983	-12.49499	-47.882706	1.7430255	1.7404599	0.028304605	9.813014	22.666325	4.1323743	30.229097	-3.3473616	1.7705512	0.6106927	4.846781	0.66589546	22.862858	99998	380000.0	24760.931030988693
