Epoch	penalty	Crash_ratio	alpha	entropy	critic1	critic2	cost	LossPi	alpha_loss	critic1_loss	critic2_loss	cost_loss	sigma	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
21	1.4526538	0.16129032	0.13979146	0.12219679	4.3897433	4.389697	0.20193525	-4.990555	-7.3241224	2.3627217	2.346739	0.016223764	2.4404042e-05	19.81337	7.4300385	31.325346	1.84339	0.39301074	0.8526395	3.1	0.0	21.451612	25998	84000.0	4737.322294950485
22	1.4772112	0.23857868	0.12653911	0.108736694	4.572067	4.5716777	0.2017905	-5.092474	-7.5563216	2.2581224	2.2397902	0.015829757	2.4648085e-05	18.22454	8.245947	29.755316	1.1664648	0.5862944	1.0208809	3.5	0.0	20.35533	26998	88000.0	4960.214697599411
23	1.5020071	0.18817204	0.11505977	0.10123141	4.822196	4.8221307	0.1982029	-5.346513	-7.8405848	2.245728	2.225366	0.016056608	2.4894562e-05	19.488062	7.7595463	30.986649	1.4447478	0.48010755	0.96251345	3.2	0.0	21.290323	27998	92000.0	5202.747493982315
24	1.5270414	0.14516129	0.104298614	0.09396711	4.9704466	4.970673	0.20021777	-5.394169	-8.179849	2.1359532	2.1137516	0.016078006	2.5143516e-05	20.124945	7.2664704	31.299974	1.2876657	0.38602152	0.8932954	3.4	0.0	21.526882	28998	96000.0	5442.16121506691
25	1.5523142	0.15957446	0.094891064	0.085387036	5.113106	5.112997	0.19987561	-5.399036	-7.9742155	2.0363681	2.012013	0.015258996	2.5394946e-05	20.644594	7.5578756	31.302505	2.665291	0.4207447	0.9152639	3.4	0.0	21.425531	29998	100000.0	5683.569629192352
26	1.5778254	0.15053764	0.08624228	0.08088485	5.3617887	5.3621016	0.19681337	-5.6953583	-8.537473	2.0364828	2.0076988	0.015748682	2.5648904e-05	20.41766	7.1082892	30.045944	2.7378128	0.40053764	0.8996115	3.4	0.0	21.478495	30998	104000.0	5918.187422275543
27	1.603575	0.15425532	0.07792194	0.08124681	5.635029	5.634626	0.19077463	-6.0458384	-9.398443	2.015793	1.9823265	0.016207226	2.5905381e-05	21.019062	7.664482	31.307575	1.1486293	0.4079787	0.92408097	3.2	0.0	21.361702	31998	108000.0	6154.289292812347
28	1.6295629	0.1891892	0.07064673	0.07363681	5.730916	5.7310996	0.19576164	-5.951131	-9.20545	1.935572	1.9001997	0.015803538	2.6164438e-05	19.861591	8.041987	32.913475	0.041480076	0.50054055	1.0156344	3.4	0.0	21.427027	32998	112000.0	6393.602657556534
29	1.6558491	0.22395833	0.064184904	0.07155634	6.012836	6.013655	0.1901481	-6.344042	-9.740635	1.9718719	1.9291749	0.016801529	2.6426076e-05	19.32243	8.179133	30.984602	2.7365217	0.58645827	1.07108	3.3	0.0	21.057291	33998	116000.0	6631.727686405182
30	1.6824331	0.15300547	0.0582919	0.073199965	6.180414	6.180404	0.18896717	-6.4623895	-10.091562	1.9018413	1.8565366	0.016511092	2.6690344e-05	20.242702	7.309573	31.457548	-0.3100876	0.44644806	0.9884446	3.5	0.0	21.677595	34998	120000.0	6870.977541685104
31	1.7092556	0.14594595	0.05281452	0.07248923	6.337904	6.3385606	0.1909906	-6.555597	-10.3670845	1.8740947	1.8266692	0.016256638	2.6957256e-05	20.762703	7.5498276	32.439404	0.7086447	0.4227027	0.94966465	3.4	0.0	21.518919	35998	124000.0	7117.4653697013855
32	1.7363164	0.15591398	0.047969308	0.0693393	6.431678	6.4312754	0.19495672	-6.509878	-10.08267	1.7175627	1.6689805	0.01559801	2.722682e-05	20.640797	7.2433677	30.238796	2.1743643	0.4327957	0.9593623	3.4	0.0	21.688171	36998	128000.0	7350.402701377869
33	1.7636756	0.20212767	0.043572657	0.08292459	6.6493382	6.649365	0.1910346	-6.7397957	-10.520469	1.7549102	1.7047918	0.016358513	2.749909e-05	19.62721	7.831324	30.892977	-0.012460121	0.5324468	1.0151304	3.3	0.0	21.271276	37998	132000.0	7583.544883728027
34	1.7913324	0.13661203	0.039438117	0.09024843	6.944087	6.9432635	0.18140984	-7.184958	-11.853702	1.8695842	1.8146265	0.017647304	2.7774084e-05	21.304743	6.7600565	31.624968	2.3169146	0.42404372	0.9213741	3.4	0.0	21.84153	38998	136000.0	7823.035377264023
35	1.8192278	0.21276596	0.035694882	0.10439291	7.0245337	7.024839	0.188761	-7.0833607	-11.429582	1.772941	1.7171952	0.017448654	2.8051825e-05	19.544659	7.8389955	30.418972	1.6433043	0.6079787	1.0951489	3.4	0.0	21.143618	39998	140000.0	8060.269631624222
36	1.8474213	0.14130434	0.032408908	0.09594852	7.2261415	7.2255473	0.18290451	-7.309385	-12.251271	1.7731239	1.7200996	0.017770667	2.8332337e-05	20.926035	6.7931514	31.312128	0.13529412	0.44402173	0.9413607	3.5	0.0	21.875	40998	144000.0	8304.221088886261
37	1.8759001	0.1827957	0.029258087	0.08191254	7.5384235	7.5378304	0.1716863	-7.8089876	-13.356652	1.8551031	1.7992096	0.018575614	2.8615665e-05	20.207985	7.476676	31.449295	0.93925214	0.516129	0.9981478	3.5	0.0	21.446236	41998	148000.0	8555.678309440613
38	1.9046282	0.15508021	0.026548464	0.08800314	7.510072	7.5088468	0.18470429	-7.4815135	-12.56469	1.7061663	1.6569946	0.017629838	2.8901819e-05	20.322342	6.8789406	30.662762	1.5789903	0.4657754	0.98822194	3.5	0.0	21.486631	43000	152000.0	8791.548238515854
39	1.9336562	0.18378378	0.024155125	0.08356653	7.7118316	7.711576	0.18088205	-7.7132683	-12.973217	1.7178237	1.6712579	0.018021103	2.9190844e-05	20.076975	7.224533	32.943142	1.4376833	0.55135137	1.0933267	3.5	0.0	21.605406	43998	156000.0	9026.164687633514
40	1.9629819	0.19786096	0.021897381	0.080830276	7.8641033	7.8636346	0.18176785	-7.8392673	-13.497163	1.7315339	1.68504	0.018493865	2.9482737e-05	19.39942	7.255305	31.082792	2.1343453	0.59090906	1.1179492	3.5	0.0	21.433155	44999	160000.0	9269.619908332825
41	1.9926059	0.15135135	0.01984716	0.07025611	8.069235	8.068486	0.17719091	-8.077884	-13.802618	1.7864797	1.7432752	0.018927438	2.9777568e-05	20.51575	6.8117766	31.570026	2.4731216	0.42972973	0.9508645	3.4	0.0	21.513514	45998	164000.0	9512.85349535942
42	2.0225255	0.10869565	0.017966496	0.07090627	8.251685	8.251847	0.17129454	-8.29242	-14.349516	1.7501127	1.7067932	0.018610535	3.0075353e-05	20.852406	6.649114	31.030931	-1.8452243	0.34076086	0.79010284	3.2	0.0	21.711956	46998	168000.0	9763.519934654236
43	2.0526733	0.16402116	0.016288124	0.07037898	8.435144	8.435351	0.16788207	-8.4668455	-15.322518	1.8000293	1.7582359	0.019062024	3.0376095e-05	20.390121	6.987928	30.781412	1.434162	0.46560848	1.0107529	3.3	0.0	21.412699	47999	172000.0	10004.459995746613
44	2.0831387	0.11666667	0.014747525	0.06791467	8.624469	8.623856	0.16279386	-8.697655	-15.469373	1.7857051	1.746706	0.019267675	3.0679872e-05	20.944004	6.152243	31.176052	-0.33492437	0.3311111	0.8550041	3.3	0.0	22.1	48998	176000.0	10253.305599212646
45	2.1139746	0.10555556	0.013381134	0.06023255	8.699688	8.6989975	0.16803965	-8.647878	-15.250797	1.777973	1.7403166	0.01920968	3.098666e-05	21.472866	6.402205	29.70954	0.87321943	0.34944445	0.88766223	3.5	0.0	22.133333	49998	180000.0	10492.816775560379
46	2.1450706	0.13513513	0.0121518485	0.06702429	8.764361	8.76551	0.17167388	-8.599584	-15.398766	1.6324941	1.599252	0.018472362	3.1296535e-05	20.849432	6.8328934	29.971666	-1.5144697	0.3843243	0.88935	3.5	0.0	21.686487	50998	184000.0	10733.533548355103
47	2.1764944	0.11666667	0.011051178	0.062470086	8.93717	8.937273	0.1694621	-8.819785	-15.828712	1.6693996	1.6377089	0.01862768	3.1609492e-05	21.489294	6.380794	30.873507	-0.5443782	0.32777777	0.86634964	3.3	0.0	22.061111	51998	188000.0	10970.533054828644
48	2.208311	0.1	0.010038294	0.06208819	8.989554	8.989984	0.17510068	-8.738798	-15.363824	1.5804157	1.54857	0.018128166	3.192559e-05	21.659943	6.060139	29.611435	2.2172065	0.28666666	0.81597924	3.5	0.0	22.416666	52998	192000.0	11212.20560336113
49	2.2403789	0.12568305	0.009087454	0.05642896	9.249921	9.250147	0.16333258	-9.13333	-16.363031	1.772111	1.7406875	0.019286064	3.2244843e-05	21.099514	6.5277953	30.16273	1.9279567	0.3486339	0.8761476	3.3	0.0	21.786884	53998	196000.0	11455.744688034058
50	2.2727888	0.083333336	0.008236801	0.057822723	9.406357	9.405941	0.15875393	-9.298137	-16.953753	1.7473471	1.7167878	0.019266563	3.2567285e-05	22.289904	5.64242	31.666996	4.1278214	0.25611112	0.7691384	3.5	0.0	22.277779	54998	200000.0	11699.81536602974
51	2.3055432	0.084269665	0.0074620442	0.056013707	9.519537	9.520329	0.15959862	-9.378814	-17.29284	1.6931866	1.6652598	0.01909317	3.289296e-05	21.903652	5.6540627	29.80482	3.6454256	0.24550562	0.7540207	3.3	0.0	22.348314	55998	204000.0	11943.631749868393
52	2.3385255	0.06703911	0.0067787673	0.05554735	9.654492	9.65513	0.15459238	-9.534938	-17.389153	1.7236819	1.695435	0.019228598	3.322189e-05	21.439278	5.6389475	31.215544	2.075147	0.1810056	0.628092	3.1	0.0	22.284916	56998	208000.0	12182.548680067062
53	2.3718364	0.10989011	0.006132941	0.056354668	9.81778	9.817527	0.15371947	-9.706361	-17.986004	1.780639	1.7539464	0.019601125	3.3554115e-05	21.344398	6.373821	32.363148	2.608157	0.32032967	0.8790442	3.5	0.0	22.0	57998	212000.0	12416.459959030151
54	2.4055052	0.071428575	0.0055728094	0.055586062	9.943725	9.94284	0.14902866	-9.798813	-17.935083	1.7521355	1.7263128	0.019532353	3.388965e-05	21.805525	5.512813	30.041103	1.6251856	0.22747253	0.72703916	3.5	0.0	22.065933	58998	216000.0	12650.67787694931
55	2.439501	0.07777778	0.00505168	0.05616742	10.062983	10.063344	0.14691314	-9.902008	-18.27531	1.7470387	1.7235836	0.019353433	3.422855e-05	22.056574	5.586554	30.223036	2.5567563	0.24666667	0.80728626	3.4	0.0	22.227777	60000	220000.0	12891.789868116379
56	2.4738953	0.055555556	0.0045772763	0.05754878	10.234711	10.234793	0.1423268	-10.130327	-19.56937	1.8256555	1.8011887	0.019905094	3.4570836e-05	21.864624	5.3783827	31.345407	3.3227546	0.16111112	0.60803777	3.4	0.0	22.172222	60998	224000.0	13138.154052972794
57	2.5084035	0.044692736	0.0041440907	0.057260964	10.352027	10.352358	0.13874984	-10.267336	-19.378307	1.7739336	1.7497846	0.019309884	3.4916542e-05	22.714489	5.1352463	31.201733	3.156872	0.124581	0.5342558	3.3	0.0	22.502792	62000	228000.0	13391.27718949318
58	2.5432043	0.022727273	0.0037639237	0.05487794	10.373069	10.37214	0.1422753	-10.129842	-19.00646	1.6781507	1.6577659	0.019069036	3.5265708e-05	22.63157	4.3897305	30.63765	0.7438218	0.070454545	0.39919207	3.3	0.0	22.6875	63000	232000.0	13632.905694007874
59	2.578371	0.061797753	0.0034102884	0.055484653	10.67611	10.676176	0.1275003	-10.6757765	-20.765755	1.8886575	1.8659617	0.020020656	3.5618374e-05	22.125721	5.6109915	29.91729	1.987671	0.17303371	0.64455616	3.5	0.0	22.365168	63999	236000.0	13866.703825235367
60	2.6138046	0.05586592	0.0030898186	0.056941207	10.7707	10.770597	0.1262469	-10.698168	-20.5572	1.8488022	1.82908	0.019554624	3.5974554e-05	22.599495	5.4987435	31.100105	1.8168261	0.1849162	0.65913975	3.5	0.0	22.374302	64998	240000.0	14115.237138748169
61	2.6495728	0.054945055	0.0028051098	0.058285445	10.856043	10.856192	0.12738168	-10.734399	-20.914114	1.7837929	1.7628293	0.019502271	3.633429e-05	22.352531	5.260229	30.016731	1.7292299	0.1543956	0.61255854	3.3	0.0	22.115385	66000	244000.0	14359.478773832321
62	2.6851623	0.073446326	0.0025344498	0.059057463	11.049457	11.048737	0.11790756	-11.022246	-22.318176	1.9038701	1.884385	0.0201028	3.6697642e-05	21.653982	5.732691	31.349737	4.4834003	0.19039546	0.6691494	3.3	0.0	22.446327	66998	248000.0	14600.980895519257
63	2.7215185	0.033898305	0.0023064092	0.05907837	10.98355	10.983629	0.1262477	-10.735878	-20.55113	1.7186753	1.7004529	0.01917609	3.706462e-05	22.437088	4.7242684	30.242886	3.0805473	0.10621469	0.52066433	3.4	0.0	22.61017	67999	252000.0	14844.143240690231
64	2.7580118	0.027777778	0.002092834	0.05854166	11.235866	11.236932	0.11406839	-11.161843	-21.799685	1.8272432	1.8089569	0.019297369	3.7435264e-05	22.271646	5.3176236	32.079865	-2.79539	0.09111111	0.45938224	3.3	0.0	22.255556	69000	256000.0	15084.166400432587
65	2.7947056	0.033898305	0.0018997027	0.05826851	11.20407	11.204652	0.12074469	-10.96346	-20.880722	1.7126614	1.6942563	0.019060692	3.7809627e-05	22.337309	4.8300133	31.334791	5.5129423	0.116949156	0.5075094	3.0	0.0	22.480227	69998	260000.0	15337.475805521011
66	2.832163	0.033707865	0.0017267065	0.062432162	11.320726	11.320375	0.11629727	-11.0927305	-21.868034	1.7018043	1.6860381	0.01867659	3.818771e-05	22.040129	4.8628626	30.276329	5.0810924	0.11629214	0.53738207	3.4	0.0	22.561798	71000	264000.0	15586.015692949295
67	2.869953	0.028089888	0.0015646004	0.060316503	11.468303	11.468743	0.111692384	-11.278925	-22.03166	1.805812	1.7900114	0.019030029	3.8569593e-05	22.50742	4.9739137	30.897429	1.2029939	0.07640449	0.40308425	2.8	0.0	22.488764	71998	268000.0	15831.19937801361
68	2.9072726	0.02247191	0.0014153903	0.060212594	11.623292	11.624644	0.10404344	-11.521561	-23.186508	1.8409785	1.8227986	0.018854953	3.8955288e-05	22.493462	4.5386314	30.049696	3.976803	0.058988765	0.36343104	3.0	0.0	22.398876	72998	272000.0	16070.727422952652
69	2.945245	0.028248588	0.0012851522	0.06130507	11.626266	11.625356	0.10724053	-11.401181	-22.54238	1.7412964	1.7262634	0.018234251	3.9344835e-05	21.980421	4.9928575	30.97663	-1.7557193	0.097175136	0.4927072	3.2	0.0	22.570621	73998	276000.0	16326.796622276306
70	2.983308	0.016666668	0.0011629629	0.062566414	11.891933	11.891771	0.09228651	-11.874961	-24.579784	1.954064	1.9362086	0.018989408	3.9738294e-05	22.868023	4.6024585	31.052988	1.5606159	0.061666667	0.344847	2.8	0.0	22.405556	74998	280000.0	16571.30496764183
71	3.0218163	0.033707865	0.00105426	0.062083792	11.83445	11.834174	0.100182846	-11.619233	-23.735054	1.7446636	1.7284217	0.018034166	4.0135666e-05	22.920925	4.8656874	30.09076	-1.3732022	0.08988764	0.44267952	2.9	0.0	22.314608	75998	284000.0	16808.683743953705
72	3.060251	0.0056179776	0.0009563588	0.061480943	12.017962	12.018209	0.09043942	-11.913939	-24.242464	1.8581694	1.8435594	0.018412078	4.053703e-05	23.188171	3.7187705	31.313244	5.8438196	0.021910112	0.21443091	2.8	0.0	22.522472	76998	288000.0	17052.049569368362
73	3.0987852	0.028735632	0.0008656679	0.06341534	12.11366	12.112877	0.088483736	-12.0162325	-25.30344	1.8637686	1.8486578	0.018551584	4.0942392e-05	22.846924	4.463503	30.215027	6.219181	0.09195402	0.512873	3.4	0.0	23.028736	77998	292000.0	17310.56004166603
74	3.1382046	0.016949153	0.00078731286	0.05985257	12.155357	12.154448	0.09009133	-11.991193	-24.557861	1.7680693	1.7566664	0.018012231	4.1351825e-05	22.87518	4.5335674	30.926922	1.5740845	0.053672317	0.32451716	2.4	0.0	22.435028	78998	296000.0	17561.4855158329
