Epoch	Crash_ratio	alpha	entropy	critic1	critic2	LossPi	alpha_loss	critic1_loss	critic2_loss	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
40	0.028901733	0.019733159	0.18152684	12.783848	12.783742	-12.809914	-20.342035	0.62346184	0.5956971	20.556301	4.990332	31.564512	-4.187362	1.9919751	0.77390796	5.8416314	0.9095364	23.156069	25000	160000.0	6944.075874328613
41	0.023255814	0.017857624	0.17997678	12.909769	12.910336	-12.93066	-20.853216	0.582549	0.5562914	20.47766	4.566364	29.726282	-4.352914	1.8939383	0.6965533	5.8018517	0.6748787	23.180233	25000	164000.0	7122.439536571503
42	0.0	0.01615995	0.17569253	13.02171	13.020426	-13.035939	-21.353016	0.56064767	0.5331962	20.7496	3.7167182	29.650969	5.1004004	1.8569438	0.6998807	5.4167714	0.92042935	23.33721	25000	168000.0	7301.363802909851
43	0.0	0.014624039	0.16448666	13.130442	13.129447	-13.13777	-21.822515	0.53062546	0.50830764	20.459017	3.7757754	28.640173	7.5082297	1.8499815	0.6938544	4.11164	0.9172549	23.074713	25000	172000.0	7480.580522060394
44	0.0058139535	0.0132331485	0.17037524	13.253376	13.252165	-13.252662	-22.364029	0.49258298	0.4686493	20.914654	3.8788447	29.753296	-2.8987207	1.8282108	0.67936146	5.6189156	0.7271248	23.034883	25000	176000.0	7659.400330781937
45	0.0056818184	0.011975516	0.15208651	13.323896	13.326338	-13.317862	-22.799488	0.46792033	0.44523454	20.827888	3.3574862	28.120602	4.190207	1.8362614	0.66472983	5.396097	0.83687574	22.795454	25000	180000.0	7838.589057922363
46	0.0056497175	0.010837772	0.14854035	13.425629	13.424538	-13.415782	-23.297821	0.46610895	0.44458434	20.72912	3.5959713	28.152508	-4.203033	1.9094801	0.6857414	5.427797	0.92596847	22.706215	25000	184000.0	8013.8312957286835
47	0.017142856	0.0098075755	0.14243634	13.517889	13.518309	-13.506125	-23.7838	0.43741402	0.41788474	20.740314	4.114737	27.161953	-2.599976	1.8641082	0.72690666	4.6668315	0.91070527	22.657143	25000	188000.0	8191.252470970154
48	0.011299435	0.008875051	0.14150742	13.602444	13.6010275	-13.584096	-24.293226	0.43006548	0.41030732	20.991917	3.66908	28.095148	2.514055	1.7995625	0.623232	5.0808735	0.91878027	22.858757	25000	192000.0	8369.796129226685
49	0.0057471264	0.008031008	0.13589664	13.6836405	13.682278	-13.66204	-24.779879	0.42046216	0.40217698	21.008106	3.5270205	29.672483	1.4764094	1.8734245	0.608484	4.909202	0.92820907	22.793104	25000	196000.0	8548.345268249512
50	0.011235955	0.0072675026	0.13120428	13.774889	13.775184	-13.753718	-25.269886	0.40610254	0.38676032	20.734987	3.4959104	29.08083	-0.5828581	1.8133079	0.5796361	4.1661315	0.90996754	22.634832	25000	200000.0	8725.610091924667
51	0.0056818184	0.006576231	0.13122699	13.832446	13.832416	-13.806651	-25.782831	0.3845761	0.3695415	21.318064	3.956822	29.891747	-4.674853	1.8400917	0.7054297	4.90248	0.9004647	22.607954	25000	204000.0	8903.1725127697
52	0.0056497175	0.0059510516	0.12226488	13.926922	13.927215	-13.898108	-26.24955	0.3578407	0.3420107	20.875462	3.604697	29.530174	4.183123	1.910937	0.6267675	4.7299595	0.6800477	22.649717	25000	208000.0	9078.808335065842
53	0.011235955	0.0053850687	0.12408946	14.001893	14.003756	-13.972492	-26.771008	0.35802054	0.34077588	20.713005	3.8229427	28.868916	-4.4771895	1.819912	0.55117893	3.7253077	0.91906345	22.477528	25000	212000.0	9254.602277517319
54	0.0	0.004872905	0.11601426	14.074824	14.073836	-14.039484	-27.240097	0.3304266	0.31495026	21.499025	3.0061133	28.597033	10.901664	1.826837	0.5455741	3.4543965	0.8995245	22.76	25000	216000.0	9429.908828258514
55	0.0056497175	0.004409574	0.1134131	14.118838	14.118234	-14.083486	-27.737125	0.31566626	0.30029473	20.484472	3.9091349	27.693907	-3.8274386	1.8870839	0.6803373	4.3949804	0.9026758	22.525423	25000	220000.0	9606.564118862152
56	0.0	0.0039903102	0.107925475	14.195404	14.196318	-14.158652	-28.217701	0.32094532	0.30394444	21.521486	3.3816807	29.37127	11.340718	1.8322769	0.58199334	3.891614	0.89081043	22.444445	25000	224000.0	9782.30838227272
57	0.0	0.0036108722	0.10458234	14.262006	14.265011	-14.227109	-28.70926	0.31007966	0.29510388	20.97354	3.4207275	28.42639	10.416262	1.8476373	0.56573975	3.3417742	0.67113274	22.463276	25000	228000.0	9957.66205239296
58	0.016666668	0.0032673753	0.10744116	14.337036	14.336241	-14.298258	-29.236	0.29855642	0.28401297	21.126133	4.0791063	27.215227	-4.004697	1.7541388	0.57030815	3.7136583	0.9088124	22.338888	25000	232000.0	10133.672998666763
59	0.011235955	0.0029563992	0.10426829	14.402178	14.403086	-14.363334	-29.728235	0.29421443	0.27931166	20.74361	3.9077702	29.135134	-0.32893345	1.822113	0.5519291	3.8007858	0.9361655	22.24719	25000	236000.0	10307.543173074722
60	0.0055555557	0.0026750704	0.10669987	14.441321	14.440821	-14.400612	-30.253117	0.28320724	0.2703214	20.773836	3.9201226	30.12915	-0.92175996	1.8364329	0.5502838	3.9631805	0.9089356	22.416666	25000	240000.0	10482.074429512024
61	0.0	0.0024204669	0.102697134	14.5045395	14.503877	-14.462861	-30.73965	0.2683068	0.2555009	21.33597	3.0470502	27.352713	9.855737	1.7769586	0.5408359	3.4262516	0.67892516	22.429379	25000	244000.0	10655.435333967209
62	0.02793296	0.0021902884	0.09859638	14.538321	14.537495	-14.496882	-31.224531	0.26600343	0.25172004	20.474415	4.5859666	30.665163	-2.6633346	1.8759301	0.6958454	4.495558	0.908419	22.508379	25000	248000.0	10831.653079509735
63	0.02793296	0.0019819343	0.09565987	14.575842	14.577486	-14.532928	-31.715836	0.26266024	0.24979068	20.70575	4.7896442	27.807816	-6.247951	1.8446683	0.6224937	4.293672	0.8997425	22.351955	25000	252000.0	11007.263725757599
64	0.0055555557	0.0017934033	0.09496628	14.629332	14.630077	-14.586709	-32.220875	0.2638105	0.25272462	20.877466	3.5625792	28.920586	2.8698685	1.7508905	0.5218067	4.2673736	0.88303065	22.25	25000	256000.0	11183.184222459793
65	0.02173913	0.0016227392	0.09289199	14.635238	14.634315	-14.589622	-32.717022	0.27340576	0.25201815	20.522516	4.393459	27.575813	-0.6387037	1.8655541	0.62062925	4.4363213	0.6748855	22.072464	25000	260000.0	11382.044015169144
66	0.02259887	0.0014683201	0.09174707	14.629694	14.630761	-14.584633	-33.21881	0.26775393	0.25281593	20.925653	5.023664	30.192875	-18.16583	1.7754768	0.64115	4.4952607	0.5	28.0113	25000	264000.0	11559.969809055328
67	0.022346368	0.0013285927	0.09002914	14.666098	14.666451	-14.620691	-33.716595	0.26385674	0.25033584	20.53244	4.8618007	29.242208	-3.9021056	1.7477492	0.6074103	4.8323174	0.9040951	22.24581	25000	268000.0	11736.27548789978
68	0.027777778	0.0012021651	0.089155875	14.692968	14.693115	-14.647811	-34.219734	0.25977442	0.24887757	20.89158	4.5659766	28.035358	-3.290238	1.8190119	0.6268908	4.4184203	0.9212248	22.161112	25000	272000.0	11909.966001272202
69	0.02173913	0.0010877321	0.090154104	14.722472	14.723041	-14.676589	-34.735573	0.26080573	0.24893853	21.077429	4.0094247	27.380543	0.31472778	1.8002777	0.6343473	4.2978034	0.9034337	21.961956	25000	276000.0	12084.285333395004
70	0.05586592	0.0009842159	0.08732109	14.743438	14.742613	-14.69716	-35.225037	0.26795587	0.25816172	20.196875	5.650458	27.988789	-6.293325	1.8706696	0.75157905	5.9352584	0.9093702	22.156425	25000	280000.0	12258.80844426155
71	0.021978023	0.00089055166	0.08558404	14.750623	14.751776	-14.704775	-35.721558	0.26557437	0.25721258	20.75306	4.741156	27.84991	-5.535854	1.8686945	0.6133425	3.938204	0.90644896	22.043957	25000	284000.0	12435.408293247223
72	0.05027933	0.00080580794	0.08492653	14.758735	14.758991	-14.712275	-36.22545	0.27683327	0.26946494	20.901493	5.2691545	30.634375	-2.0250673	1.8942424	0.710226	4.6737437	0.9084673	22.29609	25000	288000.0	12611.515228033066
73	0.044444446	0.000729103	0.08444745	14.774066	14.7730665	-14.725133	-36.73058	0.29347742	0.2859564	20.794172	5.3176236	29.636803	-5.6164365	1.8352308	0.7495954	4.7890368	0.86275524	22.194445	25000	292000.0	12786.858633756638
74	0.043956045	0.0006597206	0.082930006	14.776162	14.776127	-14.727879	-37.227936	0.2809093	0.27447027	20.238115	5.474547	29.286	-8.033167	1.889917	0.71385986	4.4803095	0.91064423	22.131868	25000	296000.0	12963.06672501564
75	0.016759777	0.0005969243	0.08387372	14.78582	14.78669	-14.736729	-37.74336	0.2841087	0.2783175	21.480583	3.822513	29.205975	-0.39616957	1.7284493	0.6058243	4.655409	0.9105412	22.273743	25000	300000.0	13138.860188961029
76	0.005586592	0.00054010644	0.08285908	14.785872	14.785201	-14.737142	-38.24428	0.2912787	0.28652227	21.92416	3.2816052	29.885483	0.44894752	1.7752583	0.51358825	4.199642	0.92342645	22.418995	25000	304000.0	13314.920809984207
77	0.033707865	0.00048868824	0.08255682	14.766493	14.767461	-14.715682	-38.750378	0.29016414	0.28572887	21.072233	4.6545167	29.596415	0.43914947	1.8871678	0.70025945	4.6515703	0.6670397	22.376404	25000	308000.0	13490.501107215881
78	0.033519555	0.00044218014	0.08259879	14.736721	14.7366295	-14.687308	-39.25907	0.2959347	0.2926631	21.672491	5.090126	30.039272	-2.7791362	1.8290896	0.6309518	4.2598743	0.9238096	22.318436	25000	312000.0	13667.700019359589
79	0.033519555	0.0004000947	0.08065684	14.73955	14.738838	-14.689725	-39.752186	0.2810932	0.2771916	21.493385	4.6998806	29.333796	-1.8456447	1.838405	0.65721923	4.600941	0.9040833	22.284916	25000	316000.0	13842.837939977646
80	0.044198897	0.0003620159	0.080493376	14.739947	14.739129	-14.68961	-40.259014	0.30174848	0.2985261	21.002277	5.428157	29.679443	-4.689838	1.9266047	0.7428085	4.6249704	0.83000594	22.243093	25000	320000.0	14020.068170309067
81	0.011363637	0.0003275519	0.08042145	14.748798	14.7481985	-14.700052	-40.766766	0.2984998	0.2960857	21.585052	3.6119668	29.957205	0.37761468	1.7537484	0.5696137	4.9931793	0.68350714	22.670454	25000	324000.0	14198.311425685883
82	0.027777778	0.00029634262	0.08203441	14.725901	14.725242	-14.676531	-41.28857	0.30612302	0.30437738	21.631033	4.792295	30.527489	-4.3137126	1.8326253	0.62703085	4.7495747	0.9096939	22.383333	25000	328000.0	14375.138597726822
83	0.02793296	0.00026810696	0.07855359	14.725979	14.7237215	-14.673167	-41.768776	0.29815713	0.29598886	21.161892	4.307826	28.040228	0.4779573	1.770991	0.55651975	3.672509	0.91442376	22.240223	25000	332000.0	14551.784081697464
84	0.02259887	0.00024256123	0.07844009	14.743291	14.743398	-14.690275	-42.276356	0.30869743	0.3067815	21.432869	4.30413	29.376705	-1.274609	1.7990243	0.6212974	3.9448495	0.91103864	22.474577	25000	336000.0	14729.453895568848
85	0.016853932	0.00021944949	0.07749721	14.734168	14.731998	-14.680547	-42.776962	0.31368062	0.31179756	21.727095	4.176694	30.639936	-1.8625442	1.7784818	0.5601995	3.678888	0.9200576	22.60674	25000	340000.0	14907.14058971405
86	0.016759777	0.00019854019	0.07612948	14.728836	14.729147	-14.677504	-43.273613	0.30717817	0.3062103	21.556417	4.159306	29.488714	-0.49951982	1.7441459	0.63061446	4.572232	0.6677891	22.284916	25000	344000.0	15083.12370967865
87	0.017045455	0.00017962327	0.0749831	14.736874	14.737281	-14.685168	-43.772064	0.31553847	0.31432	21.112375	3.9387307	30.455254	-0.013176282	1.8821709	0.6836256	5.116303	0.8975267	22.77841	25000	348000.0	15260.94456243515
88	0.028089888	0.00016250844	0.07271939	14.75366	14.753485	-14.702406	-44.26045	0.32861355	0.32884863	21.096018	4.78554	28.712713	-0.5523316	1.8376042	0.6548066	4.999035	0.9052781	22.376404	25000	352000.0	15436.740384340286
89	0.044692736	0.00014702433	0.07236044	14.7559595	14.756805	-14.7059965	-44.76526	0.31845173	0.3186823	21.057453	5.3961973	29.928185	-4.5601363	1.8573138	0.76610357	5.2068043	0.6677895	22.435755	25000	356000.0	15615.717550754547
90	0.034965035	0.00013301524	0.0729417	14.735809	14.735607	-14.683174	-45.278355	0.32952234	0.3317607	21.67706	4.7592297	29.6447	0.50200707	1.8057826	0.791924	5.0346737	0.9190778	22.244755	25000	360000.0	15814.951396942139
91	0.01734104	0.00012034105	0.07168315	14.737742	14.739239	-14.68537	-45.77496	0.32079113	0.32244942	20.859257	4.713432	28.081148	-18.49396	1.8101898	0.59703857	4.947047	0.0	27.768785	25000	364000.0	15998.190587997437
92	0.011111111	0.00010887447	0.07039366	14.742975	14.741243	-14.689171	-46.271038	0.30652833	0.3069554	21.847773	3.556377	28.8072	2.1351717	1.7455068	0.5701532	4.335376	0.6751176	22.255556	25000	368000.0	16175.315222263336
93	0.011111111	9.8500386e-05	0.07024216	14.7521715	14.752252	-14.700249	-46.77739	0.30168867	0.30342743	21.38035	3.834601	30.08916	-0.94034183	1.824745	0.6134973	4.454541	0.8932029	22.244444	25000	372000.0	16349.993203163147
94	0.011111111	8.9114816e-05	0.06976799	14.771925	14.7708845	-14.717969	-47.280666	0.31629804	0.3167409	21.160084	3.7508283	27.837942	-2.4270124	1.8275007	0.5710148	4.2588816	0.900986	22.227777	25000	376000.0	16524.832315921783
95	0.016666668	8.0623475e-05	0.069085546	14.7677145	14.7664	-14.714708	-47.78186	0.297857	0.29900602	21.105026	4.001836	30.196627	-0.3034835	1.7978177	0.5722894	3.7126212	0.67889357	22.177778	25000	380000.0	16699.466713428497
96	0.033333335	7.294126e-05	0.06818425	14.777513	14.777171	-14.724192	-48.280914	0.30449086	0.30679977	20.721455	4.5382905	28.192108	-0.5144366	1.7838638	0.7221819	4.9334397	0.90854514	22.288889	25000	384000.0	16876.6427090168
97	0.016853932	6.5991146e-05	0.067332335	14.777095	14.778262	-14.72706	-48.78023	0.2977671	0.2997578	21.205612	4.222773	28.536175	-2.9583664	1.8575597	0.6369324	3.9591746	0.89818686	22.432585	25000	388000.0	17052.06848883629
98	0.032967035	5.97032e-05	0.067073174	14.788518	14.789388	-14.736823	-49.285126	0.2892088	0.2896373	20.829927	5.0156946	28.918522	-5.355975	1.8084157	0.6758852	5.5781713	0.8200332	21.994505	25000	392000.0	17228.78490614891
99	0.027624309	5.4014487e-05	0.06443945	14.793867	14.7943325	-14.741937	-49.766613	0.2922681	0.2932955	21.148514	4.4250965	28.072002	-2.868155	1.9169902	0.6100619	4.5061054	0.66779214	22.121548	25000	396000.0	17404.3514482975
100	0.022222223	4.8867736e-05	0.06482536	14.811783	14.814216	-14.763254	-50.277554	0.28982362	0.289148	21.154537	4.1666	28.048605	-4.6280117	1.7990081	0.5942732	4.8639235	0.93129927	22.072222	25000	400000.0	17578.958168506622
101	0.016853932	4.421135e-05	0.06491872	14.802434	14.802069	-14.750639	-50.785686	0.29981783	0.30094984	21.033667	4.563062	27.629347	-10.0451145	1.8184837	0.60490036	4.818897	0.91009206	22.511236	25000	404000.0	17754.591812610626
102	0.022099448	3.999865e-05	0.064779244	14.813424	14.814289	-14.762625	-51.291443	0.28885362	0.28966093	21.041801	4.749213	30.727379	-0.5097736	1.8026062	0.629988	4.1125717	0.6684844	22.21547	25000	408000.0	17930.89692592621
103	0.016574586	3.6187386e-05	0.064910986	14.824976	14.824221	-14.773559	-51.799923	0.2684755	0.26876515	21.326914	3.4008932	27.115217	3.5987647	1.7932453	0.58316106	3.8323748	0.9189699	22.049725	25000	412000.0	18105.180092573166
104	0.016759777	3.273928e-05	0.06439007	14.837924	14.836845	-14.785449	-52.30173	0.27024946	0.2699041	21.217192	3.9839056	27.763805	2.0984223	1.8332758	0.62708515	4.4024506	0.91713023	22.351955	25000	416000.0	18281.092078208923
105	0.011173184	2.961972e-05	0.06274225	14.850039	14.850893	-14.79917	-52.79166	0.27018046	0.26915315	21.444962	3.4852426	28.487469	2.8033216	1.8069649	0.6079517	4.7244854	0.9109147	22.357542	25000	420000.0	18457.235933303833
106	0.02793296	2.6797396e-05	0.06305719	14.868779	14.86842	-14.815999	-53.301945	0.2639873	0.26424354	21.03979	4.2575984	28.741236	1.7769312	1.8368908	0.70575	4.5540066	0.9040902	22.256983	25000	424000.0	18633.317848682404
107	0.027777778	2.424393e-05	0.06823645	14.868918	14.868006	-14.817055	-53.864246	0.26626667	0.26709113	20.903929	4.1889663	29.774355	2.632299	1.8925868	0.63938963	4.351481	0.9131468	22.255556	25000	428000.0	18810.120260477066
108	0.016759777	2.1928114e-05	0.104645185	14.865021	14.864144	-14.815996	-54.763367	0.2697419	0.26997477	21.309155	4.3587127	28.880547	-1.758605	1.8128527	0.6224432	5.2802634	0.8949156	22.340782	25000	432000.0	18987.06210899353
109	0.0055555557	1.9837953e-05	0.10113004	14.880707	14.881573	-14.833668	-55.23672	0.26870313	0.26838472	21.524818	3.2709887	28.590416	4.2567115	1.788386	0.56910235	4.4030776	0.91204983	22.244444	25000	436000.0	19163.90039873123
110	0.011235955	1.7947692e-05	0.09994686	14.875513	14.87485	-14.827451	-55.7346	0.2611508	0.2617548	21.157885	3.9792993	28.069515	-2.995389	1.8619651	0.59950566	4.0379543	0.73136663	22.41573	25000	440000.0	19342.085408210754
111	0.011173184	1.6237598e-05	0.09969323	14.885178	14.885019	-14.83677	-56.24247	0.2656653	0.2664448	21.30534	3.8775218	28.51614	-4.011741	1.8973314	0.6403511	4.3097396	0.9290585	22.553072	25000	444000.0	19519.633231639862
112	0.011363637	1.4690496e-05	0.09762923	14.892662	14.894142	-14.843886	-56.730087	0.2709259	0.271455	21.900177	3.582387	29.490698	2.0614667	1.8235486	0.6405068	4.965158	0.9069228	22.59091	25000	448000.0	19697.16077709198
