Epoch	Crash_ratio	alpha	entropy	critic1	critic2	LossPi	alpha_loss	critic1_loss	critic2_loss	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
22	0.203125	0.118289836	0.63273007	8.420594	8.421025	-8.705168	-12.025745	1.2650476	1.2668867	15.9679985	8.216249	29.828089	-2.559056	2.4337094	1.1164856	5.6908298	0.9011163	20.848959	25000	88000.0	3967.1854214668274
23	0.21875	0.10714334	0.5655122	8.606619	8.606501	-8.875654	-12.432828	1.330473	1.3308616	15.172723	8.861866	30.600937	-4.001631	2.5069623	1.3388524	6.0421124	0.904063	20.703125	25000	92000.0	4143.591014623642
24	0.15789473	0.09705768	0.50158614	8.79096	8.791722	-9.052649	-12.8338175	1.3647192	1.3652598	16.608744	7.891507	29.541435	-3.903849	2.2381732	1.0799986	6.3343554	0.9004784	21.110527	25000	96000.0	4323.023420333862
25	0.13829787	0.087919794	0.4487875	9.008897	9.009498	-9.260684	-13.24969	1.4093997	1.4081146	17.048521	7.553579	29.731943	-2.2899442	2.235096	1.1645244	6.5281315	0.91838396	21.276596	25000	100000.0	4506.9388592243195
26	0.15263158	0.07962409	0.41897416	9.2525425	9.252926	-9.479961	-13.714634	1.4097645	1.4071382	16.148525	7.9647465	29.371662	-4.6878576	2.2422664	1.1887407	6.759741	0.66379017	21.073685	25000	104000.0	4680.3705496788025
27	0.16931216	0.07208056	0.41493022	9.536692	9.537193	-9.729475	-14.243332	1.3458045	1.3453614	15.860436	7.9630685	29.034956	-4.2582192	2.346588	1.144961	6.1272793	0.89104646	21.21693	25000	108000.0	4861.884335756302
28	0.113513514	0.06523476	0.41103524	9.784004	9.783986	-9.9444475	-14.772944	1.2967557	1.2972571	17.695875	7.527054	29.399311	-3.8327782	2.1563823	1.110174	6.3782964	0.9011962	21.64865	25000	112000.0	5042.538763046265
29	0.113513514	0.059042577	0.3904689	10.00339	10.003586	-10.143669	-15.254526	1.2698184	1.2672095	17.404137	7.7710176	28.631855	-5.154592	2.193192	1.129743	6.4678493	0.5608418	21.427027	25000	116000.0	5218.9351234436035
30	0.11290322	0.053435277	0.3824701	10.243803	10.242766	-10.360426	-15.768795	1.1818794	1.178877	17.573505	7.1573195	29.904001	-2.5511715	2.1710567	1.0601014	6.2585244	0.8943373	21.569893	25000	120000.0	5394.525014877319
31	0.097826086	0.048366264	0.34717506	10.458533	10.458873	-10.558577	-16.19787	1.1318325	1.1298263	18.562798	6.9416885	28.761778	-3.9299464	2.0465722	1.0531579	6.033399	0.6385678	21.815218	25000	124000.0	5567.09134888649
32	0.1420765	0.04379511	0.29873326	10.674691	10.675086	-10.761043	-16.577507	1.0538357	1.0525768	17.28354	7.6161265	29.534704	-2.680476	2.232524	1.2278488	6.325436	0.91610855	21.693989	25000	128000.0	5741.0813274383545
33	0.07865169	0.039654512	0.27181157	10.871727	10.872529	-10.950818	-17.017054	0.9764525	0.97350717	18.43865	6.2417355	31.40742	-3.1491685	2.0985413	1.0085701	5.583251	0.9121257	22.5	25000	132000.0	5917.451415061951
34	0.051136363	0.03589428	0.2747349	11.072703	11.072951	-11.137752	-17.552227	0.9026122	0.89948803	19.143894	5.8659678	29.413841	-4.50548	2.0204756	0.97941554	5.9814434	0.6711902	22.767046	25000	136000.0	6094.593182086945
35	0.028571429	0.032481395	0.27816114	11.249663	11.251422	-11.308787	-18.091066	0.83194375	0.8292531	19.680717	4.7312503	29.302496	-2.350473	1.9447368	0.7952274	5.503121	0.93364865	22.92	25000	140000.0	6273.062735080719
36	0.04519774	0.029391993	0.2688719	11.455727	11.455432	-11.509078	-18.585712	0.7788852	0.77538145	19.261168	5.396045	29.655167	-2.98984	1.947343	0.9574432	6.082887	0.90863574	22.632769	25000	144000.0	6451.919105529785
37	0.023529412	0.02659885	0.26636547	11.625965	11.6270075	-11.676831	-19.103125	0.7340633	0.73064834	20.187796	4.1844563	28.326136	0.1888488	1.9020965	0.65474707	5.0256143	0.91853744	23.288235	25000	148000.0	6629.953118085861
38	0.050561797	0.02406406	0.28138977	11.79884	11.799619	-11.843319	-19.685942	0.69408303	0.69340444	18.822191	5.799365	27.997248	-4.8572865	1.9458019	0.9359146	6.051295	0.6656144	22.764046	25000	152000.0	6809.217243909836
39	0.023391813	0.021775337	0.26837963	11.979579	11.979825	-12.01949	-20.164162	0.65528595	0.65260786	20.061886	4.474781	27.18286	-4.155628	1.8463541	0.77650785	4.879058	0.6739835	23.163742	25000	156000.0	6988.40304851532
40	0.017441861	0.01970466	0.26366553	12.1294985	12.1296	-12.167885	-20.671944	0.6236249	0.62223727	20.071602	4.351008	29.829231	-1.4934422	1.8297496	0.75875926	5.310541	0.86198366	23.36628	25000	160000.0	7169.9416563510895
41	0.022857143	0.01783157	0.25693798	12.300129	12.300349	-12.332104	-21.17057	0.5967588	0.59388405	19.61548	4.6039186	26.14968	-4.533388	1.8893591	0.8166916	5.9922843	0.6623098	22.942858	25000	164000.0	7349.479964494705
42	0.017045455	0.016137937	0.23952019	12.427658	12.427304	-12.452445	-21.623327	0.5820215	0.5801426	19.74108	4.5484138	28.62757	-3.2392113	1.8272763	0.6706912	5.334261	0.89535666	22.77841	25000	168000.0	7528.915544271469
43	0.011560693	0.01460557	0.2313827	12.566575	12.566395	-12.588208	-22.111752	0.5603617	0.5588311	20.235325	3.8567805	27.11633	-1.4762315	1.7792715	0.67166376	5.8679485	0.91120315	22.947977	25000	172000.0	7706.120487213135
44	0.011494253	0.0132179735	0.22494131	12.7044525	12.704549	-12.720625	-22.606165	0.5297155	0.52996266	19.734243	4.071497	28.397665	-1.0743468	1.8441839	0.7449511	5.6907406	0.9209382	23.01724	25000	176000.0	7885.848964691162
45	0.017045455	0.011961909	0.21634164	12.828229	12.828369	-12.843642	-23.089787	0.5127106	0.5115708	20.066683	4.03981	27.734547	-2.4760158	1.8104023	0.60423356	4.06437	0.6717909	22.647728	25000	180000.0	8062.006130218506
46	0.011299435	0.010825179	0.20991904	12.950564	12.9503565	-12.960425	-23.581577	0.49522233	0.49505672	19.738104	3.973522	28.756119	-2.9959073	1.7639493	0.6467392	4.8695908	0.6677873	22.762712	25000	184000.0	8239.1198554039
47	0.011428571	0.009796531	0.2018757	13.063283	13.064476	-13.071296	-24.064554	0.48213488	0.4826911	20.651836	3.8359697	27.502012	-1.9125613	1.7581253	0.6043551	4.4434533	0.71433604	22.811428	25000	188000.0	8415.425906896591
48	0.017142856	0.008865801	0.19188474	13.177934	13.176225	-13.182151	-24.536665	0.44549152	0.44737712	20.021404	4.7108703	30.292934	-4.0454555	1.853487	0.64992374	3.9901416	0.6677326	22.76	25000	192000.0	8593.246176481247
49	0.0056179776	0.008023178	0.18880677	13.292527	13.292911	-13.295015	-25.04028	0.42652747	0.4293645	20.860817	3.403161	28.59264	1.1091453	1.7126523	0.57190573	4.9153214	0.66776925	22.617977	25000	196000.0	8774.04532456398
50	0.028089888	0.007260485	0.18323869	13.39416	13.393295	-13.392713	-25.53117	0.3974399	0.40197018	19.843073	4.960691	30.48597	-4.895301	1.7604237	0.57034415	3.7570777	0.91880053	22.449438	25000	200000.0	8954.965588092804
51	0.02259887	0.0065702456	0.17811649	13.474395	13.475729	-13.471002	-26.023209	0.39648023	0.39949927	20.014194	4.575802	28.740658	-5.191563	1.835596	0.67119575	4.329057	0.91927916	22.59887	25000	204000.0	9134.841427087784
52	0.02793296	0.0059455973	0.17329557	13.589043	13.589784	-13.57796	-26.5158	0.38916823	0.39255768	19.950197	4.9138813	28.424402	-3.5655375	1.8314574	0.69050086	4.7111382	0.9146803	22.17877	25000	208000.0	9315.039901256561
53	0.005586592	0.005380428	0.16585617	13.675932	13.675265	-13.660661	-26.993649	0.37190247	0.37634572	20.60788	3.5917277	28.075994	-0.34544957	1.7582797	0.54397357	3.85955	0.6788474	22.396648	25000	212000.0	9494.099355220795
54	0.0056497175	0.0048690117	0.16120175	13.779582	13.77855	-13.760916	-27.484852	0.3621551	0.3660894	21.338486	3.4995363	30.091333	2.4973464	1.6619762	0.5219487	4.2088184	0.8875484	22.58192	25000	216000.0	9672.640765666962
55	0.0	0.0044060736	0.15563142	13.850871	13.850478	-13.83185	-27.970282	0.3427165	0.34629488	20.630512	3.276304	28.687073	9.300137	1.876564	0.58529013	3.6700966	0.9249937	22.324022	25000	220000.0	9849.59753203392
56	0.011235955	0.003987168	0.15228055	13.924733	13.925692	-13.90515	-28.46686	0.33228275	0.33741817	20.573011	3.6834052	28.49067	-1.5966747	1.8438818	0.67803395	5.718325	0.9010626	22.466291	25000	224000.0	10027.547136068344
57	0.0055555557	0.0036079262	0.14874923	13.991522	13.99041	-13.968961	-28.961851	0.3124568	0.31695306	20.369307	3.8182364	27.540918	-1.348285	1.792586	0.55589485	3.6130278	0.6677806	22.327778	25000	228000.0	10205.39802479744
58	0.011363637	0.0032647958	0.1464252	14.068926	14.06876	-14.044612	-29.463121	0.30943567	0.3132683	20.299383	3.5966299	27.581972	-0.81610495	1.816701	0.57383895	4.296425	0.8965372	22.53409	25000	232000.0	10381.527791023254
59	0.011111111	0.0029542649	0.14179377	14.15182	14.151281	-14.125246	-29.950523	0.28316534	0.2865714	20.608412	4.1879168	28.603264	-4.636808	1.7843671	0.5770328	4.2058663	0.6733995	22.422222	25000	236000.0	10559.598731040955
60	0.005586592	0.0026732886	0.13843338	14.194224	14.193617	-14.166773	-30.444515	0.27949563	0.2837309	20.928959	3.4174666	27.22494	-5.9341383	1.7894534	0.5944171	4.1265416	0.9130871	22.335196	25000	240000.0	10736.986992835999
61	0.011049724	0.0024189716	0.13769872	14.242885	14.243145	-14.215942	-30.953722	0.2628759	0.26614392	20.458992	4.0605087	26.556585	-4.272029	1.8748888	0.6512955	4.5196953	0.8980505	22.165747	25000	244000.0	10915.639699935913
62	0.022099448	0.0021888367	0.13519357	14.286172	14.285465	-14.259442	-31.452015	0.2640655	0.26675072	20.856945	3.8868363	28.886843	-0.4647228	1.8192241	0.6222056	4.3322105	0.91240543	22.099447	25000	248000.0	11093.879824876785
63	0.016666668	0.0019805613	0.13399523	14.342933	14.342641	-14.313912	-31.958027	0.26161546	0.26489747	20.607796	4.1540647	29.506956	-3.4022002	1.8432099	0.6008254	4.1798577	0.9286669	22.183332	25000	252000.0	11269.894633054733
64	0.032786883	0.0017921214	0.13353351	14.385977	14.385742	-14.354881	-32.468464	0.24925406	0.25241065	19.965319	4.494963	29.248777	-1.8306738	1.8086615	0.65652454	4.466316	0.9195459	21.879782	25000	256000.0	11447.12718129158
65	0.016759777	0.001621562	0.13089792	14.410287	14.411497	-14.378228	-32.96486	0.25611696	0.25928947	20.564758	4.0243807	26.881535	-4.5846615	1.7860476	0.60736775	3.8029695	0.90379244	22.340782	25000	260000.0	11625.901091575623
66	0.016853932	0.0014672943	0.1288376	14.4471855	14.446289	-14.413203	-33.464355	0.23949759	0.24303102	20.712297	4.6225357	29.376171	-7.5616727	1.8652465	0.6063142	3.681395	0.6782	22.342697	25000	264000.0	11804.996517658234
67	0.016574586	0.0013276895	0.12906219	14.468254	14.467779	-14.431204	-33.978718	0.2521887	0.25536957	21.444227	3.92827	28.348373	-1.9127746	1.7932807	0.56096584	4.6213517	0.9099393	22.276243	25000	268000.0	11988.909125566483
68	0.011235955	0.0012013089	0.13273638	14.515991	14.51679	-14.481768	-34.516464	0.24313314	0.24632509	21.219725	3.7447689	31.354315	-5.0563083	1.7710353	0.52910906	3.8497968	0.6787269	22.24719	25000	272000.0	12173.973071575165
69	0.03314917	0.0010869342	0.1351084	14.536246	14.535631	-14.498568	-35.04612	0.24145767	0.24466579	20.620148	4.5863557	29.257084	-0.010975878	1.9235555	0.6888854	4.9317408	0.9220288	22.232044	25000	276000.0	12359.365868330002
70	0.027624309	0.000983499	0.12997448	14.550485	14.5504055	-14.511313	-35.52404	0.2401622	0.24305691	20.918139	4.6096525	30.1798	-3.6300478	1.7621756	0.6165393	4.669993	0.90809906	22.110497	25000	280000.0	12546.391188144684
71	0.011173184	0.0008900114	0.120840095	14.567912	14.568164	-14.529002	-35.97239	0.22223419	0.22547555	21.671236	3.1787884	29.275196	3.6788955	1.7929009	0.5899734	4.4264946	0.9109414	22.318436	25000	284000.0	12727.192841053009
72	0.011173184	0.0008053593	0.12147941	14.592664	14.592937	-14.551824	-36.48864	0.23471841	0.23708455	21.550375	3.7778213	29.633942	-2.9501116	1.7725189	0.62757695	4.442521	0.67845684	22.430168	25000	288000.0	12910.931257247925
73	0.016949153	0.0007287669	0.11706969	14.614115	14.61441	-14.571279	-36.968674	0.2356893	0.23936008	21.224646	4.2619357	28.871788	-3.0137515	1.7959433	0.63329786	4.3905683	0.90410286	22.536724	25000	292000.0	13099.01926112175
74	0.028248588	0.0006594846	0.108825274	14.625628	14.62709	-14.584445	-37.419453	0.23682083	0.23968802	20.851675	4.8207426	30.663618	-2.8385575	1.8749135	0.68724936	5.782967	0.9130273	22.61582	25000	296000.0	13286.824323654175
75	0.033898305	0.0005967692	0.11034221	14.629855	14.629285	-14.58809	-37.94123	0.2454492	0.24815795	20.802778	4.7872086	28.645296	-3.3087707	1.873412	0.6442557	4.550539	0.9179396	22.519773	25000	300000.0	13475.621477603912
76	0.016949153	0.0005399942	0.106971376	14.648592	14.649069	-14.605795	-38.426765	0.23903535	0.24076545	20.874538	4.146991	28.763193	-7.2539577	1.8151708	0.6401527	4.194591	0.91346526	22.677965	25000	304000.0	13664.404081106186
77	0.011235955	0.0004886354	0.10351193	14.654428	14.653623	-14.610794	-38.910797	0.23535143	0.23733974	21.55515	3.953731	29.491882	-0.9952204	1.8726239	0.5900269	3.7512872	0.9215768	22.578651	25000	308000.0	13853.39847278595
78	0.033898305	0.0004421635	0.099134885	14.657564	14.65799	-14.613315	-39.38698	0.23402078	0.2361633	21.201653	4.870779	31.031845	-1.4738154	1.8244787	0.6604628	4.136274	0.9039858	22.40113	25000	312000.0	14044.13371181488
79	0.016853932	0.00040008407	0.10666416	14.673306	14.672312	-14.627963	-39.955772	0.22948873	0.2307877	21.349947	3.6323698	29.029902	-0.3127917	1.8104687	0.6161824	4.391991	0.91085386	22.477528	25000	316000.0	14233.120685338974
80	0.025806451	0.0003620042	0.103657804	14.663913	14.664185	-14.619133	-40.442696	0.2468751	0.24520329	21.531233	4.209159	30.257051	-1.0394905	1.8236653	0.61155325	4.4202833	0.8949186	22.67742	25000	320000.0	14433.934900283813
81	0.01898734	0.0003275659	0.097597525	14.628668	14.627999	-14.583174	-40.904335	0.25697163	0.2568874	21.439116	4.987974	29.490374	-17.26273	1.8030546	0.5742003	4.254582	0.0	28.468355	25000	324000.0	14631.913967609406
82	0.028248588	0.00029637513	0.092908956	14.635592	14.63634	-14.590513	-41.37632	0.26398718	0.26687297	21.406029	4.236988	28.793514	-2.9647732	1.8485821	0.62494266	4.6342816	0.92080796	22.463276	25000	328000.0	14810.145689249039
83	0.0055555557	0.0002681448	0.09403479	14.634244	14.63386	-14.588041	-41.895412	0.2706053	0.27275	21.541628	3.2787766	28.192242	0.3950213	1.7884148	0.5891112	3.7518	0.9125784	22.3	25000	332000.0	14989.406249284744
84	0.0	0.00024260322	0.09062061	14.654711	14.654528	-14.60765	-42.37688	0.2495325	0.25284207	21.920856	3.455143	29.49632	0.31837693	1.8205665	0.5476788	3.6840136	0.90394664	22.55618	25000	336000.0	15170.823540687561
85	0.02259887	0.00021948988	0.09385428	14.659628	14.658372	-14.613076	-42.913734	0.24643154	0.24831942	21.306871	4.025047	30.482862	0.67309934	1.7896229	0.63715917	4.495279	0.6532257	22.435028	25000	340000.0	15351.88816356659
86	0.022222223	0.00019857996	0.088532	14.66241	14.662349	-14.616688	-43.37836	0.26490882	0.26804012	21.448517	4.078063	29.042444	0.62544584	1.8950541	0.6720634	4.7398944	0.8965838	22.522223	25000	344000.0	15533.24478983879
87	0.016853932	0.00017966014	0.09206149	14.677452	14.676278	-14.630986	-43.918312	0.26858276	0.27275506	21.4193	3.9693384	29.241253	-1.3407227	1.7590488	0.58027035	4.1679277	0.9021223	22.292135	25000	348000.0	15711.363310098648
88	0.016853932	0.00016254491	0.08922352	14.699761	14.699489	-14.653941	-44.40327	0.26099688	0.26481983	21.74663	3.7217262	30.129196	0.018631186	1.784859	0.6317776	5.4396	0.7009662	22.47191	25000	352000.0	15892.000262260437
89	0.033519555	0.00014706084	0.088400304	14.69598	14.694713	-14.647912	-44.9056	0.2630633	0.26532492	20.925173	5.201042	30.34411	-4.416949	1.8571471	0.69895846	5.5874605	0.91799515	22.385475	25000	356000.0	16076.597730875015
90	0.027624309	0.0001330502	0.0918007	14.718182	14.716386	-14.669724	-45.445312	0.2661244	0.26989788	20.746325	4.463387	27.522392	-3.702836	1.8467864	0.68237984	4.93328	0.66778946	22.154696	25000	360000.0	16260.036747694016
91	0.03314917	0.00012037352	0.09493683	14.710841	14.710727	-14.662461	-45.983448	0.26981932	0.2738276	21.003138	4.9980445	29.052094	-6.4933615	1.8529953	0.6946866	5.45553	0.92403126	22.027624	25000	364000.0	16443.431366205215
92	0.022346368	0.00010890521	0.09244023	14.745951	14.746293	-14.697729	-46.47086	0.26569256	0.26898018	21.446693	4.2065144	28.119392	-3.1072044	1.863142	0.61609703	4.8133373	0.91249204	22.396648	25000	368000.0	16625.378576040268
93	0.027472528	9.852998e-05	0.09188576	14.74708	14.74681	-14.698208	-46.975525	0.27426672	0.27901405	20.977837	4.5417943	28.441917	-3.0110378	1.8499166	0.6847602	4.5363297	0.9193366	21.978022	25000	372000.0	16809.875630140305
94	0.011173184	8.9143e-05	0.09521636	14.778811	14.7787695	-14.730297	-47.516438	0.28118035	0.28596544	21.958824	3.6738007	29.128294	-1.9253765	1.7796204	0.61476517	5.152384	0.9221543	22.240223	25000	376000.0	16993.465303182602
95	0.016759777	8.065103e-05	0.09644293	14.783482	14.783691	-14.7353325	-48.038147	0.2902442	0.29401857	21.306612	3.7690482	30.685532	1.9844824	1.8609222	0.66715544	5.909146	0.922005	22.435755	25000	380000.0	17178.307374238968
96	0.03888889	7.296687e-05	0.09868138	14.791759	14.791669	-14.743434	-48.569733	0.2729763	0.2784524	21.071972	5.138651	28.600094	-4.4045625	1.8694341	0.65609896	4.3262196	0.6778159	22.133333	25000	384000.0	17361.829439163208
97	0.016574586	6.601442e-05	0.104667604	14.808454	14.809343	-14.762354	-49.13783	0.28527117	0.28949824	21.172485	4.0420704	28.372917	-3.1543221	1.876337	0.65852106	4.28113	0.9085374	22.23757	25000	388000.0	17543.96702361107
98	0.036764707	5.9726855e-05	0.09438896	14.796307	14.79549	-14.745499	-49.548687	0.31627783	0.3150191	20.936733	4.6580663	28.281757	-1.3806432	1.8783889	0.6887606	4.2708454	0.916033	22.286764	25000	392000.0	17752.080407619476
99	0.033519555	5.4039498e-05	0.0940034	14.766716	14.765666	-14.717909	-50.054665	0.30590448	0.306543	20.671276	5.587754	27.951416	-21.321985	1.7982377	0.7110486	4.9819746	0.0	27.586592	25000	396000.0	17937.20954322815
100	0.0056179776	4.889338e-05	0.09632163	14.789735	14.789722	-14.739232	-50.587673	0.313357	0.31497455	21.383957	3.2150822	29.506159	6.3102846	1.8392683	0.54417866	3.9069517	0.91725373	22.41573	25000	400000.0	18120.74618768692
101	0.021978023	4.4235185e-05	0.09451888	14.785539	14.783363	-14.734788	-51.07965	0.31298333	0.31224516	20.989061	4.28711	29.047424	-1.7969477	1.8354945	0.6671411	4.5134597	0.6550155	22.06044	25000	404000.0	18302.765095472336
102	0.016759777	4.002171e-05	0.09014641	14.809442	14.809177	-14.759188	-51.545288	0.30411375	0.30427465	20.99144	3.9633608	27.821756	-1.2985218	1.8973203	0.6414285	5.4272738	0.9199803	22.385475	25000	408000.0	18484.50299358368
103	0.016759777	3.620933e-05	0.093287915	14.808451	14.806531	-14.75664	-52.087036	0.29747486	0.3003027	21.330248	3.9274037	28.789234	-2.1697292	1.7892599	0.64397746	5.0667915	0.66778713	22.435755	25000	412000.0	18664.37681531906
104	0.02247191	3.275968e-05	0.09376745	14.80612	14.804131	-14.754163	-52.601986	0.30503672	0.30651984	21.597935	4.3733053	30.513935	-1.6155514	1.8287499	0.6971246	4.669315	0.91484946	22.466291	25000	416000.0	18844.025317430496
105	0.011173184	2.9638453e-05	0.0941109	14.820397	14.8209715	-14.770042	-53.115517	0.2873739	0.28976533	21.482883	3.4483824	27.690243	0.6418435	1.8375967	0.59640604	4.119987	0.67616713	22.284916	25000	420000.0	19024.528185129166
106	0.022222223	2.681458e-05	0.09543583	14.865546	14.865205	-14.813546	-53.639526	0.2858338	0.28597763	21.284853	4.5268435	30.29299	-1.1044883	1.8809252	0.7421382	5.700675	0.9029471	22.338888	25000	424000.0	19206.37336874008
107	0.011428571	2.4260078e-05	0.090731405	14.84386	14.845121	-14.793049	-54.09967	0.27931347	0.27953398	21.5231	3.7571776	29.476206	0.6494933	1.8299505	0.6899419	4.900713	0.923726	22.577143	25000	428000.0	19388.5031812191
108	0.027777778	2.194884e-05	0.08590378	14.857906	14.858068	-14.80584	-54.557476	0.27446485	0.276698	21.08463	4.7136626	28.512814	-8.187196	1.8550804	0.7296202	4.6871495	0.90323436	22.377777	25000	432000.0	19570.416763067245
109	0.017045455	1.985821e-05	0.0860857	14.863426	14.862575	-14.810014	-55.06861	0.29010355	0.2908244	21.48835	4.3165884	29.258675	-4.1801233	1.7997231	0.6193827	4.271623	0.915954	22.556818	25000	436000.0	19751.146615743637
110	0.016949153	1.7966137e-05	0.090468355	14.851271	14.851471	-14.800302	-55.62586	0.2984444	0.291494	21.470133	4.0832624	29.800648	1.0753392	1.7831422	0.64055556	4.628362	0.90844774	22.723164	25000	440000.0	19934.134689807892
111	0.011299435	1.6254313e-05	0.09531753	14.86358	14.862912	-14.81282	-56.189014	0.28816506	0.2875415	21.121689	4.018829	28.532665	-0.6306104	1.8064767	0.6100432	4.2743707	0.8934066	22.553673	25000	444000.0	20115.43914103508
112	0.011111111	1.4705697e-05	0.08913324	14.861373	14.861616	-14.808388	-56.630207	0.2811765	0.2845571	21.243156	3.5546153	27.959917	-0.72818834	1.8056729	0.550921	4.4520025	0.9159841	22.355556	25000	448000.0	20296.82034277916
