Epoch	penalty	Crash_ratio	alpha	entropy	critic1	critic2	cost	LossPi	alpha_loss	critic1_loss	critic2_loss	cost_loss	sigma	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
1	1.0571382	0.4741784	0.95322514	1.2437117	0.5186883	0.5236181	0.114251606	-1.594752	-0.23480265	0.989968	0.99202305	0.060067073	0.100005016	6.2132335	9.120808	22.55978	-9.037597	3.5839782	1.2507645	8.263081	0.894171	18.652582	5998	4000.0	271.64830327033997
2	1.1700246	0.39810428	0.8643353	1.1774776	0.690969	0.6910814	0.15597592	-1.6081567	-0.68210846	1.6299629	1.6353807	0.06268739	0.105005264	7.8969526	8.599103	22.470732	-8.020718	3.2689457	1.3168571	6.9175076	0.8868233	18.905212	6998	8000.0	501.2476108074188
3	1.2822944	0.315	0.7833306	1.1638134	0.843863	0.8445545	0.18395382	-1.710745	-1.2020637	2.143359	2.1508784	0.066895664	0.110255525	11.231804	8.65089	27.115904	-6.585771	3.0305529	1.2925726	6.482037	0.9114731	19.925	7998	12000.0	739.1593091487885
4	1.3930342	0.2625	0.70934457	1.0729271	0.9604238	0.9601173	0.2077503	-1.7514648	-1.6779667	2.5067446	2.5163841	0.064792566	0.11576826	12.59276	7.714471	23.678007	-3.8247278	2.968862	1.3997611	6.1530614	0.93158156	20.3875	8998	16000.0	983.4815497398376
5	1.5010474	0.28648648	0.6459969	0.9051248	1.0075232	1.007397	0.2251503	-1.6257048	-1.8864716	2.7249882	2.7360792	0.06130665	0.12155673	11.33013	20.269697	25.753931	-240.03549	2.90631	1.3251112	5.832246	0.0	25.616217	9998	20000.0	1221.778440952301
6	1.6091185	0.26553673	0.5885521	0.78813624	1.1448433	1.144128	0.25149712	-1.7478456	-2.3374827	2.957269	2.9698563	0.058382373	0.12763457	13.510445	7.854135	27.833628	-2.8161762	2.793568	1.2770712	5.576369	0.9044025	20.067797	10998	24000.0	1466.884925365448
7	1.7161244	0.22807017	0.53392696	0.67423075	1.2771801	1.2765892	0.2668699	-1.7823478	-2.629142	3.1169288	3.127732	0.05401831	0.13401628	14.346757	14.314401	25.603426	-142.75137	2.5692167	1.2607734	5.677166	0.0	26.128654	11998	28000.0	1714.017144203186
8	1.8207461	0.265625	0.48699662	0.58026695	1.4483383	1.4484344	0.28181794	-1.8833965	-2.938835	3.2051125	3.216413	0.04977196	0.14071707	15.39091	8.455561	27.964748	-5.2109103	2.8877735	1.319094	6.198493	0.6676641	20.703125	12998	32000.0	1949.688184261322
9	1.9261084	0.24102564	0.44219497	0.48809466	1.6525874	1.6523132	0.3066387	-2.0848124	-3.2959363	3.2293344	3.2410204	0.04739463	0.14775296	15.816947	7.5949063	27.362322	-1.8462557	2.7904673	1.2303213	5.9902782	0.67098194	20.728205	13999	36000.0	2178.111736536026
10	2.030634	0.2722513	0.4019928	0.43841204	1.8756745	1.8757029	0.3206141	-2.2354608	-3.5930002	3.2481704	3.2616339	0.044331048	0.15514056	15.831134	7.971319	27.756649	-1.8324143	2.8223474	1.3010522	5.619229	0.9095748	20.612566	14998	40000.0	2400.7867953777313
11	2.1352646	0.22797927	0.36510548	0.39531773	2.1022353	2.1023986	0.34263435	-2.3756273	-3.9026084	3.2062256	3.2216938	0.043300938	0.16289762	17.451496	7.6696234	27.871054	-2.3172944	2.6697598	1.2216618	5.3780265	0.9032056	20.911917	15998	44000.0	2619.7503547668457
12	2.239828	0.22513089	0.33126318	0.3700084	2.3555937	2.3555717	0.3617569	-2.5631425	-4.3920975	3.1845098	3.2021399	0.04204437	0.17104249	17.136988	7.515813	30.212196	-0.6040565	2.7081497	1.279461	6.226179	0.9313537	20.942408	16998	48000.0	2839.2809343338013
13	2.3437724	0.19895288	0.30047065	0.33007306	2.56863	2.568549	0.37828413	-2.6626134	-4.5803924	3.0861888	3.106497	0.041759126	0.17959465	18.09012	7.339684	29.53386	-0.31757185	2.6316528	1.2164991	5.557729	0.9148229	20.947643	17998	52000.0	3055.3669831752777
14	2.4470322	0.16402116	0.2727834	0.30901673	2.7979524	2.7980692	0.39127472	-2.7853827	-4.8451676	2.9947002	3.0175343	0.040545143	0.18857437	19.09303	7.2355857	29.213806	0.8760007	2.5642776	1.1628578	5.21047	0.7779515	21.201057	18998	56000.0	3276.2795312404633
15	2.5498796	0.22751322	0.24745055	0.27472612	3.1075456	3.1078062	0.41470593	-3.0754855	-5.5869403	2.9459295	2.9736454	0.040371124	0.19800308	18.98816	7.8841157	30.8271	0.986333	2.5887022	1.2847834	5.34733	0.6664267	21.126984	19998	60000.0	3495.353388786316
16	2.6524372	0.19786096	0.2243104	0.24897283	3.3019433	3.3019116	0.42126927	-3.0928636	-5.6457787	2.859895	2.8896675	0.03966228	0.20790324	19.03127	7.535027	30.028286	1.2554018	2.491003	1.2805512	5.869086	0.916066	21.347593	20999	64000.0	3713.3016912937164
17	2.7542632	0.18518518	0.20349409	0.22665143	3.503451	3.5040884	0.43244836	-3.1658828	-5.968299	2.7382295	2.7703664	0.039079037	0.21829838	19.772635	7.28418	30.661621	2.0336986	2.5196252	1.1554275	5.6375165	0.9367907	21.238094	21999	68000.0	3928.505806207657
18	2.8555367	0.19892474	0.18497391	0.20352517	3.729618	3.7297547	0.44034553	-3.256459	-6.0765376	2.650214	2.6842618	0.03840474	0.22921327	19.805136	7.1869807	30.48909	2.331209	2.5688882	1.2636813	5.509989	0.67191184	21.419355	23000	72000.0	4145.262015342712
