Epoch	penalty	Crash_ratio	alpha	entropy	critic1	critic2	cost	LossPi	alpha_loss	critic1_loss	critic2_loss	cost_loss	sigma	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
31	4.1123095	0.09836066	0.051884975	0.08992456	6.729384	6.7283554	0.5598431	-4.909103	-10.773558	1.9137822	1.852324	0.041356545	0.43221584	22.148296	6.497081	30.997545	3.0469732	2.1129632	1.0738991	5.025808	0.90857583	21.721312	35998	124000.0	7334.555704116821
32	4.211519	0.14673913	0.047110345	0.087922454	6.795376	6.7954698	0.5594635	-4.6878643	-10.508785	1.8235328	1.7710232	0.04048217	0.45382667	21.607838	7.6152005	31.623405	1.5181499	2.2582226	1.1255122	5.239406	0.9092687	21.809782	36998	128000.0	7567.4213144779205
33	4.3107777	0.08888889	0.042793952	0.086421736	6.970306	6.9699416	0.562343	-4.7788863	-10.914236	1.7898487	1.7376746	0.040755432	0.47651803	22.33019	6.272241	30.715952	3.2618332	2.1738625	1.0514101	6.3799253	0.6677631	22.244444	37998	132000.0	7804.63107085228
34	4.409344	0.08287293	0.038700838	0.08729242	7.2866254	7.2861695	0.5546505	-5.2325196	-11.829319	1.917889	1.8644295	0.04131907	0.5003439	21.752651	6.1989183	30.48191	1.2084322	2.1518223	0.9881749	5.470145	0.9115641	22.110497	38999	136000.0	8037.944059610367
35	4.5081315	0.07103825	0.03509031	0.08445657	7.3663354	7.365026	0.5570248	-5.0836024	-11.589162	1.8246369	1.7767903	0.040899664	0.525361	22.264341	5.8314657	32.13405	1.5983503	2.0120313	0.9243567	5.0042276	0.6676887	21.874317	39998	140000.0	8264.789286851883
36	4.6068583	0.0726257	0.031844523	0.08473811	7.568996	7.568838	0.55355096	-5.2762303	-12.093396	1.8400767	1.7940434	0.040772192	0.551629	22.427244	5.8824	31.603569	2.2833056	1.9296986	0.9511729	5.2704577	0.9114129	22.234636	40998	144000.0	8493.323217868805
37	4.70533	0.06666667	0.028861934	0.08644632	7.8663273	7.8660803	0.5475684	-5.68203	-12.889461	1.9615535	1.914429	0.041503947	0.5792106	22.303951	5.8820496	31.665571	1.4388429	1.9624488	0.9337895	5.386998	0.90835494	22.294445	41998	148000.0	8719.69233417511
38	4.8040032	0.06666667	0.02616816	0.08475263	7.9225197	7.922243	0.55062336	-5.4940186	-12.9710455	1.8849072	1.8418425	0.04092308	0.6081713	22.487087	5.854725	31.007812	2.298127	1.9778286	0.93376136	6.485402	0.66774166	22.233334	42998	152000.0	8957.032223463058
39	4.9026036	0.028089888	0.023769503	0.08512398	8.056861	8.05681	0.54255164	-5.532114	-12.753783	1.8502197	1.8112148	0.040415056	0.6385797	23.425035	4.7242103	30.651636	3.3947966	1.8753737	0.7929953	4.7237034	0.90878946	22.505617	43998	156000.0	9189.026897907257
40	5.0003605	0.02259887	0.021541853	0.08331584	8.395607	8.394689	0.5350372	-6.0939198	-13.853362	2.0150423	1.9749216	0.04139414	0.67050856	23.234756	4.9513154	31.463367	0.893428	1.9174794	0.7653039	4.3209043	0.91030616	22.59887	44998	160000.0	9421.419505119324
41	5.098136	0.01724138	0.019488363	0.086176984	8.497431	8.497521	0.5302109	-6.0364876	-14.220256	1.9207844	1.8861917	0.04077043	0.70403403	22.616287	4.5422206	31.301575	-1.3876612	1.8016422	0.757389	4.711057	0.6735364	22.908047	45998	164000.0	9646.725622415543
42	5.1965466	0.02793296	0.017712887	0.08498143	8.480151	8.481298	0.531373	-5.7011313	-13.553787	1.7357033	1.7029786	0.039682556	0.7392357	22.962275	4.433049	31.312601	2.4766226	1.8021846	0.7457554	4.494184	0.9103262	22.357542	46998	168000.0	9875.377634525299
43	5.2948265	0.03448276	0.01610128	0.084871955	8.726581	8.727172	0.5234157	-6.0356703	-14.080337	1.8476294	1.8124948	0.040691935	0.7761974	23.269163	5.385747	33.11973	-2.059881	1.7605383	0.6834492	4.181245	0.9115607	22.902298	47998	172000.0	10098.564651489258
44	5.3917346	0.011173184	0.01454257	0.0879836	9.043299	9.042939	0.5091988	-6.597424	-15.59999	1.988311	1.9527615	0.04044434	0.8150073	23.192654	4.523538	31.373198	0.43747783	1.7135266	0.6572261	4.3233933	0.89504486	22.502792	48998	176000.0	10326.018238306046
45	5.4890723	0.028089888	0.013186333	0.08340014	9.181219	9.180167	0.50488216	-6.6354327	-15.186962	2.029949	1.9965289	0.04071293	0.85575765	22.655643	4.883271	31.298346	-0.706324	1.722763	0.6925653	4.956665	0.91067845	22.398876	49998	180000.0	10553.147977113724
46	5.5872755	0.011428571	0.011984191	0.08216155	9.157342	9.156772	0.5060207	-6.2845087	-14.63128	1.8500249	1.8232536	0.0399408	0.8985457	22.792402	4.179002	30.668047	3.4159143	1.6742449	0.57741433	4.324632	0.6675463	22.914286	50998	184000.0	10784.006417036057
47	5.6848845	0.022857143	0.010871385	0.08724041	9.424996	9.425763	0.4915853	-6.760523	-16.103813	2.057572	2.027119	0.039730754	0.94347316	22.496584	4.674102	31.86894	-0.8564625	1.6519228	0.5408258	4.24818	0.66707027	22.828571	51998	188000.0	11015.933911323547
48	5.7820625	0.01724138	0.009858515	0.08264942	9.495543	9.496561	0.4877625	-6.656476	-15.856863	1.9399444	1.913544	0.039602514	0.99064654	22.4688	3.999005	32.428165	4.016929	1.6832647	0.6564245	5.7323627	0.9026218	22.965517	52998	192000.0	11245.401711940765
49	5.8790097	0.0057142857	0.008930791	0.08717149	9.704756	9.704843	0.47340184	-6.9938602	-16.807255	2.0362246	2.0087428	0.03921411	1.040179	23.01181	3.913706	31.521105	2.062826	1.6040353	0.539283	5.0672135	0.7296965	22.811428	53998	196000.0	11472.512505531311
50	5.976254	0.028248588	0.008111965	0.083940655	9.834102	9.833429	0.47129768	-7.081752	-16.295431	2.0373034	2.0135868	0.039927736	1.092188	22.122671	5.0058293	32.18254	1.5726954	1.6955057	0.63246626	4.100924	0.6697674	22.61582	54998	200000.0	11700.776647567749
51	6.0737567	0.0057471264	0.00737538	0.08223602	9.900127	9.90015	0.46571994	-7.0098257	-16.120594	1.9793316	1.9533653	0.03949174	1.1467974	22.76749	4.0241976	31.22471	-1.7593162	1.5973798	0.5723267	4.4280405	0.8259016	23.06322	55998	204000.0	11934.153368234634
52	6.1701255	0.017142856	0.0066572702	0.08805349	10.253424	10.254039	0.4471125	-7.744823	-18.861996	2.2722936	2.2475057	0.039492495	1.2041372	22.830387	4.406547	31.00577	4.587504	1.6107394	0.49568602	3.8203764	0.9097325	22.805714	56998	208000.0	12174.31531047821
53	6.2666645	0.011494253	0.0060249204	0.086483076	10.304151	10.304161	0.441977	-7.637166	-18.463646	2.1355493	2.1129184	0.038912274	1.2643437	22.242794	4.261034	30.823696	3.3189247	1.6130978	0.5187484	3.994967	0.67085797	22.948277	57998	212000.0	12406.14662194252
54	6.363546	0.01734104	0.0054741604	0.08461638	10.471826	10.4716015	0.4362575	-7.824574	-18.414371	2.2057195	2.1859763	0.03859147	1.3275613	22.171585	4.6158466	30.578259	-3.9300563	1.6133192	0.49432597	4.0304193	0.89801	23.196531	58999	216000.0	12637.447363853455
55	6.4597297	0.0	0.0049565667	0.08164784	10.637046	10.637498	0.42513946	-8.039322	-18.872131	2.2319708	2.2161121	0.03822483	1.3939393	22.744698	3.8945704	31.682268	11.605177	1.5470427	0.39000437	2.7865515	0.8964632	22.88	59998	220000.0	12861.921768426895
