Epoch	penalty	Crash_ratio	alpha	entropy	critic1	critic2	cost	LossPi	alpha_loss	critic1_loss	critic2_loss	cost_loss	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
84	9.230303	0.0056497175	0.00024238815	0.16584538	6.4138575	6.41396	0.14089502	-5.471439	-43.007713	0.43183237	0.42480403	0.008449485	21.430763	4.0434003	29.921946	7.687749	1.8251073	0.68630016	4.1237044	0.6677638	22.638418	89000	336000.0	17330.410418987274
85	9.324125	0.011428571	0.0002193015	0.16863841	6.4746623	6.475124	0.13697591	-5.558986	-43.548138	0.43410122	0.42808735	0.008703506	21.467045	4.3650646	29.886349	0.761538	1.9249455	0.7990888	6.295826	0.9451415	22.72	90000	340000.0	17532.19298529625
86	9.417389	0.0076923077	0.00019842635	0.16039246	6.539859	6.5410094	0.13468528	-5.6293464	-43.99496	0.42948803	0.42329815	0.008562345	21.753382	5.5996146	30.085472	-23.115309	1.8325126	0.6979282	4.4958057	0.0	30.723078	91000	344000.0	17747.30478787422
87	9.510586	0.0057142857	0.00017952849	0.16862775	6.578472	6.579286	0.13199355	-5.685783	-44.582478	0.42359036	0.41629675	0.008696065	21.750517	4.026483	30.711979	6.413159	1.7913079	0.6668286	5.0250344	0.89965755	22.77143	92000	348000.0	17948.5375957489
88	9.603814	0.0	0.00016242811	0.16639166	6.6344457	6.634416	0.12983346	-5.758044	-45.080368	0.42159992	0.41510376	0.008436289	21.781963	3.6110399	29.372677	11.213505	1.9212856	0.9186901	6.2319665	0.9296389	22.822857	93000	352000.0	18150.45223903656
89	9.696265	0.0	0.0001469568	0.16154683	6.6917715	6.692267	0.12597965	-5.8389645	-45.554695	0.40741184	0.40154406	0.00814905	22.335253	4.1091194	30.062199	2.0212994	1.9169365	0.75939095	5.349559	0.8966155	22.723164	94000	356000.0	18354.012691497803
90	9.788373	0.0057142857	0.00013296158	0.16384274	6.746871	6.7462444	0.12296809	-5.9150324	-46.091797	0.40678105	0.40168315	0.0083348565	21.776484	4.0237064	31.170692	8.298516	1.7820755	0.62539476	4.117118	0.9305659	22.874287	95000	360000.0	18553.152461767197
91	9.880643	0.0	0.000120296616	0.1692348	6.8053846	6.8061943	0.1204615	-5.9847674	-46.657467	0.4180552	0.41190168	0.008633344	21.99754	4.178655	30.415339	9.610202	1.8367828	0.6817136	5.158353	0.9001586	23.068966	96000	364000.0	18755.693339586258
92	9.972974	0.0	0.00010883673	0.16845325	6.8478155	6.848988	0.118930034	-6.038964	-47.16776	0.40974945	0.40439638	0.008294876	21.39639	3.6970038	30.15089	9.432114	1.8267968	0.6803902	4.6877074	0.8931164	22.65909	97000	368000.0	18956.47666120529
93	10.0651045	0.0057142857	9.847273e-05	0.16317295	6.915508	6.9169636	0.11516143	-6.125326	-47.636326	0.40305954	0.3977897	0.008102679	21.62816	3.8518562	31.19259	8.94616	1.8240358	0.6804838	5.5176873	0.67873824	22.731428	98000	372000.0	19158.32268333435
94	10.157209	0.0	8.909528e-05	0.16176054	6.958237	6.9585614	0.11410144	-6.1706185	-48.139698	0.39995933	0.39485383	0.008422299	21.774649	3.831261	31.928442	9.374243	1.7898687	0.72421455	5.6707826	0.9015302	22.672316	99000	376000.0	19358.450737953186
95	10.249194	0.0	8.061173e-05	0.15963104	7.0130367	7.013571	0.11067198	-6.2552257	-48.636086	0.39644524	0.39066735	0.0080666635	21.818176	4.200142	31.929749	6.7128344	1.8338292	0.6801643	4.8700485	0.92040795	22.772728	100000	380000.0	19559.407437086105
96	10.340537	0.0	7.293467e-05	0.1652907	7.0669465	7.0677543	0.107767254	-6.331786	-49.206444	0.39078537	0.38618731	0.00805092	22.094751	3.493001	30.859285	12.070432	1.824118	0.73811734	5.822866	0.91383433	22.885057	101000	384000.0	19761.898560523987
97	10.432168	0.0	6.599015e-05	0.15794702	7.1240535	7.1239314	0.106910795	-6.3923745	-49.65265	0.39791504	0.39191	0.008058531	22.021385	4.0417824	30.12147	6.48195	1.7996155	0.7212987	4.7068224	0.90269786	22.864407	102000	388000.0	19967.53486919403
98	10.52467	0.0	5.970662e-05	0.15728043	7.169505	7.168851	0.10574364	-6.4432044	-50.162228	0.38866466	0.38505125	0.007966627	22.154627	3.6303751	28.956467	12.420717	1.7089356	0.5442386	3.8164115	0.9113386	22.890804	103000	392000.0	20166.57461667061
99	10.616655	0.0056818184	5.402149e-05	0.1544432	7.227221	7.2269893	0.10331314	-6.5170045	-50.65018	0.3899062	0.38599795	0.00808676	21.630085	4.552477	31.053852	4.3060017	1.8468041	0.7840436	5.710216	0.90487957	22.71591	104000	396000.0	20368.33590221405
100	10.707714	0.011494253	4.8877795e-05	0.16245165	7.284122	7.2847753	0.10040857	-6.580563	-51.245705	0.38429162	0.37982112	0.007946743	21.914177	4.5975127	30.238535	-3.3226383	1.7657474	0.67790174	6.206544	0.64780843	22.87931	105000	400000.0	20566.903941869736
101	10.798164	0.0057471264	4.422225e-05	0.15251009	7.344967	7.344676	0.09805992	-6.665732	-51.662483	0.38624278	0.3820326	0.00788547	21.931522	4.163862	30.05939	7.9890165	1.7535863	0.55275863	4.4959188	0.9146076	23.0	106000	404000.0	20767.56481695175
102	10.888566	0.0	4.0013772e-05	0.15148285	7.4035234	7.4038477	0.09554456	-6.742891	-52.167538	0.38599685	0.38302127	0.007702469	22.702394	3.8227794	31.23631	10.687979	1.8107235	0.6727165	5.227173	0.9015874	22.84091	107000	408000.0	20971.89237689972
103	10.979227	0.0	3.6204296e-05	0.15273163	7.445707	7.4447865	0.09539581	-6.7878847	-52.695854	0.38273412	0.37864918	0.0076104277	22.326159	4.2385406	29.540577	3.0112667	1.826873	0.70592296	5.617409	0.66415656	22.794285	108000	412000.0	21173.607934474945
104	11.069362	0.0	3.2755375e-05	0.15989475	7.508406	7.509299	0.09127559	-6.87971	-53.285603	0.37740123	0.37344214	0.007570907	22.169058	4.149322	29.331678	8.725668	1.730547	0.5976189	4.221739	0.89203227	22.483147	109000	416000.0	21377.033232927322
105	11.158797	0.011494253	2.96356e-05	0.15484834	7.5502605	7.550948	0.08968883	-6.934538	-53.74939	0.3826288	0.37974384	0.0076575517	21.548887	4.6264434	30.692865	-3.670192	1.8571935	0.7388776	7.303773	0.89760417	22.856321	110000	420000.0	21581.704749822617
106	11.247961	0.0057142857	2.6813275e-05	0.1530195	7.611289	7.611001	0.08667203	-7.0155973	-54.245914	0.3792879	0.37654108	0.0077142008	22.165333	3.705812	31.173542	13.281407	1.8399737	0.70782256	6.2854156	0.92577714	23.011429	111000	424000.0	21782.024153470993
107	11.337217	0.0056818184	2.4259496e-05	0.1542867	7.6629853	7.6636934	0.08521934	-7.081701	-54.77513	0.37206692	0.36820838	0.0073576	21.842056	4.402211	31.37667	2.6265595	1.7650913	0.6510396	4.6236167	0.6667733	22.835228	112000	428000.0	21986.942209482193
108	11.426187	0.0057142857	2.194903e-05	0.15296926	7.7170997	7.7163534	0.08302533	-7.152724	-55.277023	0.3793407	0.37636286	0.0073866453	22.237343	3.8400216	29.67748	6.4491663	1.8522892	0.87569845	7.263099	0.9069228	22.702858	113000	432000.0	22186.378657579422
109	11.514729	0.0	1.9858493e-05	0.15449649	7.7781334	7.7777877	0.08142033	-7.2203193	-55.809303	0.37545863	0.37338307	0.007275191	22.56072	3.7934034	31.142672	9.10457	1.8189836	0.7467575	5.2856183	0.90508157	22.90071	114000	436000.0	22425.505407094955
110	11.603166	0.005988024	1.7967051e-05	0.15261503	7.8309584	7.8317914	0.078696504	-7.2917933	-56.304672	0.36991853	0.36616635	0.007136338	22.128452	5.4066095	29.414766	-25.747355	1.734208	0.6723465	5.8879976	0.5	28.598803	115000	440000.0	22638.091420650482
111	11.690834	0.0057142857	1.6255799e-05	0.15290895	7.8786945	7.8790517	0.07725829	-7.3552117	-56.823563	0.37411907	0.37197718	0.007025859	21.534452	4.0454726	32.087803	4.20815	1.7466575	0.5972532	4.84986	0.919135	22.702858	116000	444000.0	22840.31568622589
112	11.778465	0.0	1.4708022e-05	0.14653178	7.937872	7.937383	0.07468794	-7.4384074	-57.268204	0.36990398	0.36690184	0.0070951716	22.280636	3.7107244	32.149315	9.557272	1.8721453	0.7395805	5.0789638	0.90872294	22.977142	117000	448000.0	23041.599595546722
113	11.864875	0.0057142857	1.3307123e-05	0.15292498	7.988448	7.990386	0.07235673	-7.5065527	-57.8551	0.364266	0.3608534	0.006999675	22.728416	3.8020859	29.78751	8.891702	1.7487612	0.64783174	4.401163	0.911764	22.902857	118000	452000.0	23242.557194709778
114	11.951574	0.0	1.2039771e-05	0.15021268	8.043461	8.042215	0.07058333	-7.570795	-58.340076	0.3771762	0.37474567	0.0072213835	22.072662	4.6761904	31.2614	1.3679036	1.8573925	0.7377595	5.430452	0.90096605	22.822857	119000	456000.0	23446.191235780716
115	12.037629	0.0	1.0893217e-05	0.14707999	8.102693	8.103646	0.06916789	-7.639567	-58.819748	0.36852506	0.36676562	0.006952059	22.662949	3.7923222	30.343916	12.199233	1.6674389	0.53598136	3.3169997	0.9084318	22.638159	120000	460000.0	23671.249888896942
116	12.124179	0.0	9.855557e-06	0.1495466	8.153018	8.152723	0.06771987	-7.705208	-59.363476	0.37812653	0.375749	0.007199566	22.08625	5.2076173	30.120825	-22.846367	1.6726174	0.5285941	4.324223	0.5	28.816456	121000	464000.0	23899.93772506714
117	12.209784	0.0	8.916669e-06	0.1510349	8.212447	8.212881	0.06538027	-7.777282	-59.896275	0.37219757	0.37027967	0.0069287666	22.380386	3.702417	31.58113	9.612092	1.6977254	0.62176573	4.500595	0.9040404	22.710228	122000	468000.0	24100.341151237488
118	12.294258	0.0	8.0674e-06	0.14692459	8.268242	8.269527	0.063529074	-7.8517113	-60.36362	0.3692525	0.36735043	0.006779273	22.51018	3.8925984	30.348322	10.849768	1.727495	0.5887182	4.242592	0.89993817	22.717514	123000	472000.0	24302.045268774033
119	12.378146	0.016759777	7.2989633e-06	0.14915591	8.323964	8.323832	0.06168736	-7.921786	-60.905094	0.37425488	0.37136155	0.0068896418	21.780758	4.6642494	31.008318	-0.97640485	1.8059396	0.6846375	5.1819296	0.9189374	22.340782	124000	476000.0	24502.186833143234
120	12.461157	0.0057142857	6.60377e-06	0.14847772	8.381346	8.381888	0.059972387	-7.999703	-61.412506	0.36735788	0.36549646	0.006625736	22.309475	4.1351395	31.56387	-1.9001707	1.7524195	0.57517254	4.762333	0.918374	22.702858	125000	480000.0	24703.1024787426
121	12.543906	0.0057142857	5.9747917e-06	0.14725277	8.446003	8.446734	0.057833396	-8.075885	-61.91309	0.36921918	0.36718333	0.0066200686	22.396727	3.820256	31.543715	8.527031	1.748502	0.60957277	5.00202	0.9226035	22.857143	126000	484000.0	24903.031638383865
122	12.625674	0.0056818184	5.4056136e-06	0.15394485	8.494445	8.494519	0.056122914	-8.14649	-62.509666	0.36318	0.3614916	0.006327776	21.959166	4.2720046	29.922276	-2.7112393	1.7825141	0.66418654	4.9184756	0.857444	22.755682	127000	488000.0	25101.026612758636
123	12.707231	0.0	4.8906395e-06	0.15376584	8.548715	8.548986	0.055182125	-8.204534	-63.023373	0.36092296	0.35947558	0.00630659	22.73877	3.6708658	31.123116	11.085601	1.8899385	0.7345779	4.9771857	0.9273049	23.028572	128000	492000.0	25301.80309653282
124	12.788033	0.0	4.424799e-06	0.15506002	8.597871	8.597124	0.053633805	-8.266986	-63.55514	0.3625018	0.3605802	0.006388624	22.630478	3.938521	31.804344	8.792967	1.7667005	0.58411574	4.1582274	0.9017827	22.59322	129000	496000.0	25500.542225837708
125	12.867924	0.0	4.0033906e-06	0.15314677	8.667107	8.667275	0.051650103	-8.351803	-64.047424	0.36807048	0.3659768	0.0064148433	22.270832	3.9349577	30.534027	9.7791195	1.8478286	0.7516031	4.7355614	0.9135144	22.902298	130000	500000.0	25699.562868118286
