Epoch	AveragePenalty	StdPenalty	AverageCrash_counter	StdCrash_counter	Crash_ratio	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	LossVC	DeltaLossPi	Entropy	KL	ClipFrac	Time
10	1.7361132	0.0	90.0	0.0	0.4090909	1.1299187	10.298402	24.366323	-18.775772	3.1800942	1.3092607	6.6058664	0.52677536	18.15909	0.54987425	6.975058	8.762467	-16.574287	44000	3.768328e-09	72.4951	1.0403067	-0.0142914895	1.2856718	0.004796575	0.0	6257.032694339752
11	1.7755538	0.0	83.0	0.0	0.37727273	1.4822724	10.974697	26.249405	-17.838087	3.0579662	1.2666677	5.7677617	0.8838101	18.14091	1.8099265	2.828839	4.6410813	-4.174632	48000	-4.1670436e-09	56.633877	0.958115	-0.012832314	1.2238047	0.004265781	0.0	6813.561048030853
12	1.8150375	0.0	77.0	0.0	0.36842105	2.5026462	10.296815	25.818771	-17.887527	3.096226	1.2026733	6.066893	0.90997106	19.076555	4.3274727	3.129028	7.7292233	-4.4146676	52000	-6.030735e-09	47.98249	0.88574183	-0.013000501	1.2074709	0.0062865242	0.0	7358.4034512043
13	1.854602	0.0	70.0	0.0	0.35714287	3.7544231	10.234247	30.167809	-15.68776	3.0939257	1.3002244	6.264814	0.9262112	20.341837	5.855763	2.9816198	9.308676	-5.082612	56000	-4.6778377e-09	48.313747	1.0159909	-0.015693868	1.1788269	0.0051877736	0.0	7919.576953887939
14	1.8943466	0.0	44.0	0.0	0.41121495	2.4307382	10.598384	25.284435	-15.29765	3.1728113	1.2382845	6.9667	0.925537	19.981308	7.286199	2.5114055	10.519065	-3.619252	60000	-2.3187367e-08	72.170586	0.4917772	-0.013067063	1.1932719	0.006040587	0.0	8530.263769626617
15	1.9342604	0.0	60.0	0.0	0.33333334	2.656624	9.784061	24.511255	-18.88438	3.142901	1.1798888	6.76385	0.9270155	22.072222	2.6672661	5.305729	8.361996	-8.732326	64000	-5.384831e-08	53.20399	0.8587121	-0.013891	1.1179553	0.0064054616	0.0	9134.367904424667
16	1.9741349	0.0	49.0	0.0	0.28	5.3128633	9.906375	26.25831	-15.994245	2.8974373	1.0903906	5.670208	0.95007366	22.777143	4.8526335	2.293917	9.388471	-0.51065016	68000	-2.5506877e-09	41.757946	0.6374549	-0.014266918	1.0450501	0.0068581314	0.0	9736.359994888306
17	2.0139468	0.0	56.0	0.0	0.29946524	5.2289095	10.848571	25.810156	-16.5321	2.8322718	1.1933458	5.8329296	0.6718054	21.35829	7.445289	2.956655	12.545377	1.1313673	72000	-7.1551325e-09	45.439102	0.7105804	-0.00881449	0.97944725	0.0033443961	0.0	10340.858535528183
18	2.0538423	0.0	63.0	0.0	0.32474226	4.9878573	10.300959	25.179415	-14.498343	2.943461	1.2217349	6.5788736	0.89492434	20.582474	7.0784845	3.11524	11.60289	-5.9192476	76000	-3.1282312e-08	43.753082	0.7673876	-0.010390291	0.967548	0.004300929	0.0	10938.119201660156
19	2.0936725	0.0	56.0	0.0	0.29166666	5.9910674	10.942946	26.69417	-15.564559	2.7709303	1.1908582	5.9202676	0.90577835	20.833334	7.1463985	2.9739494	11.336042	-4.6302047	80000	1.4272984e-08	45.048138	0.68665826	-0.017035525	0.8958042	0.0072400067	0.0	11506.215100288391
20	2.133492	0.0	90.0	0.0	0.41666666	3.7962418	11.771419	27.787006	-16.558834	2.7888443	1.2649572	5.9017034	0.9101283	18.462963	7.6497097	2.9978957	11.759407	-5.079152	84000	-2.1923725e-09	48.29559	0.8378177	-0.010403927	0.82379466	0.0049560554	0.0	12067.259433031082
21	2.173329	0.0	67.0	0.0	0.34358975	5.128754	11.268435	24.762463	-17.390211	2.7885742	1.2213815	6.082376	0.6666982	20.441025	6.7096543	3.9321358	12.346962	-7.6884065	88000	1.4471977e-08	44.775806	0.721935	-0.012564238	0.74268687	0.0052457834	0.0	12661.885041475296
22	2.2132888	0.0	86.0	0.0	0.4056604	4.377158	11.355931	30.070305	-17.71932	2.8657556	1.2744029	5.697505	0.6692206	18.792454	7.030545	4.0949445	12.698021	-6.863405	92000	7.341788e-09	48.544674	0.771844	-0.022536743	0.6826626	0.006867244	0.0	13224.879811763763
23	2.2529724	0.0	50.0	0.0	0.25906736	7.133584	10.689844	30.7822	-15.993872	2.4842103	1.1569891	5.6010337	0.5608067	20.72539	7.235752	3.8031976	12.867279	-6.711326	96000	-5.182061e-09	37.720005	0.5859678	-0.009886667	0.6872912	0.0020690847	0.0	13787.531217813492
24	2.2926145	0.0	58.0	0.0	0.3068783	5.960555	10.869855	25.802114	-14.721192	2.6476414	1.1488773	5.788047	0.66753596	21.10582	8.48804	3.2456465	13.95994	-2.6810873	100000	-8.219851e-09	39.3284	0.57371336	-0.010046712	0.6694708	0.003664541	0.0	14363.973058223724
25	2.332354	0.0	84.0	0.0	0.407767	5.4414763	10.853935	25.848892	-13.621812	2.7476823	1.1089416	5.490607	0.66680074	19.41262	7.7715864	3.4873672	14.31464	-4.7026944	104000	1.3628778e-08	40.506973	0.60086906	-0.006316381	0.61489415	0.0014210375	0.0	14933.294721126556
26	2.3719144	0.0	33.0	0.0	0.275	8.094234	10.760254	28.213345	-14.84528	2.4919608	1.1830326	5.6304364	0.7934947	21.375	8.910926	3.1204915	13.849039	-5.0167284	108000	1.5121859e-09	53.738953	0.36108172	-0.008840009	0.674208	0.0030677218	0.0	15562.94630408287
27	2.411582	0.0	55.0	0.0	0.2925532	7.8943667	10.37081	26.545591	-16.693651	2.705083	1.1352807	6.094427	0.6667287	21.25532	6.666658	4.7057605	12.600797	-3.9508398	112000	2.3404471e-08	40.229866	0.54189503	-0.011726418	0.61436194	0.005351101	0.0	16154.952899932861
28	2.4511733	0.0	70.0	0.0	0.3482587	8.498318	11.333346	27.691616	-14.185431	2.5384293	1.1170546	5.612289	0.9093494	19.845772	8.726014	2.8311517	13.727943	0.17925572	116000	-2.120996e-08	47.61811	0.53989214	-0.016826486	0.5573319	0.0040054675	0.0	16713.580779075623
29	2.490656	0.0	54.0	0.0	0.28421053	8.628182	10.331219	27.0249	-14.045404	2.4869614	1.0771749	6.2336287	0.9108392	20.994738	9.10824	3.4512453	15.035986	-2.0702841	120000	-8.8214875e-09	40.24847	0.47667584	-0.014794018	0.53334033	0.0027059172	0.0	17281.696195602417
30	2.530042	0.0	52.0	0.0	0.27807486	8.905003	10.157629	27.404348	-13.565541	2.471024	1.0061178	4.8879237	0.6600752	21.28877	9.266821	3.0034595	14.954839	-2.1438823	124000	-6.6226393e-09	35.105846	0.38545492	-0.009642935	0.5123383	0.004337235	0.0	17871.053406000137
31	2.569501	0.0	60.0	0.0	0.30456853	10.051373	10.781589	30.4544	-14.463808	2.5848038	1.114135	5.769182	0.666976	20.213198	9.316988	3.2904437	15.70176	-3.2044592	128000	-2.5110367e-08	36.92155	0.45987085	-0.020545812	0.474297	0.0054507568	0.0	18444.79763817787
32	2.608813	0.0	36.0	0.0	0.19889502	11.402015	9.324181	27.261942	-11.4358635	2.3979282	0.93968403	5.366115	0.9103518	22.016575	10.271038	3.4399426	16.544762	-2.6101224	132000	3.97593e-09	27.122583	0.28091946	-0.0134076085	0.48740783	0.0051517696	0.0	19025.465804576874
33	2.6482608	0.0	61.0	0.0	0.31443298	10.063224	10.955526	27.25003	-13.8661375	2.5955374	1.12391	6.356859	0.66762644	20.56701	10.483983	3.0413623	16.648338	-2.4274187	136000	6.2037553e-09	38.85119	0.41580272	-0.022985883	0.44163907	0.0064239493	0.0	19588.106013298035
34	2.68762	0.0	45.0	0.0	0.24590164	10.964441	10.584449	28.95473	-13.496025	2.4148073	1.0404356	6.687704	0.6676465	21.836065	9.932583	3.9400103	16.180412	-3.8152735	140000	-2.1940174e-09	35.138016	0.33893347	-0.014556052	0.43235248	0.00440475	0.0	20157.53416609764
35	2.7267766	0.0	45.0	0.0	0.2393617	12.206458	10.406354	30.36235	-16.031017	2.3064287	1.0185064	5.036533	0.66761273	21.159575	10.584825	3.3815982	17.161041	-2.5464568	144000	1.2676575e-09	34.274635	0.29659113	-0.020247528	0.3776071	0.0021446913	0.0	20704.95481657982
36	2.7658117	0.0	42.0	0.0	0.22950819	11.926781	9.702974	29.286154	-9.294875	2.339292	0.9771911	5.46071	0.9086827	21.792349	10.788728	3.3732064	17.818262	-2.4681704	148000	-2.1462155e-08	28.963076	0.25235677	-0.012591484	0.38131824	0.006348698	0.0	21278.989750623703
37	2.8047388	0.0	41.0	0.0	0.23033708	11.664109	10.407662	30.71486	-15.204761	2.3267791	0.9099757	4.5593567	0.91039175	22.382023	10.547448	3.3522134	17.972853	-2.6887043	152000	-2.4772937e-09	32.2964	0.2318944	-0.017144382	0.3891397	0.0069952393	0.0	21860.07871723175
38	2.8437872	0.0	55.0	0.0	0.28645834	12.013972	11.006299	29.256773	-13.832428	2.4765303	1.0815933	5.7773314	0.6703249	20.796875	10.664342	3.8069866	17.92431	-2.9872763	156000	7.979545e-09	30.142277	0.28143737	-0.013851946	0.36773923	0.0049731326	0.0	22413.36696624756
39	2.8827107	0.0	37.0	0.0	0.20555556	12.948964	9.666707	28.386705	-13.048556	2.2913272	0.9127419	5.213417	0.9149088	22.172222	10.966974	4.0338197	18.307135	-4.2111254	160000	-1.8191896e-08	26.26978	0.22752301	-0.01889928	0.33901137	0.007001575	0.0	22963.99297976494
40	2.9214532	0.0	32.0	0.0	0.17679559	14.267637	9.397851	28.187368	-9.866586	2.2300613	0.89035606	5.8890057	0.6670754	21.977901	11.249445	3.539598	17.599682	-4.7425704	164000	-7.953899e-09	24.377577	0.20436902	-0.013243536	0.33485833	0.0022458443	0.0	23518.864321231842
41	2.9599514	0.0	33.0	0.0	0.18032786	14.495018	9.49706	29.308296	-11.315279	2.1609135	0.95107967	4.6517034	0.66772914	21.84153	11.993844	3.6527238	18.771406	-2.5980687	168000	4.89221e-09	21.420618	0.1962354	-0.010246407	0.2996401	0.006540796	0.0	24074.99669265747
42	2.9983695	0.0	37.0	0.0	0.20555556	13.248185	9.877457	29.112461	-10.774633	2.2480688	0.9113863	4.272966	0.66764677	22.183332	11.604284	4.2924814	18.918385	-3.3823028	172000	1.2038777e-08	26.708172	0.1988531	-0.015153427	0.30006742	0.0058131157	0.0	24634.763117551804
43	3.0365877	0.0	31.0	0.0	0.17318435	14.485712	9.197425	30.723637	-6.428649	2.148012	0.80894154	4.8420568	0.9088312	22.29609	11.547144	3.369045	18.595266	-1.9584229	176000	2.3740165e-09	19.842667	0.15071371	-0.021886133	0.2747805	0.008167801	0.0	25185.28023004532
44	3.0747647	0.0	28.0	0.0	0.1627907	14.004179	9.240142	29.121723	-13.57891	2.2328382	0.91330373	4.748486	0.91411054	23.255814	12.085703	3.8960085	19.35838	-2.2580874	180000	-3.4972317e-08	24.005472	0.2275231	-0.018608928	0.29254755	0.006012102	0.0	25738.46605324745
45	3.1127267	0.0	25.0	0.0	0.14285715	14.564459	8.555899	27.279743	-11.259365	2.101004	0.87893903	5.4267645	0.8966067	22.817142	11.587716	3.4314005	19.413813	-0.82616246	184000	1.7286428e-08	17.147394	0.20766328	-0.013299754	0.27052963	0.0043691727	0.0	26287.666568517685
46	3.1507363	0.0	38.0	0.0	0.21111111	13.285883	10.410305	28.409184	-12.716065	2.2536666	0.92183524	4.4530377	0.6675446	22.177778	11.818224	3.8277705	19.706974	-3.7342038	188000	-1.1470392e-08	27.662813	0.2259262	-0.019473337	0.26894245	0.006761002	0.0	26855.4950902462
47	3.1886353	0.0	30.0	0.0	0.16666667	15.050273	9.150836	28.439161	-12.948885	2.1401443	0.8651525	4.192108	0.6664564	22.166666	11.467249	3.8832762	20.016232	-3.3621342	192000	-1.2763862e-08	20.249554	0.19252823	-0.017902732	0.25963986	0.008816906	0.0	27420.24751019478
48	3.2265778	0.0	27.0	0.0	0.15606937	14.26336	9.440345	32.44366	-12.169228	2.2252302	0.9193858	4.687721	0.9129889	23.098267	12.433839	3.7532027	19.389067	-2.9564512	196000	9.57817e-09	22.816273	0.20691934	-0.015258145	0.25786605	0.0028973331	0.0	27980.624905109406
49	3.2644873	0.0	26.0	0.0	0.14942528	14.533739	9.674784	30.916674	-12.056639	2.1677117	0.96836555	4.6470704	0.9093271	22.873564	11.521078	3.9874516	19.67099	-6.6717095	200000	-1.600708e-08	21.673653	0.2019034	-0.010542678	0.2340212	0.002238846	0.0	28535.485415697098
50	3.3023276	0.0	22.0	0.0	0.12716763	14.99745	9.233036	28.949268	-8.65356	2.1322904	0.9116217	5.761115	0.6676841	23.069365	12.241474	3.9252145	20.27915	-3.586578	204000	7.0638495e-09	18.090315	0.17043592	-0.015134765	0.22318824	0.0063795894	0.0	29087.88315296173
51	3.340165	0.0	22.0	0.0	0.12941177	14.687721	8.863068	27.91275	-11.314427	2.1613975	0.8777895	4.711323	0.90980774	23.42941	12.185119	4.285944	20.920095	-5.596389	208000	-9.9422515e-09	16.70592	0.17490385	-0.0139126135	0.22190657	0.0051520024	0.0	29639.56749033928
52	3.377961	0.0	22.0	0.0	0.12790698	15.823931	9.515457	28.886637	-11.61448	2.127101	0.8090933	4.3830357	0.6665938	23.180233	12.539616	3.6729925	19.596985	-5.1309185	212000	1.0251999e-08	20.259748	0.17739639	-0.010274423	0.19929889	0.0029212993	0.0	30194.621200084686
53	3.4157076	0.0	25.0	0.0	0.14367816	15.148724	9.126396	32.445	-8.156468	2.110638	0.9307814	7.2986	0.667069	22.890804	12.721408	3.8734925	20.65841	-5.9428177	216000	-8.122213e-09	20.416336	0.17782603	-0.017063353	0.1928325	0.0066948594	0.0	30748.941695451736
54	3.4534159	0.0	15.0	0.0	0.0867052	17.37867	8.3940325	28.721548	-10.040253	2.105829	0.7786315	4.219634	0.87184054	23.092485	12.529429	3.6818516	20.24398	-5.0469193	220000	3.2161335e-08	15.258405	0.14374766	-0.005236866	0.18736938	0.006222922	0.0	31283.444141864777
55	3.4913962	0.0	24.0	0.0	0.13714285	15.998819	8.697896	28.720692	-11.1154	2.2902174	0.96364367	5.184928	0.6675903	22.748571	13.332877	4.112536	21.115108	-6.10944	224000	3.4476216e-08	14.635778	0.21051525	-0.04182648	0.18273716	0.009318177	0.0	31824.177106380463
56	3.5292523	0.0	16.0	0.0	0.093023255	16.920107	8.733926	29.415527	-10.245526	2.0505762	0.8367868	4.513315	0.6671208	23.244186	13.180049	3.877358	21.007023	-3.7518463	228000	2.3925548e-08	13.829408	0.157261	-0.021725504	0.18985578	0.007356465	0.0	32370.83012700081
57	3.56719	0.0	20.0	0.0	0.11764706	14.8005295	9.566544	29.526886	-12.929561	2.1622593	0.79508626	4.4475045	0.92532986	23.482353	12.69443	4.278044	21.208445	-4.467271	232000	-8.334039e-09	19.523485	0.16342197	-0.00684431	0.18681568	0.0015818794	0.0	32921.59050941467
58	3.604985	0.0	20.0	0.0	0.115606934	16.285383	8.880852	28.441572	-8.646228	2.0215895	0.8488065	5.0409102	0.667691	23.034681	12.748937	3.796327	21.372427	-5.0011506	236000	7.657697e-11	17.376476	0.13992555	-0.011084737	0.1836831	0.006134435	0.0	33461.69613456726
59	3.6427379	0.0	21.0	0.0	0.12280702	14.422923	9.52928	28.237085	-13.572095	2.0661845	0.84341365	4.8142567	0.9146327	23.385965	12.427794	3.835508	20.126606	-7.432288	240000	9.803024e-09	20.49784	0.1738035	-0.011672235	0.19438663	0.0051106475	0.0	34011.88486933708
60	3.680361	0.0	13.0	0.0	0.077380955	16.484274	8.815593	29.931492	-11.447473	2.0029378	0.7232485	4.0677724	0.9326922	23.803572	12.502143	3.6271446	20.347626	-5.4595795	244000	-3.142443e-09	14.78882	0.12400174	-0.009837165	0.176399	0.007319093	0.0	34566.80289912224
61	3.7181933	0.0	26.0	0.0	0.14689265	16.130543	9.7179	30.849981	-9.142048	2.1922061	0.8893303	5.4563336	0.9245737	22.553673	12.872922	4.095226	20.90184	-4.9946694	248000	-2.4717576e-08	16.15262	0.18309374	-0.021395238	0.16294073	0.009756125	0.0	35109.94096493721
62	3.7558506	0.0	14.0	0.0	0.083333336	16.4274	8.574528	28.991463	-9.891198	1.9667696	0.7412387	5.3533034	0.9088248	23.797619	12.755657	4.3799953	21.991848	-7.542172	252000	4.6463726e-09	13.6754055	0.100417905	-0.005379782	0.17075947	0.002661325	0.0	35675.5930454731
63	3.793503	0.0	15.0	0.0	0.08928572	15.732183	8.714822	28.42342	-12.752184	2.0504696	0.7920441	4.16001	0.91124433	23.803572	12.793924	4.175153	21.199913	-7.0988173	256000	-3.107187e-09	14.187476	0.12525953	-0.008703494	0.16116388	0.0025216108	0.0	36236.4759619236
64	3.8311975	0.0	22.0	0.0	0.12790698	14.930368	9.7065325	29.117708	-11.631244	2.0707595	0.8539091	4.6566796	0.6671506	23.151163	12.6438265	4.0209513	21.08227	-4.99666	260000	-1.1300177e-08	19.186737	0.15965052	-0.011912891	0.16616	0.004715263	0.0	36783.98848199844
65	3.869018	0.0	21.0	0.0	0.12209302	15.70853	9.309188	29.050037	-10.051934	2.1155734	0.9025465	4.410376	0.66739476	23.156977	12.367674	4.0829067	21.026463	-5.953379	264000	7.7771267e-10	15.265329	0.1407728	-0.006533277	0.15505205	0.004870492	0.0	37342.147062540054
66	3.9068	0.0	21.0	0.0	0.12426036	14.171742	9.664311	26.893627	-13.186354	2.0194716	0.79601794	4.428424	0.66723764	23.609467	12.70052	4.1894307	21.957119	-5.526146	268000	8.971024e-09	20.68332	0.15437427	-0.014178048	0.1718154	0.0060551567	0.0	37909.60996603966
67	3.944718	0.0	12.0	0.0	0.07185629	17.03959	8.107673	28.550697	-11.297353	2.1123645	0.8356738	5.1855116	0.6674432	23.904192	12.316914	3.7569027	21.06141	-5.935434	272000	2.679207e-09	13.412376	0.1555739	-0.022939151	0.160441	0.007060567	0.0	38469.81982755661
68	3.98247	0.0	13.0	0.0	0.077844314	16.133472	8.546416	28.204395	-8.449148	1.9388812	0.76023597	5.0421276	0.90982085	23.898203	13.299735	3.8232815	22.119438	-5.509535	276000	-3.0994416e-09	13.3786955	0.12976103	-0.012879013	0.16170129	0.006102108	0.0	39018.89091849327
69	4.020017	0.0	9.0	0.0	0.05357143	16.711105	7.849906	28.250542	-8.970931	1.9006736	0.72452027	4.3634686	0.66650605	23.672619	12.842455	3.6136746	21.711508	-4.6957965	280000	1.1472727e-08	10.601099	0.10182135	-0.0073558986	0.14460175	0.0058179246	0.0	39561.33067774773
70	4.0576143	0.0	10.0	0.0	0.06097561	16.293354	8.125666	29.5768	-8.403251	2.0284953	0.7379921	4.2149534	0.6675274	24.256098	13.03494	4.122344	22.304893	-8.422841	284000	1.7148233e-08	10.2530985	0.09592024	-0.010356723	0.14166848	0.0067265015	0.0	40104.60840034485
71	4.0952306	0.0	11.0	0.0	0.06832298	14.437494	8.940823	29.104067	-12.132515	2.0068836	0.75382775	4.306858	0.6666054	24.695652	12.857011	3.8676364	22.611933	-5.584508	288000	2.1173825e-08	14.626127	0.11932388	-0.013745016	0.13533002	0.0072530736	0.0	40661.64179992676
72	4.132769	0.0	10.0	0.0	0.060606062	16.427689	8.056646	31.129547	-10.748193	1.947614	0.7185131	3.8982756	0.90935504	24.151516	12.591293	3.678554	22.17213	-5.7740297	292000	-2.056428e-08	12.886512	0.13231532	-0.012144703	0.12586102	0.0059232228	0.0	41194.10743188858
73	4.170218	0.0	10.0	0.0	0.05882353	17.724543	7.828305	32.933468	-7.7588024	1.9305497	0.8079688	5.2213817	0.66647196	23.423529	13.13394	3.6152356	21.757452	-4.826378	296000	1.0145491e-09	12.139157	0.13593796	-0.015259237	0.12023683	0.007797843	0.0	41735.2329325676
74	4.207532	0.0	8.0	0.0	0.04761905	17.82659	7.901678	29.504257	-11.199922	1.8936979	0.7178486	4.796861	0.91216505	23.738094	13.664284	3.8466656	21.909134	-5.463953	300000	1.9165665e-08	10.607474	0.123395756	-0.0071236566	0.12058402	0.0050440053	0.0	42272.45020365715
75	4.245035	0.0	12.0	0.0	0.07100592	16.604532	8.584239	28.84981	-10.433894	2.0617723	0.7910877	4.635263	0.9095539	23.514793	13.317346	4.0266128	22.868114	-6.255584	304000	1.2840658e-08	10.998049	0.11497784	-0.014856944	0.11846731	0.0068700756	0.0	42807.2704706192
76	4.2825947	0.0	15.0	0.0	0.088757396	16.330578	8.619813	29.020426	-9.930925	1.9922897	0.7790362	5.9717426	0.66770977	23.591717	13.547968	3.968954	22.068789	-4.467321	308000	-2.299966e-09	15.015753	0.13192435	-0.014298348	0.11929713	0.008097261	0.0	43353.93701481819
77	4.320166	0.0	12.0	0.0	0.06896552	17.878723	7.841148	29.430922	-6.7997875	1.9651412	0.7697888	4.491084	0.6915331	22.954023	13.454625	3.7633889	23.024145	-5.511632	312000	1.3923447e-09	7.96608	0.10444735	-0.017393362	0.112982094	0.009333934	0.0	43892.181274175644
78	4.3578124	0.0	11.0	0.0	0.065868266	16.71707	8.872341	31.061485	-12.782218	1.9947612	0.7242316	4.13362	0.6668078	23.898203	13.67625	4.423135	23.58681	-5.7409863	316000	-1.4187305e-09	12.345998	0.099084094	-0.0057865893	0.112713076	0.0043198485	0.0	44430.50121927261
79	4.3954353	0.0	12.0	0.0	0.072289154	16.236246	9.480011	29.505325	-13.838401	1.9393694	0.78307533	5.080033	0.6675878	24.060242	12.99316	4.1958175	22.854187	-6.5162697	320000	2.0093314e-09	14.633417	0.12362799	-0.010231892	0.10715869	0.006218317	0.0	44975.49533748627
80	4.4330072	0.0	8.0	0.0	0.04819277	17.068233	8.097777	28.906084	-9.164828	1.9178687	0.70549136	4.077836	0.9110053	23.963856	13.357365	4.0540395	23.24705	-7.3583684	324000	1.4693521e-08	11.65581	0.09777582	-0.005071875	0.104448244	0.0016684268	0.0	45523.008408784866
81	4.4708405	0.0	17.0	0.0	0.09883721	15.845926	9.180179	29.250055	-10.111189	2.0801547	0.8716802	5.9382315	0.91246945	23.14535	13.236194	4.2869	22.916912	-6.828329	328000	2.6199128e-08	16.347717	0.1495546	-0.011165469	0.11016224	0.008304162	0.0	46065.16455292702
82	4.5087175	0.0	17.0	0.0	0.09714286	16.48948	9.147518	31.783361	-10.590972	1.970679	0.7476702	4.1964874	0.91125053	22.737143	12.983119	4.0124435	22.218624	-6.130185	332000	4.004942e-09	12.979828	0.11328055	-0.009914281	0.093318745	0.0043518906	0.0	46602.42199635506
83	4.5467834	0.0	10.0	0.0	0.05952381	17.458996	7.9110384	30.451368	-11.0884	2.0463276	0.80765444	4.160739	0.91224307	23.654762	12.996174	4.098806	22.508633	-7.3858933	336000	2.108035e-09	10.298517	0.114877984	-0.021289712	0.09713814	0.008827811	0.0	47145.71385002136
84	4.5849123	0.0	13.0	0.0	0.07692308	16.205158	8.734989	28.758636	-10.270126	1.9834667	0.80132824	4.037987	0.6673061	23.544378	13.247518	4.1225924	22.78276	-7.962606	340000	3.4019612e-09	11.937444	0.10891815	-0.007377302	0.09954337	0.0045516207	0.0	47703.28653907776
85	4.6231594	0.0	12.0	0.0	0.07058824	16.344017	8.942391	29.450932	-10.965337	2.0123446	0.8006599	5.4773674	0.91384715	23.529411	13.204283	4.3507967	22.301952	-8.231953	344000	6.528903e-09	10.337746	0.09422587	-0.015116233	0.09732093	0.008055131	0.0	48256.50436115265
86	4.66127	0.0	8.0	0.0	0.048484847	16.027714	9.031682	29.274445	-13.328294	1.8768773	0.7309751	4.120787	0.90937823	24.230303	13.123871	4.293848	22.27241	-8.92548	348000	4.013701e-09	10.94083	0.090841524	-0.014857408	0.087071076	0.0077650854	0.0	48811.1693110466
87	4.6992197	0.0	7.0	0.0	0.042424243	16.739635	7.520839	30.398327	-4.352719	1.8523023	0.7254314	5.7683587	0.5608417	24.121212	13.154664	4.321851	23.289955	-6.036352	352000	2.8433051e-08	7.502105	0.09744887	-0.016639387	0.08655352	0.004973324	0.0	49355.95219707489
88	4.737145	0.0	7.0	0.0	0.04191617	17.933815	7.910638	29.71348	-7.1880035	1.9117771	0.7562147	4.7153654	0.9099404	23.916168	13.734152	4.017747	22.610613	-3.705786	356000	1.3189323e-08	8.818794	0.08809299	-0.0199914	0.08577457	0.00666805	0.0	49885.09207367897
