Epoch	AveragePenalty	StdPenalty	AverageCrash_counter	StdCrash_counter	Crash_ratio	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	LossVC	DeltaLossPi	DeltaLossV	DeltaLossVC	Entropy	KL	ClipFrac	StopIter	Time
69	4.0312514	0.0	42.0	0.0	0.22340426	17.917158	9.385111	28.495647	-4.7210264	2.145717	0.9117352	4.895992	0.9122227	21.053192	13.720109	5.532619	23.615797	-6.801957	280000	0.0	19.473766	0.18348385	-0.0070279106	-6.6287804	-0.04804275	0.35604185	0.010810116	0.06275	79.0	13126.890589475632
70	4.073543	0.0	31.0	0.0	0.1693989	18.810675	8.276479	30.20724	-1.7757168	2.0742207	0.8963723	4.6407557	0.9088679	21.650272	13.912291	5.1211004	24.887903	-6.9193635	284000	-6.519258e-09	15.812655	0.16214675	-0.0083438605	-5.2486753	-0.034904394	0.36307406	0.006746298	0.050499998	79.0	13295.182326316833
71	4.1158233	0.0	38.0	0.0	0.19895288	18.003706	9.376439	29.467447	-3.082543	2.1349096	0.9490709	4.722443	0.9294272	20.670156	13.780756	5.244149	23.21684	-6.2877946	288000	-3.7252903e-09	16.332634	0.17530932	-0.00808765	-6.53493	-0.060016327	0.35793525	0.0075909426	0.049000002	79.0	13464.979265928268
72	4.1580844	0.0	37.0	0.0	0.19680852	18.662212	9.254589	30.7246	-5.242338	2.126278	0.903415	4.386307	0.9116751	21.06383	13.721098	5.285212	23.934174	-7.636341	292000	-1.1175871e-08	18.547009	0.1860536	-0.006524524	-7.6590576	-0.05427337	0.33972675	0.003224534	0.028500002	79.0	13632.118001937866
73	4.2003803	0.0	42.0	0.0	0.21761657	17.80558	9.083906	30.762781	-1.1707176	2.15072	0.9492288	5.197858	0.65399	20.49741	13.732984	5.590531	23.679203	-7.591247	296000	0.0	18.124643	0.19292538	-0.0073828925	-7.722068	-0.060127478	0.35745376	0.007603002	0.073249996	79.0	13801.809304475784
74	4.242623	0.0	34.0	0.0	0.18181819	18.327208	8.649849	29.059233	-5.009327	2.1009462	0.8791747	4.65277	0.667732	21.187166	13.944681	5.009759	24.51193	-6.4377313	300000	-1.0244548e-08	20.861946	0.23499544	-0.008940905	-8.882026	-0.0913627	0.35025215	0.009608019	0.1035	79.0	13969.570281982422
75	4.284971	0.0	43.0	0.0	0.22395833	18.259424	9.328484	30.000906	-2.6721532	2.1801398	0.9925432	4.8693833	0.91063434	20.578125	13.738393	5.2471724	23.798151	-8.999557	304000	1.8626451e-09	19.61059	0.23469043	-0.0065888073	-7.9298983	-0.07926821	0.3282323	0.004978907	0.0465	79.0	14140.180512666702
76	4.3274145	0.0	39.0	0.0	0.20418848	18.394552	9.000248	29.452347	-3.1562414	2.1765137	0.9661187	4.8054523	0.9209964	20.732985	13.734793	5.2416677	25.217033	-9.385101	308000	5.5879354e-09	18.976408	0.19238737	-0.007234796	-8.150558	-0.05393347	0.36339983	0.004751783	0.0405	79.0	14309.403331518173
77	4.3699417	0.0	37.0	0.0	0.19786096	18.459553	8.907055	31.161083	-1.8565673	2.1723454	0.9244614	4.746401	0.90872127	21.181818	13.641225	5.483496	24.552505	-6.949934	312000	1.1175871e-08	19.397633	0.2133653	-0.006997615	-6.467489	-0.046995655	0.37253797	0.006783775	0.044749998	79.0	14479.256985664368
78	4.4125724	0.0	38.0	0.0	0.20430107	18.51689	9.049537	29.258608	-6.8073406	2.1838756	0.91017306	5.013121	0.90926266	21.252687	14.11533	5.038846	24.370739	-6.3716855	316000	-3.7252903e-09	14.835219	0.17716458	-0.008136552	-6.1187925	-0.045992836	0.3414113	0.0063132513	0.041249998	79.0	14649.600765705109
79	4.4553356	0.0	46.0	0.0	0.24210526	17.298534	9.448503	28.92643	-3.4267428	2.2019477	0.9783734	5.0120516	0.90438896	20.8	13.762274	5.411066	25.344252	-7.147543	320000	7.450581e-09	17.960938	0.22991863	-0.0068471497	-7.382795	-0.05567564	0.34413528	0.007389947	0.03925	79.0	14822.90706706047
80	4.498178	0.0	42.0	0.0	0.22340426	18.14942	9.065712	28.62802	-4.1562476	2.1771529	0.9438876	4.6661916	0.90868354	20.920214	13.393068	5.203355	22.367271	-5.947199	324000	4.656613e-09	18.846804	0.22284892	-0.0069634407	-8.416998	-0.073275976	0.329095	0.005248144	0.036500003	79.0	14994.001183986664
81	4.541074	0.0	37.0	0.0	0.19680852	18.297138	8.825533	29.113499	-4.2675033	2.164419	0.9513251	4.907917	0.91064334	20.909575	13.508945	5.5820127	23.98647	-5.8353252	328000	-9.313226e-09	16.406588	0.16384327	-0.006775244	-7.125064	-0.04296749	0.3239139	0.00409866	0.0305	79.0	15163.640503883362
82	4.583868	0.0	39.0	0.0	0.20744681	18.645674	9.357626	29.984838	-3.9812658	2.0819933	0.9043986	4.8128743	0.92349166	21.047873	13.850214	5.4674373	25.040035	-7.078367	332000	1.8626451e-09	20.300701	0.19986248	-0.0070763696	-8.42038	-0.06124813	0.3515011	0.006905769	0.04225	79.0	15332.702738523483
83	4.6269045	0.0	41.0	0.0	0.21578947	18.33292	9.01056	29.75224	-6.913858	2.2554607	0.9742382	4.969138	0.91126823	20.81579	14.175091	5.2522144	25.3488	-7.474383	336000	9.313226e-09	17.750431	0.21239005	-0.0074813394	-6.908493	-0.05463017	0.3442117	0.008890543	0.04075	79.0	15499.816871881485
84	4.6700244	0.0	40.0	0.0	0.21164021	18.12037	9.079881	30.071486	-7.334648	2.1816177	0.96257144	5.0130477	0.66778606	21.010582	13.307916	5.4033575	25.643494	-10.921401	340000	7.450581e-09	17.071827	0.16563748	-0.008017953	-8.10227	-0.051800393	0.3376154	0.011613368	0.03475	79.0	15668.399585723877
85	4.713413	0.0	48.0	0.0	0.2513089	17.114222	9.697364	28.395731	-7.704021	2.2809901	0.98089164	4.9361873	0.9133274	20.581152	13.838448	5.6132603	24.08968	-9.271536	344000	-7.450581e-09	17.7729	0.20758912	-0.0069102235	-7.464202	-0.063372634	0.34108937	0.008515899	0.031	79.0	15839.589740276337
86	4.7567096	0.0	39.0	0.0	0.20634921	18.180166	8.728148	30.191992	-3.2062747	2.1029062	0.94302094	5.179798	0.66653925	21.015873	13.360047	5.3066053	22.992058	-7.1245866	348000	-1.4901161e-08	15.694597	0.18728335	-0.005796404	-6.8461394	-0.059470586	0.3422891	0.0074654017	0.029749999	79.0	16008.135951757431
87	4.800082	0.0	34.0	0.0	0.18478261	18.480097	8.518674	28.828407	-5.091404	2.1829486	1.0100995	4.8978477	0.9126708	21.461956	14.12027	5.3384557	23.995092	-6.851872	352000	-3.7252903e-09	15.066885	0.18431701	-0.006517088	-5.690794	-0.043931216	0.34788758	0.0059095905	0.03425	79.0	16179.377441167831
88	4.8434734	0.0	39.0	0.0	0.20744681	17.810513	8.822767	29.9847	-4.650405	2.153903	0.95611525	4.3709545	0.66642374	21.037233	13.566238	5.3417335	25.197348	-8.368443	356000	1.3969839e-08	15.488707	0.18207437	-0.0072832084	-7.035307	-0.045276046	0.349834	0.00629619	0.04	79.0	16350.56859087944
89	4.8866405	0.0	21.0	0.0	0.11731844	19.730831	7.3034186	30.974112	-3.026107	2.0259852	0.82546	4.4809136	0.9097194	22.162012	13.780064	4.6248555	22.551458	-7.647177	360000	1.4901161e-08	16.812862	0.17750756	-0.007919444	-8.714876	-0.056184635	0.35226035	0.0070648645	0.103250004	79.0	16523.736011505127
90	4.9297485	0.0	34.0	0.0	0.18579236	18.468592	9.085903	31.958042	-5.652972	2.0963066	0.84706044	3.9519253	0.9109428	21.546448	13.975863	4.8195934	25.120338	-4.557511	364000	0.0	16.58124	0.15297061	-0.005768286	-7.658515	-0.054480195	0.3450204	0.004064473	0.02775	79.0	16696.24892258644
91	4.9730616	0.0	46.0	0.0	0.2408377	17.537342	9.100309	28.791567	-5.0113163	2.2276995	0.95225525	4.852583	0.9144912	20.732985	13.7418785	5.4514956	25.416039	-7.618872	368000	1.6763806e-08	18.265135	0.22127424	-0.007215444	-9.578992	-0.079216614	0.3493444	0.006631051	0.04425	79.0	16867.2983045578
92	5.0163217	0.0	31.0	0.0	0.17032968	19.27909	8.399474	30.514565	-4.0831804	2.102393	0.94037974	4.699732	0.9091878	21.747253	14.014121	5.0637083	23.88049	-6.9988546	372000	0.0	15.239609	0.18256284	-0.007201813	-7.2946014	-0.06420654	0.33157516	0.0074012764	0.096750006	79.0	17037.887883663177
93	5.0595345	0.0	33.0	0.0	0.17741935	18.588526	8.7384615	29.930124	-3.767925	2.0995061	0.87477976	4.508861	0.901468	21.263441	14.342406	5.1564746	25.101744	-7.21725	376000	8.381903e-09	17.205261	0.16699171	-0.008856969	-9.389021	-0.062310018	0.3308682	0.01225872	0.1165	72.0	17206.823703050613
94	5.1026287	0.0	29.0	0.0	0.15675676	19.055382	8.231063	29.57389	-3.270464	2.0572255	0.8971233	4.8095956	0.8905926	21.448648	13.884102	4.959348	23.469765	-7.3614416	380000	6.519258e-09	15.267452	0.17776318	-0.007503554	-7.071126	-0.051267184	0.3217203	0.004371904	0.037	79.0	17375.97405743599
95	5.145824	0.0	37.0	0.0	0.19892474	17.963465	8.772515	30.340416	-5.096557	2.161533	0.9516558	4.772133	0.91080856	21.338709	13.832656	4.9519815	23.60201	-6.5532727	384000	7.450581e-09	19.489105	0.2237614	-0.0062401006	-9.394128	-0.08972734	0.3306139	0.01212178	0.11525	31.0	17544.728419065475
96	5.189078	0.0	35.0	0.0	0.18817204	18.203138	8.642444	29.466263	-5.1830363	2.1421974	0.9077668	4.656782	0.912792	21.258064	13.633508	4.9203506	24.953495	-8.746866	388000	-5.5879354e-09	19.119844	0.21556878	-0.00759046	-8.406893	-0.065217726	0.3128664	0.006171628	0.049500003	79.0	17715.957959651947
97	5.2325115	0.0	39.0	0.0	0.20526315	17.724463	9.1700735	28.686056	-3.6170835	2.2047067	0.9933735	5.8824754	0.92766434	21.010527	13.663359	5.1813135	23.609625	-8.390538	392000	-8.381903e-09	19.357937	0.26252878	-0.006944019	-9.024378	-0.090143405	0.32662117	0.012270271	0.19049999	21.0	17884.60172367096
98	5.2758594	0.0	25.0	0.0	0.13812155	18.873106	8.06001	30.88312	-3.1581435	2.0759373	0.82357186	4.5329404	0.90942025	21.872929	13.929113	4.852753	24.374353	-7.076675	396000	6.519258e-09	13.667815	0.1887806	-0.009203925	-7.404449	-0.08908861	0.31659752	0.005974728	0.18825	79.0	18054.903928995132
99	5.319256	0.0	39.0	0.0	0.20744681	18.10252	8.627569	28.971003	-4.166276	2.1375277	0.89787203	5.0531273	0.9095074	21.01064	13.92848	5.1923547	24.151382	-5.8415923	400000	5.5879354e-09	14.738077	0.18395245	-0.007912943	-7.293453	-0.059339087	0.34185565	0.0051619606	0.039750002	79.0	18226.214468479156
100	5.362554	0.0	32.0	0.0	0.17391305	18.172539	8.417446	29.78621	-2.4799633	2.062778	0.9484566	5.238004	0.9016823	21.336956	13.505995	5.25703	23.611914	-7.7772675	404000	4.656613e-10	17.26587	0.20945527	-0.0071154414	-9.478035	-0.07753156	0.3279369	0.008475692	0.038000003	79.0	18398.065027475357
101	5.4060674	0.0	45.0	0.0	0.23684211	17.001457	9.649014	31.459146	-3.1613517	2.2142272	0.97273475	5.1532106	0.9115958	20.842106	13.122992	5.3567243	23.6279	-11.245289	408000	0.0	21.164295	0.2551781	-0.009051044	-11.753181	-0.10358109	0.30786183	0.008314737	0.046499997	79.0	18571.26851296425
102	5.4496818	0.0	33.0	0.0	0.1764706	18.68056	8.745268	29.583843	-3.619145	2.1653674	0.91819483	5.34866	0.89491373	21.069519	13.59383	5.414903	24.724056	-8.436618	412000	-3.7252903e-09	17.992504	0.21086797	-0.0071762474	-10.749742	-0.083607845	0.32883018	0.0023166449	0.030250002	79.0	18743.71203994751
103	5.49318	0.0	28.0	0.0	0.15300547	19.176598	8.306479	28.93052	-4.0397267	2.0579247	0.8064636	4.514578	0.9008713	21.710382	13.9028635	5.051733	25.285208	-6.939352	416000	1.3969839e-08	14.778041	0.14063293	-0.005570102	-7.901795	-0.05311294	0.30564183	0.0031048586	0.030249998	79.0	18916.60959649086
104	5.5365996	0.0	36.0	0.0	0.19251336	17.923447	9.275046	29.879255	-4.616471	2.0688527	0.94650465	5.0217886	0.8922008	21.058823	14.308605	5.474256	27.852812	-8.370755	420000	9.313226e-10	15.82974	0.17518206	-0.008180764	-7.800678	-0.060451366	0.3073604	0.0065147197	0.03975	79.0	19088.69096970558
105	5.58022	0.0	39.0	0.0	0.20744681	17.985731	9.117738	31.190126	-6.1512294	2.203194	1.0174063	7.009942	0.9052827	21.101065	13.504825	5.4645243	24.817907	-7.3100758	424000	-1.8626451e-09	18.359768	0.20838869	-0.009244759	-10.581209	-0.07311925	0.29326263	0.009886801	0.04525	79.0	19263.496188879013
106	5.6238027	0.0	29.0	0.0	0.1576087	18.78808	7.8850813	28.74801	-2.2744753	2.090892	0.88821924	4.9109554	0.91091675	21.5	13.98001	5.210524	24.760782	-9.002201	428000	-1.8626451e-09	13.16248	0.15352413	-0.006905647	-6.795966	-0.057323232	0.29122198	0.008992343	0.09925	79.0	19433.688827753067
107	5.667529	0.0	42.0	0.0	0.21875	18.095377	8.996635	28.600752	-3.087216	2.1782923	0.91087055	5.287304	0.918141	20.635416	13.703752	5.339578	23.512032	-5.6156173	432000	-1.071021e-08	13.628021	0.14416862	-0.0072879335	-6.923938	-0.05347112	0.28126293	0.009595989	0.03275	79.0	19605.981296539307
108	5.7112355	0.0	33.0	0.0	0.1764706	18.558607	8.429806	30.789085	-3.1274557	2.1011486	0.9195058	4.8911324	0.8958309	21.13369	13.623972	5.2334476	25.220716	-6.1168814	436000	3.7252903e-09	15.778811	0.19234347	-0.007442382	-7.8807144	-0.06653674	0.29884255	0.0037615115	0.029000001	79.0	19778.271978855133
109	5.754977	0.0	35.0	0.0	0.18716578	18.586502	8.606551	29.613354	-2.8893647	2.1255317	0.8396617	4.2530813	0.90188706	21.251337	14.0987625	5.068912	25.795553	-7.3458033	440000	7.450581e-09	17.24374	0.16854215	-0.007431021	-9.2277355	-0.061128512	0.29534286	0.0084430855	0.048	79.0	19949.58918094635
110	5.798814	0.0	39.0	0.0	0.20634921	17.552244	8.790961	29.875801	-3.1922357	2.1549172	0.93167716	5.218773	0.6675525	20.883598	13.712773	5.4107113	24.840347	-6.962305	444000	-7.450581e-09	12.730989	0.14737442	-0.0067185527	-6.608277	-0.05753053	0.3115626	0.0068035685	0.09774999	79.0	20120.212329387665
111	5.8428097	0.0	43.0	0.0	0.2263158	17.872652	9.200914	32.52641	-4.9039955	2.1898646	0.97593313	4.6998925	0.93047076	20.852633	13.549294	5.533004	25.364798	-10.529719	448000	1.8626451e-09	18.32467	0.21083942	-0.008994901	-9.128471	-0.07968259	0.3112755	0.0068752253	0.094500005	79.0	20292.47682261467
112	5.886855	0.0	29.0	0.0	0.16111112	19.239592	8.644941	30.35212	-6.1203055	2.1414886	0.99054456	5.0460005	0.920843	21.844444	13.885301	4.9403234	23.736723	-8.474909	452000	2.0489097e-08	20.165794	0.21581301	-0.0078386795	-10.165052	-0.07549924	0.2949446	0.007590621	0.038000003	79.0	20463.519423246384
113	5.9310374	0.0	46.0	0.0	0.2408377	17.768103	9.527208	28.564497	-3.4221613	2.1854537	0.9676942	4.6692696	0.6677314	20.670156	13.633521	5.3644304	25.941387	-8.277887	456000	9.313226e-09	17.526245	0.19075038	-0.0076694014	-8.844238	-0.08300011	0.2981001	0.006892209	0.089	79.0	20635.935920715332
114	5.975284	0.0	34.0	0.0	0.1827957	18.988329	8.815179	30.896496	-1.8057098	2.154186	0.93744206	5.3309155	0.92753154	21.301075	14.102207	5.11743	24.678816	-7.1627555	460000	4.656613e-09	16.77874	0.22424309	-0.010546149	-9.556757	-0.106874436	0.29465455	0.008715861	0.049999997	79.0	20807.96060347557
115	6.019579	0.0	34.0	0.0	0.1827957	18.386784	8.982216	30.01185	-4.986207	2.1477256	0.90023625	4.5679307	0.6677154	21.344086	14.3210335	5.387319	25.718943	-11.010566	464000	7.450581e-09	15.47796	0.16873491	-0.008581668	-8.186327	-0.07192285	0.2923777	0.008626093	0.09275	79.0	20978.317549705505
116	6.063875	0.0	39.0	0.0	0.20634921	18.197151	9.228994	29.462265	-7.494602	2.1249447	0.9841559	5.2780824	0.6664784	21.063492	13.22	5.976137	26.16854	-10.181068	468000	1.3038516e-08	20.869696	0.23993838	-0.008407966	-13.199703	-0.11388158	0.31191877	0.004304098	0.039249998	79.0	21151.68278479576
117	6.1078806	0.0	29.0	0.0	0.15675676	18.83352	8.102217	28.867031	-1.8722796	1.9786879	0.84289515	4.493431	0.9086878	21.416216	13.857139	5.5442038	25.29296	-9.32799	472000	-1.1874363e-08	12.372194	0.14000997	-0.005916427	-5.9064794	-0.06476996	0.293487	0.009269307	0.17875	79.0	21323.713676214218
118	6.15194	0.0	34.0	0.0	0.18378378	18.677784	8.577117	30.480461	-2.70366	2.1319878	0.98099977	5.191807	0.67220676	21.302702	13.987774	5.203649	24.312347	-7.4826903	476000	-3.7252903e-09	15.794611	0.20996673	-0.008020004	-8.097578	-0.09613895	0.28597248	0.006397247	0.039750002	79.0	21494.11078929901
119	6.196093	0.0	32.0	0.0	0.17391305	18.959162	8.552214	31.219406	-3.5142455	2.1524475	0.9542209	5.0527086	0.6557734	21.47826	13.521484	5.3837185	23.312727	-11.9341135	480000	-1.1175871e-08	20.048313	0.24169593	-0.0064756703	-11.647673	-0.109732434	0.28428444	0.0067448514	0.04025	79.0	21665.848132133484
120	6.24016	0.0	31.0	0.0	0.16756757	19.158148	8.546428	31.170105	-1.478787	2.0666463	0.8133787	4.4073834	0.66640323	21.454054	14.094713	5.398239	24.420765	-9.166303	484000	4.656613e-09	14.021974	0.14164409	-0.006162532	-6.535278	-0.05932618	0.2947846	0.0045976955	0.027	79.0	21834.80701160431
121	6.2845807	0.0	48.0	0.0	0.24742268	17.255095	9.470235	28.248255	-6.0411196	2.277201	0.99941456	4.9125195	0.6737218	20.43299	14.186628	5.5914683	26.075073	-6.6577306	488000	0.0	18.104595	0.25080955	-0.0062363725	-9.092682	-0.12070577	0.27630478	0.0015673079	0.02975	79.0	22007.997864723206
122	6.328951	0.0	26.0	0.0	0.1436464	18.82047	8.05906	28.516722	-4.3707194	2.0944283	0.82635313	4.8646593	0.90938765	21.773481	13.76438	5.1897087	25.141098	-6.5077415	492000	-1.071021e-08	15.783257	0.1910368	-0.0053730696	-8.250906	-0.08088867	0.30671266	0.005851771	0.16425	79.0	22181.59759902954
123	6.3733673	0.0	42.0	0.0	0.22222222	17.926859	9.470647	32.098366	-4.4542003	2.1374803	0.98766035	4.748602	0.6677678	20.994709	13.761111	4.9177475	24.318676	-8.684596	496000	5.5879354e-09	19.544497	0.20419455	-0.0074313	-11.498114	-0.0953793	0.30836913	0.0034894557	0.03475	79.0	22353.37397480011
124	6.4176297	0.0	35.0	0.0	0.1861702	18.487604	8.204012	29.988884	-2.8025432	2.0398445	0.9066957	4.7608414	0.9178779	21.05851	13.788759	5.5305157	25.963717	-8.1910095	500000	-7.450581e-09	17.446228	0.20522863	-0.007532648	-9.421383	-0.08947672	0.29044896	0.005678875	0.056	79.0	22512.879403352737
