Epoch	Crash_ratio	alpha	entropy	critic1	critic2	LossPi	alpha_loss	critic1_loss	critic2_loss	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
11	0.25641027	0.35274732	1.0626817	6.215165	6.2156987	-6.9384336	-6.3195834	1.2308043	1.2485105	13.460654	9.1184025	26.655418	-7.3218093	3.0126674	1.2733184	6.841307	0.9258658	20.492308	16000	44000.0	1896.4381783008575
12	0.26530612	0.3194505	1.0203898	6.5463877	6.5467844	-7.218796	-6.8723397	1.2651451	1.2813461	13.250943	9.146267	28.68381	-7.0969806	3.0442867	1.2773054	6.9033475	0.908836	20.5	17000	48000.0	2063.3814215660095
13	0.2408377	0.28928486	0.97505873	6.854635	6.8544893	-7.483562	-7.413479	1.3018688	1.3203042	13.820398	8.758327	28.356646	-4.69308	3.0317056	1.2026561	6.6370673	0.9368927	20.816753	18000	52000.0	2232.1466925144196
14	0.24489796	0.2619359	0.93762773	7.137179	7.1373396	-7.715447	-7.956508	1.3345574	1.3495106	13.940535	8.742994	28.031418	-8.480426	2.953619	1.2429769	6.7557063	0.93638533	20.464285	19000	56000.0	2399.7397475242615
15	0.2717949	0.23718266	0.8949195	7.3755274	7.3759227	-7.9176	-8.484689	1.3691607	1.3830867	14.028521	9.120194	27.876074	-3.5241911	2.9262424	1.2760246	6.067165	0.9393513	20.62564	20000	60000.0	2567.2534284591675
16	0.23958333	0.21476349	0.85484374	7.60058	7.6008515	-8.104017	-9.008535	1.3847144	1.3967776	14.55506	8.748093	28.973534	-3.8453996	2.7690372	1.1962795	6.0259714	0.9390838	20.666666	21000	64000.0	2734.920642852783
17	0.2263158	0.19444868	0.8147347	7.8084826	7.8089385	-8.278062	-9.524198	1.417401	1.4264729	15.121443	8.491433	27.842812	-3.9943	2.6878276	1.2497451	6.092084	0.66557854	21.1	22000	68000.0	2900.902999639511
18	0.23195876	0.17607984	0.7663267	7.9975557	7.998676	-8.441525	-10.017168	1.4268076	1.4354604	15.018393	8.486209	28.188992	-3.2030504	2.6195066	1.1921608	6.6802177	0.9314489	20.597939	23000	72000.0	3066.660632133484
19	0.2284264	0.15945053	0.7213771	8.188416	8.188919	-8.6082945	-10.506722	1.4378842	1.442504	15.230278	8.591559	29.182394	-3.9578388	2.4512577	1.2225178	6.6814737	0.9090578	20.385786	24000	76000.0	3233.1860694885254
20	0.22564103	0.14437726	0.6899712	8.38104	8.381645	-8.776107	-11.014045	1.4589188	1.4629242	14.962673	8.643306	29.218258	-3.6053684	2.5078533	1.2050902	6.1090035	0.67467636	20.502563	25000	80000.0	3400.042731285095
21	0.26903552	0.13072786	0.64729017	8.574863	8.57623	-8.936611	-11.492336	1.4442551	1.4454458	14.118442	8.553086	28.59311	-5.8607974	2.6691656	1.2799357	6.4151444	0.6677581	20.27411	25000	84000.0	3567.5813376903534
22	0.19895288	0.11837258	0.6013738	8.811253	8.811292	-9.139178	-11.954741	1.4481716	1.4473629	16.067278	8.310021	28.650713	-3.0160856	2.3626842	1.1509969	5.5990524	0.67564553	20.874346	25000	88000.0	3732.3101346492767
23	0.12105263	0.10718673	0.5642429	9.034763	9.035168	-9.332971	-12.427699	1.4415493	1.4383161	17.009188	7.0407224	28.871262	-5.9729123	2.1480775	0.9912398	5.5002723	0.9106227	20.994738	25000	92000.0	3898.3010790348053
24	0.18134715	0.0970687	0.51371396	9.232092	9.232733	-9.51653	-12.861946	1.4575428	1.4557148	16.165232	8.345807	28.98384	-3.8694727	2.3997605	1.2776084	7.0881925	0.90801525	20.932642	25000	96000.0	4064.3631324768066
25	0.16666667	0.08788805	0.49147418	9.467936	9.468949	-9.7333975	-13.355568	1.4677991	1.4622606	16.389261	8.264174	28.847075	-4.0972505	2.2994351	1.1424919	5.8818307	0.86951965	20.821838	25000	100000.0	4239.906146287918
26	0.14375	0.079572424	0.46083072	9.719398	9.719965	-9.957958	-13.824215	1.43822	1.4322666	16.737478	9.05192	29.048395	-33.405117	2.0880153	1.1156399	5.875399	0.0	27.24375	25000	104000.0	4425.281673669815
27	0.08196721	0.07203262	0.43186882	10.012064	10.0128145	-10.217725	-14.290941	1.389603	1.3816705	18.010843	6.4933066	28.372238	-2.2553837	1.9122075	0.9742446	6.5356855	0.6661464	21.73224	25000	108000.0	4592.930961608887
28	0.097826086	0.06521212	0.42053917	10.2942705	10.294571	-10.468867	-14.800897	1.3319707	1.3231319	17.67153	6.961698	27.853054	-4.7695174	2.087478	1.0297117	6.10978	0.90402746	21.809782	25000	112000.0	4761.4836602211
29	0.044444446	0.05903419	0.3771666	10.551702	10.552557	-10.701846	-15.217543	1.265852	1.2546726	18.882477	5.5435433	26.471659	-3.756006	1.9294156	0.8955564	5.9063163	0.9103822	22.26111	25000	116000.0	4930.967985391617
30	0.05027933	0.053449478	0.33892095	10.799652	10.800967	-10.935714	-15.639582	1.2138486	1.2054031	18.643667	5.9704003	29.403284	-5.708303	1.9403931	0.8918503	5.5363607	0.9158023	22.435755	25000	120000.0	5100.357075929642
31	0.04494382	0.04839627	0.30700415	11.038506	11.038785	-11.156741	-16.073286	1.1487361	1.1339339	18.514772	5.1960893	29.733324	-1.8906251	1.8896679	0.77930945	5.337521	0.9101786	22.410112	25000	124000.0	5270.247010946274
32	0.06666667	0.043816686	0.27674034	11.26674	11.267054	-11.376169	-16.505978	1.0911108	1.0748417	18.040459	6.393098	30.645582	-7.7854066	1.9622858	1.0269952	5.9664283	0.8936018	22.172222	25000	128000.0	5441.865506410599
33	0.028409092	0.039669964	0.25650823	11.484422	11.484752	-11.580289	-16.96577	1.0429579	1.026553	19.082623	4.7986755	30.217308	-1.109803	1.8320808	0.8309233	5.676183	0.6744973	22.630682	25000	132000.0	5611.972528457642
34	0.033519555	0.03590593	0.24662349	11.674205	11.676134	-11.760084	-17.456661	0.9946133	0.97669506	19.114054	5.301258	26.893148	-2.8788683	1.9605535	0.76721656	4.7516847	0.9218199	22.547485	25000	136000.0	5783.639055967331
35	0.03448276	0.032501005	0.22328644	11.854449	11.854053	-11.928395	-17.899498	0.93893075	0.9218924	18.86049	5.577323	28.551853	-4.5361733	1.8572994	0.76343876	5.8393073	0.6376234	22.87931	25000	140000.0	5956.284475326538
36	0.011299435	0.029417621	0.2132794	12.020842	12.021254	-12.082951	-18.384935	0.88791215	0.86682725	19.5205	4.092472	27.40729	-2.2881732	1.6831248	0.6944284	6.4522257	0.9111417	22.666666	25000	144000.0	6128.373260498047
37	0.01724138	0.026624344	0.20349209	12.199623	12.200245	-12.257127	-18.86954	0.8604506	0.8420885	19.148159	4.5874586	29.364698	-4.366031	1.8076863	0.7455568	5.10752	0.63783693	22.988506	25000	148000.0	6301.883244514465
38	0.02259887	0.024096237	0.19204852	12.345583	12.345159	-12.394973	-19.346178	0.8137172	0.79596645	19.711279	4.7215757	27.681805	-5.1479263	1.8240473	0.7200969	4.974521	0.912775	22.649717	25000	152000.0	6476.090347766876
39	0.0057142857	0.021807095	0.18365951	12.48155	12.483145	-12.523717	-19.832243	0.7867703	0.7715691	20.414553	3.7643855	29.161695	1.1530969	1.7665808	0.6296722	4.8178554	0.90670156	22.8	25000	156000.0	6647.927800416946
40	0.011428571	0.01973539	0.17621112	12.628403	12.628477	-12.661834	-20.32045	0.7311873	0.7166016	20.41836	4.1912656	29.834558	-4.5462675	1.755153	0.63294166	4.901436	0.9105522	22.754286	25000	160000.0	6820.666385889053
41	0.011494253	0.017860109	0.16967306	12.755435	12.754829	-12.784058	-20.811012	0.7007002	0.68897694	20.728374	3.9916527	29.416296	-2.4111602	1.7689916	0.678257	5.333606	0.9160362	22.994253	25000	164000.0	6996.269122123718
42	0.017142856	0.016162647	0.16193128	12.873155	12.872896	-12.896975	-21.295242	0.6436877	0.633243	19.857456	4.5246973	28.524046	-5.0841928	1.7978449	0.7046615	4.779295	0.9094007	22.851429	25000	168000.0	7171.607625484467
43	0.0057471264	0.0146271065	0.15567236	12.972658	12.973495	-12.99287	-21.784199	0.610448	0.6021542	20.547625	4.285475	29.847748	-3.4414358	1.837629	0.59743464	4.668793	0.66774696	22.994253	25000	172000.0	7345.235420465469
44	0.011363637	0.013236668	0.15045749	13.082005	13.081938	-13.095129	-22.276606	0.586855	0.5804031	19.998365	4.0329285	26.78186	-2.8107576	1.8207078	0.6854686	5.293528	0.88233227	22.835228	25000	176000.0	7518.6644966602325
45	0.011560693	0.01197853	0.14302248	13.177589	13.177492	-13.184738	-22.758116	0.5436117	0.53961974	20.542053	4.576374	29.629755	-3.6662421	1.7597032	0.6060009	4.5610223	0.9049897	23.104046	25000	180000.0	7692.195874929428
46	0.017142856	0.010839975	0.13785352	13.284332	13.284875	-13.28591	-23.248384	0.5059974	0.5043465	20.4753	4.569265	28.328655	-7.16636	1.7858788	0.6411808	4.576915	0.90415925	22.77143	25000	184000.0	7864.600157499313
47	0.0057142857	0.009809439	0.13336968	13.363278	13.36325	-13.362055	-23.74089	0.4815285	0.48153168	20.605843	3.962815	30.166882	-1.2704551	1.8136933	0.619351	3.8792536	0.6702023	22.88	25000	188000.0	8036.7746551036835
48	0.0	0.008876953	0.12771863	13.44883	13.449634	-13.442849	-24.226976	0.4561424	0.4562149	21.167614	3.4205701	29.023521	12.450173	1.8292322	0.57136464	3.5447574	0.9095849	22.902857	25000	192000.0	8208.965140581131
49	0.011428571	0.008032917	0.12451146	13.544566	13.545217	-13.534187	-24.723827	0.42475823	0.42408192	21.058594	3.6944718	29.08777	2.78784	1.9354199	0.73113894	5.259051	0.9098941	22.822857	25000	196000.0	8383.133286952972
50	0.011428571	0.007268918	0.122800194	13.619977	13.619912	-13.607746	-25.227566	0.4066422	0.40702862	20.742065	4.1115413	32.239132	0.85246617	1.9130741	0.67956996	5.019365	0.9104071	22.834286	25000	200000.0	8556.579295635223
51	0.016853932	0.0065772855	0.12338904	13.740637	13.740721	-13.724826	-25.742762	0.3833578	0.38457635	20.873154	4.471579	28.863937	-2.5628216	1.8349456	0.60732543	4.7182894	0.9282674	22.477528	25000	204000.0	8728.950277328491
52	0.0	0.0059514134	0.1202433	13.8283	13.828222	-13.8087	-26.238935	0.3719385	0.3724271	20.95058	3.3922338	27.862354	9.033439	1.7935177	0.593367	3.858647	0.90422666	22.706215	25000	208000.0	8902.307690143585
53	0.011299435	0.005385147	0.11859481	13.88634	13.886215	-13.863684	-26.742216	0.35078228	0.34975296	20.677477	3.727347	26.54756	-1.5504293	1.8068937	0.579071	4.4163003	0.92173374	22.570621	25000	212000.0	9074.669950008392
54	0.0	0.004872736	0.11906704	13.963947	13.964035	-13.939504	-27.25654	0.33356687	0.3322086	21.195475	3.298901	29.863146	8.365003	1.8793635	0.6175965	3.7260144	0.9152316	22.788572	25000	216000.0	9247.069301605225
55	0.011363637	0.00440907	0.1167025	14.0298	14.030264	-14.003481	-27.755596	0.31898078	0.31714582	20.85985	3.87677	29.43587	-1.596918	1.8126644	0.59736615	4.4525547	0.9223646	22.738636	25000	220000.0	9420.403198719025
56	0.011299435	0.0039894613	0.11732828	14.097498	14.095974	-14.069312	-28.27075	0.30863145	0.30726093	20.73765	4.1273913	28.015553	-2.833555	1.8856155	0.66047406	6.577643	0.93141043	22.519773	25000	224000.0	9591.39192891121
57	0.005524862	0.0036098172	0.11539465	14.164448	14.16464	-14.135953	-28.771593	0.31143016	0.30937126	21.026653	3.4197319	28.41112	2.7002482	1.7540047	0.55548817	3.7041988	0.91534305	22.314917	25000	228000.0	9763.656955003738
58	0.0056818184	0.0032664454	0.110308364	14.227368	14.227209	-14.197244	-29.253773	0.28761554	0.28618398	21.021858	3.3346243	29.792385	3.3822553	1.8187009	0.55886906	3.320509	0.9134416	22.585228	25000	232000.0	9936.004297018051
59	0.011173184	0.0029557976	0.10802962	14.286802	14.286603	-14.25676	-29.751242	0.28791076	0.28517646	20.449919	4.0423594	27.012001	-4.678939	1.8582867	0.59864366	4.2647724	0.91834015	22.24581	25000	236000.0	10108.604175329208
60	0.027777778	0.0026745657	0.107193194	14.34276	14.341901	-14.31274	-30.25699	0.27873132	0.27570954	20.694193	4.761929	26.984993	-5.5780115	1.8646898	0.68619186	4.664065	0.89446527	22.433332	25000	240000.0	10281.491358041763
61	0.0055555557	0.0024200757	0.10532526	14.38481	14.383722	-14.352302	-30.756386	0.27814633	0.27590224	20.43024	3.5862005	28.4736	1.0561984	1.7550347	0.5463151	3.5339308	0.8963763	22.15	25000	244000.0	10453.317735433578
62	0.011173184	0.002189825	0.1021342	14.428754	14.429282	-14.39632	-31.247246	0.26678565	0.2626691	21.445272	3.5878925	28.250902	0.19851524	1.7430038	0.59713745	4.3252406	0.8916759	22.430168	25000	248000.0	10626.882406234741
63	0.011363637	0.0019814789	0.102022365	14.499743	14.5001955	-14.466869	-31.756672	0.2640065	0.26085126	21.01488	4.0601406	29.019617	-0.67040753	1.816898	0.56446886	4.1166763	0.90940607	22.568182	25000	252000.0	10797.65060043335
64	0.03314917	0.0017928601	0.10353158	14.547646	14.547995	-14.514697	-32.2766	0.25975612	0.256089	20.4566	5.131367	28.954737	-6.0988107	1.8072888	0.69568866	4.7781267	0.91026556	21.972376	25000	256000.0	10969.215880393982
65	0.011049724	0.0016221297	0.10791877	14.583701	14.584363	-14.548806	-32.81546	0.2631809	0.25951377	20.705946	3.7703886	30.102264	0.043128107	1.8221147	0.59790885	4.059381	0.91266906	22.232044	25000	260000.0	11141.898834466934
66	0.027777778	0.0014676782	0.10819424	14.602414	14.599984	-14.563421	-33.328392	0.26662642	0.26359615	21.011177	4.631541	28.616327	-1.6372395	1.8624943	0.65904474	5.1999493	0.9238153	22.344444	25000	264000.0	11314.985183954239
67	0.022346368	0.001327915	0.11108682	14.631168	14.632102	-14.595285	-33.85874	0.2673524	0.2643776	20.819895	4.258717	29.273758	-5.0884595	1.874337	0.6312311	5.0985017	0.6677519	22.26257	25000	268000.0	11487.551057815552
68	0.02793296	0.0012014945	0.11009886	14.670914	14.669575	-14.633735	-34.363438	0.26391184	0.26130065	20.666851	4.7345724	28.949118	-5.695501	1.8698941	0.64305705	4.750983	0.67948794	22.351955	25000	272000.0	11659.881889820099
69	0.03314917	0.0010871153	0.11012792	14.6931715	14.692913	-14.655369	-34.874798	0.2504862	0.24773543	21.011808	4.9191046	30.046194	-5.280781	1.8388239	0.6745546	5.7899995	0.91888213	22.110497	25000	276000.0	11831.731469392776
70	0.011173184	0.0009836917	0.10459561	14.726904	14.72559	-14.687395	-35.34735	0.25666818	0.2552864	21.060076	3.6795332	29.40876	-3.1802273	1.8362867	0.51566267	3.8130386	0.8994053	22.312849	25000	280000.0	12004.077604055405
71	0.011111111	0.00089013466	0.10183708	14.72093	14.719572	-14.67892	-35.838116	0.2510387	0.24993372	21.250523	3.6359313	28.727415	-1.1452063	1.8326188	0.58796656	4.049578	0.9048405	22.222221	25000	284000.0	12175.887345790863
72	0.034246575	0.0008054632	0.10007216	14.724513	14.723433	-14.682718	-36.335506	0.26606068	0.26449934	20.918701	4.8595524	30.325327	-1.8267732	1.8489729	0.65584725	4.2286487	0.8934048	22.0	25000	288000.0	12369.130477666855
73	0.029069768	0.00072881964	0.099881336	14.701581	14.702351	-14.660407	-36.8441	0.2530852	0.25327885	20.00264	5.7499533	27.329954	-24.655424	1.8204116	0.6266308	3.6724555	0.909068	27.872093	25000	292000.0	12550.065932512283
74	0.022346368	0.0006594419	0.10195952	14.715237	14.714851	-14.672834	-37.36947	0.25658965	0.25588176	21.613295	3.7347543	30.31825	1.6947389	1.8542105	0.63363826	4.8803043	0.91501826	22.396648	25000	296000.0	12724.181589365005
75	0.0	0.0005966742	0.09882866	14.712974	14.712605	-14.671683	-37.856472	0.25361025	0.2522526	21.536573	3.0825949	28.895527	12.2602415	1.8076222	0.5721016	3.7641933	0.9158091	22.61017	25000	300000.0	12901.459460258484
76	0.022346368	0.0005398975	0.09956201	14.709611	14.709148	-14.667645	-38.371906	0.23857166	0.23765905	21.332855	4.4638524	28.29934	-5.3697014	1.7813079	0.7100359	5.9825635	0.6551327	22.351955	25000	304000.0	13077.163197517395
77	0.033333335	0.0004885052	0.09870562	14.707016	14.706092	-14.665137	-38.87545	0.25373402	0.2538721	20.897219	4.989723	27.38126	-1.9137352	1.791024	0.6299742	3.9011865	0.9123868	22.116667	25000	308000.0	13250.994742631912
78	0.033519555	0.00044202185	0.09608774	14.707941	14.707022	-14.6631565	-39.36507	0.25407672	0.2533435	21.07631	4.3040023	28.383083	2.7932453	1.8916125	0.7069572	5.921589	0.9104658	22.346369	25000	312000.0	13425.582950592041
79	0.03888889	0.00039996175	0.09594037	14.704418	14.704578	-14.661401	-39.873505	0.25742736	0.25613648	21.07896	4.409758	30.603518	0.17297989	1.8409251	0.7215492	5.027427	0.9104661	22.294445	25000	316000.0	13600.452535152435
80	0.0056497175	0.00036189257	0.09582942	14.714244	14.714514	-14.67014	-40.382282	0.2552652	0.25376108	21.250896	3.5100632	30.417559	6.609749	1.7622991	0.49453136	4.2184577	0.89264596	22.497175	25000	320000.0	13776.305183887482
81	0.022099448	0.0003274405	0.09419277	14.721102	14.720785	-14.676283	-40.87895	0.25280175	0.25006208	21.580866	4.1630325	28.072254	-1.6239322	1.8421981	0.6221922	4.289244	0.90270793	22.243093	25000	324000.0	13950.883127450943
82	0.017142856	0.0002962415	0.095151015	14.699748	14.699322	-14.655342	-41.396873	0.24922809	0.24772345	21.646236	3.976326	27.817764	-4.0372477	1.9111497	0.6559248	4.6134386	0.92452025	22.668571	25000	328000.0	14125.84257888794
83	0.02238806	0.00026801485	0.09379158	14.673418	14.673608	-14.628701	-41.895866	0.2538954	0.25226906	21.443535	5.415995	30.615385	-18.22158	1.7921234	0.6503472	4.2801514	0.5	29.88806	25000	332000.0	14324.686435937881
84	0.011173184	0.00024248054	0.093126416	14.67682	14.678011	-14.6315155	-42.40033	0.257591	0.25740325	21.69986	3.719192	29.315252	-3.6830556	1.8064271	0.5961263	4.096729	0.6677897	22.424582	25000	336000.0	14499.052365779877
85	0.016853932	0.00021937698	0.094108604	14.663303	14.662946	-14.619493	-42.91852	0.25245336	0.25182626	21.281824	3.7476952	28.391853	-0.5922889	1.883964	0.6234523	4.440975	0.67520106	22.410112	25000	340000.0	14674.075585126877
86	0.016853932	0.00019847411	0.09205939	14.675535	14.676031	-14.631581	-43.4111	0.24300058	0.2415809	21.737661	3.7918649	29.315401	3.9563327	1.8695408	0.68453246	5.1860495	0.6628423	22.544945	25000	344000.0	14849.38948059082
87	0.028089888	0.00017956388	0.091757156	14.680101	14.678246	-14.633168	-43.918514	0.25256398	0.25359765	21.402493	5.0870028	29.744518	-6.340426	1.8866848	0.6496936	4.4881186	0.66652834	22.426966	25000	348000.0	15024.042471647263
88	0.0	0.00016245431	0.0977581	14.685361	14.684561	-14.639793	-44.48066	0.25578278	0.2551951	21.71872	2.916018	27.844275	13.367869	1.7553486	0.5373738	3.8636627	0.6677779	22.474861	25000	352000.0	15199.204692602158
89	0.011235955	0.00014697378	0.10514059	14.698861	14.698798	-14.654207	-45.05642	0.24470156	0.24507251	21.68156	3.7299175	28.500296	-5.3536305	1.7965709	0.5754389	4.286638	0.9290336	22.38764	25000	356000.0	15374.579409599304
90	0.02247191	0.00013297018	0.09773343	14.694037	14.694511	-14.647113	-45.501343	0.23816559	0.2381586	21.258595	4.6416993	28.854229	-4.896136	1.8405606	0.6072482	4.3791533	0.9091485	22.38764	25000	360000.0	15548.297292232513
91	0.0	0.00012030298	0.0938583	14.70437	14.703849	-14.658326	-45.976658	0.23950478	0.23938245	21.839607	3.1112065	29.742414	12.72599	1.8499619	0.5645685	3.7986052	0.90404767	22.522472	25000	364000.0	15721.64632487297
92	0.0056179776	0.00010884269	0.09188855	14.710709	14.710702	-14.664062	-46.468655	0.24385336	0.24308142	21.975317	3.4721286	29.933485	-1.6291082	1.8426075	0.606017	4.3144717	0.91583055	22.483147	25000	368000.0	15897.05946135521
93	0.0056179776	9.847321e-05	0.08890701	14.7228365	14.724133	-14.677322	-46.95104	0.24931857	0.25053868	21.749239	3.3294904	30.48598	7.1550326	1.8208477	0.5846495	4.4195266	0.8929446	22.41573	25000	372000.0	16071.136056423187
94	0.0056179776	8.909085e-05	0.08554837	14.727668	14.727081	-14.68031	-47.429203	0.23219058	0.232436	21.535288	3.687182	29.608152	-5.457549	1.817281	0.55743265	4.039085	0.9087981	22.601124	25000	376000.0	16246.360761642456
95	0.016949153	8.060247e-05	0.088876106	14.749379	14.749343	-14.7029295	-47.96977	0.23318447	0.23387338	21.288254	3.909048	27.403996	-1.7470535	1.8710597	0.7068651	5.965675	0.9097735	22.570621	25000	380000.0	16420.694279193878
96	0.0056179776	7.292254e-05	0.085957974	14.750268	14.749767	-14.702458	-48.451534	0.22491053	0.22425586	21.636492	3.721219	29.222057	-6.539717	1.7608763	0.5331115	3.5805147	0.66843814	22.39326	25000	384000.0	16596.020863056183
97	0.027777778	6.597418e-05	0.08644264	14.784414	14.784612	-14.737936	-48.965485	0.2251479	0.22414541	21.161716	4.664081	29.285028	-3.995958	1.8226566	0.5874304	4.245729	0.9023751	22.144444	25000	388000.0	16770.841679096222
98	0.005586592	5.9688005e-05	0.08413997	14.836464	14.835908	-14.789179	-49.452377	0.22247207	0.2226469	21.843124	3.6073377	30.221952	-4.462621	1.8587927	0.5750007	4.0709167	0.90840006	22.553072	25000	392000.0	16946.056531190872
99	0.02247191	5.4000728e-05	0.084589444	14.862641	14.861813	-14.815172	-49.96593	0.22351813	0.22216316	21.113104	4.433603	29.754631	-2.9821682	1.9013454	0.6200204	4.743584	0.91529495	22.22472	25000	396000.0	17119.617959022522
100	0.0055555557	4.8855418e-05	0.08489332	14.889735	14.88958	-14.842594	-50.478085	0.22049983	0.21993217	21.769138	3.303877	28.881374	0.64948535	1.8444808	0.6271611	5.944085	0.93257415	22.327778	25000	400000.0	17293.005295038223
101	0.016666668	4.4200275e-05	0.08579817	14.902867	14.903533	-14.855746	-50.996277	0.22507739	0.2247716	21.365997	4.321381	28.053652	-5.582891	1.8422124	0.6052553	4.3246694	0.877191	22.233334	25000	404000.0	17466.732798099518
102	0.02247191	3.9988812e-05	0.08493001	14.920028	14.918496	-14.872027	-51.49678	0.22524284	0.22467752	21.46175	4.47775	28.716482	-2.6913393	1.8804618	0.62181807	4.456522	0.6738738	22.410112	25000	408000.0	17640.120720624924
103	0.0	3.6178484e-05	0.08706295	14.934951	14.934772	-14.888418	-52.027718	0.22053365	0.22053613	21.897058	3.5658681	28.958612	-0.32463482	1.7089537	0.50540787	3.2810388	0.8923811	22.329609	25000	412000.0	17815.755692243576
104	0.027472528	3.273146e-05	0.0837957	14.942038	14.941092	-14.895836	-52.5034	0.21818131	0.21821973	21.125555	4.6136346	28.49562	-3.5938544	1.8551681	0.62987006	4.3218317	0.8890951	22.137363	25000	416000.0	17991.3679125309
105	0.033333335	2.961282e-05	0.08257492	14.9654665	14.964394	-14.917931	-52.99963	0.21902984	0.21868332	21.092514	4.938523	28.939974	-5.0021744	1.8523831	0.67953163	4.628013	0.90395504	22.027779	25000	420000.0	18163.576956033707
106	0.011173184	2.6791222e-05	0.080901854	14.981763	14.982476	-14.93529	-53.490944	0.21992157	0.21975794	21.448025	3.6972034	29.225428	0.5594954	1.8204143	0.6086917	4.0999794	0.6786814	22.441341	25000	424000.0	18338.073926210403
107	0.054945055	2.4238432e-05	0.08033566	14.988837	14.989858	-14.942252	-53.99376	0.20871045	0.20820639	20.956266	5.227731	30.108906	-2.4539878	1.9045539	0.7252928	4.586721	0.91478986	22.038462	25000	428000.0	18514.030443429947
108	0.016574586	2.1928887e-05	0.08050862	15.04135	15.041094	-14.994115	-54.504387	0.22984676	0.22932906	21.65129	4.14603	29.27311	-5.637693	1.8821243	0.6701509	5.161446	0.9083152	22.038673	25000	432000.0	18688.239419937134
109	0.011299435	1.9839388e-05	0.082809806	15.0699415	15.070874	-15.022125	-55.037956	0.22469619	0.22397839	21.652004	3.8134618	28.44346	-1.1039493	1.8913392	0.62143695	4.716597	0.9186605	22.689266	25000	436000.0	18863.878587007523
110	0.033707865	1.7949063e-05	0.07955278	15.084031	15.083515	-15.036116	-55.511337	0.22829138	0.22729982	21.155073	4.7398834	29.117128	-3.2256382	1.8821422	0.72524446	4.701702	0.9133347	22.449438	25000	440000.0	19040.545023679733
111	0.02247191	1.6238799e-05	0.084058896	15.079096	15.078126	-15.031571	-56.06968	0.22823983	0.2270054	21.321297	4.0409408	29.30473	-1.0724138	1.9473783	0.74891615	5.657072	0.91274136	22.629213	25000	444000.0	19217.392224788666
112	0.033898305	1.4691479e-05	0.08315463	15.059017	15.059275	-15.011016	-56.56871	0.23648904	0.23583816	21.19129	4.770984	29.573965	-1.979797	1.8890718	0.71473604	5.517627	0.92311144	22.40113	25000	448000.0	19391.023919820786
