Epoch	AverageCrash_counter	StdCrash_counter	Crash_ratio	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	LossCV	DeltaLossPi	DeltaLossV	DeltaLossCV	Entropy	KL	ClipFrac	StopIter	Time
10	103.0	0.0	0.4618834	6.62942	11.096034	30.841612	-12.106584	2.8638337	1.2920883	5.9609365	0.9087787	17.798206	6.324262	2.949195	10.76945	0.061065905	44000	-4.4703484e-08	60.200706	1.0161445	-0.042834297	-5.336155	-0.012971818	0.5781067	0.013506394	0.0755	13.0	5075.7280905246735
11	81.0	0.0	0.39130434	7.2486415	10.573223	29.090355	-11.291461	2.8458252	1.1937882	5.972733	0.6664908	19.14976	7.0560937	3.019442	11.6850605	-1.2249302	48000	3.1664968e-08	52.76574	0.8391609	-0.034431066	-4.0457096	-0.010881692	0.64956564	0.01639224	0.11875	9.0	5540.534090518951
12	47.0	0.0	0.26553673	8.525632	9.141855	25.92618	-11.571777	2.8366935	1.116017	6.426194	0.9093909	22.576271	8.143681	2.5748146	12.454238	0.38885668	52000	2.6077032e-08	45.194633	0.81503177	-0.024727218	-5.22867	-0.044542283	0.76379794	0.016542817	0.23075	11.0	6045.6934452056885
13	38.0	0.0	0.23312883	7.4011188	8.174695	30.283646	-13.063829	3.052454	1.0736403	6.8964367	0.93037504	24.343557	8.376867	1.7772658	12.182067	2.5580695	56000	1.4901161e-08	33.853157	0.75910175	-0.044304676	-4.021285	-0.04183677	0.853737	0.012740914	0.14774999	16.0	6575.080675125122
14	51.0	0.0	0.29310346	7.651631	9.909883	25.401587	-13.381926	2.889728	1.1220667	5.3976398	0.92418003	22.775862	7.908169	1.817141	12.11078	4.2250447	60000	-2.9802322e-08	41.522053	0.7567164	-0.030183762	-2.187851	-0.033739805	0.75306463	0.013682998	0.19150001	7.0	7081.627398967743
15	65.0	0.0	0.34031415	7.524076	9.7844925	27.116014	-11.571357	2.664569	1.0400589	5.2503567	0.9097037	20.79581	8.350552	2.1436512	12.626416	4.213992	64000	-2.9802322e-08	40.94523	0.6851712	-0.010558382	-0.89138794	-0.031799883	0.65478706	0.01422365	0.146	11.0	7569.017959594727
16	69.0	0.0	0.34673366	8.424349	10.159826	29.128695	-11.276521	2.641393	1.2675314	5.735014	0.6675794	19.964825	8.447217	1.8736188	12.415544	4.066848	68000	7.450581e-09	44.842075	0.8388423	-0.016083516	-0.945446	-0.013248146	0.5472545	0.012486314	0.113000005	16.0	8030.583334445953
17	97.0	0.0	0.43693694	7.128838	10.9946165	29.035755	-11.240651	2.757586	1.230724	5.317696	0.6663097	17.963964	8.906666	1.6091775	12.584629	2.815265	72000	7.450581e-09	51.528427	0.8801757	-0.07341613	-3.5719566	-0.06778428	0.42360902	0.01705518	0.124	29.0	8481.742319345474
18	75.0	0.0	0.375	7.62788	10.036663	28.506252	-11.52372	2.779423	1.2016851	5.440547	0.90835494	19.945	8.339012	2.2771065	12.74259	-1.7962439	76000	0.0	42.09996	0.7407452	-0.03794311	-1.278965	-0.021209598	0.5402566	0.01655931	0.185	6.0	8956.989370822906
19	59.0	0.0	0.3189189	8.319348	10.388957	28.725971	-10.9156685	2.7116168	1.1462595	5.9859514	0.91328317	21.6	9.073464	2.376095	13.216692	-1.714778	80000	1.21071935e-08	44.75045	0.66962755	-0.0078812055	-1.3148193	-0.016238183	0.6056452	0.015147727	0.1875	6.0	9457.99356675148
20	49.0	0.0	0.28654972	7.7366557	9.531239	28.45124	-11.469962	2.8969388	1.1102037	5.7151194	0.9093864	23.25731	8.863002	2.196809	12.268585	-0.18908659	84000	1.8626451e-09	40.445908	0.7497356	-0.045037676	-2.4074135	-0.04264486	0.6581936	0.015079433	0.30025	14.0	9979.80625963211
21	51.0	0.0	0.27272728	9.46276	9.899498	28.629276	-10.838557	2.5504532	1.0648358	5.1492567	0.9116351	21.304813	8.520322	1.8346392	11.526201	2.9350877	88000	2.9802322e-08	42.709198	0.6820515	-0.034904033	-2.3455505	-0.06772554	0.57891667	0.015468292	0.23449999	7.0	10465.968841552734
22	85.0	0.0	0.41262135	6.959958	10.889997	27.923464	-10.993926	2.8724062	1.2378639	6.296497	0.9274951	19.320389	9.422445	1.9494531	12.660893	3.4204555	92000	0.0	53.325737	0.8907949	-0.017838288	-2.1965008	-0.06356755	0.49166223	0.013434098	0.1485	7.0	10932.380331754684
23	74.0	0.0	0.3592233	8.835295	11.541811	29.615068	-10.908621	2.623577	1.247382	5.9383097	0.90843296	19.30097	8.359731	2.1991377	11.700907	1.5777754	96000	1.5832484e-08	54.28652	0.89571834	-0.009709676	-3.1224403	-0.03786254	0.3990965	0.012469824	0.114250004	13.0	11388.420110940933
24	106.0	0.0	0.45887446	6.253381	11.300208	29.526558	-10.868981	2.7284348	1.259379	5.4403143	0.6666603	17.255411	9.212235	2.0332222	12.442883	-1.5312401	100000	1.0244548e-08	56.187935	0.9305838	-0.054037347	-6.9697475	-0.052448064	0.32260257	0.012497357	0.08400001	17.0	11818.830448389053
25	75.0	0.0	0.36231884	8.871264	11.336357	31.049768	-10.766826	2.5508807	1.2288325	5.14741	0.90920687	19.173914	8.046162	2.4392116	12.379223	-6.9977565	104000	-1.4901161e-08	48.834892	0.7747551	-0.022597998	-3.5546932	-0.016429245	0.41658872	0.012587258	0.100250006	6.0	12273.617494106293
26	67.0	0.0	0.335	8.383405	10.217653	27.410551	-12.356665	2.6973212	1.1949847	6.0284014	0.66748136	19.915	9.68291	2.1213887	13.985631	-6.183463	108000	4.4703484e-08	44.599785	0.86047566	-0.014489144	-1.3807259	-0.0684911	0.4792341	0.013795642	0.15425	9.0	12745.989150762558
27	43.0	0.0	0.352459	7.7166977	9.819455	27.836739	-11.90222	2.8143146	1.14176	7.4203815	0.9139458	21.221312	9.304407	1.6102762	16.280394	-5.4214497	112000	-1.4901161e-08	95.295105	0.51033777	-0.03552267	-37.244522	-0.01964318	0.635772	0.013248408	0.16675	33.0	13288.675300359726
28	54.0	0.0	0.2857143	10.491104	10.227045	30.99884	-10.528398	2.4756572	1.1192436	5.6593204	0.560948	21.021164	6.0239797	1.9831741	9.84657	-3.378272	116000	7.0780516e-08	60.963142	0.61809987	-0.061118785	-16.567783	-0.07050249	0.47048438	0.012022777	0.17925	41.0	13764.480476379395
29	66.0	0.0	0.34554973	8.786866	9.397597	27.816044	-12.339662	2.7106762	1.1269802	5.2863927	0.6675112	20.910995	9.662427	2.160476	13.375587	-2.0225403	120000	3.632158e-08	48.175854	0.6872077	-0.014219109	-6.917736	-0.02817756	0.50452995	0.012249483	0.207	10.0	14257.428913116455
30	44.0	0.0	0.25433525	8.667297	8.97706	28.168095	-11.681754	2.6470299	1.0549141	5.141113	0.6675381	22.907515	8.918996	2.1271112	12.856099	-1.6077701	124000	-2.9802322e-08	37.150402	0.59325635	-0.029000133	-3.01853	-0.025483638	0.52431905	0.012610155	0.17750001	17.0	14768.230433702469
31	59.0	0.0	0.3172043	9.396589	10.265446	29.458776	-10.325159	2.6367397	1.139149	5.3486953	0.90888137	21.370968	8.845094	1.9688718	12.374178	0.7217682	128000	2.9802322e-08	42.124435	0.61658204	-0.029912986	-0.7156658	-0.023176372	0.46610636	0.014998219	0.19325	7.0	15255.950280427933
32	66.0	0.0	0.33502537	9.397303	10.118871	27.608517	-9.701762	2.6486783	1.1784171	5.5653896	0.91138273	20.182741	9.062426	2.1432872	13.05621	-0.26663262	132000	3.7252903e-08	44.44362	0.74130666	-0.038528185	-2.8244762	-0.028274745	0.41419834	0.01269848	0.17	8.0	15718.74394416809
33	82.0	0.0	0.37442923	8.435586	10.421911	30.144629	-11.324503	2.4822855	1.2149252	6.0462313	0.66681707	18.214611	9.523017	1.4721112	13.026895	0.40481246	136000	-5.122274e-08	47.948696	0.8023249	-0.013910059	-1.596878	-0.029768914	0.35152173	0.013546472	0.1415	11.0	16155.227759122849
34	93.0	0.0	0.41150442	8.436856	11.6964035	29.184763	-12.021423	2.6464963	1.3334513	5.782422	0.66661644	17.548672	8.825266	2.0333362	13.010348	-1.4582534	140000	3.5390258e-08	57.611267	1.0400411	-0.06056371	-2.8403606	-0.038645804	0.26660505	0.014665663	0.121999994	26.0	16578.411992788315
35	57.0	0.0	0.3607595	10.0657835	10.742352	29.830437	-8.907386	2.462582	1.1639397	5.2182164	0.8965482	18.3481	9.256359	1.8269144	15.83367	-2.9604309	144000	1.4901161e-08	78.777054	0.5776955	-0.033346146	-24.633299	-0.03877355	0.40345085	0.013738455	0.16125	7.0	17075.467935323715
36	60.0	0.0	0.31088084	10.377606	9.963236	30.729326	-11.256418	2.5874536	1.1332902	5.701693	0.66625535	20.647669	8.382974	2.3758097	12.209201	-3.4271934	148000	5.5879354e-08	46.81774	0.6640558	-0.051600035	-4.3853264	-0.0177418	0.40170515	0.01602119	0.20975	7.0	17543.850000858307
37	40.0	0.0	0.22857143	10.837113	10.160752	29.255232	-11.731387	2.5037305	1.0631206	5.190501	0.9086876	22.6	9.630904	2.2804322	13.807891	-3.323411	152000	-2.2351742e-08	45.022102	0.5254021	-0.045309402	-4.4671783	-0.009341136	0.46168488	0.016536454	0.26174998	7.0	18024.652827739716
38	37.0	0.0	0.22424242	9.217726	9.299059	29.020739	-11.490519	2.652134	0.9563089	5.165455	0.91385067	24.127274	10.041748	2.2865043	14.297146	-1.7250136	156000	2.6077032e-08	39.909492	0.5399247	0.00602384	-3.8070507	-0.03337629	0.53006727	0.0122079365	0.14625001	9.0	18535.83302116394
39	35.0	0.0	0.21341464	8.53695	8.756951	27.371742	-11.791081	2.6139612	0.9451675	5.532785	0.94155335	24.164635	9.233685	1.8783534	12.719762	0.14160763	160000	-1.4901161e-08	33.216698	0.44057292	-0.049069986	-1.3002968	-0.011811063	0.55826247	0.014060263	0.2665	19.0	19064.21109867096
40	43.0	0.0	0.24855492	9.951834	9.859628	27.415913	-11.066826	2.6273582	1.0146925	5.1756945	0.667089	22.965319	8.955537	1.8789508	12.463894	1.1272365	164000	4.4703484e-08	37.689556	0.50242895	-0.039913446	-0.9864712	-0.008375436	0.5206077	0.015124233	0.2085	6.0	19573.599425792694
41	60.0	0.0	0.31746033	9.5332365	10.285639	27.056772	-11.432589	2.6185074	1.0877203	4.9659224	0.6666127	21.026455	9.716836	2.1010747	13.511468	1.3535924	168000	1.4901161e-08	44.09304	0.59166974	-0.036744904	-0.8921776	-0.009412259	0.4538401	0.015363046	0.17750001	6.0	20050.110887289047
42	66.0	0.0	0.33333334	9.921348	9.9294	28.782753	-11.767153	2.5715702	1.1028172	5.327367	0.7934917	20.080809	9.234052	2.0914428	12.917082	1.8783776	172000	-3.7252903e-09	42.80497	0.6773633	-0.018497037	-0.63352776	-0.012390137	0.39771056	0.013162052	0.15224999	8.0	20511.2523727417
43	75.0	0.0	0.36057693	10.042199	10.695875	31.480333	-9.802268	2.622354	1.1720225	5.460603	0.6675848	19.149038	9.529021	1.4904121	12.523984	2.67938	176000	1.6763806e-08	48.223835	0.7112283	-0.024791384	-0.71739197	-0.022486746	0.33952987	0.0141477445	0.15924999	15.0	20953.564978837967
44	95.0	0.0	0.41666666	9.695974	11.789797	29.456764	-10.378262	2.6415517	1.3410568	5.5544825	0.6665814	17.504387	9.828272	1.3474697	12.956599	0.9850821	180000	-1.1175871e-08	59.495476	0.9583475	-0.08129956	-3.3835812	-0.03548053	0.25899947	0.015922965	0.13575	20.0	21373.967625141144
45	73.0	0.0	0.35096154	11.704123	10.946088	30.472996	-10.51516	2.538505	1.1448691	5.5264497	0.5609167	19.182692	9.786415	1.7013289	13.597613	-1.5940249	184000	-7.450581e-09	48.258194	0.6988681	-0.054675043	-1.8301334	-0.01342231	0.3176858	0.012137437	0.107999995	4.0	21806.387163877487
46	64.0	0.0	0.3248731	11.143243	11.05005	29.498302	-12.64267	2.5328808	1.09444	5.191257	0.6670011	20.187817	10.679805	1.982915	15.175661	-4.1107974	188000	1.8626451e-09	46.317177	0.6190131	-0.04643023	-0.29643822	-0.021026194	0.36080274	0.013375107	0.18450001	5.0	22258.67093515396
47	51.0	0.0	0.28176796	11.20499	9.429153	27.05036	-10.2926655	2.5277789	1.0040323	4.999475	0.92114323	21.906076	10.890919	1.695424	15.145287	-4.398833	192000	-2.2351742e-08	39.153137	0.5633992	-0.025921628	-1.5860138	-0.033432275	0.40175706	0.013927021	0.15024999	5.0	22741.5791451931
48	45.0	0.0	0.25714287	9.88387	9.631074	27.960768	-11.91091	2.634105	1.0773453	4.803851	0.667631	22.748571	10.310736	1.6810263	14.230795	-1.3663039	196000	-5.5879354e-09	40.24051	0.5520123	-0.034810316	-3.0060787	-0.021313325	0.44369113	0.013590591	0.19775	8.0	23239.75137400627
49	38.0	0.0	0.2275449	9.661225	9.875838	27.328226	-11.4675865	2.6662006	1.0547082	6.3284516	0.9275932	23.84431	9.6532755	2.4514756	14.135821	-0.7756912	200000	7.450581e-09	38.7976	0.5635441	-0.04929384	-1.9056644	-0.02038309	0.4935822	0.013836414	0.13625	16.0	23765.252578258514
50	50.0	0.0	0.29239765	8.605254	10.040732	27.362957	-11.127174	2.8147154	1.0318168	6.494488	0.66725844	23.292398	9.199927	2.419769	13.062573	2.038445	204000	2.9802322e-08	39.781128	0.5623669	-0.07595888	-0.7604294	-0.00876908	0.46017548	0.017958086	0.2705	7.0	24276.457085847855
51	48.0	0.0	0.26519337	11.429307	9.369108	29.735102	-10.725377	2.568761	1.039268	5.5677137	0.6677122	22.022099	9.236554	2.275306	13.076964	2.961606	208000	-4.0978193e-08	37.33905	0.55433905	-0.028374016	-2.432808	-0.042025954	0.3767871	0.013385472	0.15875	6.0	24755.54165482521
52	70.0	0.0	0.35532996	10.492093	10.752539	31.71915	-10.553084	2.5876095	1.0609744	5.39594	0.90854263	20.137056	10.298711	2.0852194	14.168441	3.0608954	212000	3.7252903e-08	47.3481	0.6004216	-0.014319234	-0.7961941	-0.015309513	0.32003537	0.012131205	0.16075	11.0	25217.59875178337
53	74.0	0.0	0.36097562	12.293945	11.058347	33.220093	-8.430332	2.6292872	1.1457475	5.3141823	0.66622794	19.434147	9.818352	1.9505199	13.726773	-0.67672557	216000	2.9802322e-08	55.273216	0.68072116	-0.10594672	-4.133005	-0.008297652	0.29021358	0.018440505	0.18225	20.0	25653.093728780746
54	60.0	0.0	0.30927834	12.55209	10.564401	28.792404	-9.861458	2.540112	1.1220111	6.4433966	0.66625834	20.5	11.455266	1.533438	14.948807	-0.587714	220000	-7.450581e-09	43.356712	0.60754335	-0.039522838	-0.6372318	-0.006916195	0.31926376	0.013137698	0.12575	4.0	26103.155701637268
55	52.0	0.0	0.27807486	10.928839	10.278178	31.257187	-11.048012	2.4792616	1.0419307	5.0727253	0.5608696	21.262032	11.145471	1.8344766	15.187616	-1.681315	224000	3.7252903e-09	43.19187	0.5399449	-0.06434552	-2.2962856	-0.035473973	0.35215855	0.01833509	0.2135	6.0	26572.14738368988
56	47.0	0.0	0.26553673	9.598895	10.144024	27.689617	-11.510219	2.5907702	1.0932873	6.881565	0.71157026	22.480227	10.377769	2.3575847	15.000546	-1.2939888	228000	0.0	40.677628	0.5693258	-0.02267839	-2.1762428	-0.038236424	0.3815978	0.013148725	0.16	6.0	27070.831669569016
57	49.0	0.0	0.2848837	7.8915825	9.264834	26.915895	-11.5580435	2.7083974	1.022121	5.4904366	0.66762483	23.186047	9.606707	2.6630871	13.929199	0.04774604	232000	-2.9802322e-08	36.46393	0.54809594	-0.037391722	-2.4674454	-0.031403393	0.428374	0.014312029	0.27375	12.0	27587.687746047974
58	51.0	0.0	0.30357143	6.6983323	9.89734	25.750433	-11.565795	2.8314197	0.9975589	5.3215313	0.9122874	23.702381	8.469154	2.9214756	12.768562	0.69372034	236000	2.9802322e-08	39.36694	0.5214927	-0.007991478	-1.7946091	-0.02353847	0.47805488	0.0128024565	0.20300001	10.0	28124.659402132034
59	49.0	0.0	0.2951807	7.0837345	9.550872	25.763485	-11.943416	2.9367137	1.1459941	7.393931	0.915742	24.012049	8.315478	3.1178124	12.877581	-0.62506837	240000	-5.2154064e-08	36.258957	0.642308	-0.0656058	-0.8284588	-0.04739791	0.4937969	0.012284426	0.2025	15.0	28662.29145693779
60	42.0	0.0	0.25609756	8.147891	9.22629	27.433126	-13.002654	2.821744	1.1063142	6.405344	0.90843415	24.378048	8.236729	3.103102	13.113555	0.09850642	244000	0.0	34.5962	0.5875337	-0.09030938	-1.1682043	-0.022318974	0.45712304	0.018103462	0.29874998	6.0	29193.35045862198
61	45.0	0.0	0.2647059	9.813165	10.554862	28.280882	-11.488762	2.5998392	1.0243853	4.8416533	0.90866995	23.247059	9.140892	2.4862032	12.79923	0.8752227	248000	-7.450581e-09	39.59652	0.5143446	-0.03393203	-1.3850594	-0.032037064	0.40068537	0.012872236	0.15900001	4.0	29704.981749534607
62	39.0	0.0	0.22674419	11.311659	9.683562	30.567406	-11.834205	2.43719	1.0287029	4.982409	0.6676653	23.098837	9.750104	2.9257164	14.06681	0.34031492	252000	7.4505806e-08	35.599304	0.48633662	-0.061652374	-1.1558361	-0.0125365555	0.360278	0.014967441	0.1595	5.0	30204.326066493988
63	36.0	0.0	0.23225807	11.824987	9.707474	29.145288	-10.1511	2.3808331	1.0340667	4.7819734	0.6670937	22.419355	10.390387	2.649243	15.543442	-5.506448	256000	-2.6077032e-08	52.637577	0.44995055	-0.07228431	-8.131437	-0.015967533	0.32405734	0.015842311	0.162	6.0	30699.35294699669
64	47.0	0.0	0.2513369	12.786953	9.777979	30.508955	-9.496621	2.3593743	1.0887601	5.0810676	0.89658386	21.251337	9.494844	1.9381639	13.423189	4.5735545	260000	9.313226e-08	43.52536	0.5885401	-0.036403276	-4.4208565	-0.027983665	0.27182227	0.01518229	0.14750001	7.0	31138.557270526886
65	81.0	0.0	0.37850466	11.191814	10.877437	30.746996	-9.92405	2.560057	1.1416643	5.4355054	0.66652614	18.626167	11.147101	1.3715894	14.146982	4.9472795	264000	-2.6077032e-08	54.304245	0.7205343	-0.03199818	-2.3213177	-0.0504373	0.26565433	0.01437994	0.16175	24.0	31564.655245542526
66	96.0	0.0	0.41921398	9.156952	10.563802	29.28214	-11.29047	2.5407271	1.2498485	5.9345117	0.6665131	17.358078	10.321972	1.531108	13.444869	2.1391306	268000	0.0	53.97898	0.9048121	-0.02101022	-2.8840866	-0.01077199	0.21554345	0.012305979	0.100250006	27.0	31979.705638170242
67	106.0	0.0	0.44351465	8.292783	11.622351	30.600172	-12.180277	2.596412	1.2850416	5.6400933	0.56084347	16.665272	9.136164	1.5071017	12.652871	-0.48566547	272000	-2.9802322e-08	62.45636	0.95077574	-0.029236645	-4.737484	-0.041172057	0.16744572	0.012588931	0.079500005	21.0	32392.715952157974
68	116.0	0.0	0.46963564	6.5205917	11.3505	31.764723	-10.5	2.6112778	1.3716323	5.272489	0.66655916	16.1417	8.449131	2.47956	13.501976	-3.6964636	276000	0.0	54.87902	1.0703818	-0.103356965	-5.9957333	-0.03635028	0.11924223	0.015466705	0.070999995	22.0	32804.47318959236
69	120.0	0.0	0.4918033	7.2298994	11.433298	32.133327	-10.831261	2.6836317	1.2998085	5.5412745	0.666801	16.303278	7.2945194	3.1437829	13.503621	-5.458483	280000	1.0430813e-07	55.725227	1.0137297	-0.099639714	-3.6887207	-0.022802591	0.1780481	0.012823102	0.100999996	6.0	33218.526240348816
70	90.0	0.0	0.4017857	10.866056	10.796522	29.43979	-9.44498	2.5403316	1.2606425	5.2969804	0.6669927	17.799107	8.3041	2.655644	13.774526	-6.942698	284000	4.4703484e-08	52.65643	0.87546206	-0.10165857	-4.1188602	-0.03066817	0.21930802	0.01322503	0.1285	5.0	33632.58579707146
71	77.0	0.0	0.3598131	12.03342	10.529397	29.633757	-8.370251	2.5424542	1.1339957	5.8506293	0.89651656	18.593458	10.25165	2.5528455	15.525444	-7.2277956	288000	4.4703484e-08	50.253197	0.6912782	-0.10664894	-2.3524551	-0.03215295	0.2669428	0.019340375	0.16749999	5.0	34054.37748718262
72	43.0	0.0	0.28666666	12.7884865	9.826432	30.648466	-6.674401	2.4533632	1.0106236	4.904172	0.66639614	20.48	11.107487	1.8837849	17.733448	-2.985453	292000	-3.7252903e-08	64.881195	0.4416748	-0.063112535	-15.539412	-0.0290256	0.3081977	0.017489832	0.15	6.0	34551.88141465187
73	41.0	0.0	0.23033708	12.529196	9.674804	29.056616	-9.302739	2.4468553	1.0052757	4.8988113	0.66704524	22.308989	9.836348	3.2232692	14.470605	-2.7740884	296000	2.9802322e-08	49.70209	0.4901653	-0.012422174	-9.23509	-0.018334001	0.33541808	0.012567736	0.124	6.0	35017.884209394455
74	48.0	0.0	0.27118644	10.41643	9.8740835	28.405245	-10.599099	2.5934455	1.038895	6.1650147	0.68885356	22.446327	10.786688	1.7523216	14.067413	1.3433377	300000	-3.7252903e-09	44.92243	0.5466653	-0.06430488	-6.1492615	-0.036979392	0.37850797	0.014209775	0.13525	20.0	35510.75249052048
75	48.0	0.0	0.26086956	12.191693	9.432803	28.061712	-9.225355	2.3285835	1.0589887	5.39458	0.56085616	21.60326	9.911615	2.397885	13.703565	0.8082187	304000	-4.4703484e-08	38.4737	0.5425335	-0.067005925	-1.4781628	-0.031949192	0.3123252	0.01382123	0.13825	7.0	35969.749438524246
76	49.0	0.0	0.26344085	12.908946	10.196844	30.155361	-10.8397045	2.4433148	1.0583481	5.1121497	0.9097277	21.360214	10.538203	1.8472451	13.92594	0.632292	308000	7.450581e-09	42.06206	0.5406487	-0.024316244	-1.3508606	-0.013339132	0.26954478	0.013522651	0.122999996	9.0	36427.01188802719
77	66.0	0.0	0.32352942	13.712561	10.265748	30.029764	-9.5609255	2.501509	1.1295956	5.457907	0.66769975	19.519608	11.286713	1.3995622	14.143259	2.004801	312000	-7.4505806e-08	44.457306	0.6338609	-0.045082435	-1.5640793	-0.019994289	0.2371262	0.012482712	0.118	14.0	36856.40457391739
78	85.0	0.0	0.38116592	11.474782	10.43129	30.827263	-9.793983	2.4999855	1.248971	5.640397	0.5608627	17.869955	11.542375	1.4892967	14.705206	-0.39911187	316000	0.0	48.473114	0.78631926	-0.04181777	-2.3077717	-0.03252381	0.22213054	0.013906172	0.1185	15.0	37275.1221511364
79	96.0	0.0	0.41558442	9.638147	10.6857195	29.91945	-10.760626	2.5496485	1.2898217	5.5223255	0.6662934	17.25974	10.207998	1.8572866	13.7001705	-4.4590225	320000	-8.940697e-08	50.188065	0.8702513	-0.09755063	-3.9014034	-0.021574944	0.19704854	0.013092529	0.0925	16.0	37689.203538417816
80	83.0	0.0	0.38073394	11.982814	10.300997	28.812227	-11.320707	2.5826147	1.183107	5.5497217	0.5609199	18.215597	9.572365	2.4301176	15.41734	-5.1000886	324000	-6.519258e-08	48.610558	0.76495594	-0.12082626	-2.7911568	-0.031691104	0.22655416	0.016826648	0.15575	6.0	38106.32385134697
81	66.0	0.0	0.3219512	13.072499	9.987822	29.707495	-8.66985	2.374173	1.0835396	5.317413	0.66710705	19.395123	11.011819	1.9925842	15.397038	-5.021279	328000	0.0	43.54946	0.58360636	-0.11353861	-1.265295	-0.03286895	0.2577014	0.015400425	0.14899999	5.0	38530.96279001236
82	67.0	0.0	0.3401015	12.416141	10.637695	33.336765	-11.440512	2.5201478	1.1084467	6.6903925	0.66664594	20.182741	11.691103	1.9361203	16.078379	-4.368774	332000	-4.8428774e-08	50.577824	0.64203084	-0.04315284	-2.4463558	-0.05158207	0.2872025	0.0151681965	0.1445	5.0	38974.025141716
83	47.0	0.0	0.25543478	13.173398	9.630076	31.536022	-8.091887	2.3477714	1.0039021	5.1083055	0.9111469	21.559782	11.253887	1.9367735	15.220059	-3.9917989	336000	-1.4901161e-08	37.70558	0.49225014	-0.03513828	-2.184063	-0.03555405	0.31581396	0.014363645	0.169	8.0	39426.133987903595
