Epoch	Crash_ratio	Eval_Q	Target_Q	TD_error	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	TotalEnvInteracts	Time
46	0.0	14.751666	13.316338	0.67882395	20.607735	3.4309921	27.647375	13.076204	1.926749	0.5599672	3.8455775	0.9226666	22.038673	184000.0	16827.875200748444
47	0.0054054055	14.759311	13.334085	0.66674525	20.467678	3.9892154	28.839441	-0.38315073	1.8127158	0.55759573	3.4863384	0.91863835	21.75135	188000.0	17178.81524205208
48	0.0	14.777187	13.357777	0.64938927	21.04084	3.6560524	31.44029	9.034448	1.7781227	0.51413256	3.3806634	0.92146903	22.044199	192000.0	17524.882742404938
49	0.0	14.800819	13.373789	0.6433683	20.390934	3.5545924	28.834095	8.575969	1.8711543	0.6001389	4.0991244	0.91302633	21.928572	196000.0	17879.3418238163
50	0.0	14.815644	13.386316	0.64652777	20.645676	4.116803	29.167435	0.030609446	1.850631	0.58132493	4.194005	0.903758	21.84153	200000.0	18233.360718250275
51	0.0055555557	14.862925	13.434639	0.61337864	20.85523	4.314186	30.490591	2.2871246	1.9434987	0.71685976	6.735849	0.67637813	22.322222	204000.0	18595.920132398605
52	0.016666668	14.951467	13.517272	0.56616443	20.63636	4.7176394	29.649149	-6.0114126	1.8884538	0.7063097	5.346767	0.9206632	22.077778	208000.0	18958.14135169983
53	0.0070921984	14.996655	13.581159	0.53620523	21.197865	4.0192056	31.085838	0.11405628	1.9414396	0.63455635	5.135489	0.92396015	22.120567	212000.0	19355.951144456863
54	0.0	15.026354	13.621554	0.49709162	20.438696	5.2004747	30.524357	-29.61775	1.8158044	0.59057814	3.9480288	0.9130579	27.154696	216000.0	19771.194124937057
55	0.010928961	15.076641	13.674049	0.48592597	20.891825	3.7168543	30.540613	4.908372	1.8699149	0.7079194	6.675997	0.66759646	21.786884	220000.0	20214.46192598343
56	0.0	15.074871	13.682692	0.46749032	20.421722	5.372701	30.333212	-24.28775	1.9480684	0.6875544	4.808322	0.92400384	29.474073	224000.0	20716.607345581055
57	0.0	15.072979	13.683656	0.44698107	20.915901	3.618808	29.216316	10.27148	1.8223877	0.6081754	4.078107	0.8979406	21.794594	228000.0	21173.074350357056
58	0.0054945056	15.089609	13.706269	0.43443218	20.75276	3.90245	29.913992	6.530126	1.9280745	0.649045	3.9626143	0.90941423	21.906593	232000.0	21514.871209859848
59	0.0	15.109858	13.727235	0.41711047	20.926666	3.5567331	30.09065	8.568627	1.8197303	0.55964583	3.8023713	0.66522443	22.027473	236000.0	21848.30720591545
60	0.010928961	15.142662	13.755985	0.41035357	21.258894	4.078046	29.721933	4.161267	1.9277964	0.72680163	6.780298	0.9087348	21.803278	240000.0	22180.138035535812
61	0.005524862	15.151227	13.768302	0.3955608	20.581112	3.9769845	28.514221	3.427243	1.8568655	0.7025903	8.228666	0.9158131	22.104973	244000.0	22512.042202949524
62	0.005524862	15.141671	13.757227	0.38536537	20.460384	4.0777454	28.62673	-2.2616427	1.9207506	0.6084075	3.7895355	0.9101086	22.082872	248000.0	22845.07375574112
63	0.0056497175	15.164144	13.765749	0.37439308	21.332315	3.4537783	28.791058	3.1676135	1.9549612	0.7082452	6.474233	0.9121387	22.548023	252000.0	23182.307449817657
64	0.027777778	15.288107	13.886465	0.3764481	21.15668	4.2726903	29.616648	-1.3610121	1.9318695	0.7127557	6.1628737	0.9194312	22.244444	256000.0	23525.466093301773
65	0.032967035	15.406432	14.00822	0.3787776	21.106068	4.555393	29.86824	-1.5241253	1.9726328	0.7745391	4.8232493	0.91153574	22.087912	260000.0	23869.67466688156
66	0.005586592	15.438018	14.038613	0.3910603	21.466131	3.451791	29.219435	1.5267466	1.9458615	0.63340586	4.08258	0.9329816	22.217876	264000.0	24202.78226161003
67	0.0	15.415626	14.03175	0.39121327	21.381048	3.463385	29.850552	0.21456002	1.8749198	0.58029574	3.583184	0.92361134	22.283333	268000.0	24541.68047761917
68	0.011049724	15.408703	14.023924	0.38699272	20.819296	3.829576	27.715036	-4.4115367	1.9251595	0.6690475	4.185781	0.91677487	22.132597	272000.0	24879.456030130386
69	0.016666668	15.394352	14.012242	0.38055676	21.186573	4.437794	29.17918	-8.72563	1.9217533	0.73951197	6.415345	0.902641	22.088888	276000.0	25216.598783493042
70	0.011111111	15.366745	13.98714	0.3781224	21.220114	3.8831198	29.255964	0.6127055	1.9129174	0.74314106	5.7409973	0.8956863	22.36111	280000.0	25555.7478351593
71	0.0056179776	15.363079	13.983547	0.38395062	21.85136	3.247959	31.423433	7.5066414	1.8120149	0.6014892	5.5271826	0.9281104	22.410112	284000.0	25901.581403017044
72	0.011173184	15.342111	13.969348	0.38323224	21.271318	4.207981	29.196291	-0.9835291	1.9284978	0.752975	6.072341	0.9108026	22.335196	288000.0	26245.455689668655
73	0.011235955	15.339802	13.966246	0.3762	21.708553	3.7945757	32.422134	-3.1726613	1.9477248	0.6640895	5.1658382	0.9142483	22.449438	292000.0	26592.201129436493
74	0.0056497175	15.346249	13.972941	0.37915117	21.348867	3.1217046	28.826756	4.7524676	1.81305	0.6116107	3.975237	0.9093511	22.632769	296000.0	26935.821489572525
75	0.022222223	15.3338995	13.968217	0.37983522	21.101168	4.1860013	30.042315	-0.95666254	1.8708858	0.7030114	5.722998	0.9101476	22.211111	300000.0	27279.429193735123
76	0.011111111	15.3059845	13.93126	0.39209232	21.169308	3.8053956	30.05085	6.8704505	1.8696418	0.65753686	4.783803	0.8896711	22.216667	304000.0	27622.65913105011
77	0.0055555557	15.305168	13.934384	0.3848368	21.538757	3.62818	29.330122	0.68010384	1.8330913	0.5865908	4.608748	0.90404797	22.288889	308000.0	27966.36904644966
78	0.02247191	15.310154	13.943288	0.3818881	21.772345	3.6824617	28.419426	1.5786706	1.8827889	0.8021467	7.1402044	0.9152885	22.353933	312000.0	28311.545488119125
79	0.0074074073	15.29561	13.924627	0.3791732	20.846466	5.106464	27.884432	-26.513102	1.9393815	0.67796916	5.418761	0.90335184	29.748148	316000.0	28692.42543387413
80	0.0	15.284112	13.917294	0.37186992	21.589748	3.5473626	27.38128	9.297757	1.8581203	0.67455757	5.6411753	0.666485	22.426966	320000.0	29038.590358257294
81	0.0056179776	15.263912	13.896125	0.38284326	21.27837	3.2506804	28.70069	4.117898	1.8075863	0.5672817	3.8915937	0.6745647	22.432585	324000.0	29381.417460918427
82	0.0055555557	15.262711	13.894696	0.37437457	21.584076	4.1083236	29.83335	-1.5408211	1.8554454	0.5932387	3.9551191	0.90878433	22.25	328000.0	29726.554911851883
83	0.016759777	15.25578	13.890631	0.37926558	21.11335	4.0612807	28.723526	-3.7103498	1.9579962	0.7996524	5.9526772	0.9125393	22.335196	332000.0	30070.7974524498
84	0.0055555557	15.265339	13.897366	0.37488642	21.643665	3.5548615	31.362375	5.542207	1.8744226	0.62194085	4.5429516	0.9305373	22.38889	336000.0	30402.15260744095
85	0.016666668	15.250056	13.882783	0.37863365	21.381405	3.6483097	29.456242	1.4623235	1.8751626	0.69066244	6.2597027	0.8994101	22.066668	340000.0	30731.812605142593
86	0.011049724	15.247048	13.867887	0.370647	21.913582	3.2481377	29.052887	5.154598	1.8449866	0.5909183	3.791522	0.9207408	22.13812	344000.0	31060.18782711029
87	0.005586592	15.250906	13.876225	0.3780406	21.487856	3.5841737	30.872368	1.5038307	1.8133941	0.6157177	5.880817	0.9123916	22.284916	348000.0	31391.430032253265
88	0.0055555557	15.241361	13.866693	0.3776287	21.72951	3.2093637	27.88794	3.8002872	1.8136172	0.5744921	3.8581965	0.65385324	22.338888	352000.0	31725.18092274666
89	0.02259887	15.239737	13.866967	0.37721205	21.65	4.113827	30.039885	0.45163336	1.9701893	0.64642024	4.154988	0.9233401	22.468927	356000.0	32056.465480089188
90	0.010989011	15.247563	13.879326	0.3724928	21.309963	3.8623528	30.71618	-2.151499	1.9141873	0.7291581	7.5504713	0.9125147	22.076923	360000.0	32384.43715071678
91	0.0056497175	15.249413	13.881004	0.37734494	22.063156	3.2543333	28.166988	1.7450535	1.8347312	0.6898815	6.847378	0.90897924	22.548023	364000.0	32717.67513179779
92	0.005524862	15.248572	13.875713	0.38116613	22.014252	3.038022	31.437363	5.988127	1.8057768	0.60058296	3.9276469	0.90311515	22.071823	368000.0	33046.554779052734
93	0.010989011	15.251701	13.881605	0.3705961	21.255327	4.071931	29.112558	-2.5494785	1.8316094	0.6409222	4.6383667	0.91348433	22.082418	372000.0	33376.30211400986
94	0.011299435	15.263758	13.902334	0.38548043	21.672516	3.6474938	29.314459	-0.6641257	1.9702536	0.70451313	5.5708632	0.9213958	22.525423	376000.0	33708.62424325943
95	0.005586592	15.261212	13.8962555	0.38202617	21.471214	3.4967449	28.641537	1.059112	1.8554629	0.55974615	3.5135283	0.92346865	22.290503	380000.0	34037.92235207558
96	0.005524862	15.271263	13.909507	0.38539967	21.420467	3.2543032	28.116182	3.2283585	1.8237728	0.63730645	4.5081906	0.8952995	22.209946	384000.0	34377.026205301285
97	0.007352941	15.260877	13.894725	0.38061225	21.3632	5.5030975	28.642323	-28.251314	1.7983713	0.59677565	3.9209166	0.9040945	29.470589	388000.0	34760.596593141556
98	0.022346368	15.226231	13.863752	0.37993836	21.157343	4.271898	29.043516	-0.6695903	1.7780263	0.6412966	4.039818	0.91075087	22.329609	392000.0	35110.10759687424
99	0.0	15.216312	13.85764	0.38359112	21.993418	3.0879626	29.566624	12.965259	1.8073668	0.5393658	3.8512156	0.9152254	22.619318	396000.0	35457.62932777405
100	0.0	15.216541	13.856067	0.37498462	21.505661	3.0232031	27.693623	12.7410755	1.8154	0.61318177	4.9791975	0.6608875	22.455055	400000.0	35821.02992963791
101	0.011363637	15.2240505	13.861051	0.37811172	21.548754	3.6028051	28.910187	-0.0034412656	1.8221921	0.63172626	5.2734437	0.91841584	22.698864	404000.0	36169.089801073074
102	0.011235955	15.224592	13.8566	0.3787674	22.099771	3.6285243	29.585953	0.2860017	1.8619827	0.6417224	5.60184	0.9176687	22.617977	408000.0	36531.09873890877
103	0.011173184	15.232163	13.862287	0.37616295	21.73322	4.0807614	29.651361	-2.0645087	1.8930268	0.6545924	5.4270697	0.900795	22.329609	412000.0	36895.14161133766
104	0.0	15.254519	13.885904	0.3796941	21.715239	2.8950205	29.013737	13.429205	1.8196927	0.56473035	3.8429406	0.90430105	22.664772	416000.0	37261.68738031387
105	0.0056179776	15.248735	13.872338	0.37405166	21.885603	3.8535597	30.666273	-1.0438888	1.821935	0.60004616	4.1531034	0.9021231	22.539326	420000.0	37631.43413567543
106	0.005586592	15.260426	13.883365	0.38401183	21.400473	3.9635081	29.618612	-0.36457032	1.8850281	0.62782633	5.270046	0.66593146	22.234636	424000.0	38008.494566202164
107	0.011235955	15.277978	13.898745	0.38653117	21.862562	3.9044054	29.353067	1.4861971	1.8542244	0.6132715	5.029951	0.9010458	22.533709	428000.0	38358.23370599747
108	0.0056179776	15.286708	13.903987	0.38455445	21.96482	3.5667243	28.401327	-0.55329895	1.8259152	0.59257793	4.0538597	0.9024628	22.488764	432000.0	38710.42837142944
109	0.011111111	15.295291	13.918798	0.38509154	21.545998	3.583435	28.45097	-1.0092206	1.8603232	0.6578341	4.1422386	0.6675797	22.25	436000.0	39064.93867921829
110	0.011111111	15.296256	13.918231	0.38674453	21.978071	3.7618318	28.907162	0.78995293	1.8001592	0.5841913	4.022161	0.92339605	22.172222	440000.0	39400.502601623535
111	0.011111111	15.290453	13.912826	0.37890357	21.230963	3.6295962	28.976212	-1.8522376	1.8428565	0.63645595	4.2530084	0.909577	22.294445	444000.0	39736.58175730705
112	0.005586592	15.297886	13.926748	0.38985565	21.93002	3.2649329	28.857353	-2.5518572	1.8496319	0.55156857	3.5619931	0.90449655	22.21229	448000.0	40069.49168205261
113	0.011173184	15.291137	13.923515	0.39352405	21.098007	4.0664706	28.962492	0.31359103	1.8945712	0.6740691	4.044617	0.90278286	22.430168	452000.0	40414.77689266205
114	0.02247191	15.29272	13.925364	0.38888776	21.652857	4.419439	29.465322	-2.995624	1.8595171	0.7438698	6.057203	0.9111938	22.466291	456000.0	40763.46232032776
115	0.011111111	15.292239	13.934885	0.37951806	21.278473	3.9899926	29.965494	-3.221598	1.872251	0.6867422	5.298514	0.8993779	22.144444	460000.0	41105.61347794533
116	0.005586592	15.305919	13.945296	0.38353765	21.407545	3.6141717	29.879456	3.989916	1.873197	0.57516915	4.4785833	0.9235037	22.536312	464000.0	41462.182084321976
117	0.016949153	15.3126	13.944948	0.39310363	21.320765	3.719788	29.356869	4.361211	1.8762714	0.7581583	6.3957953	0.6666564	22.463276	468000.0	41857.55556631088
118	0.0056179776	15.3091	13.944692	0.39222497	21.750587	3.4328158	29.32839	4.740344	1.8600886	0.60188067	4.701138	0.8828529	22.449438	472000.0	42225.50387310982
119	0.0056497175	15.298011	13.929023	0.3925143	21.74383	3.534166	29.25151	-0.6865903	1.906636	0.5979722	3.638878	0.9251303	22.58757	476000.0	42575.58179116249
120	0.011299435	15.292737	13.925973	0.38281974	22.129034	3.7550693	30.744665	-4.171539	1.8395562	0.6075425	5.3867884	0.91608596	22.58192	480000.0	42927.08552956581
121	0.0055555557	15.305482	13.934904	0.38306695	21.759274	3.3367195	28.236013	-0.03979334	1.8147153	0.6614828	5.3928246	0.6475107	22.3	484000.0	43274.186061382294
122	0.0056497175	15.325707	13.952894	0.38430506	21.772667	3.2840664	28.71022	5.759771	1.8564512	0.6144895	3.9185338	0.92504716	22.536724	488000.0	43621.075377225876
123	0.017045455	15.326943	13.951232	0.39620113	21.34572	3.9579484	29.948881	-3.15764	1.9292454	0.74607867	6.95307	0.9086159	22.732954	492000.0	43986.93734908104
124	0.0	15.3201065	13.944675	0.38568133	21.840487	3.1327503	30.383324	10.851014	1.8358928	0.5612129	3.8767705	0.92830944	22.693182	496000.0	44354.440287828445
125	0.011111111	15.323186	13.949172	0.38731048	21.45229	3.9370615	30.320776	-2.165224	1.8623849	0.60714823	4.035348	0.6858737	22.311111	500000.0	44718.942472457886
