Epoch	Crash_ratio	alpha	entropy	critic1	critic2	LossPi	alpha_loss	critic1_loss	critic2_loss	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
109	0.011173184	1.9838024e-05	0.05712616	16.2223	16.221752	-16.163788	-54.76018	0.65804225	0.655457	22.034502	4.0624266	28.262882	-2.9292943	1.8180285	0.65386814	4.9527593	0.66436297	22.301676	25000	436000.0	24613.754466056824
110	0.011363637	1.7947785e-05	0.057532836	16.250025	16.24924	-16.190002	-55.271038	0.63459915	0.63055116	22.309906	3.7955892	28.922003	-4.248852	1.8912109	0.62524486	4.518516	0.919441	22.681818	25000	440000.0	24850.05978512764
111	0.0057471264	1.6237624e-05	0.059779324	16.246304	16.246943	-16.18706	-55.802322	0.64676005	0.645115	21.883463	3.6049085	30.273651	1.7739087	1.9181571	0.6341068	4.9182944	0.91307557	23.034483	25000	444000.0	25068.21388578415
112	0.0056179776	1.4690414e-05	0.0574792	16.236364	16.237179	-16.177965	-56.28332	0.6341384	0.6301901	22.208155	3.6270845	30.419819	-3.7346928	1.7939873	0.5790803	3.622695	0.9094328	22.539326	25000	448000.0	25289.57084131241
113	0.0057142857	1.3290648e-05	0.05830609	16.247332	16.248024	-16.188244	-56.79908	0.6327923	0.6317667	22.081036	3.214054	28.865526	8.24086	1.8947196	0.585858	3.8047817	0.9249062	22.737143	25000	452000.0	25513.47308564186
114	0.011299435	1.2024251e-05	0.059983376	16.261269	16.259274	-16.201181	-57.32459	0.61477107	0.6132956	22.325783	3.5394287	30.472149	3.6493113	1.939851	0.671365	5.735148	0.9203562	22.62712	25000	456000.0	25740.131408452988
115	0.011235955	1.0878518e-05	0.05669299	16.266476	16.266466	-16.207941	-57.793663	0.6087051	0.6071844	21.813362	3.2832448	29.601812	5.184997	1.8492991	0.5676115	4.6406093	0.92816925	22.550562	25000	460000.0	25957.34773159027
116	0.016853932	9.841955e-06	0.05686369	16.279167	16.278364	-16.21996	-58.301937	0.6022532	0.60174465	21.955416	3.8348918	29.72886	-1.465491	1.9349592	0.7082849	5.77286	0.91084754	22.516853	25000	464000.0	26178.55569267273
117	0.0056818184	8.90416e-06	0.05665245	16.29224	16.294088	-16.232714	-58.805855	0.601922	0.600531	22.312086	3.542374	29.468407	9.395883	1.8311414	0.65620685	4.330287	0.9164645	22.744318	25000	468000.0	26412.300486564636
118	0.016949153	8.055722e-06	0.057107948	16.29446	16.294064	-16.235693	-59.317585	0.5930976	0.5931017	21.296091	4.3824806	29.071604	-1.3146499	1.9056067	0.6678262	4.90557	0.66690415	22.37853	25000	472000.0	26631.645273685455
119	0.016853932	7.2881307e-06	0.055198684	16.287704	16.286089	-16.22812	-59.801376	0.61205536	0.6107727	22.012873	3.6820865	28.969345	-5.788582	1.8227395	0.5914678	4.0590973	0.9144242	22.516853	25000	476000.0	26850.792786836624
120	0.011235955	6.5936783e-06	0.055218153	16.294165	16.294346	-16.235846	-60.307774	0.6162784	0.6177923	21.658718	4.0984063	29.83016	0.062031474	1.9010249	0.67616934	4.784289	0.90879977	22.578651	25000	480000.0	27069.925945281982
121	0.011428571	5.9653967e-06	0.057575885	16.301626	16.299355	-16.24106	-60.84243	0.6152467	0.6166753	21.59289	3.4090583	29.977085	3.58834	1.9239296	0.61456746	4.497055	0.9295429	22.834286	25000	484000.0	27288.30358815193
122	0.011235955	5.396982e-06	0.05815594	16.296154	16.296041	-16.236126	-61.355873	0.6245476	0.6248546	22.670362	3.4237864	29.54499	-1.5230236	1.8512923	0.5909997	4.081623	0.9085156	22.617977	25000	488000.0	27507.842428684235
123	0.011299435	4.882729e-06	0.056675095	16.292286	16.292007	-16.232698	-61.84427	0.6391371	0.64080584	21.840355	3.2510319	29.576162	5.760366	1.8464727	0.65766126	4.176355	0.90982586	22.423729	25000	492000.0	27725.287014722824
124	0.0	4.417478e-06	0.057987954	16.29179	16.29203	-16.231445	-62.3668	0.61940575	0.620333	21.938648	3.3079014	29.104399	1.3917176	1.8123478	0.57724416	4.0091314	0.6675754	22.738636	25000	496000.0	27943.950638771057
125	0.02247191	3.9965566e-06	0.057755526	16.28237	16.281748	-16.22158	-62.87037	0.6275969	0.6295325	22.257698	4.0498605	28.925838	-2.083609	1.8628377	0.607127	4.9284353	0.91399246	22.47191	25000	500000.0	28134.41286754608
