Epoch	penalty	Crash_ratio	alpha	entropy	critic1	critic2	cost	LossPi	alpha_loss	critic1_loss	critic2_loss	cost_loss	sigma	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
21	3.1334503	0.15625	0.13168941	0.25642994	4.6291327	4.6297107	0.4859217	-3.9727876	-10.65842	2.8089304	2.7914338	0.043205168	0.26534307	20.263033	6.9497457	32.411087	2.8434901	2.4973564	1.1244768	5.050374	0.9077172	20.958334	25998	84000.0	5104.792639732361
22	3.2339232	0.14973262	0.119196564	0.24209423	4.877215	4.876729	0.49380788	-4.1314974	-11.151926	2.6820352	2.6607358	0.04299985	0.27861014	20.564919	7.3341026	31.102041	1.8010422	2.4994006	1.157368	6.5083103	0.90829355	21.33155	26998	88000.0	5342.796928167343
23	3.334395	0.15508021	0.10788498	0.22807018	5.105027	5.1046014	0.5002973	-4.2566466	-11.64338	2.582813	2.558309	0.042797666	0.29254067	20.22195	7.383834	33.14565	1.9193947	2.4870386	1.1783887	5.896365	0.9079758	21.31016	27998	92000.0	5578.001898765564
24	3.4344552	0.15343915	0.0976389	0.22492434	5.3187847	5.3183584	0.50300676	-4.3768377	-12.157832	2.4853709	2.4577518	0.04241384	0.3071677	20.425922	7.272624	30.619936	1.2920816	2.3934164	1.180241	5.923447	0.90881073	21.142857	28998	96000.0	5845.928795099258
25	3.5343292	0.12765957	0.08836203	0.20924978	5.544395	5.5447235	0.5097506	-4.503202	-12.641167	2.3875532	2.3538554	0.043425214	0.32252607	21.012243	6.7718205	31.657978	3.8210783	2.4094062	1.0702218	6.1630287	0.90887564	21.351065	29998	100000.0	6105.239444971085
26	3.6342974	0.10638298	0.079970196	0.20535658	5.767264	5.7671485	0.511288	-4.6499434	-13.151251	2.301597	2.2636907	0.042197015	0.3386524	20.941097	6.4065804	30.746855	2.5861647	2.4103553	1.0765046	5.595989	0.6642894	21.292553	30998	104000.0	6362.739538908005
27	3.733698	0.08791209	0.0723714	0.19958127	5.9786386	5.9781513	0.5124139	-4.7778425	-13.656042	2.219882	2.1743937	0.04185654	0.35558507	21.791729	6.364984	34.250298	3.5572746	2.3131943	1.0625933	5.5001574	0.9085565	21.873627	31998	108000.0	6625.85880947113
28	3.832899	0.10810811	0.0654911	0.18896618	6.1920695	6.1919785	0.51248634	-4.9209967	-14.146252	2.1455894	2.0916853	0.042036306	0.3733644	21.261814	6.79345	32.410717	1.8699071	2.4179978	1.1195796	5.7211637	0.6651046	21.75135	33000	112000.0	6891.277394771576
29	3.9322708	0.16931216	0.059269805	0.18319358	6.3954344	6.394908	0.5165065	-5.031486	-14.648035	2.0557191	1.9985389	0.042539652	0.39203253	20.251604	7.673994	31.861303	2.6087632	2.4661524	1.2133222	6.146498	0.9076306	21.095238	34000	116000.0	7151.779410839081
30	4.031435	0.09677419	0.05363466	0.17773825	6.588021	6.5882106	0.514207	-5.1482067	-15.149672	1.9909663	1.9295061	0.041773014	0.4116341	21.138151	6.7027917	31.109083	-0.61714846	2.3182037	1.1105535	5.393079	0.66346717	21.510754	34998	120000.0	7415.397252321243
31	4.1304045	0.055555556	0.048538826	0.1704419	6.7896113	6.788383	0.5152401	-5.261712	-15.644705	1.9311963	1.8676381	0.041670315	0.43221584	22.21085	5.6287417	31.979628	2.6286626	2.258534	0.96224004	5.6118836	0.8908175	22.211111	35999	124000.0	7714.8614547252655
32	4.2292924	0.09944751	0.043927874	0.15523864	6.9975476	6.997286	0.514167	-5.409369	-16.113314	1.8663396	1.8029183	0.041553337	0.45382667	21.660536	6.503525	31.333385	1.9043016	2.3624732	1.0587524	5.637274	0.9078726	21.86188	36998	128000.0	7954.74766087532
33	4.3279376	0.10326087	0.03975297	0.15612362	7.1929502	7.192812	0.5092505	-5.55591	-16.630947	1.8128757	1.750885	0.04094104	0.47651803	21.147001	6.947745	30.802296	1.803091	2.3175583	1.0031003	5.274424	0.9078902	22.005434	38000	132000.0	8195.412620782852
34	4.42654	0.07734807	0.035972066	0.15053564	7.3739424	7.3735986	0.5094022	-5.6662173	-17.127434	1.7533553	1.6914847	0.0416641	0.5003439	21.547031	6.5376377	30.9118	1.9116795	2.2126307	0.9812718	6.05577	0.6658798	22.110497	38998	136000.0	8437.536640167236
35	4.524697	0.038674034	0.032555953	0.13563988	7.5565724	7.555668	0.50135124	-5.820562	-17.590605	1.70497	1.646732	0.04112783	0.525361	22.394823	5.8105326	34.325153	1.0637553	1.9920549	0.7831352	5.0682993	0.6657753	22.044199	39998	140000.0	8676.384254217148
