Epoch	Crash_ratio	alpha	entropy	critic1	critic2	LossPi	alpha_loss	critic1_loss	critic2_loss	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
27	0.07065217	0.07229335	0.20778112	12.891391	12.89192	-13.11713	-13.682606	3.101002	3.1328866	18.728724	6.997169	30.172358	-3.3587236	1.8703789	0.96677077	6.3657265	0.66773784	21.869566	25000	108000.0	5594.777202606201
28	0.02247191	0.06546092	0.15185045	13.175076	13.175781	-13.365022	-14.047363	2.9046547	2.9388757	19.86851	5.4113626	30.603657	-2.651114	1.9197942	0.76368415	5.585703	0.9137062	22.516853	25000	112000.0	5804.263049840927
29	0.005524862	0.0592632	0.15789178	13.4203415	13.422369	-13.575838	-14.577258	2.7054932	2.7458935	20.175333	4.460867	31.678091	-3.2686098	1.6328317	0.5664007	3.950724	0.845266	22.038673	25000	116000.0	6010.202566862106
30	0.0055555557	0.05363029	0.15700349	13.633381	13.633977	-13.761803	-15.0897255	2.5638096	2.6017728	19.893078	4.5615983	28.774887	-3.9322295	1.6709269	0.5262866	4.103129	0.90861934	22.194445	25000	120000.0	6214.964609146118
31	0.016853932	0.048529167	0.15470846	13.79547	13.795257	-13.90789	-15.598031	2.448332	2.4891026	20.053938	4.837135	28.385832	-5.559966	1.8389822	0.63451207	4.8617377	0.8690352	22.449438	25000	124000.0	6423.651801109314
32	0.0056818184	0.043914024	0.15107888	13.948485	13.947701	-14.052799	-16.101704	2.358519	2.402532	19.962896	4.4684343	31.26406	-3.1417394	1.7188197	0.6281357	4.9409685	0.89148873	22.875	25000	128000.0	6634.331247806549
33	0.0057471264	0.039740555	0.15202323	14.111379	14.111334	-14.210372	-16.619844	2.2470927	2.282831	20.73812	4.322431	30.839483	-4.833428	1.743738	0.5315058	4.5768576	0.91388667	22.816092	25000	132000.0	6840.952435493469
34	0.022988506	0.03593988	0.21492922	14.271605	14.271846	-14.3765	-17.346586	2.17359	2.2122636	20.074816	4.8845005	28.144243	-4.7204924	1.8850871	0.7822875	6.858826	0.9160441	23.01724	25000	136000.0	7052.021750688553
35	0.011428571	0.032501116	0.22413746	14.410346	14.409277	-14.51247	-17.902212	2.0263953	2.0636024	20.774918	4.23608	28.087654	-3.3431609	1.7820599	0.6721217	5.0291395	0.66773736	22.902857	25000	140000.0	7261.003287315369
36	0.011428571	0.029406438	0.21801803	14.516898	14.51656	-14.611374	-18.404182	1.9280468	1.9658194	20.738317	4.584467	29.528149	-2.676635	1.8083165	0.57162184	4.1600804	0.92693853	22.874287	25000	144000.0	7467.239563941956
37	0.023121387	0.026599152	0.24866806	14.597417	14.598935	-14.689854	-19.038652	1.8646803	1.9029827	21.097252	5.04655	29.316061	-4.647763	1.8886962	0.74022853	5.693119	0.74968284	23.028902	25000	148000.0	7676.993460655212
38	0.03409091	0.024062043	0.23709384	14.711369	14.713306	-14.824636	-19.521017	1.7743311	1.8025974	20.370155	5.7691064	29.153927	-10.612014	1.9310899	0.74995434	4.70903	0.67865086	22.642046	25000	152000.0	7886.453981161118
39	0.02793296	0.021777596	0.20419672	14.823879	14.824986	-14.924267	-19.917303	1.7317331	1.7632571	21.061289	5.5927744	28.100693	-6.433019	1.8412611	0.72462976	5.607136	0.91524535	22.469275	25000	156000.0	8093.015108585358
40	0.016666668	0.019718328	0.15787786	14.892291	14.891771	-14.976568	-20.252855	1.6472383	1.6727499	21.045782	4.693398	30.655321	-1.706575	1.8291926	0.7146175	5.2899284	0.9098148	22.161112	25000	160000.0	8299.236958026886
41	0.011428571	0.017850515	0.15399359	14.985049	14.984704	-15.072247	-20.750738	1.5714095	1.5926902	21.73017	4.4058495	29.620424	1.3165601	1.9158179	0.70705	5.1537247	0.9098308	22.965714	25000	164000.0	8501.708738327026
42	0.027777778	0.016154636	0.15282567	15.070068	15.070442	-15.150914	-21.260332	1.501677	1.5165604	20.413149	5.0934186	28.558651	-1.1376508	1.9308234	0.80205834	5.5290413	0.902782	22.094444	25000	168000.0	8709.000908136368
43	0.005524862	0.014619356	0.14540176	15.188237	15.189248	-15.2646475	-21.743568	1.4378674	1.4453218	21.59409	4.1123786	28.580536	-1.022122	1.7823031	0.6952419	5.731425	0.90925777	22.23757	25000	172000.0	8917.631734132767
44	0.011299435	0.013229534	0.14150585	15.304768	15.302838	-15.372995	-22.240692	1.380905	1.380472	22.137268	4.2633243	29.923367	-1.7130433	1.9059329	0.666022	5.018244	0.9188447	22.446327	25000	176000.0	9122.435114860535
45	0.0056818184	0.011971487	0.13857779	15.4379425	15.439517	-15.500081	-22.741468	1.2922183	1.2922664	21.936363	3.8788807	29.541765	-0.25741616	1.899498	0.7331322	6.482517	0.92584676	22.77841	25000	180000.0	9328.469508647919
46	0.0056497175	0.010833098	0.13452181	15.559621	15.559653	-15.611401	-23.236605	1.254458	1.2483975	21.66838	4.179076	29.398514	-3.3084846	1.9369726	0.7037378	5.5333943	0.9224512	22.632769	25000	184000.0	9531.661152362823
47	0.022346368	0.009802798	0.1313952	15.685679	15.686269	-15.730115	-23.735247	1.1943716	1.181617	21.426142	4.559136	28.925755	0.70735097	2.015479	0.8728945	6.279395	0.66319877	22.324022	25000	188000.0	9738.345853090286
48	0.011235955	0.0088705355	0.12753356	15.78168	15.782588	-15.811156	-24.229809	1.1168616	1.1001616	21.567894	4.0276594	29.270685	0.060303792	1.9972193	0.76141196	5.3356285	0.9195614	22.522472	25000	192000.0	9944.40079331398
49	0.02793296	0.008026851	0.12540159	15.909773	15.909626	-15.930612	-24.731968	1.089096	1.0660391	21.512077	4.681836	28.79416	2.1508164	2.0376608	0.8004803	5.0436115	0.77741563	22.430168	25000	196000.0	10152.185367107391
50	0.011235955	0.0072633806	0.12097484	15.975148	15.977682	-15.988935	-25.222418	1.0507461	1.0302327	22.115496	4.127594	29.647974	-2.2050076	1.8829787	0.74186164	5.8347645	0.79653835	22.320225	25000	200000.0	10356.81351685524
51	0.022346368	0.006572706	0.11676375	16.024908	16.023985	-16.027164	-25.712978	0.9796341	0.95610267	21.426731	5.005774	29.984566	-4.420325	1.9787369	0.81352836	5.0509024	0.6677484	22.363129	25000	204000.0	10561.260903835297
52	0.016666668	0.0059476164	0.114541605	16.104519	16.103886	-16.104052	-26.212942	0.97463584	0.950733	21.507345	4.268471	29.902864	2.0187423	1.9240855	0.65783286	4.1218038	0.6649842	22.355556	25000	208000.0	10767.872530698776
53	0.011428571	0.005381875	0.11233725	16.157183	16.15685	-16.148195	-26.712643	0.9442184	0.9253799	21.833635	4.214542	30.264294	-3.3201644	1.9566324	0.77278465	6.2210007	0.9087427	22.697144	25000	212000.0	10975.951095819473
54	0.028089888	0.004869892	0.10923323	16.19952	16.20224	-16.185873	-27.207165	0.9331564	0.9124963	21.41488	5.2067947	30.99142	-6.5513783	1.9813013	0.75641125	4.868426	0.7335373	22.477528	25000	216000.0	11182.516778469086
55	0.005586592	0.0044065677	0.10794359	16.25567	16.25637	-16.231367	-27.710936	0.9378214	0.9150547	21.774153	3.9903312	30.068098	-2.6302154	1.9150038	0.6587135	4.206252	0.6677185	22.340782	25000	220000.0	11387.53417801857
56	0.011173184	0.003987338	0.105544694	16.281982	16.28039	-16.251926	-28.208332	0.91662	0.8971039	21.728285	3.9233532	29.496487	3.718535	1.8831116	0.6276064	5.053662	0.9211109	22.335196	25000	224000.0	11593.492754220963
57	0.011049724	0.0036080438	0.10155596	16.3119	16.311733	-16.27605	-28.69623	0.89721763	0.88062805	21.768148	4.038358	30.126589	5.871292	1.880291	0.66248286	4.3818026	0.9181495	22.154696	25000	228000.0	11803.021972894669
58	0.0056497175	0.0032649494	0.09649044	16.311295	16.311682	-16.273003	-29.177	0.9331736	0.9129288	21.781498	4.363531	29.300007	0.99180984	1.9439735	0.675927	4.442632	0.9090575	22.59322	25000	232000.0	12009.56162405014
59	0.016666668	0.0029543515	0.097495146	16.35073	16.35116	-16.304504	-29.692305	0.9169037	0.89832693	21.723326	4.2110972	28.887108	5.1144023	1.778165	0.65088767	4.3646073	0.9147892	22.25	25000	236000.0	12217.585873365402
60	0.0	0.0026733088	0.09313827	16.343435	16.34476	-16.290514	-30.176062	0.89119995	0.87521243	21.536436	4.010129	30.149218	9.942674	1.8151635	0.5708154	3.2683866	0.6477134	22.26111	25000	240000.0	12425.183294296265
61	0.011111111	0.0024189996	0.09222647	16.368599	16.368	-16.31046	-30.67971	0.8785793	0.8633771	21.841516	4.347312	29.72801	-3.740988	1.8856735	0.66290724	4.395828	0.9138138	22.25	25000	244000.0	12631.902371168137
62	0.016483517	0.0021887934	0.093882	16.353342	16.353413	-16.291351	-31.199146	0.8648403	0.84931165	21.519949	5.0266695	29.755568	-2.7576647	1.839779	0.61547637	4.1378446	0.90409446	21.76923	25000	248000.0	12836.856958150864
63	0.011235955	0.0019804798	0.091873385	16.354958	16.35403	-16.290312	-31.696093	0.8624872	0.85024863	21.70728	4.046827	28.954151	-0.38838166	1.9279133	0.7682255	6.4400735	0.90169376	22.617977	25000	252000.0	13050.009824037552
64	0.011173184	0.0017919539	0.0948028	16.369884	16.371517	-16.302162	-32.223934	0.8539054	0.84711486	22.09854	4.3230186	30.26902	2.783952	1.8551466	0.61503136	4.268306	0.66778845	22.351955	25000	256000.0	13263.280735254288
65	0.011049724	0.0016213784	0.097214065	16.375525	16.37806	-16.305454	-32.7493	0.8530171	0.8421754	21.66946	4.30866	29.778118	-0.8092272	1.8733166	0.666853	4.8118334	0.9086602	22.149172	25000	260000.0	13475.682961940765
66	0.0	0.001467042	0.08868238	16.372744	16.370262	-16.308325	-33.20325	0.8348733	0.82723105	21.748423	3.7663376	30.107904	11.933839	1.8139248	0.60118073	3.9985034	0.6732968	22.463276	25000	264000.0	13684.222957134247
67	0.005586592	0.0013274691	0.094688855	16.357553	16.358252	-16.284288	-33.751858	0.8353634	0.82882786	21.629261	4.22491	29.437765	-6.2772245	1.9144588	0.682961	5.598654	0.68608403	22.486034	25000	268000.0	13893.244003534317
68	0.016759777	0.0012011506	0.088096656	16.370129	16.367886	-16.29738	-34.2169	0.80750877	0.80329216	21.718851	4.3362913	30.21932	2.1227415	1.8424932	0.65513873	4.472854	0.8925446	22.0838	25000	272000.0	14105.116384744644
69	0.022099448	0.0010869019	0.0864511	16.359385	16.358906	-16.289099	-34.714226	0.80286425	0.79807055	21.214952	4.2592907	29.321321	0.8025189	1.8993787	0.7359246	4.9540153	0.9182341	22.331491	25000	276000.0	14317.15253663063
70	0.0056818184	0.000983472	0.08671101	16.340382	16.339249	-16.266802	-35.224625	0.8036111	0.7987905	22.046959	4.264916	29.250002	-0.9425105	1.7995037	0.6325686	6.1269875	0.9116751	22.477272	25000	280000.0	14528.252007007599
71	0.0	0.00088988	0.08519177	16.340652	16.339874	-16.26775	-35.722572	0.8027091	0.7989333	22.39466	3.9571798	30.619125	0.011843616	1.907551	0.65778106	4.1848717	0.9088178	22.477777	25000	284000.0	14740.533306598663
72	0.0056497175	0.0008051504	0.10714355	16.335505	16.334942	-16.276306	-36.38842	0.78949034	0.78763855	22.081467	3.9359303	29.711123	-0.35687736	1.8634516	0.6492267	5.423912	0.9292955	22.553673	25000	288000.0	14949.450206518173
73	0.011111111	0.0007282257	0.1266515	16.37068	16.371145	-16.308647	-37.041683	0.7787231	0.77599496	21.610542	3.87201	28.363394	1.1340263	1.8917338	0.7281674	6.8407965	0.71554554	22.266666	25000	292000.0	15162.58360695839
74	0.016666668	0.00065881346	0.12518592	16.366692	16.370129	-16.298975	-37.544544	0.7783373	0.7771025	21.885002	4.298109	30.760967	-0.1849539	1.8422719	0.6717158	4.276573	0.65399	22.066668	25000	296000.0	15372.567053556442
75	0.005586592	0.00059610297	0.11844068	16.35905	16.35773	-16.286814	-38.00706	0.780849	0.7768983	21.947748	3.8024325	29.028015	5.043402	1.8452336	0.6666612	4.280868	0.9088679	22.491621	25000	300000.0	15583.131353139877
76	0.005586592	0.00053940056	0.11520661	16.359354	16.360413	-16.28714	-38.494312	0.7616712	0.7570894	22.011467	3.9991295	30.70061	4.498352	1.8850019	0.62273365	4.6046524	0.9184332	22.284916	25000	304000.0	15791.18646979332
77	0.011173184	0.00048812528	0.10695026	16.34717	16.346214	-16.27259	-38.94245	0.7475744	0.7441678	22.026403	3.9221175	29.452347	0.56512886	1.8392307	0.69378865	5.5872235	0.667732	22.335196	25000	308000.0	16001.247568368912
78	0.005586592	0.00044169067	0.10234188	16.316305	16.313574	-16.244085	-39.41688	0.7629113	0.7599959	21.9887	4.0056014	30.043165	3.7657661	1.8173586	0.6421002	5.1219687	0.8942526	22.340782	25000	312000.0	16210.724502563477
79	0.016759777	0.0003997431	0.09396871	16.306974	16.305101	-16.233124	-39.860977	0.738818	0.7358667	21.927061	4.345898	29.727749	-4.4741426	1.8548032	0.63222665	5.4624233	0.90955603	22.458101	25000	316000.0	16419.195290088654
80	0.016759777	0.00036170514	0.10411845	16.299046	16.297583	-16.227705	-40.45074	0.72095627	0.71865654	21.244862	4.904743	29.056067	-9.406929	1.8990614	0.69120747	4.8583937	0.65437776	22.234636	25000	320000.0	16629.070336818695
81	0.011299435	0.00032725342	0.1017432	16.265507	16.265148	-16.192045	-40.9422	0.7391975	0.73506284	21.8897	3.9928079	29.5699	2.9910867	1.8846339	0.6461073	4.8088055	0.911554	22.62147	25000	324000.0	16839.386662244797
82	0.0	0.00029611986	0.095764756	16.27378	16.275612	-16.201391	-41.40392	0.71555024	0.712395	22.297369	3.3876076	28.750046	10.56289	1.814846	0.5896512	3.3288934	0.6665635	22.404495	25000	328000.0	17048.056953907013
83	0.0	0.0002679317	0.095702335	16.263992	16.264582	-16.190735	-41.913143	0.7280898	0.7246904	22.223234	3.4668849	29.029383	8.623604	1.8362526	0.5961167	4.258499	0.92098814	22.435755	25000	332000.0	17256.37019944191
84	0.022346368	0.00024242044	0.095231235	16.252592	16.253525	-16.178896	-42.419056	0.72356707	0.71887136	22.015059	4.244389	29.107615	3.2415733	1.8709631	0.69261605	4.9195375	0.66532165	22.463688	25000	336000.0	17465.28992843628
85	0.016949153	0.00021933924	0.09435198	16.256851	16.257166	-16.182768	-42.921425	0.74476767	0.74128747	21.874245	4.3852234	28.848005	-3.7051218	1.9451132	0.6557079	5.458625	0.89184076	22.423729	25000	340000.0	17674.290431261063
86	0.027777778	0.00019844827	0.102026	16.262447	16.263762	-16.188646	-43.496857	0.7386025	0.73654675	21.285753	4.6642203	29.049288	1.5180947	1.8502313	0.68098056	4.756116	0.9133694	22.311111	25000	344000.0	17883.5996363163
87	0.005586592	0.00017955813	0.08599111	16.252346	16.25268	-16.179678	-43.86882	0.7346377	0.7322195	22.041454	3.9373956	29.908606	6.231739	1.9532106	0.64987594	4.4513597	0.919148	22.329609	25000	348000.0	18093.099138975143
88	0.022346368	0.00016246778	0.09328035	16.253702	16.253325	-16.17898	-44.441257	0.7424546	0.73942745	21.65765	4.762118	29.967764	-0.041814256	1.9245551	0.66611046	5.12281	0.9102929	22.184357	25000	352000.0	18303.624029636383
89	0.016483517	0.00014699355	0.091957696	16.258846	16.258705	-16.185482	-44.939278	0.7159009	0.7158263	21.745268	4.1324105	30.229935	0.26940536	1.904983	0.6825897	5.7314434	0.92314166	22.153847	25000	356000.0	18511.383522748947
90	0.02247191	0.00013300097	0.08785393	16.254282	16.254885	-16.182045	-45.411835	0.726063	0.72498935	21.735268	4.627241	29.934978	-4.152573	1.8627797	0.65499234	5.1583495	0.90885705	22.337078	25000	360000.0	18717.745305776596
91	0.027777778	0.000120340366	0.09418521	16.265312	16.26609	-16.192028	-45.97801	0.7312918	0.727663	21.79383	4.9644523	29.770666	-2.5315773	1.8912085	0.7101317	6.096237	0.90877444	22.3	25000	364000.0	18928.090376138687
92	0.022222223	0.00010887559	0.09269282	16.245195	16.243782	-16.171864	-46.474552	0.73731154	0.7346014	21.764585	4.938269	29.323526	-1.8169868	1.891035	0.6583228	4.402719	0.9133261	22.194445	25000	368000.0	19135.952043294907
93	0.011111111	9.850511e-05	0.08648903	16.254494	16.253563	-16.181267	-46.926792	0.7575303	0.7585597	22.151285	4.0457797	30.377413	-2.6826184	1.7893194	0.5822903	3.9185023	0.8943942	22.222221	25000	372000.0	19345.596384763718
94	0.011299435	8.913414e-05	0.07533222	16.26038	16.261765	-16.189423	-47.33132	0.75463426	0.7534226	21.926437	4.002175	29.763319	2.311239	1.7708144	0.59345174	4.1672163	0.9087327	22.497175	25000	376000.0	19553.365787506104
95	0.016574586	8.064564e-05	0.09046603	16.259092	16.258408	-16.184673	-47.982056	0.75900596	0.7609993	21.8644	4.28065	29.183662	0.60189086	1.8025011	0.5851882	4.3046455	0.679111	22.20442	25000	380000.0	19761.572952508926
96	0.022346368	7.296119e-05	0.091241516	16.25988	16.262712	-16.188568	-48.499195	0.749646	0.74959207	21.792948	4.8993936	30.651552	-2.2546413	1.8760662	0.69160944	5.1611958	0.91138494	22.26257	25000	384000.0	19970.426423311234
97	0.016393442	6.600925e-05	0.090087935	16.237873	16.240139	-16.1673	-48.997765	0.77055335	0.7725205	21.811218	4.4101105	30.514565	-2.219189	1.8102984	0.6285596	4.5334454	0.6682261	22.01093	25000	388000.0	20179.098264217377
98	0.0	5.9721344e-05	0.083717816	16.252016	16.25074	-16.177536	-49.445377	0.7728645	0.7773938	22.018452	3.165144	29.86436	12.012036	1.8551073	0.5072602	3.2277565	0.9193236	22.544945	25000	392000.0	20385.972588777542
99	0.011173184	5.403327e-05	0.07558526	16.244673	16.241842	-16.168695	-49.874413	0.74867547	0.7517105	22.06826	3.7847648	29.362118	6.557224	1.873868	0.6562514	4.6104074	0.91080856	22.268156	25000	396000.0	20595.479031324387
100	0.027472528	4.888644e-05	0.07908361	16.240993	16.240707	-16.167557	-50.417046	0.7679074	0.7706595	21.493956	4.3335214	28.582415	-0.28092712	1.8598679	0.6546182	4.362152	0.9148249	21.84066	25000	400000.0	20806.62933063507
101	0.011049724	4.4229022e-05	0.083872974	16.246418	16.244524	-16.171404	-50.973648	0.75739753	0.7609831	22.090887	3.7672334	28.248512	6.823782	1.7689694	0.58382905	4.348654	0.9096513	22.187845	25000	404000.0	21012.22939324379
102	0.022346368	4.001581e-05	0.07610775	16.258352	16.256905	-16.18351	-51.403908	0.7649329	0.7668937	21.926353	4.7758675	29.55811	-5.7824035	1.9011048	0.7389731	4.440002	0.9119993	22.268156	25000	408000.0	21224.27453970909
103	0.0054945056	3.6204772e-05	0.0707014	16.25996	16.25933	-16.183851	-51.85681	0.7889523	0.79087615	22.256413	3.8572118	28.924297	-1.4350101	1.760449	0.5266004	3.5853004	0.9116256	22.04945	25000	412000.0	21431.426017284393
104	0.0	3.275522e-05	0.0775913	16.257544	16.257563	-16.184788	-52.435757	0.7689203	0.7693195	21.599884	3.4543858	28.915699	12.026979	1.7908033	0.5450881	3.2549899	0.8922008	22.049725	25000	416000.0	21640.488396406174
105	0.0056179776	2.9634204e-05	0.07173042	16.239876	16.239529	-16.164667	-52.88286	0.7745806	0.77634794	22.40836	3.868629	28.851091	0.016459288	1.8626083	0.6219069	4.2024484	0.85225534	22.426966	25000	420000.0	21849.396973133087
106	0.0	2.6811056e-05	0.064351	16.22365	16.224588	-16.1487	-53.313007	0.74821514	0.75052905	21.97163	3.9362628	28.457794	-0.8075032	1.8234036	0.5598765	3.7205489	0.6547799	22.322222	25000	424000.0	22056.704755544662
107	0.016393442	2.425664e-05	0.06460849	16.239206	16.239239	-16.162977	-53.822792	0.7533893	0.7544631	21.699314	4.432242	29.59092	-3.4169724	1.7579182	0.62269044	4.79226	0.66779304	21.896175	25000	428000.0	22263.396008729935
108	0.016759777	2.194538e-05	0.06390373	16.237986	16.237326	-16.161314	-54.322384	0.77704895	0.7772579	20.97836	4.5429773	28.506449	-2.0295868	1.885584	0.6210267	4.5166545	0.912178	22.424582	25000	432000.0	22471.979453086853
109	0.011173184	1.9854306e-05	0.07080319	16.222813	16.220337	-16.145027	-54.904358	0.7762117	0.77900755	21.68714	3.8795915	29.698153	0.20103347	1.9001588	0.6003374	4.0276456	0.90907484	22.223463	25000	436000.0	22680.688431978226
110	0.022222223	1.796246e-05	0.07243913	16.200861	16.200615	-16.122429	-55.42979	0.76914465	0.7711246	21.645266	4.692372	30.684813	-1.6308675	1.873643	0.5900075	4.2651176	0.92226046	22.161112	25000	440000.0	22887.178122758865
111	0.0055555557	1.6250984e-05	0.07121585	16.210405	16.209116	-16.132603	-55.924038	0.77322596	0.77669185	21.663153	3.9015653	28.094217	1.2815613	1.8531867	0.6277567	4.815914	0.9011405	22.222221	25000	444000.0	23097.228113412857
112	0.0	1.4702705e-05	0.07091034	16.190779	16.186432	-16.112017	-56.428665	0.7691613	0.7706255	22.137793	3.600893	29.405966	7.3393726	1.8627375	0.577064	4.305441	0.91611165	22.318436	25000	448000.0	23307.548638105392
113	0.010989011	1.3301759e-05	0.0803938	16.206057	16.205738	-16.130299	-57.04285	0.75844437	0.761073	21.755198	3.9370315	29.301527	-2.2951188	1.8357749	0.607967	4.290242	0.6675525	22.126373	25000	452000.0	23515.99439573288
