Epoch	Crash_ratio	Eval_Q	Target_Q	TD_error	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	TotalEnvInteracts	Time
16	0.011235955	13.894468	12.357106	1.2519329	19.673058	4.647898	29.533827	-1.5052668	1.8910104	0.6950869	5.9244947	0.9088475	22.353933	64000.0	5433.172435998917
17	0.0	13.9793415	12.440053	1.1763268	20.13567	4.5119667	29.159664	4.5863147	1.8978535	0.61903036	3.888755	0.9094599	22.198895	68000.0	5760.360657215118
18	0.0055555557	14.060204	12.512517	1.1223695	20.533571	4.6275005	28.551908	-4.1157355	1.8400416	0.6259802	4.8527646	0.90007627	22.127777	72000.0	6083.77054810524
19	0.0	14.115217	12.559425	1.0827134	19.927786	4.1304092	28.968254	8.728163	1.865571	0.6716484	4.4846783	0.8994755	22.065933	76000.0	6408.375245809555
20	0.011235955	14.164433	12.61352	1.0498857	20.057842	4.260519	28.38242	-0.039255586	1.9551873	0.67549676	4.4835124	0.9124974	22.432585	80000.0	6736.73242688179
21	0.005524862	14.207615	12.656323	1.0173393	20.70608	3.7980044	29.026314	1.0511671	1.8091788	0.5983611	3.7068849	0.9271119	22.132597	84000.0	7059.441571235657
22	0.0	14.25626	12.697968	0.9768447	20.93107	3.5135887	28.13507	10.767968	1.8035046	0.6169789	4.5692883	0.90406007	22.391062	88000.0	7385.117215633392
23	0.0	14.300059	12.739588	0.9463076	20.184511	4.051522	28.779657	6.5084815	1.8800422	0.59628314	3.5275886	0.89176613	22.099447	92000.0	7712.895241737366
24	0.0	14.33619	12.77253	0.924365	20.472256	3.8033519	29.517859	6.643108	1.8882642	0.60560685	3.6900916	0.9094068	22.432585	96000.0	8040.112167596817
25	0.0	14.380649	12.831992	0.90329295	20.276232	4.053873	28.858927	7.5333805	1.8525655	0.62704855	3.9152205	0.9007403	22.149172	100000.0	8367.79352235794
26	0.0	14.417851	12.878303	0.8758496	20.361588	3.8219192	28.444706	7.421221	1.8345008	0.61732364	4.22873	0.66775924	22.005526	104000.0	8693.532010555267
27	0.0055555557	14.437029	12.901542	0.8542549	20.69163	4.0202947	28.951345	-2.259013	1.800827	0.5312432	3.8069258	0.9275549	22.194445	108000.0	9022.919922113419
28	0.0	14.479618	12.957248	0.8264515	20.503977	3.8908095	29.095535	10.350786	1.8669626	0.5967029	4.1736407	0.915047	22.244444	112000.0	9348.90448307991
29	0.0	14.509845	12.991027	0.81545067	20.722984	3.7199404	30.169785	11.55768	1.8551522	0.59028894	4.3153152	0.67827517	21.983606	116000.0	9674.286355257034
30	0.0	14.544096	13.033117	0.7971363	20.290709	3.9363585	28.847403	-0.33052766	1.832294	0.60685986	4.0365953	0.5609021	22.088398	120000.0	10002.314774990082
31	0.0055555557	14.549802	13.039573	0.7806398	20.57957	4.345962	28.129404	-3.0104454	1.8321131	0.6047469	4.4777164	0.6662526	22.1	124000.0	10333.140442371368
32	0.0	14.574669	13.072799	0.7703567	20.149014	3.5836337	29.315557	9.212499	1.9096915	0.59049654	3.5651827	0.6784547	22.374302	128000.0	10665.046511173248
33	0.0	14.592056	13.094268	0.7499469	20.244093	3.976028	29.345089	-0.44600567	1.8644137	0.5772848	3.778778	0.91261125	22.04945	132000.0	10992.028348445892
34	0.0	14.5999155	13.11644	0.7573973	20.235006	5.1254296	29.164526	-22.906355	1.770894	0.6098744	3.6612046	0.0	29.375	136000.0	11353.80777168274
35	0.0	14.58423	13.105039	0.7535672	20.581007	5.3736825	29.480125	-25.009043	1.9379389	0.66272974	4.0259094	0.6852409	29.367647	140000.0	11723.935961484909
36	0.0	14.586014	13.128847	0.7088659	20.201736	4.2533264	28.535604	-2.6781282	1.7859651	0.53644973	4.0931826	0.90493625	21.972527	144000.0	12054.732771635056
37	0.0	14.57858	13.119037	0.7014395	20.34712	4.396905	28.367289	0.386109	1.8921419	0.6343264	4.7121797	0.6800573	21.93956	148000.0	12385.407656431198
38	0.010869565	14.5845995	13.124445	0.6870366	20.365107	4.180207	28.481878	5.371727	1.8355188	0.5856384	5.1993685	0.9044986	21.755434	152000.0	12717.347913503647
39	0.010752688	14.598875	13.141051	0.6685824	20.32166	4.022572	28.327986	2.534313	1.8426627	0.584142	4.058994	0.9074263	21.64516	156000.0	13048.648469209671
40	0.011049724	14.596092	13.136314	0.66592604	20.177074	4.0642138	29.44941	4.498366	1.8855218	0.6347309	4.082187	0.6677196	21.917128	160000.0	13378.819103717804
41	0.0	14.59718	13.136082	0.6521183	20.775648	3.6605253	28.968079	6.1731305	1.8444045	0.61825466	4.6673384	0.9290115	21.869566	164000.0	13710.188819408417
42	0.0055555557	14.61392	13.147041	0.6385702	20.831915	4.0859833	31.131805	5.29319	1.8902411	0.667413	5.8497305	0.899352	22.172222	168000.0	14040.695866823196
43	0.0	14.63339	13.16092	0.6321819	20.635988	3.824862	30.358757	6.8114824	1.8565145	0.58464885	4.0086865	0.91096973	21.93956	172000.0	14372.539767503738
44	0.0	14.652785	13.175001	0.620832	20.723223	3.453331	29.760092	9.760682	1.8550584	0.5748709	3.549544	0.91087794	22.2	176000.0	14707.556616544724
45	0.0	14.673463	13.195995	0.61468315	20.788458	3.6316562	28.133512	10.406565	1.8728958	0.6154483	3.6129944	0.89533496	22.220995	180000.0	15037.671778917313
46	0.011111111	14.685336	13.223416	0.60607165	20.447357	4.254673	28.695576	-1.7622156	1.9449948	0.65533966	5.324461	0.9034404	22.222221	184000.0	15370.765403747559
47	0.0	14.668043	13.197614	0.6021416	20.594547	3.803742	28.658764	8.428489	1.8841267	0.60701114	3.9469368	0.9264393	22.26257	188000.0	15704.991901636124
48	0.0	14.679014	13.21435	0.58878577	20.42246	4.122514	28.778137	5.667105	1.906741	0.6018414	3.814946	0.9035813	22.222221	192000.0	16040.335673809052
49	0.0055555557	14.686028	13.218511	0.58913827	20.343391	4.2459884	29.272047	3.5023632	1.8996518	0.6174454	3.8090494	0.92002046	22.183332	196000.0	16373.082741975784
50	0.0	14.689097	13.224011	0.5796112	20.301516	3.9508326	29.281807	7.987981	1.8171204	0.5843881	3.6959682	0.9147619	22.127071	200000.0	16707.560347557068
51	0.0	14.720653	13.249622	0.5503774	20.784967	3.6215196	27.218348	11.31898	1.9141268	0.6314404	5.0858755	0.9189258	22.121548	204000.0	17039.13140106201
52	0.0054347827	14.782845	13.336875	0.4945689	20.21871	4.250467	28.339212	4.014601	1.8905364	0.6183439	4.447298	0.9004895	21.86413	208000.0	17371.903573036194
53	0.0054945056	14.808853	13.372581	0.47332388	20.795376	4.100893	28.207	-5.5343738	1.8995134	0.6578025	6.0912466	0.6605988	21.928572	212000.0	17701.19870352745
54	0.0054644807	14.832791	13.3939705	0.45523256	20.924026	4.0189157	28.010544	2.5221992	1.9503378	0.6074204	4.473656	0.9315347	21.863388	216000.0	18034.250333070755
55	0.02247191	14.909531	13.473728	0.43048003	20.739676	4.52269	29.901205	-10.108878	1.9537323	0.6976443	4.583504	0.93530524	22.370787	220000.0	18377.908367156982
56	0.0	15.086655	13.643887	0.41832045	21.14004	3.254018	28.877565	9.645747	1.8094523	0.6580855	4.2903314	0.90779465	22.143646	224000.0	18720.112820148468
57	0.0054945056	15.23184	13.792479	0.41982183	20.914614	3.8703327	28.556675	3.5257063	1.9620428	0.6196215	4.730311	0.9278805	22.054945	228000.0	19064.04766201973
58	0.011111111	15.303623	13.869017	0.40702555	21.05555	3.4598358	27.239784	3.0186427	1.9611149	0.6961568	4.18746	0.9216255	22.183332	232000.0	19407.388578891754
59	0.011049724	15.319379	13.884865	0.40497515	20.617683	4.0409474	30.50877	-4.190658	1.8960149	0.692709	5.0565996	0.89498395	22.104973	236000.0	19752.735877275467
60	0.011173184	15.319629	13.891044	0.39474854	21.227972	3.3223267	26.779524	0.3472332	1.9218895	0.6123922	4.9547353	0.90777415	22.357542	240000.0	20093.091195344925
61	0.0	15.302146	13.865994	0.39365876	21.22387	3.5054715	29.531918	11.284251	1.8712996	0.6482048	4.8346786	0.91938883	22.542374	244000.0	20431.335144758224
62	0.011111111	15.286166	13.8614855	0.38191548	21.638092	3.728783	29.040577	-0.18487129	1.9246187	0.6467899	4.1050506	0.8927007	22.283333	248000.0	20769.622040748596
63	0.011111111	15.2661915	13.849569	0.3751217	21.440346	3.8064241	29.004107	-1.97656	1.8974588	0.63403314	4.066288	0.9121549	22.127777	252000.0	21111.695831298828
64	0.011235955	15.275467	13.867189	0.36960015	21.246136	3.373791	28.98095	1.7602031	1.9663192	0.62980425	4.393783	0.91785794	22.573034	256000.0	21455.285641908646
65	0.011235955	15.274752	13.870088	0.36659107	21.216158	3.7965124	29.358881	-1.2762656	1.989005	0.7454021	5.967196	0.9101089	22.376404	260000.0	21799.128393173218
66	0.016666668	15.27745	13.87347	0.36976567	21.71449	3.45086	29.052849	5.748393	1.9170023	0.690363	4.5062103	0.91888475	22.26111	264000.0	22140.151418447495
67	0.005586592	15.284616	13.8817	0.36940128	21.635973	3.1394885	30.890333	8.38715	1.9034952	0.636707	4.3427577	0.9313197	22.290503	268000.0	22478.43152999878
68	0.005586592	15.300058	13.892164	0.36482006	21.60923	3.1472144	28.235567	4.3796315	1.8817575	0.63692504	5.0107245	0.9021974	22.407822	272000.0	22816.995816469193
69	0.011299435	15.323572	13.916072	0.3653273	21.161043	4.2071157	31.170807	-1.5549874	2.0413663	0.7555133	6.1250935	0.9168825	22.632769	276000.0	23161.49040079117
70	0.027777778	15.325029	13.915698	0.36637777	21.263584	3.9290211	28.5009	2.059581	1.8990949	0.71883476	5.318443	0.9096962	22.194445	280000.0	23505.401678800583
71	0.0	15.316855	13.905766	0.36738473	21.626114	3.119131	28.839815	13.869231	1.9352036	0.6503734	3.7510502	0.919623	22.357542	284000.0	23848.583590745926
72	0.0	15.319133	13.905514	0.36261174	21.791197	3.112657	32.517147	11.766549	1.9416004	0.65186083	3.979971	0.92333204	22.559322	288000.0	24192.28497338295
73	0.016483517	15.311005	13.903239	0.3617362	20.926702	4.0541563	29.906914	-1.5976326	1.9222255	0.6859016	4.665036	0.91246474	22.0	292000.0	24540.443437337875
74	0.011235955	15.316278	13.916836	0.36109805	21.929844	3.6615534	29.290268	0.57054406	1.8813175	0.7967417	6.3166685	0.9195085	22.449438	296000.0	24884.41085934639
75	0.011235955	15.327297	13.918144	0.36753675	21.460274	4.012406	32.02081	-0.18500799	1.9694976	0.62650234	4.2669253	0.9219846	22.432585	300000.0	25228.36313009262
76	0.02247191	15.327256	13.917439	0.37480056	21.4068	4.2424536	29.16289	-5.7431946	1.9898	0.7921733	5.282508	0.91630936	22.477528	304000.0	25577.656703472137
77	0.016759777	15.328688	13.908766	0.37619317	21.447159	4.055733	29.338627	-1.3204571	1.9053149	0.71045524	5.1147037	0.90677875	22.452515	308000.0	25922.719372034073
78	0.022222223	15.31478	13.891792	0.37005335	21.032393	6.196554	28.201431	-30.933352	1.9829165	1.0522609	10.0	0.9007862	29.562963	312000.0	26301.732527256012
79	0.016666668	15.281723	13.854229	0.3780741	21.205452	3.838571	28.689848	3.510805	1.9354428	0.71887815	5.746969	0.9198239	22.161112	316000.0	26644.304754972458
80	0.016574586	15.260902	13.840008	0.37793696	21.505558	3.9953659	29.901672	0.9823171	1.9531567	0.7124753	5.261739	0.9046333	22.077349	320000.0	26986.164026498795
81	0.011049724	15.247002	13.823757	0.37041724	21.403301	3.9310741	28.53933	-3.2136607	1.879493	0.6587739	4.4454565	0.9059534	22.176796	324000.0	27327.390377044678
82	0.0054945056	15.246498	13.824934	0.3788345	21.74208	3.5173428	28.885492	0.32584846	1.8334941	0.6180377	4.352138	0.9113093	22.032967	328000.0	27669.95746946335
83	0.0056179776	15.261905	13.844572	0.36979443	21.262478	3.6446044	29.302656	1.7496985	1.9327163	0.70188963	5.3469486	0.66776127	22.370787	332000.0	28016.227150917053
84	0.0055555557	15.287282	13.860387	0.36995062	21.92229	3.4206033	29.55196	2.4551885	1.8888601	0.6376407	4.7681375	0.92755324	22.305555	336000.0	28360.175756692886
85	0.016853932	15.316074	13.87955	0.37545893	21.712608	3.630897	28.250145	3.6480806	1.8913014	0.65552837	4.6742287	0.9230755	22.483147	340000.0	28705.00042104721
86	0.005586592	15.32951	13.895143	0.3732184	22.005308	3.5916345	30.464808	-2.063175	1.8793567	0.6490842	5.7711525	0.9244434	22.29609	344000.0	29048.540597200394
87	0.016666668	15.318283	13.88293	0.36917275	20.869776	3.869862	28.5167	-1.119348	1.8583752	0.6325557	4.149987	0.9106694	22.188889	348000.0	29393.257049560547
88	0.016759777	15.31389	13.873133	0.3768739	21.471823	3.7162232	29.711016	2.6019053	1.9878172	0.76289505	6.340955	0.90664303	22.329609	352000.0	29738.120143175125
89	0.0056818184	15.320471	13.881285	0.3751784	21.899857	3.376256	29.597704	5.0300274	1.9487003	0.70108104	5.1844087	0.9235531	22.732954	356000.0	30083.316827058792
90	0.011049724	15.3272085	13.892978	0.3669253	21.613853	3.974202	30.36211	-3.1610763	1.8117964	0.6399127	5.470172	0.9113266	22.19337	360000.0	30426.261548280716
91	0.011299435	15.349848	13.91401	0.363406	21.56019	3.8276448	28.916954	-5.0456076	2.0074067	0.62610155	4.789132	0.92881656	22.497175	364000.0	30768.893577814102
92	0.011173184	15.348525	13.909964	0.3767197	21.391527	3.8084993	31.09306	3.4206693	1.8484879	0.7306326	6.5728436	0.9129871	22.446928	368000.0	31109.980162620544
93	0.0	15.325076	13.883045	0.37324262	21.7377	5.049747	28.293571	-26.945751	1.8674858	0.6295789	3.8176043	0.0	29.389706	372000.0	31489.221207141876
94	0.016666668	15.302289	13.857515	0.38068902	21.418388	4.3483114	29.421541	-4.1280723	1.9218597	0.66131693	5.2882953	0.90408194	22.205555	376000.0	31830.38272213936
95	0.0056179776	15.284178	13.838746	0.37660047	21.897512	3.465082	29.255592	2.6721098	1.844875	0.61706156	4.71399	0.92136943	22.365168	380000.0	32175.960731983185
96	0.0	15.280068	13.837257	0.37580863	21.56624	3.5808315	30.160816	11.099903	1.8079462	0.57604665	3.3857937	0.92418903	22.286764	384000.0	32554.222821474075
97	0.016853932	15.271112	13.832595	0.36481607	21.09213	5.3517494	29.50749	-25.494724	1.9480549	0.69228214	4.900843	0.0	28.005617	388000.0	32898.257222890854
98	0.011235955	15.265379	13.815122	0.38119262	21.165659	3.8412385	29.763168	-0.41929868	1.901492	0.6981164	4.7341623	0.9097554	22.494383	392000.0	33244.64269089699
99	0.011111111	15.247176	13.800552	0.37948412	21.418499	3.8525124	30.411419	0.7678624	1.9356552	0.6567875	3.922437	0.9039567	22.177778	396000.0	33589.68467307091
100	0.005586592	15.261463	13.815156	0.3849428	21.331282	3.3207908	29.088596	2.4991632	1.8941804	0.6376397	4.473853	0.90901214	22.346369	400000.0	33935.41327834129
101	0.0056179776	15.26073	13.815219	0.38049746	21.678795	3.2373195	29.577015	8.658193	1.967804	0.684713	4.0793333	0.9100811	22.438202	404000.0	34284.78391957283
102	0.027472528	15.267431	13.822728	0.37782022	21.200705	4.5391207	29.16651	-1.6542584	1.9399081	0.80295604	6.478409	0.9248308	22.043957	408000.0	34634.20574593544
103	0.032786883	15.279701	13.837963	0.37552232	21.109741	4.853158	28.572624	-2.049329	1.904013	0.69495964	4.8468175	0.6785183	21.803278	412000.0	34980.032259464264
104	0.0	15.270107	13.830009	0.3885863	21.869373	3.1573427	29.46928	5.526618	1.7928264	0.5253809	3.721088	0.92487186	22.187845	416000.0	35327.72584986687
105	0.0056179776	15.261947	13.820614	0.38717908	21.588001	3.7016258	28.40241	2.0571318	1.7645912	0.6576748	5.147744	0.92002606	22.348314	420000.0	35674.178139925
106	0.0	15.26397	13.814037	0.38323513	21.787212	3.0134466	29.454115	12.988826	1.8426387	0.6488244	5.230581	0.9106436	22.474861	424000.0	36022.60531616211
107	0.022222223	15.268232	13.821858	0.38019362	21.45703	4.210919	29.599245	1.5988096	1.8271897	0.6728049	4.9002247	0.8900446	22.172222	428000.0	36375.13625526428
108	0.011173184	15.261068	13.820437	0.39018226	21.2134	3.9929862	28.920088	-2.0636697	1.881022	0.68035376	5.3126774	0.90935653	22.329609	432000.0	36718.7329492569
109	0.0	15.262684	13.819918	0.38569188	21.749834	3.2485044	29.319952	11.56867	1.8125501	0.62645787	3.9731762	0.6755172	22.698864	436000.0	37063.84466910362
110	0.0056497175	15.263789	13.812002	0.379132	22.010677	3.487948	29.919529	4.212145	1.8949182	0.6535398	6.323736	0.9207307	22.559322	440000.0	37409.27764201164
111	0.016574586	15.267243	13.80219	0.3803004	21.554693	4.1163073	31.452702	0.7091171	1.9394484	0.6967702	5.181726	0.6755178	22.176796	444000.0	37754.002091407776
112	0.011235955	15.283361	13.821762	0.39132723	21.532354	3.868203	30.263998	1.2639906	1.8903288	0.6763602	4.7928176	0.90528625	22.494383	448000.0	38098.1374065876
113	0.005586592	15.281323	13.820314	0.38656774	21.81007	3.3665228	29.306328	-0.15579239	1.80239	0.61631566	4.9588356	0.66493917	22.329609	452000.0	38449.38240456581
114	0.0	15.280449	13.821693	0.3768391	21.885506	3.2839622	29.311632	11.921912	1.8010144	0.6576521	3.923617	0.9066574	22.44382	456000.0	38796.73193573952
115	0.0	15.284528	13.826071	0.385347	21.94721	3.0560522	29.229197	13.826143	1.8430282	0.62338024	3.8650074	0.8949186	22.10056	460000.0	39143.73640727997
116	0.014705882	15.271681	13.81514	0.36841837	21.912369	5.668598	32.684296	-26.518116	1.8014501	0.68374133	4.552479	0.0	29.654411	464000.0	39534.54444313049
117	0.011235955	15.262451	13.816399	0.380021	21.923954	3.750959	29.956564	-0.74784005	1.930468	0.6335292	4.089452	0.9087787	22.544945	468000.0	39881.673996925354
118	0.0056179776	15.256063	13.805161	0.3752262	21.293415	3.6728191	30.987335	0.39420757	1.8414471	0.5506376	4.2128477	0.67690986	22.410112	472000.0	40232.809289455414
119	0.005586592	15.252807	13.801758	0.37527904	21.415749	3.7138984	29.761217	4.3520417	1.83896	0.6398573	4.5774627	0.8963908	22.446928	476000.0	40580.58724617958
120	0.013157895	15.251681	13.807321	0.37944442	21.84224	3.9626567	28.687792	-0.42158124	1.876866	0.6507271	4.596431	0.91980857	22.868422	480000.0	40947.01442861557
121	0.01910828	15.224583	13.793524	0.37937605	21.0126	5.652187	28.825888	-27.193172	1.9857675	0.7841342	5.420941	0.91951096	28.707006	484000.0	41315.05849027634
122	0.016574586	15.209894	13.767739	0.37760168	21.4917	4.1107893	28.656847	-3.5708797	1.8638802	0.73019075	6.008393	0.9114465	22.143646	488000.0	41667.89781451225
123	0.0	15.212172	13.766722	0.38000172	22.123083	3.162783	28.83903	10.991134	1.8081713	0.6305607	3.647874	0.668549	22.59887	492000.0	42016.01027679443
124	0.022346368	15.220746	13.7810545	0.38136333	21.283062	4.158384	30.239012	1.1533256	1.9314876	0.77391833	6.195905	0.9252077	22.351955	496000.0	42362.882555007935
125	0.011235955	15.209989	13.766949	0.3808348	21.388792	4.1343436	29.326439	-1.1378007	1.8505148	0.66658634	4.937844	0.9009065	22.455055	500000.0	42715.50588154793
