Epoch	Crash_ratio	Eval_Q	Target_Q	TD_error	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	TotalEnvInteracts	Time
41	0.0	11.263625	10.325078	0.28839934	15.497123	1.7010763	17.6	9.6	0.007194245	0.08451323	1.0	0.0	22.05036	164000.0	5576.49097943306
42	0.0	11.249411	10.326521	0.2836471	15.59609	2.6163082	17.6	-13.1	0.029608939	0.13969384	1.0	0.0	27.670391	168000.0	5743.48607468605
43	0.005586592	11.253847	10.330763	0.27462396	15.736873	1.5719551	17.6	5.5	0.01396648	0.1231587	1.5	0.0	22.17877	172000.0	5919.874182939529
44	0.0	11.272533	10.3529825	0.2717387	15.890056	1.4892286	17.7	10.0	0.019337017	0.096408434	0.5	0.0	22.187845	176000.0	6104.36211514473
45	0.0	11.2889385	10.367887	0.25674817	15.850276	1.5814402	17.5	10.5	0.016574586	0.089513	0.5	0.0	22.027624	180000.0	6266.113385677338
46	0.0	11.29219	10.374884	0.25756854	15.619565	2.9672577	17.7	-14.2	0.028985508	0.13143739	1.0	0.0	29.07971	184000.0	6452.954159259796
47	0.0	11.294883	10.386135	0.25867885	15.870224	1.6206396	17.8	8.8	0.024719102	0.12700607	1.2	0.0	22.47191	188000.0	6620.3756239414215
48	0.011049724	11.302816	10.39516	0.25326252	15.7221	2.2341049	17.6	-3.3	0.029281769	0.22168124	2.7	0.0	22.066298	192000.0	6784.398494243622
49	0.0	11.3204775	10.416587	0.24922812	15.917902	1.4220878	17.6	11.5	0.027777778	0.11453072	0.5	0.0	22.049383	196000.0	6951.291040182114
50	0.0064102565	11.315901	10.421988	0.2527902	15.650641	3.3063362	17.7	-15.9	0.05448718	0.27487594	2.0	0.0	28.455128	200000.0	7146.234356164932
51	0.011111111	11.336456	10.442263	0.22789925	15.801667	2.134309	17.8	-0.8	0.064444445	0.23276651	2.0	0.0	22.183332	204000.0	7350.305269241333
52	0.005586592	11.380664	10.483159	0.20946747	15.531285	2.3528242	17.7	-0.9	0.06815642	0.30825233	2.5	0.0	22.340782	208000.0	7536.919469356537
53	0.011235955	11.403169	10.515019	0.2039584	15.337641	2.902883	17.8	-1.2	0.098314606	0.37122253	2.5	0.0	22.449438	212000.0	7718.975024223328
54	0.0	11.415719	10.522912	0.18397234	15.799999	1.94231	17.7	-2.0	0.019125683	0.15997028	2.0	0.0	21.8306	216000.0	7877.9171624183655
55	0.0055555557	11.441524	10.561743	0.17414445	15.809445	1.6532358	17.7	3.1	0.04111111	0.19686115	2.0	0.0	22.294445	220000.0	8077.677290916443
56	0.0056179776	11.452193	10.576688	0.1647718	15.918539	1.9174961	17.7	-0.4	0.036516853	0.14047751	1.0	0.0	22.460674	224000.0	8262.943161725998
57	0.0	11.471899	10.594641	0.16453305	16.064804	1.2981901	17.7	9.9	0.008379889	0.06418506	0.5	0.0	22.396648	228000.0	8429.026106119156
58	0.0	11.488128	10.623631	0.14597204	16.10337	1.1879971	17.6	11.7	0.030337078	0.12123381	0.7	0.0	22.460674	232000.0	8595.605629205704
59	0.011049724	11.551142	10.6886425	0.14069115	15.889503	2.4851048	17.6	-5.7	0.061878458	0.29793918	3.4	0.0	22.044199	236000.0	8757.321071147919
60	0.0056179776	11.666929	10.80042	0.1299313	15.947753	1.6591998	17.6	5.0	0.051685393	0.21935162	2.0	0.0	22.55618	240000.0	8928.0343542099
61	0.0056818184	11.76841	10.896736	0.12722637	15.888636	1.5573092	17.6	4.2	0.043181818	0.16739681	1.0	0.0	22.568182	244000.0	9083.05749464035
62	0.011049724	11.815806	10.947859	0.11972007	15.964642	1.8603952	17.8	4.0	0.040883977	0.25508592	2.5	0.0	22.232044	248000.0	9233.823927402496
63	0.0056497175	11.839272	10.969929	0.123381525	15.877401	2.1043532	17.9	-1.8	0.049152542	0.21022417	2.0	0.0	22.508474	252000.0	9393.513859272003
64	0.0056179776	11.842723	10.975257	0.12691213	16.091011	1.9115344	17.6	-3.6	0.03988764	0.25225717	3.1	0.0	22.466291	256000.0	9564.797669172287
65	0.0056818184	11.854947	10.986259	0.119245455	16.152273	1.6660361	17.7	3.6	0.03125	0.19006765	1.8	0.0	22.664772	260000.0	9743.88794541359
66	0.0056497175	11.864132	10.995427	0.11770897	16.232204	1.7760277	17.7	-0.7	0.024293786	0.15560229	1.5	0.0	22.666666	264000.0	9927.102303504944
67	0.0056818184	11.876545	11.008526	0.12133581	16.076138	1.6063436	17.6	3.4	0.026136363	0.12246922	1.0	0.0	22.704546	268000.0	10084.162336587906
68	0.0	11.889194	11.019715	0.11675404	16.35281	1.2158679	17.7	12.1	0.028651688	0.12370398	1.0	0.0	22.44382	272000.0	10254.166362524033
69	0.0055555557	11.898581	11.031345	0.115272954	15.97611	2.5186937	17.7	-3.2	0.055555556	0.24567868	2.0	0.0	22.305555	276000.0	10421.938123464584
70	0.0057142857	11.907773	11.048777	0.115405016	16.355999	1.5132014	17.7	3.5	0.026857141	0.14469221	1.5	0.0	22.868572	280000.0	10574.753332853317
71	0.0	11.922533	11.059943	0.11028991	16.261236	1.3783693	17.7	10.5	0.019101124	0.10639802	1.0	0.0	22.544945	284000.0	10724.822957754135
72	0.0	11.936876	11.073901	0.11179973	16.534286	0.98576814	17.7	13.1	0.008571428	0.06490181	0.5	0.0	22.731428	288000.0	10879.288254737854
73	0.0	11.944718	11.078168	0.10907623	16.410732	1.1076763	17.7	12.9	0.01638418	0.08773631	0.5	0.0	22.677965	292000.0	11026.287698745728
74	0.0	11.958802	11.099235	0.10761292	16.231817	1.3720875	17.7	9.7	0.0085227275	0.064720385	0.5	0.0	22.698864	296000.0	11194.950149059296
75	0.0056497175	11.960071	11.097075	0.102080986	16.423162	1.380156	17.7	5.1	0.020903954	0.11381061	1.0	0.0	22.666666	300000.0	11358.731225967407
76	0.0057803467	11.977271	11.116975	0.10088426	16.50347	1.3504397	17.7	4.6	0.014450867	0.099532805	1.0	0.0	22.936417	304000.0	11513.873695850372
77	0.0	12.002859	11.144293	0.09937575	16.420454	1.2456433	17.7	12.6	0.018181818	0.08796365	0.5	0.0	22.875	308000.0	11662.617008924484
78	0.011363637	12.0091095	11.142962	0.10284533	15.914773	2.5560994	17.7	-1.3	0.05284091	0.23667413	2.0	0.0	22.59659	312000.0	11814.557408332825
79	0.0057471264	12.009457	11.14742	0.10236404	16.379885	1.4012301	17.8	5.5	0.027011493	0.12371283	1.0	0.0	23.02299	316000.0	11971.407956123352
80	0.0057471264	12.011412	11.146856	0.097102694	16.302298	1.785412	17.7	-2.3	0.025287356	0.121028535	1.0	0.0	23.034483	320000.0	12120.734785318375
81	0.0	12.02565	11.159558	0.10107457	16.218645	1.3434681	17.7	11.5	0.014124294	0.08284112	0.5	0.0	22.666666	324000.0	12272.478824853897
82	0.0	12.035332	11.164797	0.099312514	16.282286	1.2188405	17.7	12.4	0.021142857	0.098901734	0.5	0.0	22.77143	328000.0	12403.553192138672
83	0.006535948	12.036364	11.175397	0.09371086	16.179739	1.8447013	17.8	-0.5	0.030718952	0.12949426	1.0	0.0	22.810457	332000.0	12538.61970090866
84	0.012738854	12.0207405	11.161541	0.09812979	15.549045	4.1177206	17.6	-13.6	0.06369427	0.28061643	2.0	0.0	28.828026	336000.0	12677.287140846252
85	0.005952381	12.01189	11.151746	0.09609091	16.216665	1.5229462	17.7	3.8	0.029166667	0.14814493	1.5	0.0	22.875	340000.0	12820.787361621857
86	0.0	11.988142	11.133642	0.10161492	16.035	2.9969964	17.6	-11.3	0.035714287	0.19496207	2.0	0.0	29.585714	344000.0	12960.01970243454
87	0.0	11.98191	11.12755	0.10214615	16.178162	2.2461169	17.7	-1.4	0.03448276	0.23820575	2.3	0.0	23.011494	348000.0	13104.949347496033
88	0.0	11.974222	11.122482	0.10160992	16.118605	1.9057751	17.6	-1.3	0.038953487	0.23905106	2.2	0.0	23.226744	352000.0	13244.806025505066
89	0.0	11.972643	11.121058	0.10474524	16.31943	1.264084	17.6	10.7	0.014857142	0.079331905	0.5	0.0	22.782858	356000.0	13382.13414645195
90	0.0057142857	11.974045	11.122939	0.10287949	16.177715	2.2222292	17.6	-1.4	0.04228571	0.21708572	2.0	0.0	22.897142	360000.0	13520.987790107727
91	0.0056179776	11.971258	11.11658	0.10315892	16.261799	1.8728399	17.7	0.1	0.030898876	0.24241361	2.8	0.0	22.477528	364000.0	13645.569063901901
92	0.007518797	11.982617	11.13118	0.10124536	15.979701	2.9465604	17.6	-11.6	0.02631579	0.1273765	1.0	0.0	30.075188	368000.0	13775.227388858795
93	0.0	11.965492	11.118561	0.101794325	16.341143	1.2260127	17.7	9.7	0.029142857	0.116161734	0.5	0.0	22.925714	372000.0	13913.60422873497
94	0.0	11.957772	11.113113	0.09988632	16.285227	1.2298411	17.6	12.8	0.014204546	0.083069265	0.5	0.0	22.710228	376000.0	14062.693700313568
95	0.0	11.96235	11.114934	0.100249216	16.15886	1.3731794	17.6	9.9	0.04	0.20424075	2.3	0.0	22.822857	380000.0	14205.03995680809
96	0.0	11.96749	11.115776	0.10415547	16.160452	1.3184975	17.8	12.0	0.0056497175	0.05284827	0.5	0.0	22.576271	384000.0	14359.950752019882
97	0.0056179776	11.969952	11.11975	0.10052289	16.09663	1.6222088	17.7	5.2	0.03764045	0.15754098	1.5	0.0	22.455055	388000.0	14500.604951381683
98	0.005586592	11.972311	11.121023	0.09839411	16.281563	1.8097024	17.7	0.1	0.008379889	0.08314456	1.0	0.0	22.519552	392000.0	14651.545575141907
99	0.0	11.975409	11.119683	0.098192334	16.066858	1.3855742	17.7	11.9	0.015428572	0.08309523	0.5	0.0	22.754286	396000.0	14771.640168190002
100	0.0	11.982728	11.129849	0.09565204	16.38146	1.2064173	17.7	11.7	0.011797752	0.074397385	0.5	0.0	22.494383	400000.0	14914.36285161972
101	0.0056497175	11.983724	11.128298	0.097164184	16.180225	1.5716069	17.6	4.8	0.014124294	0.123843566	1.5	0.0	22.644068	404000.0	15071.41541838646
102	0.0	11.981534	11.129735	0.09231285	16.453407	1.0458738	17.7	12.3	0.021022728	0.098633155	0.5	0.0	22.6875	408000.0	15241.873518943787
103	0.0056179776	11.987347	11.133982	0.09000934	16.151686	2.1640894	17.7	-2.0	0.036516853	0.20544061	2.0	0.0	22.421349	412000.0	15388.459473371506
104	0.0	11.990149	11.148833	0.09082411	16.310284	1.2361265	17.7	12.1	0.00057142857	0.0075376607	0.1	0.0	22.845715	416000.0	15543.73054099083
105	0.0056497175	11.988061	11.147865	0.0933743	16.225988	1.7680792	17.7	-0.1	0.02259887	0.11667727	1.0	0.0	22.62147	420000.0	15698.632663488388
106	0.0056818184	11.99378	11.157808	0.087814204	16.031818	1.8954518	17.7	-0.5	0.019886363	0.10767158	1.0	0.0	22.755682	424000.0	15853.860886573792
107	0.0	11.9909725	11.154401	0.093338855	16.088	1.263385	17.6	12.4	0.011999999	0.075016186	0.5	0.0	22.76	428000.0	15999.940245866776
108	0.0	11.9792795	11.1479	0.09148556	16.223864	1.2505902	17.7	12.3	0.037499998	0.13082995	0.5	0.0	22.806818	432000.0	16155.72401547432
109	0.0	11.981152	11.147295	0.092322215	16.240679	1.304982	17.7	12.1	0.02881356	0.1253932	0.9	0.0	22.661016	436000.0	16299.556625127792
110	0.011494253	11.979682	11.151682	0.08913407	15.9689665	2.3550537	17.7	-1.6	0.03218391	0.17875318	1.8	0.0	22.97701	440000.0	16437.606809854507
111	0.0	11.982653	11.154674	0.088495	16.257471	1.4391195	17.7	9.6	0.022413792	0.17158134	2.1	0.0	22.867817	444000.0	16600.233939409256
112	0.0055555557	11.987197	11.161294	0.08867257	16.261667	1.8240149	17.6	-2.2	0.022777777	0.118242	1.0	0.0	22.377777	448000.0	16753.971949338913
113	0.0	11.985172	11.156863	0.08941306	16.286364	1.1707789	17.7	11.7	0.017045455	0.090731345	0.5	0.0	22.545454	452000.0	16894.38400030136
114	0.0056497175	11.986558	11.1653805	0.08632773	16.059322	2.5963762	17.7	-4.3	0.06497175	0.28624618	2.5	0.0	22.734463	456000.0	17057.74466228485
115	0.0056818184	11.984658	11.158668	0.092831545	16.261932	1.5769197	17.6	4.4	0.017045455	0.12944075	1.5	0.0	22.732954	460000.0	17230.672872543335
116	0.0056497175	11.985687	11.157237	0.087117374	16.031073	1.6822083	17.7	4.0	0.031073445	0.1472746	1.5	0.0	22.576271	464000.0	17403.70672225952
117	0.0	11.983779	11.157165	0.085286036	16.480898	1.1586388	17.8	11.3	0.009550562	0.0659317	0.5	0.0	22.455055	468000.0	17592.474809646606
118	0.005586592	11.988542	11.159822	0.087408006	16.047485	1.8793889	17.7	-0.5	0.02290503	0.12227109	1.2	0.0	22.335196	472000.0	17761.320905208588
119	0.0056497175	11.984778	11.161399	0.08967764	15.823164	2.982676	17.7	-2.7	0.055367228	0.28061074	2.0	0.0	22.525423	476000.0	17918.944298505783
120	0.0	11.985273	11.156045	0.08916113	16.440449	1.1399506	17.7	12.4	0.0056179776	0.0527013	0.5	0.0	22.617977	480000.0	18072.262010097504
121	0.0056179776	11.982991	11.148291	0.0857758	16.235394	1.7761008	17.7	-1.5	0.02247191	0.11636132	1.0	0.0	22.455055	484000.0	18220.16538500786
122	0.0	11.979604	11.149593	0.08896582	16.233713	1.8749341	17.7	-1.1	0.038285714	0.19322062	2.1	0.0	22.754286	488000.0	18368.749209165573
123	0.0	11.978904	11.144482	0.08430435	16.45932	1.0154376	17.6	12.4	0.011299435	0.07431043	0.5	0.0	22.740112	492000.0	18495.220171689987
124	0.0	11.978812	11.14576	0.08831783	16.356817	1.1934762	17.7	11.9	0.014204546	0.083069265	0.5	0.0	22.642046	496000.0	18626.216578722
125	0.0	11.97801	11.14466	0.08819305	16.345715	1.2966644	17.7	11.8	0.012571429	0.07605798	0.5	0.0	22.874287	500000.0	18796.900101423264
