Epoch	AveragePenalty	StdPenalty	AverageCrash_counter	StdCrash_counter	Crash_ratio	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	LossVC	DeltaLossPi	DeltaLossV	DeltaLossVC	Entropy	KL	ClipFrac	StopIter	Time
10	1.5377034	0.0	49.0	0.0	0.2606383	9.914716	9.520385	27.81019	-14.342805	2.884133	1.1584463	6.259928	0.9349966	21.021276	8.3061285	3.164152	13.106141	-8.283029	44000	9.313226e-09	42.90405	0.8392851	-0.013353065	-4.561658	-0.086008415	1.0893383	0.012037841	0.10825	43.0	1700.538160085678
11	1.5839353	0.0	48.0	0.0	0.25668448	11.453289	9.97646	25.151009	-10.472439	2.8339465	1.2617134	6.6371617	0.93154997	21.06417	9.404684	2.1207585	13.696477	-2.8973417	48000	1.0244548e-08	42.73983	0.8535845	-0.014209976	-2.4987116	-0.051913798	1.0270599	0.010641833	0.10699999	79.0	1853.307222366333
12	1.6297876	0.0	56.0	0.0	0.28865978	11.858718	9.788567	26.337547	-11.899312	2.8830366	1.1486526	6.661852	0.90888125	20.350515	10.073963	2.416871	14.875934	-2.5645437	52000	3.7252903e-09	41.413383	0.8074236	-0.011129016	-2.9181633	-0.034125566	0.9517312	0.008479694	0.087	79.0	2004.1356937885284
13	1.675124	0.0	44.0	0.0	0.23404256	13.466165	9.296551	28.724848	-9.767229	2.6863463	1.1605575	6.0923157	0.93837464	21.015957	10.85687	2.418083	15.6711235	-0.004715834	56000	1.4901161e-08	37.29462	0.73417735	-0.00826804	-1.357172	-0.016511738	0.88045925	0.012299724	0.1315	16.0	2155.506367444992
14	1.7199184	0.0	44.0	0.0	0.24043716	14.021311	9.195723	28.379429	-8.165817	2.5793676	1.1138827	5.33329	0.90846545	21.612022	11.318305	2.5859048	16.593225	3.3554907	60000	-9.313226e-09	36.453537	0.6788181	-0.008315792	-1.6990762	-0.024501681	0.82761544	0.005245079	0.07	79.0	2312.3501319885254
15	1.7643267	0.0	46.0	0.0	0.24468085	13.990991	9.434421	29.200294	-5.079732	2.6324384	1.1915208	7.2338457	0.90867233	21.079786	11.182795	2.2703943	15.960789	3.7062654	64000	-7.450581e-09	37.31894	0.7312541	-0.010405589	-4.364347	-0.026287287	0.811441	0.012686808	0.085250005	24.0	2465.5300619602203
16	1.8083072	0.0	53.0	0.0	0.27319586	14.6102915	9.656312	27.981195	-5.176015	2.535417	1.1651102	5.7855153	0.67097074	20.407217	11.774565	2.906905	18.989622	2.033461	68000	-1.21071935e-08	36.49934	0.7116689	-0.011138586	-4.7305417	-0.019245058	0.7638035	0.0079501765	0.072500005	79.0	2618.9160594940186
17	1.8516251	0.0	34.0	0.0	0.18085106	16.670465	8.408307	28.263784	-4.3803344	2.2803133	1.0377014	6.0252175	0.65500695	21.138298	11.868326	3.4170182	18.411673	2.7207336	72000	1.8626451e-09	27.925642	0.5665896	-0.011057747	-4.243254	-0.03402283	0.70673835	0.007180726	0.0775	79.0	2770.1180448532104
18	1.8944436	0.0	34.0	0.0	0.1827957	17.025211	8.786213	27.80245	-3.5976772	2.3306935	0.9333102	5.3069887	0.67686063	21.188171	12.77635	3.2560358	19.290768	2.6538868	76000	-9.313226e-10	27.715008	0.42685777	-0.010241354	-3.0847502	-0.025468864	0.6668901	0.009234317	0.067	79.0	2919.4896535873413
19	1.9369153	0.0	44.0	0.0	0.22916667	16.025679	9.253487	29.353834	-7.311685	2.389283	1.0299555	5.5087214	0.9246134	20.692709	12.745082	3.272015	19.850344	2.6600878	80000	-1.8626451e-09	28.294258	0.546422	-0.004265381	-3.9881997	-0.01960937	0.6496978	0.012882911	0.13525	12.0	3065.538780927658
20	1.9792002	0.0	39.0	0.0	0.20855615	16.33522	8.9734535	28.905771	-6.393163	2.469986	1.0207072	5.4771204	0.91109663	21.171124	12.663711	3.7751167	19.793264	-1.8850334	84000	3.7252903e-09	24.659317	0.4885385	-0.009391516	-3.2727165	-0.014325626	0.6948517	0.0071044643	0.052	79.0	3212.557149887085
21	2.0213141	0.0	39.0	0.0	0.21081081	16.692396	9.3916	29.778986	-8.535975	2.450477	1.1080226	5.7897882	0.915297	21.367567	12.784562	4.026866	20.01387	-0.3466051	88000	1.1175871e-08	25.478878	0.56715274	-0.010166578	-4.128707	-0.036028042	0.6601984	0.008612976	0.06075	79.0	3362.896630048752
22	2.0632021	0.0	35.0	0.0	0.19125684	17.369247	8.746466	28.333681	-3.5800328	2.3779678	1.0649861	6.242985	0.92011154	21.590164	13.030303	4.32602	20.751629	-6.669001	92000	-7.450581e-09	23.468391	0.548639	-0.009846272	-2.5359392	-0.06083215	0.63850427	0.004205417	0.111	79.0	3511.3375997543335
23	2.1048546	0.0	45.0	0.0	0.23316061	16.754179	9.269261	29.07841	-4.89675	2.3371358	1.107348	5.628161	0.89648914	20.585493	13.0140915	4.5343175	20.181889	-0.6234266	96000	3.7252903e-09	25.796375	0.54489803	-0.0092436755	-3.3037505	-0.060745113	0.6343535	0.0049015395	0.043250002	79.0	3661.772878408432
24	2.1463761	0.0	38.0	0.0	0.2054054	16.96697	9.318986	33.932686	-10.401454	2.3845828	1.1398596	6.126212	0.6675578	21.35135	13.334178	4.176541	20.198793	-4.2983136	100000	-1.8626451e-09	22.726788	0.51828766	-0.009166138	-2.837237	-0.06004695	0.62613314	0.006813209	0.07075	79.0	3812.6480729579926
25	2.1878958	0.0	41.0	0.0	0.21693122	16.808247	9.348012	30.522633	-4.184674	2.4597135	1.134184	6.147017	0.9229403	20.94709	12.454094	5.1002703	20.733034	-3.5689247	104000	4.656613e-10	22.815197	0.4596911	-0.01055627	-4.286233	-0.07042771	0.60176647	0.0049780156	0.058750004	79.0	3960.942584991455
26	2.2292833	0.0	29.0	0.0	0.160221	17.745502	8.367924	28.667265	-4.6629696	2.3486726	1.1191522	6.135061	0.9007166	21.895027	13.143723	4.8628817	21.070059	-2.912441	108000	1.0011718e-08	23.271912	0.4535369	-0.009419572	-4.206491	-0.09654734	0.5785177	0.0051474045	0.062000003	79.0	4110.152977228165
27	2.2706208	0.0	39.0	0.0	0.20855615	17.049017	9.360202	29.165125	-4.904944	2.387601	1.1100698	5.7005963	0.9149331	21.181818	13.398574	4.186994	19.682964	-3.9618523	112000	-7.450581e-09	22.920586	0.3800226	-0.008704046	-3.550641	-0.051946044	0.55929756	0.006549394	0.06725	79.0	4259.252852678299
28	2.3121676	0.0	53.0	0.0	0.2746114	15.280997	9.629454	29.121778	-4.125309	2.5682592	1.1637731	5.936079	0.9232862	20.564766	12.932691	4.8678727	20.362429	-3.1429389	116000	-1.3038516e-08	25.320635	0.41776	-0.005553963	-4.321066	-0.050921485	0.56772155	0.012117299	0.1015	12.0	4406.752093076706
29	2.3534844	0.0	27.0	0.0	0.14917128	18.167835	8.24147	31.16588	-7.1297956	2.2476077	1.0171645	5.2705226	0.8904119	21.889503	12.798062	4.810731	20.038256	-5.2399836	120000	-7.450581e-09	21.992882	0.36073673	-0.009334158	-4.4379563	-0.06843678	0.49624306	0.003547994	0.06025	79.0	4556.311851739883
30	2.3945534	0.0	26.0	0.0	0.1420765	18.895327	8.082174	29.286013	-2.1535747	2.2066493	0.9257359	4.9435773	0.92207164	21.688524	13.483973	4.1391625	20.669249	-2.9585989	124000	-1.3969839e-09	18.412407	0.26117128	-0.009209491	-2.035546	-0.023674253	0.4940961	0.0063831815	0.059750002	79.0	4705.3937292099
31	2.4355507	0.0	29.0	0.0	0.15934066	18.03077	8.611254	28.352858	-4.5824957	2.3039038	1.0376992	5.511875	0.6677923	21.71978	14.089096	4.273563	21.370127	-3.0626748	128000	5.5879354e-09	18.388935	0.29387766	-0.008995397	-2.990034	-0.05535503	0.4716605	0.0052863183	0.051	79.0	4855.568218708038
32	2.4766166	0.0	40.0	0.0	0.21052632	17.520435	9.219892	31.954245	-4.545205	2.3889897	1.103524	5.785698	0.6668341	20.968422	13.419825	5.144477	21.058035	-7.082691	132000	1.2572855e-08	18.838383	0.28467396	-0.008431938	-2.7127159	-0.0443736	0.50961924	0.0059564086	0.05525	79.0	5005.355826854706
33	2.5179534	0.0	45.0	0.0	0.23809524	16.309664	9.469259	31.178837	-6.5221124	2.5309286	1.1789857	5.9971614	0.9128662	20.957672	13.218799	5.103458	21.013922	-4.986277	136000	-1.8626451e-09	20.28067	0.41275865	-0.010868106	-3.2844527	-0.08324577	0.49695054	0.012036726	0.074750006	72.0	5157.491273641586
34	2.5591416	0.0	29.0	0.0	0.15934066	18.315207	8.327185	29.480127	-2.611878	2.2432764	1.0745618	5.4810805	0.9092365	21.708792	13.509742	4.6692095	21.616377	-7.737411	140000	-7.450581e-09	18.539484	0.31024563	-0.0091881305	-3.8334663	-0.044489536	0.43362987	0.006517281	0.103	79.0	5310.2076716423035
35	2.600206	0.0	37.0	0.0	0.1957672	18.40553	8.767538	29.83507	-3.8728483	2.2401476	1.0399936	4.839838	0.9098123	21.005291	13.129169	5.015566	22.457863	-7.1119075	144000	-1.3038516e-08	22.686298	0.2981984	-0.0049809795	-4.755004	-0.04823708	0.44978723	0.0030435112	0.026250001	79.0	5461.840373754501
36	2.6410758	0.0	31.0	0.0	0.16847827	18.009398	8.504691	30.649456	-13.16018	2.173785	1.0827619	6.7207203	0.6673628	21.581522	14.182535	4.6569004	22.627047	-4.0995755	148000	8.381903e-09	16.087444	0.2723272	-0.011078649	-3.3219414	-0.057594817	0.39322203	0.0070984513	0.05025	79.0	5614.441025495529
37	2.6819222	0.0	26.0	0.0	0.14444445	18.894537	7.943452	33.168705	-4.5440526	2.2679498	1.0547712	6.209242	0.6673615	21.933332	13.528238	4.854544	21.56096	-7.752789	152000	2.7939677e-09	17.190893	0.31244987	-0.009049877	-3.3948383	-0.055857833	0.41166556	0.0057326322	0.0485	79.0	5765.13024687767
38	2.7226696	0.0	23.0	0.0	0.12849163	19.535727	7.9959188	30.223656	-6.8866158	2.2061925	0.96913683	5.5619006	0.9103262	22.206703	14.116752	4.3907585	21.073154	-6.0301156	156000	-4.656613e-09	18.942568	0.30239815	-0.0090708975	-2.3467658	-0.059910562	0.37844253	0.005338587	0.056	79.0	5915.177060127258
39	2.7635217	0.0	39.0	0.0	0.20855615	17.380661	9.167798	30.883974	-5.812358	2.3288412	1.1357183	6.1608686	0.66717446	21.203209	13.614706	5.0388017	21.65184	-5.3329573	160000	1.8626451e-08	16.682516	0.30749154	-0.006917279	-3.7616687	-0.076608375	0.39433393	0.0031880322	0.03825	79.0	6065.722774982452
40	2.804361	0.0	29.0	0.0	0.160221	18.815697	8.373491	31.173605	-4.7680225	2.2486587	0.9963358	7.334221	0.9095364	21.922651	13.8092575	5.09102	21.825186	-5.628202	164000	6.519258e-09	16.461288	0.32552993	-0.0072757853	-2.7680037	-0.10603734	0.35545897	0.001685137	0.04225	79.0	6215.7164306640625
41	2.8451786	0.0	44.0	0.0	0.23280424	17.75617	9.504702	29.217558	-7.885398	2.233445	1.0035236	4.7983236	0.81164014	20.761906	14.091827	4.8698335	21.52109	-6.0096097	168000	8.381903e-09	18.622799	0.2077465	-0.007679673	-4.526335	-0.050986573	0.33836722	0.012384355	0.042499997	19.0	6365.208789587021
42	2.8859003	0.0	39.0	0.0	0.20634921	18.027111	9.153409	31.05543	-4.3802137	2.1751153	1.0248016	5.8784304	0.66705614	20.915344	13.3851795	5.4493556	22.062178	-5.6416125	172000	-3.7252903e-09	19.239698	0.2654781	-0.008935635	-5.313262	-0.059531305	0.37241176	0.0023028445	0.046499997	79.0	6516.213140010834
43	2.9266393	0.0	38.0	0.0	0.20320855	17.614323	9.114638	31.39061	-3.7859595	2.2353544	1.0427405	4.883948	0.9095863	21.13369	13.504068	5.135947	22.563738	-5.9038568	176000	-1.8626451e-09	19.408798	0.24549441	-0.007913124	-3.3185382	-0.053377565	0.3348611	0.009760572	0.09325	79.0	6667.911895513535
44	2.9675038	0.0	42.0	0.0	0.22580644	17.168657	9.160314	29.383001	-3.7228358	2.2995095	1.0654316	5.5141654	0.8793356	21.215054	13.575428	4.957178	22.192053	-7.18846	180000	-3.7252903e-09	16.443058	0.22741903	-0.00817816	-3.2703774	-0.038933884	0.3416214	0.006787925	0.042000003	79.0	6820.790154457092
45	3.008429	0.0	36.0	0.0	0.19354838	17.505066	8.72617	29.207413	-3.994464	2.258694	1.0256814	5.6221323	0.91242754	21.198925	13.30428	5.0624557	21.723116	-6.7226186	184000	-9.313226e-09	19.388147	0.24096668	-0.008532893	-2.7273746	-0.040480703	0.35139683	0.0038062595	0.042999998	79.0	6975.41287446022
46	3.04937	0.0	32.0	0.0	0.17391305	18.16062	8.169552	29.121826	-1.5323051	2.2261918	0.96543914	4.851492	0.9091238	21.505434	13.42042	4.489045	23.333132	-6.2186847	188000	4.656613e-09	15.4962845	0.21406266	-0.006851955	-3.4039714	-0.045368083	0.3263254	0.001782113	0.03825	79.0	7128.576247215271
47	3.0904198	0.0	38.0	0.0	0.20652173	17.187487	9.001905	29.547255	-3.0888832	2.2801723	1.0118556	5.2170253	0.67232794	21.467392	13.403265	4.9144297	22.750067	-5.194336	192000	1.8626451e-09	18.529556	0.22233102	-0.0074836425	-3.1248558	-0.048269667	0.35299897	0.0033183761	0.046499997	79.0	7285.609600543976
48	3.1313286	0.0	27.0	0.0	0.14917128	18.466251	8.352031	30.349993	-3.5909448	2.1212516	0.9075721	4.5641994	0.89653546	21.889503	13.46993	4.520995	20.478312	-5.936736	196000	-8.381903e-09	16.851679	0.19852787	-0.0069813584	-3.405355	-0.04654379	0.32535574	0.0034331821	0.04075	79.0	7438.745135545731
49	3.1723063	0.0	30.0	0.0	0.16574585	17.7499	8.472948	29.588717	-12.202741	2.2380166	1.0693692	6.718697	0.9115732	21.839779	13.737784	4.7175164	22.193052	-4.825145	200000	-1.8626451e-09	18.283413	0.23838423	-0.008633193	-4.2971	-0.049675204	0.32291615	0.006771018	0.0475	79.0	7591.855768918991
50	3.2133381	0.0	38.0	0.0	0.2054054	17.93444	8.947971	31.357666	-2.7257257	2.2265618	1.0353596	5.8725634	0.87285167	21.32973	13.367985	4.730893	22.34361	-6.5651836	204000	-1.4901161e-08	16.735336	0.24345821	-0.0076213786	-3.7021277	-0.04326677	0.30735946	0.0061019342	0.086500004	79.0	7748.208511590958
51	3.2543864	0.0	42.0	0.0	0.22340426	16.869865	9.053175	27.685745	-2.3243785	2.2000108	0.9924721	5.2952642	0.6677571	21.047873	13.657758	5.18904	22.559717	-5.533782	208000	-1.1175871e-08	15.073005	0.21073845	-0.0073616123	-4.7265387	-0.039715588	0.33254808	0.008011345	0.04475	79.0	7903.0913417339325
52	3.295469	0.0	30.0	0.0	0.16759777	18.415684	8.540771	29.20779	-3.919679	2.2058604	1.0188823	5.113668	0.91239107	22.162012	13.133733	5.0681663	22.434912	-8.813371	212000	1.0244548e-08	16.235962	0.19922598	-0.007338335	-4.5162683	-0.04998587	0.34809345	0.0057255886	0.037	79.0	8059.962873697281
53	3.3363807	0.0	24.0	0.0	0.13483146	19.650448	7.8444767	28.574959	-2.8109605	2.0747747	0.94197536	5.193666	0.6676068	22.320225	14.294665	4.8396397	23.356014	-6.3437634	216000	5.5879354e-09	12.888004	0.19745126	-0.0065182084	-2.7436516	-0.034941383	0.3246709	0.006198073	0.045250002	79.0	8215.582658052444
54	3.37746	0.0	31.0	0.0	0.16666667	18.580887	8.755028	30.303476	-3.4108434	2.266525	0.98442584	5.227252	0.9120494	21.301075	14.020112	4.6207767	22.12001	-6.1227527	220000	-1.21071935e-08	21.16677	0.24511819	-0.008171635	-6.6248765	-0.063506275	0.35068575	0.00610604	0.0505	79.0	8368.85176897049
55	3.4186075	0.0	36.0	0.0	0.19354838	18.46794	8.844215	29.635891	-1.8661606	2.2099438	0.9738619	5.5489254	0.91151625	21.344086	14.060607	4.798724	22.999636	-7.123495	224000	-1.8626451e-09	17.865059	0.23373106	-0.008777358	-5.577529	-0.0633294	0.3260306	0.006796855	0.04325	79.0	8520.027033805847
56	3.459878	0.0	32.0	0.0	0.17297298	18.005447	8.668859	28.420687	-6.039621	2.242128	1.0042593	5.5408626	0.91049135	21.416216	13.651134	5.2836027	24.258266	-8.453077	228000	-3.7252903e-09	16.860344	0.24050464	-0.006527384	-4.2679443	-0.03921875	0.3516255	0.0026868246	0.039750002	79.0	8677.287429332733
57	3.5012228	0.0	30.0	0.0	0.16393442	18.352678	8.495465	31.679373	-4.192196	2.2144146	0.9625318	4.7719746	0.6677865	21.73224	13.468687	4.927368	23.39588	-6.344122	232000	-5.5879354e-09	15.758065	0.19431296	-0.0076050907	-4.6236544	-0.04509349	0.34302944	0.0020107308	0.044	79.0	8830.447554588318
58	3.5428152	0.0	35.0	0.0	0.19021739	17.625704	8.666381	28.875713	-2.7572541	2.3192003	0.9403991	4.824845	0.9097616	21.445652	13.607755	4.958418	23.975359	-7.6959667	236000	-7.450581e-09	14.815898	0.1851457	-0.007081254	-3.8540282	-0.042807877	0.3234343	0.0050139823	0.044749998	79.0	8982.683608055115
59	3.584309	0.0	33.0	0.0	0.17741935	18.638775	8.826193	29.377325	-3.401053	2.119721	0.97392005	4.78582	0.66658425	21.338709	13.783416	4.980343	23.549116	-7.006371	240000	-5.122274e-09	16.36323	0.16963896	-0.007105719	-4.983126	-0.036617853	0.30434486	0.00675312	0.049	79.0	9136.094101428986
60	3.6258142	0.0	26.0	0.0	0.1452514	19.073187	8.345922	33.35669	-5.9833374	2.174224	0.9910354	6.6213684	0.89660615	22.167597	13.799646	5.000694	22.508076	-6.6546226	244000	-3.7252903e-09	17.187634	0.23942071	-0.0072738947	-5.825445	-0.07009137	0.30941954	0.0066195596	0.039	79.0	9290.189722776413
61	3.6672866	0.0	30.0	0.0	0.16216215	18.53938	8.704516	30.711323	-3.17326	2.1433918	0.97673887	4.8188653	0.6675781	21.383783	14.023252	4.917203	25.081701	-6.6700015	248000	7.450581e-09	14.936312	0.21416558	-0.0036133924	-5.1368837	-0.091256715	0.2996661	0.012164343	0.09425	9.0	9443.848632335663
62	3.7090478	0.0	37.0	0.0	0.20108695	17.536816	9.013085	29.455538	-3.9748774	2.328526	1.0169455	5.605654	0.6653495	21.516304	13.66566	5.4011016	23.951744	-7.4026504	252000	-1.6763806e-08	15.232003	0.20938402	-0.007880791	-4.4783516	-0.057187393	0.30566442	0.0123044485	0.185	60.0	9598.328074455261
63	3.7509136	0.0	39.0	0.0	0.20967741	17.270514	9.384193	29.014753	-5.328402	2.231548	1.0241971	5.0384808	0.6839001	21.290323	13.314561	5.174819	24.9618	-7.283822	256000	-1.4901161e-08	18.174603	0.23729244	-0.0065035652	-6.0565405	-0.059137873	0.31193453	0.0033695637	0.09774999	79.0	9752.431904792786
64	3.7929657	0.0	32.0	0.0	0.17679559	17.710789	8.396996	29.771904	-4.1051707	2.2818198	1.0478826	5.6958084	0.66994023	21.900553	13.742582	4.8663883	24.760077	-5.3051057	260000	1.21071935e-08	14.913684	0.2391303	-0.0067938827	-4.485402	-0.063983425	0.31428316	0.0072521293	0.039499998	79.0	9909.242090463638
65	3.8349185	0.0	25.0	0.0	0.14124294	18.42407	8.135519	28.215935	-4.459695	2.1194975	0.8921642	5.269135	0.66765064	22.231638	13.532848	4.7649856	24.605213	-5.8884206	264000	6.9849193e-09	15.454325	0.16282219	-0.0065427353	-4.2601557	-0.03165442	0.3025132	0.004955201	0.029	79.0	10063.87546467781
66	3.8767645	0.0	19.0	0.0	0.10982659	19.67338	7.3043537	28.695435	-4.115299	2.1045718	0.9047098	5.9316373	0.91205734	22.924856	14.03609	4.354496	25.20729	-6.1739287	268000	-7.450581e-09	16.98922	0.17477095	-0.0077465177	-7.6956224	-0.05197671	0.2889142	0.0073835505	0.03675	79.0	10220.763377666473
67	3.9186094	0.0	28.0	0.0	0.1521739	18.055168	8.175396	28.429674	-12.426767	2.1550417	0.94491875	6.809417	0.9136977	21.51087	14.19842	4.392756	23.729605	-6.3424296	272000	-3.259629e-09	17.781841	0.1947394	-0.010524431	-7.4595394	-0.05364015	0.28450054	0.009737538	0.04375	79.0	10376.732069730759
68	3.9604182	0.0	30.0	0.0	0.16393442	18.392105	8.734961	29.121588	-6.0302043	2.1300268	1.0075898	5.759781	0.6633323	21.693989	13.668047	4.686555	24.382988	-8.063349	276000	-8.8475645e-09	16.113667	0.23154698	-0.009844716	-7.3816547	-0.09064311	0.27125332	0.009044576	0.10625	79.0	10530.418386936188
69	4.0023932	0.0	34.0	0.0	0.18681319	18.02825	8.7789955	29.723349	-6.702541	2.241074	1.0070918	5.398402	0.91516984	21.813187	13.231984	5.6036267	25.379972	-7.766194	280000	7.450581e-09	20.875534	0.282923	-0.007037619	-10.05931	-0.10878682	0.2783267	0.006116396	0.031	79.0	10684.519945144653
70	4.0446153	0.0	37.0	0.0	0.19786096	18.022238	8.766667	28.757982	-2.7196608	2.2938623	1.022697	5.235254	0.6676567	21.192513	13.939868	5.1238694	23.12878	-6.463565	284000	1.1175871e-08	13.568081	0.20220083	-0.008217362	-5.0667996	-0.049257558	0.24753708	0.00844355	0.048249997	79.0	10837.744818687439
71	4.0868564	0.0	30.0	0.0	0.16574585	18.176455	8.605943	30.440617	-4.249667	2.1723073	0.9637419	5.119314	0.66768134	21.961327	13.543084	5.3326526	23.145098	-6.152835	288000	-1.5366822e-08	16.449701	0.1985451	-0.007963553	-5.5915146	-0.06639202	0.29079556	0.006203938	0.0475	79.0	10992.735074520111
72	4.1289015	0.0	23.0	0.0	0.12921348	18.968317	8.096314	29.257095	-2.2110882	2.0458727	0.86566114	4.7624216	0.91064423	22.2809	13.91037	4.8527813	24.100683	-5.4392147	292000	0.0	12.326569	0.19391978	-0.008858015	-4.409145	-0.07721575	0.27748805	0.0060774563	0.045	79.0	11145.775419712067
73	4.1709747	0.0	35.0	0.0	0.19021739	17.867529	8.799952	30.55343	-3.2804995	2.1582465	1.0335057	5.5886602	0.6670397	21.402174	13.675539	5.1717467	23.765738	-7.574147	296000	-1.8626451e-09	13.282423	0.21220788	-0.00714039	-4.1442842	-0.05568565	0.2689286	0.0072345054	0.03525	79.0	11300.384103536606
74	4.213138	0.0	38.0	0.0	0.2010582	17.726694	8.820275	29.397509	-4.844223	2.191092	0.9069451	4.745234	0.6666982	20.957672	13.645182	5.4401736	23.474222	-7.172958	300000	5.5879354e-09	17.885109	0.24555159	-0.008282805	-6.5079923	-0.08758567	0.297705	0.0047074086	0.0365	79.0	11453.399525403976
75	4.255399	0.0	35.0	0.0	0.1891892	18.264437	9.170387	30.568169	-4.882044	2.1966994	1.0282913	5.2829103	0.66359544	21.275675	13.601947	5.020083	22.619703	-6.522273	304000	0.0	14.345877	0.19311696	-0.0072964043	-5.541486	-0.069018856	0.2694036	0.0057968274	0.039499998	79.0	11603.814329624176
76	4.297732	0.0	37.0	0.0	0.2	17.787142	9.13404	29.735216	-3.6859639	2.1837585	0.9372421	4.760602	0.6664478	21.291891	13.208797	5.985237	23.932152	-6.4495454	308000	-1.1175871e-08	14.927355	0.18769112	-0.008524973	-5.7076597	-0.059237428	0.28697398	0.004239902	0.040250003	79.0	11755.916983127594
77	4.3399863	0.0	30.0	0.0	0.16304348	18.68248	8.408296	29.091045	-2.787303	2.0993466	0.9138459	4.8362913	0.6754258	21.413044	14.311949	4.99605	24.475262	-7.0056567	312000	-5.122274e-09	13.151727	0.15774176	-0.005036408	-4.4246097	-0.04033284	0.26098263	0.0025835726	0.0235	79.0	11906.129403114319
78	4.3822017	0.0	27.0	0.0	0.14754099	18.61569	8.069454	28.412561	-3.9436216	2.1127446	0.9909583	5.637506	0.90873194	21.622952	13.99927	4.861469	23.540695	-6.457665	316000	3.7252903e-09	15.006538	0.22837381	-0.006783615	-5.6741314	-0.061864763	0.2605301	0.005365614	0.035	79.0	12059.190749645233
