Epoch	AverageCrash_counter	StdCrash_counter	Crash_ratio	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	LossCV	DeltaLossPi	DeltaLossV	DeltaLossCV	Entropy	KL	ClipFrac	StopIter	Time
10	86.0	0.0	0.39269406	5.996995	10.697707	27.13327	-12.239979	2.8262258	1.2924987	5.8682604	0.8965197	18.178082	4.911454	4.001867	10.729455	-6.3520494	44000	9.313226e-09	66.90028	1.0287725	-0.01742463	-7.521345	-0.06913474	0.93661565	0.01254335	0.1895	17.0	5110.4702343940735
11	86.0	0.0	0.39269406	7.1885524	11.365341	29.94335	-11.058685	2.8344176	1.3574858	6.3246803	0.56140804	18.19178	6.2145343	3.7173455	11.678444	-1.7811822	48000	2.2351742e-08	61.525314	0.97149956	-0.024997257	-6.133772	-0.028597921	0.83602965	0.012447175	0.124249995	14.0	5550.339798927307
12	106.0	0.0	0.46696034	6.259018	11.18283	29.402338	-12.374981	2.8556962	1.2544304	5.6467004	0.66729504	17.594713	7.2028003	3.52676	12.20976	-5.606375	52000	-1.4901161e-08	62.646416	0.96276855	-0.050994456	-3.9133701	-0.01017192	0.7021487	0.013794964	0.07975	14.0	5994.344180345535
13	87.0	0.0	0.4223301	6.519926	10.513638	29.811844	-11.871334	2.94088	1.1486466	5.7082458	0.8966441	19.281553	6.8760757	3.300548	12.430756	-5.2737784	56000	-2.2351742e-08	57.6866	0.8258996	-0.028389513	-4.6061325	-0.019110918	0.7729515	0.012353524	0.1285	7.0	6463.729557991028
14	69.0	0.0	0.36507937	6.017339	10.303802	28.952768	-11.789682	2.9480662	1.1065682	5.4134126	0.92784727	21.100529	7.459245	2.8283513	12.30221	-1.4113684	60000	5.9604645e-08	55.001785	0.7930949	-0.027318444	-5.6150265	-0.027318895	0.85961914	0.015977876	0.22	9.0	6959.58552646637
15	43.0	0.0	0.25903615	6.7456384	8.704824	25.739964	-12.132109	3.0286682	1.0204176	5.367202	1.1734718	23.873493	7.4474015	2.0189161	11.9247675	1.3907276	64000	0.0	37.582123	0.652766	-0.027773634	-3.97795	-0.02809444	0.9285712	0.014290292	0.33075	24.0	7483.193717241287
16	54.0	0.0	0.29834256	7.900291	9.862437	26.436577	-12.1866255	3.0158153	1.0869254	5.6950827	0.917745	22.066298	7.4530206	2.0939553	12.054948	1.1622329	68000	-4.4703484e-08	41.957275	0.6723907	-0.023684077	-2.2656746	-0.009142131	0.84341216	0.014658928	0.18175	7.0	7985.45681643486
17	85.0	0.0	0.42288557	6.277039	10.308123	29.30487	-11.489687	2.946839	1.134954	5.517329	0.91289574	19.865671	8.339113	2.1242206	12.914295	2.703722	72000	2.6077032e-08	46.973312	0.830429	-0.015120838	-1.2547379	-0.02170682	0.7484441	0.014539551	0.14950001	11.0	8462.154945373535
18	75.0	0.0	0.36585367	8.564468	11.0802555	32.79149	-10.68953	2.6471586	1.1925658	5.78338	0.89548546	19.390244	7.6599393	2.4930656	12.5395155	1.035307	76000	7.450581e-09	54.204975	0.9229111	-0.014153361	-4.4418907	-0.073795736	0.6321167	0.013566721	0.106	17.0	8908.305948019028
19	99.0	0.0	0.4419643	7.053988	11.708148	31.494375	-11.579211	2.8402274	1.323191	6.7678895	0.8976661	17.709822	8.754541	1.7359343	12.5519085	-0.19723171	80000	0.0	56.296326	1.0507466	-0.07409936	-5.376652	-0.071030825	0.54688185	0.017560335	0.134	13.0	9340.903423309326
20	79.0	0.0	0.37089202	8.140405	11.392463	32.14367	-11.911147	2.6800349	1.2742609	5.540983	0.5608046	18.755869	8.661342	2.7960277	13.48596	-5.448682	84000	3.4458935e-08	51.150303	0.98275137	-0.021229265	-0.5778465	-0.04256013	0.6997577	0.015227867	0.16624999	6.0	9780.101583242416
21	77.0	0.0	0.37745097	7.3261366	9.778249	27.98712	-12.904527	2.8208995	1.159778	5.5031953	0.907947	19.529411	8.952976	2.5669081	13.418607	-5.4769373	88000	-1.8626451e-08	42.823177	0.79459417	-0.03081043	-1.3124809	-0.023937196	0.82854915	0.013281247	0.1485	6.0	10243.340217351913
22	45.0	0.0	0.25139666	9.353684	9.262183	27.9114	-11.873457	2.6896884	1.1151577	5.6430035	0.9249293	22.251396	8.917479	1.9718083	12.2237015	-1.7340734	92000	-1.4901161e-08	40.240402	0.6719971	-0.045348886	-1.9684048	-0.030591905	0.9053799	0.014494797	0.14774999	14.0	10728.58573293686
23	65.0	0.0	0.32828283	9.269785	10.00333	28.809444	-10.187042	2.7354355	1.1242976	5.318683	0.6673747	20.030304	8.884916	1.6212808	11.937146	-0.03213837	96000	-7.450581e-09	41.778393	0.71155053	-0.019373987	-1.1961079	-0.006140083	0.8193446	0.013920391	0.141	8.0	11192.169237613678
24	85.0	0.0	0.4009434	7.7385855	10.95152	28.568548	-10.730277	2.7625186	1.2414355	5.6379514	0.5608229	18.754717	9.190691	1.554965	12.363696	0.04032951	100000	-2.2351742e-08	48.724293	0.8918507	-0.018177204	-2.038805	-0.03557706	0.7014804	0.012186941	0.16925	12.0	11638.550776720047
25	107.0	0.0	0.46320346	6.8048334	11.52765	29.277206	-13.040019	2.8262942	1.3328384	5.81377	0.66685236	17.264069	8.210292	2.4596534	12.520756	-6.3408656	104000	-3.7252903e-09	50.781536	0.9537702	-0.08279103	-3.6502914	-0.034174234	0.57994556	0.012530224	0.085999995	14.0	12067.678078174591
26	70.0	0.0	0.3398058	9.356122	11.055446	28.83562	-10.679554	2.701761	1.2337825	5.6779156	0.6799906	19.23301	8.720156	3.322032	13.785048	-8.047183	108000	-1.1175871e-08	48.985348	0.7808406	-0.044252105	-2.126377	-0.021326095	0.64289796	0.0153715275	0.13800001	6.0	12517.418847560883
27	65.0	0.0	0.33854166	9.082966	10.582864	27.897982	-13.29811	2.7409103	1.0837486	5.702525	0.92659676	20.8125	9.953118	2.215606	13.741287	-4.0727196	112000	-3.7252903e-09	48.539062	0.69500375	-0.036008522	-1.9411583	-0.019871444	0.73375535	0.017201541	0.183	6.0	12988.6407558918
28	49.0	0.0	0.28	9.03402	9.627486	28.237656	-10.874881	2.7429566	1.132629	5.8446307	1.1605128	22.77143	9.611293	1.8878996	12.906618	-3.727639	116000	-3.7252903e-09	42.614548	0.70813465	-0.042031985	-3.50181	-0.044582248	0.79629046	0.012215655	0.2085	16.0	13490.694911003113
29	64.0	0.0	0.34042552	9.011941	10.075485	30.016464	-11.860304	2.8445837	1.1312169	5.3310323	0.89701617	21.154255	8.735827	1.993167	11.724892	-0.6558188	120000	-2.9802322e-08	41.685093	0.66069233	-0.020320356	-0.71644783	-0.021028578	0.7016153	0.014176901	0.2225	10.0	13984.964888095856
30	68.0	0.0	0.38636363	9.16388	10.190713	28.552341	-10.227765	2.6980703	1.130849	5.259075	0.667711	19.380682	9.380601	1.9424857	14.4041	-0.43846184	124000	1.4901161e-08	69.15706	0.6746723	-0.02417662	-10.439705	-0.023634702	0.6237562	0.01385556	0.1685	14.0	14463.35149359703
31	97.0	0.0	0.43693694	7.5309114	11.577911	29.726505	-10.995725	2.7096167	1.155087	5.2464256	0.90836936	17.878378	7.928887	1.5323503	10.946383	0.7962035	128000	-1.4901161e-08	58.956696	0.8472128	-0.06756446	-2.252737	-0.031209677	0.45865184	0.013233477	0.095750004	15.0	14894.680323839188
32	63.0	0.0	0.31343284	10.697004	10.433342	28.496244	-11.288653	2.4967022	1.1218839	5.75646	0.5609424	19.78607	8.578813	1.9722165	12.397158	-2.148912	132000	1.4901161e-08	47.960613	0.7379283	-0.01789406	-3.324316	-0.04305163	0.5160295	0.013075806	0.121999994	6.0	15345.975281238556
33	66.0	0.0	0.34375	9.5001135	9.811267	27.567963	-10.505205	2.732158	1.1670142	6.28542	0.66758114	20.703125	10.179625	1.6155518	13.611718	-1.3213178	136000	8.940697e-08	41.47678	0.70909655	-0.049495295	-2.0890903	-0.03972259	0.5792529	0.015974082	0.23750001	12.0	15818.172854423523
34	54.0	0.0	0.31213874	8.738188	9.173118	27.72473	-10.285344	2.8224397	1.0007838	5.580601	0.92378604	22.982658	9.470434	1.6624013	13.09716	-0.6457378	140000	-7.4505806e-08	38.322166	0.5055966	-0.041686133	-1.793066	-0.015204996	0.6364993	0.013503684	0.17025	18.0	16334.472403287888
35	60.0	0.0	0.31914893	10.511602	10.040846	30.179636	-11.307497	2.6410968	1.0158672	5.6175222	0.92689645	21.207447	8.933426	2.1266887	12.959467	1.0579789	144000	1.21071935e-08	41.261406	0.5522052	-0.03817161	-1.8236694	-0.021886826	0.5774026	0.013199874	0.181	7.0	16807.667704343796
36	59.0	0.0	0.35329342	10.257588	10.616199	28.93622	-9.948884	2.5749695	1.0780171	5.3390646	0.90974367	19.748503	10.134583	2.1309414	14.796188	1.460485	148000	3.7252903e-09	77.13316	0.61218745	-0.045653388	-14.726892	-0.013185635	0.5511442	0.013875584	0.137	7.0	17295.236907482147
37	82.0	0.0	0.38679245	10.403307	11.252886	29.584007	-8.872355	2.5773027	1.1898749	6.245783	0.6675678	18.754717	8.482664	1.2781811	11.524743	2.0897796	152000	-7.450581e-09	57.07164	0.8391223	-0.007268019	-4.2491016	-0.039135396	0.4227615	0.012137432	0.114	8.0	17722.8273601532
38	97.0	0.0	0.41452992	7.918092	10.474415	28.759424	-10.879703	2.643006	1.3355926	5.638058	0.6677219	17.034187	9.859502	1.7927539	13.511448	-0.8330977	156000	5.5879354e-08	51.528408	1.0184777	-0.023990013	-4.4347954	-0.047852665	0.36107206	0.012922041	0.1055	13.0	18145.97441959381
39	104.0	0.0	0.44827586	7.4362426	11.882863	31.406229	-11.047057	2.7267635	1.3662658	6.113091	0.66689336	17.206896	8.444127	2.1797779	12.839577	-2.7052448	160000	0.0	57.407753	1.0459738	-0.007188529	-4.039261	-0.040323257	0.25757542	0.012869485	0.07475	34.0	18559.90657019615
40	138.0	0.0	0.54545456	5.1458426	12.101928	30.970938	-12.970216	2.8834455	1.4080384	5.989177	0.5609072	15.715415	7.6744113	3.255177	13.21416	-8.042206	164000	-5.5879354e-08	54.561394	1.0621495	-0.06626848	-8.182575	-0.05048892	0.18363377	0.01308057	0.04875	24.0	18975.0369887352
41	103.0	0.0	0.4327731	7.3725495	11.185425	31.140816	-10.889509	2.5715036	1.3679694	5.54633	0.6669518	16.693277	7.0574293	4.5475183	15.2207985	-12.0755625	168000	1.4901161e-08	49.790043	1.1297679	-0.07175455	-3.4444656	-0.07365084	0.27642703	0.015961755	0.08075	6.0	19391.651206731796
42	90.0	0.0	0.4017857	9.133977	11.35777	30.983938	-12.300186	2.611569	1.2311672	5.7365355	0.6664672	17.696428	8.7207365	3.4083316	15.167505	-10.749468	172000	7.450581e-09	51.71823	0.8591547	-0.06475221	-1.0638409	-0.0138887465	0.35130697	0.015254791	0.12125	5.0	19813.824420928955
43	64.0	0.0	0.32323232	11.899865	10.250407	30.216135	-9.956432	2.4574986	1.1305786	5.435054	0.6662422	20.010101	10.150334	2.8512554	15.688537	-6.196393	176000	-2.9802322e-08	43.839622	0.6187165	-0.067900196	-2.3793545	-0.021511793	0.41547835	0.017070012	0.1855	5.0	20253.0460896492
44	45.0	0.0	0.2542373	11.077673	9.685753	30.921665	-11.269982	2.5225616	1.0010594	5.6832156	0.92465985	22.542374	11.109373	2.2421808	15.800783	-5.73308	180000	-3.7252903e-08	47.500435	0.5862582	-0.0029810742	-5.9900494	-0.052064404	0.48424625	0.013746927	0.18325001	7.0	20727.429733514786
45	35.0	0.0	0.21084337	11.106554	8.941511	30.509415	-8.444612	2.518818	0.9500112	4.945328	1.1727424	24.012049	10.200116	1.1381954	12.980018	-0.3330855	184000	0.0	35.238018	0.436509	-0.08074581	-1.8987751	-0.0046352595	0.5483415	0.015349947	0.23449999	13.0	21223.166090726852
46	44.0	0.0	0.24858756	11.833703	9.04617	29.777544	-11.143696	2.6029577	0.9742763	5.1508684	0.6675471	22.457626	9.956383	1.3773549	12.824388	1.6592818	188000	2.9802322e-08	35.23226	0.49370533	-0.03961705	-1.792059	-0.017818004	0.45880932	0.013991691	0.18724999	6.0	21701.49650287628
47	60.0	0.0	0.30456853	11.765154	10.128498	32.88861	-9.736841	2.517863	1.1165646	6.0704207	0.90893346	20.22335	10.58599	1.3372276	13.6835165	2.60811	192000	2.9802322e-08	41.68696	0.6126592	-0.022539452	-0.3486271	-0.010270208	0.38995153	0.013816234	0.1485	9.0	22137.238721609116
48	92.0	0.0	0.40528634	9.204938	11.1983795	28.703314	-11.659205	2.5831213	1.2098712	5.631865	0.6664072	17.594713	10.526026	1.5078675	13.960168	2.1910326	196000	5.2154064e-08	56.47406	0.89047956	-0.021623157	-4.237499	-0.044187695	0.33765972	0.012877318	0.12525	17.0	22560.06867480278
49	110.0	0.0	0.46025103	7.693631	10.995325	31.250889	-10.0235815	2.605433	1.2155058	5.3908067	0.90987414	16.610878	9.359462	1.9944997	13.672269	-3.1376746	200000	-1.0430813e-07	51.193527	0.90808165	-0.10961802	-3.543604	-0.025604337	0.23655766	0.013734935	0.10175	18.0	22973.788000822067
50	79.0	0.0	0.36744186	11.154007	11.088069	30.83438	-10.563004	2.5866024	1.1848174	5.448687	0.6675706	18.534883	8.816996	2.7393377	14.196257	-5.469533	204000	7.450581e-09	52.15485	0.7981317	-0.06154488	-3.3759193	-0.009216517	0.31636265	0.01352663	0.1265	5.0	23396.280946969986
51	55.0	0.0	0.2820513	12.8543215	9.985421	31.801622	-10.543477	2.4532478	1.0564096	5.2642884	0.6665711	20.37436	10.712306	2.1758492	15.14728	-5.082678	208000	2.9802322e-08	42.560997	0.56533974	-0.06331078	-1.1059074	-0.0161542	0.37513947	0.015728975	0.1625	5.0	23837.460906267166
52	65.0	0.0	0.33854166	11.6506605	10.191973	30.011606	-8.571866	2.5814683	1.0444434	6.0437136	0.9317288	20.697916	11.332251	1.7889564	15.009489	-3.3740876	212000	5.2154064e-08	46.6252	0.5914825	-0.034868553	-2.8286743	-0.038873017	0.4377283	0.016695315	0.1715	5.0	24306.149760484695
53	40.0	0.0	0.23391813	11.170877	9.3647375	27.522284	-10.612466	2.5367005	0.98425126	5.0481186	0.9304592	23.22807	10.67215	1.7079037	14.187499	-1.6642264	216000	4.4703484e-08	38.798866	0.48436016	-0.012187734	-2.8127518	-0.010204181	0.47395074	0.012861466	0.1855	10.0	24787.29683637619
54	42.0	0.0	0.25609756	8.7959	9.34536	28.335047	-11.141865	2.6733236	0.888267	4.565819	0.9219824	24.158537	10.006702	1.4773723	13.658173	1.842389	220000	6.7055225e-08	35.868656	0.44636863	-0.067057356	-2.9397097	-0.029648423	0.51240903	0.012288662	0.19275	14.0	25304.282738685608
55	41.0	0.0	0.23837209	11.678576	9.375497	28.116713	-9.689794	2.4672248	0.9165835	4.5519814	0.9314864	23.151163	9.149428	2.2271817	13.562317	1.7287135	224000	-2.9802322e-08	37.564217	0.4474923	-0.06493169	-2.2521496	-0.017338604	0.46241555	0.01373654	0.1755	5.0	25783.503371715546
56	56.0	0.0	0.29319373	12.853881	10.24453	30.62426	-11.429902	2.4611251	1.034214	5.234432	0.6676734	20.884817	10.317972	1.8308163	14.550286	2.4448674	228000	2.0489097e-08	42.328396	0.5346323	-0.040422864	-1.9770889	-0.027841255	0.42242935	0.014625637	0.20025	8.0	26235.93656539917
57	66.0	0.0	0.32512316	12.39018	9.90222	30.690954	-8.9390955	2.4781115	1.1324322	5.3732915	0.6675556	19.581282	11.297674	1.8565723	15.12444	2.3953512	232000	1.4901161e-08	43.756172	0.71041983	-0.013274841	-1.0147209	-0.018649071	0.3494627	0.013478327	0.14275	13.0	26665.823467969894
58	65.0	0.0	0.30660376	12.153309	10.575377	34.739594	-9.412604	2.3656764	1.1546079	6.6436024	0.56089705	18.745283	11.007992	1.433599	14.449019	2.292936	236000	-2.9802322e-08	45.796814	0.705228	-0.03025058	-2.6761494	-0.013932228	0.27783588	0.014245932	0.107250005	14.0	27086.264518737793
59	103.0	0.0	0.43644068	7.854852	11.026203	32.142162	-11.366018	2.6232247	1.342012	5.855045	0.6662283	16.864407	10.736172	2.0317988	14.905553	-0.2509582	240000	7.4505806e-08	55.95096	1.0471681	-0.10113159	-9.962984	-0.08274734	0.24020976	0.01700484	0.1055	27.0	27503.38849258423
60	84.0	0.0	0.3906977	11.769563	10.88277	30.231989	-7.3678684	2.5179052	1.1849499	6.1297455	0.6673845	18.47907	8.733056	2.7267253	13.820532	-2.9541953	244000	4.749745e-08	50.591705	0.73334086	-0.1154439	-4.2260303	-0.018395275	0.28636494	0.012668109	0.13825	5.0	27930.95417189598
61	64.0	0.0	0.32160804	13.627724	9.842443	30.679815	-6.6848364	2.5117478	1.0987602	5.4944983	0.5608426	19.9799	11.027726	2.4002974	15.968536	-1.657843	248000	0.0	44.709152	0.614612	-0.07394446	-2.5232468	-0.010759711	0.34021872	0.013650998	0.1625	4.0	28362.752676725388
62	56.0	0.0	0.29787233	12.899641	9.910735	31.744978	-10.214443	2.4757638	1.0034195	4.9849	0.9126949	21.132978	11.920608	1.4764283	15.282272	1.0757436	252000	7.450581e-09	44.07824	0.551561	-0.040712334	-3.4609852	-0.015161127	0.38331977	0.015733402	0.15325001	4.0	28813.454881429672
63	51.0	0.0	0.2849162	11.347115	9.426027	30.955803	-9.34426	2.6216598	0.9445602	6.292178	0.9249602	22.251396	10.744234	1.6132758	14.48097	2.7474408	256000	-3.7252903e-08	36.686768	0.48003018	-0.01966434	-1.41259	-0.021799684	0.40957493	0.014182974	0.14925	5.0	29293.658313512802
64	51.0	0.0	0.2947977	9.810306	9.842065	27.978018	-10.873664	2.6665392	1.0441958	5.1807733	0.9088343	22.913296	10.250343	1.9392787	14.646429	0.49972266	260000	-2.9802322e-08	39.5201	0.52979374	-0.07969121	-2.2168217	-0.02221559	0.44125384	0.012976287	0.18625	15.0	29785.612241506577
65	49.0	0.0	0.273743	12.498865	9.323905	33.344738	-10.191364	2.5553257	1.0062802	6.296334	0.9129949	22.26257	9.373903	2.3583481	14.8343725	-0.031252902	264000	-8.940697e-08	38.05832	0.53454226	-0.05691454	-3.0144348	-0.0153027475	0.38963315	0.013878253	0.181	6.0	30241.16445493698
66	65.0	0.0	0.33333334	12.844962	10.111047	30.260262	-8.933176	2.477928	1.0535874	5.060558	0.56087035	20.31795	10.773548	1.7554485	15.053717	2.3140917	268000	2.2351742e-08	41.09678	0.5514021	-0.027723089	-1.2747822	-0.028360456	0.34283352	0.012841115	0.15525	9.0	30676.847321033478
67	67.0	0.0	0.32524273	12.867959	10.490916	29.907198	-9.482694	2.474768	1.0972048	5.354433	0.6675817	19.271845	11.042585	2.2621522	16.337265	-0.6566758	272000	0.0	47.0543	0.6356058	-0.0275864	-2.911234	-0.010164142	0.28746533	0.014481235	0.1275	10.0	31104.189671278
68	81.0	0.0	0.369863	12.305564	10.516083	29.00416	-8.766905	2.4966354	1.1234986	5.429484	0.6666592	18.200912	11.183699	1.8405106	15.658973	-2.6503286	276000	3.7252903e-08	46.60132	0.6962647	-0.018320262	-1.5864887	-0.015394956	0.24815327	0.013576137	0.10925	16.0	31518.728014230728
69	97.0	0.0	0.41101694	9.162953	10.402807	29.384361	-10.100888	2.4421296	1.2712613	5.694556	0.5608199	16.911016	10.813647	2.655047	16.979149	-3.4703684	280000	-4.0978193e-08	48.576427	0.9048418	-0.044620637	-5.363531	-0.03205341	0.22099763	0.014121074	0.1065	31.0	31933.84343647957
70	104.0	0.0	0.42798355	7.113084	10.641826	30.12962	-10.823729	2.5148463	1.3163764	5.7353625	0.66629076	16.366255	8.603176	3.1839385	15.112902	-2.8446782	284000	-3.9115548e-08	42.30634	0.9707713	-0.10595609	-2.8767662	-0.025235355	0.16631174	0.015546748	0.0915	26.0	32345.872062444687
71	97.0	0.0	0.4199134	9.257285	11.414689	29.5896	-9.496547	2.5798378	1.2735581	5.6562147	0.66772544	17.212122	8.452056	3.558729	15.71672	-4.181822	288000	-1.4901161e-08	46.866325	0.87118673	-0.11895625	-1.522028	-0.028229296	0.2167647	0.0126612615	0.107	5.0	32764.524891376495
72	78.0	0.0	0.3611111	12.059577	10.23424	30.087305	-9.313397	2.4703922	1.2281563	5.5930195	0.66773236	18.49074	9.739627	3.6894352	17.453623	-3.1657674	292000	2.9802322e-08	46.8883	0.79417974	-0.0992921	-3.6295033	-0.020296425	0.25589353	0.013955325	0.1275	4.0	33184.74688076973
73	65.0	0.0	0.32178217	13.892143	10.498988	33.25029	-9.935581	2.497823	1.1406382	5.5095387	0.91008896	19.628714	10.929574	2.5501242	15.97439	-1.0183805	296000	-5.9604645e-08	44.032616	0.597311	-0.12987499	-1.7417717	-0.020682871	0.29635525	0.020198286	0.176	4.0	33608.553860902786
74	57.0	0.0	0.29533678	14.029378	9.7578945	31.00945	-5.397296	2.337033	0.9851988	4.329907	0.92716444	20.647669	12.052919	2.0807214	16.912079	-1.2157915	300000	-7.4505806e-08	43.342453	0.5219958	-0.036437035	-3.0194168	-0.042615235	0.32561833	0.018687557	0.15474999	4.0	34038.22205376625
75	55.0	0.0	0.3038674	12.542647	9.926079	29.164265	-8.498605	2.607056	1.1068695	5.746121	0.9412863	21.939226	11.659846	2.1957886	16.755882	1.4006871	304000	2.9802322e-08	44.493557	0.68135154	-0.020167343	-2.3670998	-0.074825466	0.36656636	0.016435131	0.18075	8.0	34493.42133665085
76	37.0	0.0	0.22560975	10.87463	9.244504	29.342224	-7.872043	2.545536	0.916057	5.089379	0.66696703	24.158537	10.496096	2.2774386	15.544383	1.267597	308000	2.9802322e-08	35.180428	0.41529405	-0.07560851	-1.8321791	-0.014039949	0.38421804	0.013404321	0.13749999	13.0	34980.043073654175
77	45.0	0.0	0.2556818	13.075812	9.425677	30.923706	-8.801365	2.4695356	0.9988787	4.8386583	0.91135633	22.5	10.189745	2.0580842	15.331687	2.48462	312000	-7.450581e-09	37.389847	0.5092157	-0.06488775	-1.6363354	-0.029246956	0.3439759	0.014439732	0.1435	6.0	35441.0771920681
78	41.0	0.0	0.22527473	15.716963	9.454857	31.15197	-7.1271553	2.3319001	1.0430639	5.8936973	0.6669108	21.813187	11.512879	1.9932163	16.413818	2.664539	316000	-2.9802322e-08	38.188606	0.4655931	-0.057133995	-1.7129765	-0.019845143	0.3074634	0.015767083	0.1515	7.0	35879.170171260834
79	43.0	0.0	0.22994652	16.17042	9.757906	29.910856	-8.98654	2.3223176	1.0140648	5.5525136	0.6675713	21.139038	12.271781	1.997759	17.131289	2.8695285	320000	1.1175871e-08	37.038376	0.46715778	-0.019542161	-1.5014286	-0.019030422	0.26208913	0.013959093	0.11925	9.0	36310.79877614975
80	88.0	0.0	0.40552995	12.989545	9.943913	29.133316	-9.528865	2.5929916	1.1998287	6.09601	0.91014826	18.364056	13.021529	2.3431578	18.011768	0.434471	324000	-5.9604645e-08	49.509594	0.8492076	-0.029562242	-6.6649513	-0.07650861	0.23614936	0.0133874435	0.114250004	13.0	36729.90648937225
81	90.0	0.0	0.4017857	12.127601	10.278002	31.29879	-8.163572	2.507963	1.2115462	5.8054433	0.66700596	17.8125	10.874061	2.6399941	17.30497	-0.28640586	328000	-6.146729e-08	47.33725	0.803578	-0.15644494	-0.958992	-0.048791558	0.19394538	0.017602827	0.1225	25.0	37143.60941028595
82	57.0	0.0	0.28078818	15.792244	9.890175	32.695774	-9.306149	2.2658255	1.1215851	5.5694	0.66753644	19.581282	11.048248	2.186351	17.118004	-2.5204582	332000	5.9604645e-08	44.435402	0.64479434	-0.10482219	-4.004637	-0.048140258	0.23208505	0.017319294	0.14025	5.0	37558.919090509415
83	57.0	0.0	0.296875	14.845578	9.301845	30.267996	-10.066422	2.4179406	1.0728246	6.063482	0.66683155	20.729166	12.629484	2.350008	17.931765	-1.9396179	336000	0.0	35.14541	0.539755	-0.082158476	-2.2178745	-0.043229833	0.25963467	0.016447658	0.15625	5.0	37998.19911599159
