Epoch	penalty	Crash_ratio	alpha	entropy	critic1	critic2	cost	LossPi	alpha_loss	critic1_loss	critic2_loss	cost_loss	sigma	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
21	1.0301236	0.20207255	0.13874328	0.117499255	4.2902803	4.290125	0.20190014	-4.951512	-7.097322	2.2813628	2.2790067	0.017941335	2.4404042e-05	19.35811	7.928591	32.03377	0.780262	0.4818653	0.9340605	2.9	0.0	20.751295	26000	84000.0	4131.951004743576
22	1.0471267	0.13513513	0.12606655	0.1047318	4.4646764	4.464503	0.20502453	-5.0506105	-7.2128563	2.1810665	2.1797657	0.01761821	2.4648085e-05	20.702845	7.1581607	31.60554	0.8047398	0.34216216	0.81966084	3.2	0.0	21.432432	26998	88000.0	4318.893246412277
23	1.0650096	0.19371727	0.11410809	0.099500366	4.6731815	4.673829	0.20486969	-5.2475386	-7.700567	2.129981	2.131187	0.017342182	2.4894562e-05	19.052105	8.1099415	32.3978	1.1028857	0.4748691	0.9190804	2.8	0.0	20.994764	27998	92000.0	4507.8870594501495
24	1.0837109	0.17553191	0.10383063	0.08698677	4.8108897	4.810902	0.20988736	-5.255917	-7.5574923	2.0159044	2.0169494	0.017316883	2.5143516e-05	19.493044	7.3549027	29.271318	2.126839	0.43404254	0.91947645	3.4	0.0	21.287233	28998	96000.0	4694.37855052948
25	1.1035084	0.14893617	0.094208255	0.08477307	5.107857	5.1074996	0.20991798	-5.6635733	-8.410074	2.0508842	2.0531635	0.017796988	2.5394946e-05	20.443317	7.3947625	30.133104	1.0835962	0.36117023	0.8345802	2.9	0.0	21.345745	30000	100000.0	4883.078464746475
26	1.1232824	0.16402116	0.0853292	0.08237383	5.302934	5.302913	0.21142732	-5.8308635	-8.695894	2.0053375	2.008828	0.017806435	2.5648904e-05	20.126333	7.461434	30.68422	-0.3440789	0.39894176	0.892413	3.3	0.0	21.010582	30998	104000.0	5070.190786600113
27	1.1433253	0.18421052	0.077314086	0.076182425	5.478296	5.47809	0.21300726	-5.945319	-9.096704	1.9438437	1.9471565	0.01746274	2.5905381e-05	19.592848	7.7437806	30.988153	1.3678532	0.45789474	0.9373623	3.3	0.0	21.126316	31998	108000.0	5255.715801715851
28	1.16343	0.21243523	0.069983445	0.07599247	5.7404933	5.7397685	0.21319129	-6.2852254	-9.912156	1.9274021	1.928235	0.017641904	2.6164438e-05	18.689571	7.7576084	28.75464	-2.2011757	0.5181347	0.96559066	3.2	0.0	20.735752	32998	112000.0	5445.006155967712
29	1.1846731	0.25128207	0.06356141	0.06952954	5.835425	5.834651	0.21894412	-6.220953	-9.635526	1.8451272	1.846399	0.01728495	2.6426076e-05	18.211285	8.460555	30.789707	-3.0834157	0.6189744	1.0615417	3.1	0.0	20.548717	33998	116000.0	5634.550466537476
30	1.2062072	0.14361702	0.05755712	0.07135308	6.0953918	6.095465	0.21747933	-6.5423126	-10.481058	1.8669698	1.8657154	0.017446263	2.6690344e-05	20.353552	7.542475	31.261255	-2.9489083	0.4031915	0.9359774	3.4	0.0	21.367022	34998	120000.0	5821.660905599594
31	1.228774	0.16042781	0.052180726	0.06920761	6.268128	6.2673407	0.22337158	-6.6854377	-10.762399	1.86	1.8540503	0.018187815	2.6957256e-05	20.375961	7.503869	30.289833	0.8344837	0.42139038	0.91999316	3.4	0.0	21.326202	35998	124000.0	6010.318696975708
32	1.2512577	0.16129032	0.047334954	0.06540666	6.434889	6.4353924	0.22328368	-6.792925	-10.716146	1.7611738	1.7550781	0.0171702	2.722682e-05	20.134533	7.2900085	31.360199	1.6994823	0.41075268	0.9246868	3.3	0.0	21.413979	36998	128000.0	6196.22913146019
33	1.2744358	0.20942408	0.042930443	0.06849051	6.720873	6.721159	0.22342594	-7.191074	-11.940468	1.8644406	1.8528787	0.018239496	2.749909e-05	19.357235	7.9287987	30.003477	1.0475615	0.5507853	1.0378628	3.4	0.0	21.099476	37998	132000.0	6383.1200177669525
34	1.2984102	0.19148937	0.038953092	0.06251927	6.755169	6.7555146	0.2298393	-7.0595675	-11.566231	1.7570837	1.7401528	0.017907329	2.7774084e-05	19.737312	7.983221	31.183407	0.06375266	0.48085102	0.9746005	3.3	0.0	21.106382	38998	136000.0	6569.978917837143
35	1.322865	0.1576087	0.03536351	0.06191085	6.9470177	6.947285	0.23076898	-7.2693214	-11.8193865	1.7370455	1.721002	0.017975258	2.8051825e-05	20.277552	7.422331	30.248293	1.4862212	0.45652175	1.0070733	3.6	0.0	21.722826	39998	140000.0	6767.854309082031
36	1.3476069	0.19473684	0.032107573	0.060513955	7.1007314	7.1005716	0.23112726	-7.3704333	-12.155715	1.715437	1.6971452	0.017469479	2.8332337e-05	19.943077	7.773562	31.095327	1.5753858	0.5215789	1.0420161	3.5	0.0	21.094736	40998	144000.0	6962.316931009293
37	1.3722441	0.18518518	0.029095933	0.064399846	7.421291	7.4207745	0.22667782	-7.8928723	-13.233619	1.8293284	1.8099339	0.018504845	2.8615665e-05	19.840275	7.586433	30.567205	-1.6105642	0.5169312	1.0671275	3.5	0.0	21.285715	41999	148000.0	7155.2877151966095
38	1.3967671	0.12972973	0.026375476	0.059179615	7.423121	7.4239573	0.23418231	-7.6297817	-12.761391	1.6852729	1.6620867	0.017585512	2.8901819e-05	21.360992	6.7954054	30.941504	-0.32480174	0.3454054	0.877954	3.4	0.0	21.610811	42998	152000.0	7347.549965620041
39	1.4223086	0.14754099	0.023957886	0.060471937	7.65376	7.6537275	0.23221673	-7.920041	-13.198153	1.7471602	1.7250085	0.017761879	2.9190844e-05	20.815825	7.285836	30.376469	0.9655946	0.37978137	0.8902483	3.2	0.0	21.808743	43998	156000.0	7537.067601442337
40	1.4476177	0.16129032	0.021721004	0.058501426	7.7615824	7.7618465	0.23380196	-7.946806	-13.149084	1.693724	1.6741347	0.018042423	2.9482737e-05	20.498093	7.164568	30.172363	0.52630144	0.42741936	0.952332	3.4	0.0	21.32258	44998	160000.0	7728.572833299637
41	1.4736567	0.17368421	0.019721096	0.05971413	7.94212	7.94238	0.23322695	-8.153613	-13.876459	1.6738806	1.6561104	0.017757887	2.9777568e-05	20.334896	7.431086	31.302439	3.1677172	0.47473684	1.0034119	3.4	0.0	21.152632	45998	164000.0	7919.508848190308
42	1.4998055	0.1764706	0.017908348	0.059163637	8.086638	8.08696	0.23416866	-8.271592	-13.924957	1.6892654	1.6663414	0.017957287	3.0075353e-05	20.249224	7.5097866	31.073008	0.60645735	0.46417114	1.0015227	3.5	0.0	21.459892	46998	168000.0	8116.682743310928
43	1.5263507	0.093406595	0.016225865	0.061132673	8.250242	8.249974	0.23379987	-8.431969	-14.374929	1.7377434	1.7165401	0.018194562	3.0376095e-05	21.507341	6.159295	30.338213	2.1898177	0.24670331	0.72790915	3.4	0.0	22.021978	47998	172000.0	8312.020245552063
44	1.5525752	0.113513514	0.014697676	0.06144244	8.37757	8.377329	0.2318001	-8.496889	-14.605859	1.6698673	1.6492634	0.017919403	3.0679872e-05	21.24082	6.582313	31.33896	1.4426343	0.31513512	0.8368461	3.5	0.0	21.616217	48998	176000.0	8507.896584510803
45	1.5786272	0.14594595	0.013306066	0.06274413	8.716744	8.716336	0.22432522	-9.066876	-16.366602	1.905304	1.8835155	0.01906907	3.098666e-05	20.481829	7.016341	33.098595	1.8225102	0.39027026	0.90399253	3.3	0.0	21.686487	49998	180000.0	8701.195421218872
46	1.6026286	0.14673913	0.012027029	0.063048564	8.908734	8.910006	0.22076643	-9.303372	-16.635626	1.9527684	1.9321334	0.019606117	3.1296535e-05	20.65496	6.7629533	31.374458	1.9689275	0.43532607	0.9989136	3.5	0.0	21.673914	50998	184000.0	8891.744114160538
47	1.6279273	0.12087912	0.010942402	0.061680745	8.829828	8.8284645	0.22875133	-8.92609	-15.292612	1.7154789	1.6924961	0.018152364	3.1609492e-05	21.237284	6.3850484	29.601418	-0.85342455	0.3434066	0.88524866	3.5	0.0	21.807692	51998	188000.0	9080.927412033081
48	1.6531469	0.094444446	0.00993136	0.06462142	9.101098	9.10162	0.22034448	-9.33123	-16.785395	1.805194	1.7861319	0.018820835	3.192559e-05	21.990356	6.372102	31.748873	0.40008032	0.26722223	0.8012372	3.5	0.0	22.4	52998	192000.0	9266.508451223373
49	1.6778702	0.12154696	0.009000892	0.0648089	9.230547	9.230138	0.21943675	-9.413803	-16.787376	1.8489501	1.8255501	0.018777004	3.2244843e-05	21.421545	6.6736536	32.989998	0.88013124	0.3359116	0.8775801	3.3	0.0	21.944752	53998	196000.0	9457.62688779831
50	1.7036178	0.082417585	0.0081870705	0.06095958	9.313264	9.313883	0.22045241	-9.423178	-16.510622	1.838089	1.8171656	0.018553682	3.2567285e-05	21.754677	6.0778136	30.722122	2.9597347	0.21593408	0.69828594	3.3	0.0	22.153847	55000	200000.0	9653.704158306122
51	1.7282251	0.0989011	0.007414156	0.064243786	9.656135	9.656972	0.20900805	-10.027056	-18.590391	2.04295	2.0188289	0.019302199	3.289296e-05	21.189053	6.02689	31.277916	0.91186833	0.26868132	0.7976321	3.5	0.0	21.884615	55998	204000.0	9847.786877632141
52	1.7500923	0.06629834	0.0067131137	0.0631591	9.821103	9.820056	0.20417792	-10.188333	-18.340794	2.0613341	2.0373194	0.01946537	3.322189e-05	22.400633	5.636483	30.922863	2.364429	0.18508287	0.67557925	3.3	0.0	22.149172	56998	208000.0	10040.30638885498
53	1.7722124	0.06666667	0.006099034	0.06475299	9.722104	9.722846	0.21077444	-9.788365	-17.163328	1.7932655	1.772358	0.018738031	3.3554115e-05	22.089235	5.7782145	34.114468	3.8003726	0.18444444	0.6303281	3.3	0.0	22.144444	57998	212000.0	10231.109637737274
54	1.7942649	0.094444446	0.0055412673	0.06112083	9.986697	9.986623	0.20349392	-10.21402	-17.98566	1.9763474	1.9550598	0.01942847	3.388965e-05	21.635517	6.2176514	31.95283	1.8243521	0.24166666	0.7063895	3.2	0.0	22.283333	58998	216000.0	10422.214770317078
55	1.8154862	0.08743169	0.005029204	0.06312809	10.065859	10.065217	0.20122167	-10.209063	-18.331526	1.9259123	1.9016038	0.018946564	3.422855e-05	21.488176	5.929806	31.30445	2.3639035	0.25846997	0.7253579	3.3	0.0	21.8306	59998	220000.0	10611.407238006592
56	1.8349258	0.071428575	0.004550087	0.06545343	10.351575	10.352064	0.19325516	-10.667589	-19.904446	2.1457353	2.1189697	0.019563574	3.4570836e-05	21.65064	5.8084917	31.364874	1.3182454	0.21868134	0.682821	3.2	0.0	21.928572	60998	224000.0	10799.170250177383
57	1.8513715	0.10869565	0.0041135433	0.06415488	10.612597	10.613421	0.1851528	-11.082139	-20.678347	2.2113352	2.1838508	0.020344477	3.4916542e-05	20.814621	6.533631	31.327345	0.03368883	0.29021737	0.80346525	3.2	0.0	21.793478	61998	228000.0	10993.55659198761
58	1.8677568	0.06703911	0.0037339088	0.06440759	10.500099	10.500907	0.19024014	-10.675544	-19.647892	2.0114377	1.9900659	0.019557979	3.5265708e-05	21.948887	6.010881	30.022375	2.326491	0.17988828	0.6436089	3.3	0.0	22.273743	62998	232000.0	11191.049618959427
59	1.8836902	0.07103825	0.003387322	0.06629955	10.681297	10.682502	0.184863	-10.900852	-20.55974	2.0362058	2.00821	0.019330489	3.5618374e-05	21.74944	6.008323	30.992899	1.2310833	0.19945355	0.7013256	3.5	0.0	22.01093	64000	236000.0	11382.61997961998
60	1.9000525	0.04494382	0.0030848405	0.065640934	10.738361	10.737027	0.1826441	-10.891555	-20.186464	2.0071867	1.9843851	0.019238226	3.5974554e-05	22.105341	5.081484	30.094038	3.2711244	0.12808989	0.5415311	3.3	0.0	22.404495	64999	240000.0	11574.647775173187
61	1.9127685	0.07065217	0.0027905656	0.06558895	11.057985	11.055877	0.17327236	-11.443714	-21.855595	2.2344859	2.2071671	0.019586753	3.633429e-05	21.672865	6.1242113	29.999521	-2.564811	0.19836956	0.6413704	3.1	0.0	21.706522	65999	244000.0	11763.643321990967
