Epoch	AverageCrash_counter	StdCrash_counter	Crash_ratio	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
23	36.0	0.0	0.19148937	16.378567	8.890135	29.216658	-6.922453	2.389372	0.94506204	5.6724753	0.9130728	21.159575	12.188562	2.0040214	15.830774	5.170358	96000	-1.3969839e-09	35.87731	-0.007294195	-1.1489239	0.6407472	0.0020267374	0.05375	79.0	6850.667894601822
24	45.0	0.0	0.234375	15.795583	9.592202	32.22604	-6.1492805	2.3902779	1.0442017	5.156778	0.9121038	20.604166	12.938671	2.018708	16.399242	2.7048912	100000	1.4901161e-08	41.474205	-0.00685378	-1.5474987	0.64763	0.0030241786	0.049000002	79.0	7116.28827381134
25	44.0	0.0	0.2303665	15.693266	9.367116	28.887533	-6.7043586	2.4358363	1.0522898	5.895525	0.91171867	20.837696	12.417788	2.1807249	16.946676	-0.35736263	104000	-3.259629e-09	39.335693	-0.0053353044	-0.59028244	0.6338958	0.0029405775	0.0485	79.0	7383.947926282883
26	47.0	0.0	0.24102564	16.162344	9.83903	29.098671	-6.553376	2.4081414	1.0198015	5.753511	0.9044247	20.42564	12.522694	2.2486398	17.189009	-2.2810562	108000	9.313226e-10	42.707764	-0.006165007	-1.5972271	0.5985069	0.0032036789	0.0445	79.0	7656.907534837723
27	35.0	0.0	0.18716578	17.238722	8.844633	27.486746	-7.07705	2.3017104	0.91504824	5.5236297	0.9102667	21.2246	12.817066	2.1060534	17.645765	-3.3956513	112000	1.1175871e-08	31.100967	-0.006620258	-1.034483	0.5783504	0.0029156944	0.04925	79.0	7925.1268475055695
28	45.0	0.0	0.2356021	16.27968	9.670062	29.453163	-5.323657	2.42876	1.0092007	6.0016046	0.9095359	20.874346	13.003513	2.4520922	18.415009	-1.9404742	116000	-4.656613e-09	38.146328	-0.0061741304	-0.61087036	0.59680265	0.0046050055	0.04525	79.0	8189.495783090591
29	38.0	0.0	0.2	16.634468	9.275941	28.602211	-8.122199	2.2933867	0.96974945	5.4957447	0.91543806	20.915789	12.801088	2.844128	18.878078	-5.091125	120000	3.7252903e-09	35.30848	-0.005161442	-0.51994324	0.5875356	0.0024055038	0.03425	79.0	8462.75137758255
30	31.0	0.0	0.16847827	17.292934	8.62935	30.724018	-7.470732	2.2738986	0.9747829	5.9957085	0.90892	21.679348	13.061826	2.7719903	18.774817	-4.5272317	124000	7.450581e-09	29.242897	-0.005904693	-0.3226261	0.5723201	0.0029186811	0.051250003	79.0	8730.87291264534
31	30.0	0.0	0.16483517	17.711876	9.08607	29.380438	-9.131478	2.304449	0.9481537	5.349484	0.91122925	21.912088	13.293955	2.6968486	19.04366	-6.434363	128000	-7.450581e-09	33.116814	-0.006805665	-0.30996704	0.5668872	0.005257302	0.04225	79.0	9000.49598312378
32	51.0	0.0	0.26288658	15.812662	9.7562475	28.656866	-5.3895035	2.3545468	1.0199615	4.823935	0.90839607	20.525774	13.669682	2.691485	19.483545	-4.9618745	132000	0.0	39.236946	-0.0073493756	-3.129201	0.59497374	0.0026785599	0.061499998	79.0	9276.066722631454
33	37.0	0.0	0.2	16.095516	9.329243	29.17571	-5.8309565	2.4285512	1.0527449	5.8683677	0.9298246	21.394594	12.290816	3.1062174	19.379658	-9.735248	136000	5.5879354e-09	33.956223	-0.0072877994	-1.1829891	0.5721124	0.005167907	0.04	79.0	9541.333400011063
34	43.0	0.0	0.22751322	16.017221	10.175189	29.478296	-8.028844	2.3298695	1.0594748	5.167137	0.9084881	20.957672	12.88158	3.029812	19.728191	-7.0486436	140000	5.5879354e-09	39.800182	-0.006266703	-2.2386703	0.54223835	0.0038872622	0.038000003	79.0	9793.552855730057
35	26.0	0.0	0.14285715	17.961065	8.248462	27.90135	-9.004652	2.3548431	1.0677339	6.0734277	0.9221603	21.895605	12.78176	3.4012823	20.098265	-11.178517	144000	9.313226e-09	29.61198	-0.0059026144	-2.134797	0.525622	0.00646009	0.04425	79.0	10043.911401033401
36	29.0	0.0	0.15846995	18.08343	8.5951185	27.966267	-6.8178997	2.3189716	1.0820739	5.6479974	0.92219245	21.775957	13.643743	3.2394078	19.821236	-7.8600492	148000	7.450581e-09	28.435009	-0.007709367	-0.33797455	0.5257203	0.0074524162	0.04875	79.0	10304.043655395508
37	28.0	0.0	0.15384616	17.306448	8.7319565	28.901863	-8.29704	2.2657747	0.9281939	5.3568583	0.9096923	21.95055	13.47	2.9418683	19.99145	-11.541346	152000	5.5879354e-09	27.87077	-0.0064852824	-0.24909401	0.5349448	0.002847657	0.05	79.0	10587.34754228592
38	28.0	0.0	0.15384616	17.507599	8.353879	28.30218	-8.441715	2.2373946	0.9762583	5.724665	0.66770184	21.917582	13.499377	3.198734	20.143816	-10.354772	156000	0.0	30.12924	-0.0060627833	-0.54449654	0.5125768	0.002267197	0.037249997	79.0	10872.54428243637
39	34.0	0.0	0.18181819	16.954237	8.806608	28.728085	-7.7318916	2.3225424	0.95206076	4.6969957	0.92689645	21.262032	13.551417	2.8404438	19.352087	-8.170435	160000	3.7252903e-09	32.269302	-0.0056648627	-0.8394346	0.50069445	0.0045280918	0.063999996	79.0	11147.195182561874
40	30.0	0.0	0.16304348	17.81384	8.570821	28.59537	-8.041877	2.1895275	0.95516753	5.1616926	0.90974367	21.673914	13.213205	2.8967533	19.048662	-8.955415	164000	1.8626451e-09	29.054104	-0.004998792	-0.3811941	0.50177777	0.0038688052	0.061	79.0	11415.352920770645
41	27.0	0.0	0.14835165	18.012577	8.701358	30.380161	-5.3140025	2.1628864	0.9323135	5.4482346	0.8893549	21.82967	13.4734535	2.78981	19.878841	-3.8430486	168000	0.0	27.155148	-0.005775284	-0.6204138	0.49608067	0.0022131721	0.061	79.0	11687.287181854248
42	18.0	0.0	0.0989011	18.851515	7.617962	29.309696	-5.992939	2.092098	0.910875	5.8706985	0.92178845	21.835165	13.745959	3.0679352	19.860771	-9.139298	172000	-1.8626451e-09	24.319027	-0.0086006485	-1.2168856	0.48418403	0.005958988	0.09275	79.0	11955.29912018776
43	21.0	0.0	0.1160221	18.65811	7.9978433	30.241095	-8.751686	2.146228	0.90504426	5.1683784	0.8003885	22.044199	14.289917	2.9297235	19.763332	-1.2795417	176000	-1.8626451e-09	25.60411	-0.006191032	-1.1367245	0.45407742	0.0025125882	0.047	79.0	12223.819767475128
44	23.0	0.0	0.12432432	18.244291	8.336863	28.557316	-6.8818507	2.1287284	0.94324756	4.5827127	0.914256	21.551352	13.997553	2.8747299	19.580332	-5.8023577	180000	3.7252903e-09	28.525558	-0.0065629818	-1.0752602	0.44909382	0.0053362604	0.053	79.0	12490.751960515976
45	32.0	0.0	0.171123	17.865253	9.115893	28.960752	-7.608635	2.159336	0.9425902	5.788129	0.6677897	21.352942	13.744617	2.9848936	19.22015	-3.6147828	184000	3.7252903e-09	31.57513	-0.008374648	-1.4446936	0.4450633	0.0061361133	0.08625001	79.0	12759.385537147522
46	24.0	0.0	0.12903225	18.430376	8.5416765	28.933603	-6.750104	2.1018574	0.91684514	5.120247	0.6338927	21.408602	13.442705	3.1577458	20.572403	0.7533243	188000	1.1175871e-08	27.281693	-0.0061525274	-1.0140047	0.40972567	0.004125786	0.0455	79.0	13023.640162467957
47	32.0	0.0	0.171123	17.578974	9.077694	28.073252	-7.642697	2.183594	1.0349919	5.5467687	0.90843135	21.28877	14.12714	3.1887243	20.273245	-12.133165	192000	3.7252903e-09	30.113335	-0.005280599	-1.235465	0.4136421	0.004890779	0.064500004	79.0	13291.154622793198
48	23.0	0.0	0.12637363	18.81657	7.886544	28.6294	-5.419757	2.1954584	0.91305333	4.883254	0.6662422	21.873627	13.339372	3.191474	20.128168	-13.42894	196000	-1.8626451e-09	25.077389	-0.005034009	-1.557167	0.41972986	0.0011008371	0.05375	79.0	13557.713859081268
49	35.0	0.0	0.18716578	17.347195	9.308104	29.16062	-8.645524	2.3124769	1.0115533	5.1611314	0.9296203	21.28877	13.861583	3.0774977	20.132967	-6.725946	200000	-1.4901161e-08	33.818718	-0.0064037424	-1.5605488	0.4473751	0.004493805	0.047	79.0	13824.623532533646
50	34.0	0.0	0.18181819	17.918861	9.235856	30.08853	-8.430901	2.2211075	0.9735712	4.9849854	0.91437334	21.379679	13.627248	3.3591614	20.457834	-13.684752	204000	3.7252903e-09	28.769424	-0.006171304	-0.97657394	0.42742887	0.0028687667	0.0345	79.0	14088.458278179169
51	30.0	0.0	0.16042781	18.392294	8.9706335	28.2631	-5.0262003	2.1345415	0.96433115	4.81366	0.92040944	21.33155	13.815657	3.7418897	20.835037	-2.7743306	208000	-5.5879354e-09	29.654247	-0.0063683745	-0.800787	0.41883424	0.0032044523	0.03125	79.0	14351.346170902252
52	26.0	0.0	0.14130434	17.826862	8.956274	31.345407	-7.2999954	2.1356046	0.9642518	5.4009056	0.90970653	21.559782	13.851785	3.5338888	20.623707	-8.560755	212000	0.0	26.347383	-0.0050962195	-1.4839468	0.41470012	0.002674875	0.037249997	79.0	14610.429595470428
53	18.0	0.0	0.101123594	19.173025	7.859333	29.087482	-7.4556165	2.0786636	0.9064242	5.6472077	0.9309707	22.2191	13.574444	3.4438229	20.507824	-6.060635	216000	-6.9849193e-09	22.502428	-0.008059151	-1.5203114	0.4115991	0.0051582977	0.072500005	79.0	14874.975415945053
54	26.0	0.0	0.1420765	18.441994	8.443805	29.174107	-5.341812	2.154816	0.99071825	5.2866483	0.9226554	21.693989	14.306682	3.6055262	21.29841	-11.669205	220000	1.1175871e-08	27.033985	-0.006515327	-0.8054104	0.4085253	0.0034110332	0.03125	79.0	15126.948364973068
55	25.0	0.0	0.13440861	18.593275	8.445822	28.807161	-8.020763	2.1169095	0.8666518	4.6823235	0.91438854	21.473118	13.557943	3.6484096	20.64564	-4.880305	224000	7.450581e-09	23.143314	-0.0051739663	-0.7932081	0.38850754	0.002787197	0.06225	79.0	15385.430376529694
56	24.0	0.0	0.13114753	18.575428	8.477072	29.317215	-6.4209967	2.091788	0.9130705	5.792774	0.9225225	21.704918	14.16049	3.6514878	20.824343	-0.85377103	228000	-5.5879354e-09	24.385025	-0.006787123	-0.40432835	0.37899172	0.0026391153	0.064	79.0	15649.160832166672
57	18.0	0.0	0.1	19.380486	7.4141855	30.76617	-7.089925	2.112963	0.9436302	5.4354625	0.9244515	22.122223	14.150575	3.3470368	20.604103	-5.2711883	232000	4.773028e-09	22.83683	-0.0063060736	-0.6012602	0.37391835	0.005665836	0.0425	79.0	15915.21890282631
58	23.0	0.0	0.12707183	19.0072	8.428448	28.641808	-7.3152733	2.1461725	0.9152601	4.925784	0.9246403	21.895027	14.087125	3.3211591	20.517235	-3.65977	236000	3.7252903e-09	23.378078	-0.0060744416	-1.7976198	0.37124804	0.0051650545	0.082	79.0	16181.317071199417
59	27.0	0.0	0.14516129	18.529194	8.937007	30.078966	-8.427992	2.0475032	0.9352004	4.9433846	0.6727467	21.376345	14.814552	3.6461103	21.407602	-8.818554	240000	-7.450581e-09	24.978113	-0.0071920343	-2.145402	0.3248727	0.012191651	0.033749998	41.0	16439.859477996826
60	24.0	0.0	0.13259669	18.734161	8.457169	29.362478	-7.348124	2.1697001	0.95087016	5.4556265	0.9193769	21.961327	13.739661	3.8724809	20.726753	-8.340348	244000	6.7520887e-09	23.409483	-0.0059794784	-1.6780958	0.350641	0.0034162258	0.024	79.0	16699.95776104927
61	17.0	0.0	0.09497207	19.87079	7.250605	30.839664	-5.3114204	2.0160143	0.87581414	5.414942	0.91571563	22.301676	14.446468	3.662703	20.584835	-8.459884	248000	9.313226e-09	17.451668	-0.005816402	-0.6243987	0.33647555	0.002793762	0.07125	79.0	16963.707920074463
62	27.0	0.0	0.14673913	18.530767	9.223805	30.140223	-7.3363495	2.147676	0.94478405	4.8824534	0.6565517	21.63587	14.2569475	3.787332	20.523148	-5.176406	252000	3.7252903e-09	25.168581	-0.0066548605	-1.5479183	0.33019727	0.0023714716	0.034	79.0	17232.16763830185
63	23.0	0.0	0.12707183	18.342468	8.666313	28.126722	-11.752829	2.148558	0.92513853	5.1000037	0.92937887	22.01105	13.967889	3.8593097	20.76908	-7.8568354	256000	0.0	22.007431	-0.0066039115	-0.8701515	0.3426791	0.0027229835	0.0325	79.0	17497.19651222229
64	21.0	0.0	0.114754096	18.594627	8.2023535	31.468794	-4.3467264	2.130738	0.91656035	4.5781636	0.91840464	21.770493	13.906127	3.7216713	20.778471	-8.467315	260000	1.46683306e-08	20.054499	-0.006724842	-0.6396742	0.32598925	0.004840959	0.03725	79.0	17762.925159692764
65	23.0	0.0	0.12568305	18.589123	8.805273	29.073097	-8.100243	2.1141598	0.84445673	4.780374	0.9257547	21.710382	14.040023	3.8968642	21.2137	-7.203126	264000	0.0	20.816961	-0.0077286325	-0.83989143	0.3105244	0.005062151	0.0445	79.0	18044.717856407166
66	21.0	0.0	0.11413044	18.603718	8.51619	29.790653	-8.230008	2.1089725	0.86882293	4.75436	0.9265004	21.64674	14.4896965	4.0935183	21.603868	-1.6299299	268000	3.7252903e-09	18.846584	-0.004738515	-2.059599	0.3140123	0.0036674906	0.0475	79.0	18300.81870818138
67	16.0	0.0	0.09039548	19.215714	7.8915806	29.036089	-8.513931	2.1752348	0.89011514	5.5722585	0.91923404	22.350283	14.130893	4.180827	21.539728	-7.5442276	272000	-7.2759576e-10	18.98656	-0.0069306493	-1.9214058	0.30897447	0.005653445	0.0445	79.0	18558.403970718384
68	21.0	0.0	0.1160221	18.885988	8.608972	29.630257	-9.702156	2.217412	0.8916499	4.4830446	0.5608426	21.955801	14.44174	4.100945	21.93572	-0.6808903	276000	3.4924597e-10	17.134167	-0.006367611	-0.8617163	0.30471253	0.0036828453	0.0585	79.0	18813.417304992676
69	29.0	0.0	0.15675676	18.173758	8.907762	30.793901	-6.7917094	2.1868155	0.91163766	5.1303577	0.9216771	21.486486	14.628666	4.2454424	21.861101	-2.0130575	280000	-2.73576e-09	21.77787	-0.0074723265	-1.6646395	0.31013972	0.002525453	0.03675	79.0	19067.07582783699
70	15.0	0.0	0.083333336	19.262775	7.434582	30.409702	-5.512996	2.0631182	0.90167034	5.2799916	0.9043467	22.022223	13.613105	4.1521773	21.303776	-2.2670248	284000	7.450581e-09	17.138912	-0.005777277	-1.6433749	0.30208516	0.005278391	0.03825	79.0	19320.322403669357
71	18.0	0.0	0.1	18.736227	8.471089	30.88963	-10.500245	2.1247656	0.88999176	5.5016117	0.91010576	22.044445	14.270596	3.943106	21.698807	0.10410708	288000	0.0	19.472557	-0.0059221797	-1.6783423	0.29859892	0.0032096095	0.03125	79.0	19575.825127601624
72	17.0	0.0	0.16190477	17.389168	9.138323	31.50793	-7.4450235	2.3426478	0.9655113	4.9712706	0.9282322	21.809525	12.690049	3.8039002	24.462677	-18.461105	292000	2.9802322e-08	62.033398	-0.006668642	-40.07357	0.3447212	0.006838561	0.0915	79.0	19908.639137029648
73	19.0	0.0	0.10555556	18.445995	8.596006	29.808767	-9.149924	2.1191227	0.88367647	4.554823	0.56087035	22.11111	12.683514	5.4971495	21.013863	-1.4912658	296000	-8.381903e-09	29.610386	-0.0057956777	-9.555285	0.28553334	0.012110349	0.04575	22.0	20149.83743739128
74	11.0	0.0	0.061797753	19.37441	7.316139	30.067945	-8.407551	2.1248684	0.85508806	5.63356	0.92570245	22.303371	14.191922	3.9540975	21.459995	0.116237596	300000	2.6077032e-08	15.282845	-0.005668981	-1.0138412	0.25824955	0.0026603686	0.026500002	79.0	20390.406228780746
75	17.0	0.0	0.094444446	18.871195	7.9067464	28.794996	-9.908808	2.2215776	1.008339	6.209053	0.9106319	22.166666	14.406951	3.9421833	21.698885	-0.40296334	304000	8.381903e-09	18.37389	-0.0053700726	-0.9588909	0.2651075	0.0032261314	0.02725	79.0	20645.612298965454
76	19.0	0.0	0.104395606	18.644009	8.141698	28.228548	-8.496238	2.1175053	0.96121985	5.369353	0.8980054	21.879122	14.044404	3.7527556	21.550558	-0.6719755	308000	3.7252903e-09	18.6675	-0.005018522	-0.4534464	0.24461299	0.0036874262	0.026250001	79.0	20902.025713205338
77	16.0	0.0	0.08839779	19.284239	7.8393855	29.930706	-5.170285	2.130922	0.87954557	5.359797	0.9236697	22.016575	14.412383	3.9476693	22.019217	0.9782225	312000	1.1175871e-08	14.725389	-0.0063177445	-0.66482687	0.26774663	0.0036467742	0.04625	79.0	21157.066202878952
78	21.0	0.0	0.114754096	17.925566	8.412863	28.323618	-9.675777	2.2105768	1.0155654	5.646532	0.91535425	21.814207	14.302674	4.149897	22.196247	-6.26616	316000	6.519258e-09	17.586575	-0.007317885	-0.63050175	0.26375732	0.004678351	0.04225	79.0	21412.586887836456
79	15.0	0.0	0.083798885	18.664532	7.7284155	29.301107	-8.149308	2.1716635	0.9210851	5.3080335	0.922258	22.223463	14.154588	4.0251703	21.92729	-1.1362749	320000	-5.5879354e-09	15.479004	-0.00615434	-0.72082853	0.2514122	0.0029732804	0.03325	79.0	21664.357856035233
80	10.0	0.0	0.05586592	19.248251	6.7254353	30.96971	-6.848665	2.0583735	0.9009911	4.8384123	0.91794056	22.256983	14.090386	3.9422414	22.093899	-1.1545998	324000	-3.7252903e-09	13.939473	-0.005158565	-0.74781466	0.2370014	0.0030879816	0.02425	79.0	21918.07763195038
81	5.0	0.0	0.028409092	20.011705	5.7762237	29.078617	-5.6769266	2.0417113	0.8929635	4.878874	0.9165377	22.545454	14.553453	3.6698372	22.08943	-3.0321214	328000	7.450581e-09	11.300156	-0.0069098584	-0.8752084	0.23977542	0.0047037443	0.04625	79.0	22171.148553609848
82	16.0	0.0	0.08888889	19.025097	8.18534	28.980322	-10.159348	2.1009307	0.91019	4.8149023	0.9220608	22.072222	14.814996	3.6196215	22.135326	2.7333434	332000	1.1175871e-08	18.237846	-0.0061592935	-2.0343614	0.25442877	0.0029299844	0.021499999	79.0	22427.52576470375
83	7.0	0.0	0.03954802	19.878042	6.5940604	29.037212	-7.774021	2.0111277	0.7332354	4.7808905	0.92745954	22.440678	14.464373	3.670929	21.650082	0.9971718	336000	0.0	13.272174	-0.0069551766	-1.17733	0.26662523	0.001530826	0.0425	79.0	22682.399583101273
84	9.0	0.0	0.05142857	19.549467	6.8964205	29.757166	-8.555051	2.0201445	0.86369073	5.463221	0.9284161	22.668571	14.539146	3.7742636	22.055288	2.0339878	340000	1.8626451e-09	12.932438	-0.007008245	-0.5054536	0.24545127	0.012020096	0.05925	58.0	22936.23216700554
85	15.0	0.0	0.083798885	19.411327	8.080402	30.660805	-10.350102	2.0817912	0.88030565	4.801323	0.6785908	22.150839	14.623356	3.971634	21.94939	-0.31360614	344000	1.8626451e-09	19.380116	-0.0059903236	-0.55993366	0.2598315	0.0042048446	0.0385	79.0	23192.913437366486
86	12.0	0.0	0.06666667	19.219423	6.9934	29.41599	-7.683451	2.1733603	0.92300785	5.4457073	0.9208345	22.061111	14.611988	3.9113028	22.215532	2.773806	348000	-3.7252903e-09	15.055683	-0.0058445493	-0.48101568	0.27886593	0.0043442477	0.03725	79.0	23448.033976316452
87	12.0	0.0	0.06779661	19.125908	7.4100637	29.786842	-8.648867	2.1763904	0.8941915	4.93259	0.92757624	22.429379	14.554848	3.6239676	21.482817	3.6913188	352000	-7.450581e-09	14.225544	-0.005919967	-0.9271784	0.27091992	0.0046611545	0.04775	79.0	23702.653065919876
88	10.0	0.0	0.056818184	19.828224	7.260328	30.550684	-9.88448	2.0727155	0.8225645	5.3846984	0.9236266	22.642046	14.444094	3.7981157	21.503124	1.0353317	356000	7.450581e-09	13.223749	-0.0051737204	-0.3652382	0.24774852	0.0018544765	0.01875	79.0	23955.08378148079
89	10.0	0.0	0.056179777	19.569824	7.4454293	30.684038	-8.547866	2.162999	0.8985307	4.933651	0.65385026	22.320225	14.534439	3.9054596	21.937939	-0.40475526	360000	-1.21071935e-08	14.054972	-0.00774425	-1.1797252	0.26537174	0.00088912575	0.043	79.0	24212.498888731003
90	13.0	0.0	0.073446326	19.540243	7.347019	29.065002	-7.688741	2.1451936	0.9474095	5.739182	0.8880388	22.38418	14.663721	3.826427	21.80183	0.6046741	364000	6.7520887e-09	13.057524	-0.0049857683	-0.8372636	0.24207583	0.0023981032	0.036250003	79.0	24473.313670873642
