Epoch	Crash_ratio	alpha	entropy	critic1	critic2	LossPi	alpha_loss	critic1_loss	critic2_loss	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
11	0.24479167	0.35273078	1.0712653	6.1532736	6.1534724	-6.869872	-6.3288593	1.1712619	1.1694442	13.094579	8.674615	29.019058	-5.643583	3.2586339	1.277913	6.292747	0.8911589	20.895834	16000	44000.0	1963.9759764671326
12	0.24352331	0.31941384	1.0303885	6.4807773	6.480622	-7.1433825	-6.884471	1.2187624	1.2177292	13.522706	8.652001	26.627094	-5.7552	3.1243227	1.2907541	7.5539575	0.67370564	20.626944	17000	48000.0	2136.9708845615387
13	0.18848167	0.28923798	0.98485523	6.7795243	6.7798414	-7.393704	-7.42646	1.248863	1.2461764	14.895364	8.318514	28.481916	-6.5683546	2.8751597	1.2492429	7.6532893	0.91635936	21.010471	18000	52000.0	2310.312073469162
14	0.18518518	0.26189977	0.94822335	7.0484223	7.048519	-7.6170254	-7.9716945	1.2685812	1.2654392	14.902434	8.236958	27.625385	-5.3576794	2.8234775	1.1961652	6.5305505	0.9365991	21.084656	19000	56000.0	2482.0503017902374
15	0.21354167	0.23713303	0.9062643	7.28597	7.2862277	-7.8102736	-8.501988	1.3145423	1.3106521	14.504231	8.377941	26.793064	-5.9706025	2.7668355	1.2084973	5.766175	0.6676128	20.838541	20000	60000.0	2654.0378580093384
16	0.22564103	0.21472666	0.8579107	7.4966536	7.4974456	-7.9883127	-9.013799	1.3314589	1.3264941	14.176687	8.642178	28.544506	-6.2920017	2.7968793	1.2461642	6.3818464	0.9115859	20.502563	21000	64000.0	2826.931159734726
17	0.25510204	0.19444782	0.810844	7.7005367	7.7010326	-8.161095	-9.517826	1.3150669	1.3105544	14.102543	8.789869	27.799143	-5.4380016	2.814562	1.2618964	6.17628	0.90166867	20.438776	22000	68000.0	2999.709171295166
18	0.17460318	0.17607825	0.76896816	7.8919044	7.8917713	-8.324591	-10.021665	1.3394754	1.3361931	15.709266	8.128966	28.411148	-4.1161833	2.5516124	1.2151651	7.3814645	0.9127415	21.137566	23000	72000.0	3171.534989595413
19	0.13227513	0.15944171	0.7293437	8.08472	8.084528	-8.494581	-10.5215645	1.3606179	1.3571603	16.760033	7.313788	29.538692	-2.2618663	2.4309525	1.0426013	5.572879	0.93041027	21.190475	24000	76000.0	3343.1577503681183
20	0.11764706	0.14438072	0.67749524	8.271963	8.272394	-8.661861	-10.9896755	1.3472071	1.3445091	16.696465	7.6439705	28.715778	-2.9667826	2.301786	1.0020927	5.5920086	0.9101492	21.342245	25000	80000.0	3513.1599044799805
21	0.21538462	0.13074377	0.6408744	8.507465	8.50834	-8.869952	-11.478581	1.346835	1.3451308	14.677907	8.572312	29.202288	-3.9654586	2.4930701	1.2692529	5.841594	0.9122996	20.502563	25000	84000.0	3684.6271624565125
22	0.21649484	0.11837179	0.61817604	8.771473	8.771779	-9.088809	-11.990807	1.3250234	1.3259556	15.395858	8.477139	28.708107	-5.8311963	2.5503983	1.2522768	6.313694	0.9177016	20.608248	25000	88000.0	3856.5239889621735
23	0.17708333	0.107172765	0.57506484	9.016288	9.016043	-9.302289	-12.45287	1.314362	1.31803	15.416163	8.219591	26.840897	-5.7434106	2.3781946	1.2454174	5.6424956	0.89519	20.859375	25000	92000.0	4028.2284948825836
24	0.08743169	0.097046725	0.5268436	9.260676	9.260589	-9.523611	-12.89368	1.3221143	1.3266208	17.387346	6.869383	29.114563	-2.4093332	2.1161141	1.0166078	5.8716273	0.89383334	21.808743	25000	96000.0	4198.00729393959
25	0.10695187	0.0878769	0.48868147	9.473631	9.47337	-9.724754	-13.349283	1.354646	1.3591597	17.109436	7.154483	31.617186	-1.9746733	2.1983254	1.0416033	6.0892496	0.674933	21.385027	25000	100000.0	4367.381557226181
26	0.13978495	0.07957543	0.45570004	9.740588	9.74075	-9.972079	-13.811113	1.363067	1.3706316	16.343828	8.019906	28.247656	-5.968567	2.2525008	1.173528	6.152152	0.9171818	21.521505	25000	104000.0	4539.385155677795
27	0.11290322	0.07203527	0.43851802	10.048737	10.049069	-10.248297	-14.308635	1.3189341	1.3262573	17.418758	7.5210876	31.528486	-2.8383584	2.1284304	1.135289	6.172682	0.687387	21.634409	25000	108000.0	4711.900883197784
28	0.11290322	0.06521348	0.40767244	10.333173	10.33317	-10.500442	-14.765574	1.2553338	1.2633111	17.87188	7.2869477	27.988966	-2.5756092	2.0635884	1.1104195	6.1214204	0.91007876	21.360214	25000	112000.0	4883.359976053238
29	0.0718232	0.059034158	0.38843518	10.608935	10.608419	-10.745632	-15.249357	1.2096279	1.2208173	18.311728	6.3071847	31.678091	-2.3073215	1.9308856	0.9869566	6.4075246	0.9087489	22.176796	25000	116000.0	5056.6998546123505
30	0.06629834	0.05344437	0.34914532	10.834939	10.834426	-10.950822	-15.670174	1.1337636	1.1449358	18.323687	6.016884	27.226917	-2.7637582	1.9555846	0.8718225	5.472912	0.8937564	22.060774	25000	120000.0	5229.446089982986
31	0.071428575	0.04838722	0.3202558	11.050051	11.050356	-11.152997	-16.114399	1.0663961	1.0780334	17.960283	6.317184	29.935013	-4.36887	2.0068252	1.0017277	5.6700315	0.66773784	21.967033	25000	124000.0	5402.754778385162
32	0.034285713	0.04380616	0.29779437	11.271648	11.271	-11.360622	-16.573399	1.0167376	1.0318753	19.9196	5.175691	29.504946	-3.067027	1.8945814	0.78966504	5.179832	0.90980697	22.84	25000	128000.0	5577.384219884872
33	0.05586592	0.039651915	0.28745744	11.49431	11.4937935	-11.573934	-17.067804	0.9551882	0.97407144	19.100357	5.386114	28.461924	-4.742829	1.9106292	0.88125825	6.454536	0.9020737	22.424582	25000	132000.0	5752.231512546539
34	0.06629834	0.035892162	0.26283696	11.678927	11.678176	-11.749745	-17.512756	0.9065625	0.9249948	19.148533	5.9850197	27.91398	-2.8119454	1.9563167	0.92365545	5.202132	0.68537635	22.198895	25000	136000.0	5927.472385168076
35	0.05172414	0.032485444	0.25846148	11.872898	11.873669	-11.938007	-18.022572	0.8500612	0.8699632	19.019077	5.8793406	27.517363	-5.114794	1.9662945	0.9459022	6.216615	0.9104829	22.925287	25000	140000.0	6104.621281147003
36	0.07386363	0.029402165	0.23964368	12.039735	12.038731	-12.0946	-18.480734	0.80627406	0.8245	19.136335	6.7292414	30.442692	-6.4797783	1.9472255	0.9055943	5.724449	0.91821045	22.59659	25000	144000.0	6282.332369327545
37	0.029940119	0.026610961	0.22908185	12.202004	12.201247	-12.244842	-18.965004	0.76826817	0.786059	19.739702	4.548692	27.352903	-3.1231015	1.9223553	0.7891312	5.694093	0.9112013	22.976048	25000	148000.0	6465.587905883789
38	0.021276595	0.024082724	0.2250316	12.30099	12.3014965	-12.337375	-19.471867	0.7151873	0.730536	19.634775	5.7058206	27.845325	-23.74606	1.8731517	0.8054749	5.725998	0.0	29.64539	25000	152000.0	6663.573580026627
39	0.04519774	0.021794887	0.21415706	12.423059	12.422941	-12.453049	-19.951899	0.69070745	0.7008297	19.395855	6.5673103	27.682442	-24.682468	1.8918546	0.7743435	5.272887	0.66773736	22.576271	25000	156000.0	6842.577964305878
40	0.051136363	0.019723305	0.21186498	12.511711	12.511415	-12.538131	-20.46363	0.67230284	0.6796579	19.877413	6.0615196	28.600746	-4.998514	1.9288878	0.75931543	4.6256795	0.67941266	22.772728	25000	160000.0	7020.188130617142
41	0.03409091	0.017849017	0.19934987	12.6266	12.626269	-12.646115	-20.933601	0.6361907	0.6411573	19.805538	5.2301416	28.906076	-2.866986	1.789721	0.86668867	5.2830024	0.6677932	22.704546	25000	164000.0	7199.691829204559
42	0.02247191	0.016152084	0.20369661	12.743492	12.743853	-12.7591305	-21.471027	0.5964132	0.5988286	20.52785	4.595571	28.700474	-1.5730089	1.7256624	0.6447764	5.0014057	0.9172302	22.455055	25000	168000.0	7377.260894060135
43	0.017045455	0.01461493	0.20410739	12.847804	12.847362	-12.8597555	-21.993082	0.5832707	0.585216	20.585655	4.5572543	30.225462	-7.2326427	1.8444734	0.71444607	5.029851	0.9098308	22.72159	25000	172000.0	7554.552430391312
44	0.01734104	0.013225082	0.19711319	12.973646	12.97375	-12.980665	-22.482948	0.5566411	0.55661494	20.612455	4.186546	28.202599	-0.35687673	1.8234302	0.65198916	4.9458075	0.9144662	23.132948	25000	176000.0	7732.972385644913
45	0.0056818184	0.01196807	0.18754612	13.065604	13.065949	-13.067279	-22.959654	0.5167324	0.51562136	20.512154	3.8709404	28.576849	3.2824955	1.8293487	0.7421387	5.5387607	0.88901633	22.767046	25000	180000.0	7909.0034284591675
46	0.01724138	0.010829482	0.19564205	13.158874	13.158785	-13.162306	-23.514893	0.5033119	0.5023931	20.43978	4.44552	28.516136	-5.377973	1.8795543	0.75076294	4.907752	0.9204486	22.925287	25000	184000.0	8087.24333524704
47	0.011428571	0.009799358	0.18569468	13.267854	13.26843	-13.267373	-23.988218	0.49413502	0.49336335	20.03124	4.4090385	28.578552	-3.8018348	1.8805324	0.69293696	5.1626816	0.89016443	22.765715	25000	188000.0	8263.91000008583
48	0.028248588	0.008867678	0.18110675	13.37449	13.374626	-13.369647	-24.484613	0.46637323	0.46660483	19.681334	4.5740523	27.341938	-1.9011457	1.8936961	0.753772	4.9948726	0.9193051	22.745762	25000	192000.0	8439.176537513733
49	0.028089888	0.008024872	0.1702565	13.477503	13.476971	-13.46667	-24.949623	0.45905712	0.45875087	20.161156	4.21844	28.154394	0.12320933	1.8289346	0.7553323	5.9269085	0.9095625	22.483147	25000	196000.0	8617.354578971863
50	0.011363637	0.007262446	0.16393027	13.569657	13.569181	-13.557233	-25.434664	0.43852618	0.43760705	20.769447	4.006319	28.20071	-2.6264968	1.7882755	0.6712528	6.22132	0.90392584	22.693182	25000	200000.0	8794.239684820175
51	0.022346368	0.0065720757	0.16092633	13.664148	13.6636	-13.647756	-25.935358	0.4189099	0.41889337	20.524982	4.4584475	29.50819	-1.4045757	1.7535762	0.65606874	4.729092	0.9089031	22.379889	25000	204000.0	8973.620323419571
52	0.011235955	0.005947407	0.15292592	13.730834	13.730094	-13.71238	-26.409828	0.40447742	0.4020675	20.424702	4.1277237	28.953222	-4.6794543	1.7946112	0.68074036	4.3637085	0.6711081	22.353933	25000	208000.0	9151.47024512291
53	0.016853932	0.0053820508	0.14873126	13.80832	13.8077965	-13.788397	-26.902605	0.3944477	0.39399353	20.285225	3.6249537	26.271168	1.0328054	1.8060256	0.64128274	5.2559085	0.89754957	22.573034	25000	212000.0	9328.260761499405
54	0.016853932	0.0048701954	0.14846656	13.854345	13.853282	-13.830416	-27.415806	0.3899931	0.38991535	20.175344	4.6658683	27.082094	-2.6302154	1.8917372	0.62424004	4.463353	0.919414	22.337078	25000	216000.0	9505.010291099548
55	0.005586592	0.004406898	0.14306778	13.934381	13.933481	-13.910154	-27.901066	0.36747923	0.36617103	20.366463	3.760849	28.787432	-3.7451992	1.8135111	0.5888762	4.0504246	0.90366143	22.486034	25000	220000.0	9681.978512763977
56	0.0056179776	0.0039877575	0.14203443	13.990559	13.990398	-13.965106	-28.409376	0.36849517	0.36762524	20.815296	3.6803539	29.913916	3.93266	1.7925686	0.61187214	4.545783	0.9172871	22.382023	25000	224000.0	9859.438727378845
57	0.02793296	0.003608498	0.13884903	14.05373	14.053013	-14.02499	-28.905437	0.3715817	0.3717291	20.289778	4.904054	28.80884	-4.6075144	1.8753529	0.6790988	4.419998	0.9009855	22.391062	25000	228000.0	10036.388296365738
58	0.0	0.0032651925	0.13654654	14.091002	14.091365	-14.062701	-29.405949	0.35539764	0.35417563	20.759111	3.186335	30.186628	10.047271	1.7839891	0.5586512	3.894393	0.9100847	22.494383	25000	232000.0	10214.093723535538
59	0.011173184	0.0029545885	0.1345857	14.149286	14.149606	-14.118728	-29.908012	0.33158252	0.3307035	20.652494	4.177259	30.00768	-4.368818	1.831679	0.5706619	4.3193884	0.9052813	22.502792	25000	236000.0	10391.167506456375
60	0.016853932	0.0026735063	0.13060196	14.195124	14.19518	-14.1626215	-30.397621	0.3209303	0.32021764	20.626352	4.3001957	27.10607	-2.9517453	1.7915457	0.586681	4.111715	0.9239805	22.455055	25000	240000.0	10566.647425413132
61	0.0056497175	0.002419226	0.12827027	14.233121	14.232019	-14.198254	-30.89638	0.32759613	0.32311508	20.988613	3.1558945	29.65277	2.9040477	1.7317384	0.5466873	4.1853514	0.9011569	22.316383	25000	244000.0	10742.226877212524
62	0.022099448	0.0021891485	0.12472888	14.287024	14.287082	-14.251176	-31.387274	0.3054457	0.3030936	20.429182	4.2792335	29.536367	0.4097097	1.8060387	0.6188958	4.348089	0.91938055	22.254143	25000	248000.0	10918.548110961914
63	0.011363637	0.001980852	0.1267151	14.355734	14.356061	-14.319679	-31.912052	0.32218212	0.31897566	20.586775	3.8453634	27.404644	-1.4403356	1.8746823	0.65528995	4.8412995	0.9235158	22.619318	25000	252000.0	11095.771498441696
64	0.0	0.0017922772	0.13066755	14.403686	14.402947	-14.365721	-32.44997	0.29850182	0.29619563	20.864084	3.626124	29.173662	10.677843	1.7972217	0.5512415	4.4048996	0.894078	22.449438	25000	256000.0	11273.497773170471
65	0.0055555557	0.001621622	0.13074973	14.444536	14.443952	-14.406553	-32.963818	0.28728876	0.2851523	20.749737	3.1834397	29.828829	2.6880064	1.818575	0.5591641	3.5322185	0.9278541	22.355556	25000	260000.0	11451.874454975128
66	0.011363637	0.0014672027	0.14063944	14.4719305	14.473019	-14.434432	-33.541862	0.28465313	0.28237945	20.581787	3.7115002	29.35991	0.014691191	1.8571614	0.601903	4.8982697	0.904084	22.52841	25000	264000.0	11628.510229825974
67	0.016574586	0.0013274256	0.14197749	14.513799	14.512359	-14.475926	-34.065216	0.26822418	0.2663039	21.041857	4.253809	29.458822	-4.0391474	1.8103691	0.6414025	4.7820525	0.90409446	22.23757	25000	268000.0	11804.760802984238
68	0.011363637	0.0012010415	0.14435047	14.536788	14.537029	-14.499029	-34.595654	0.26547888	0.2626814	21.202614	3.9799953	30.501152	-1.1216178	1.8126247	0.60658944	5.485042	0.9165864	22.767046	25000	272000.0	11981.846291065216
69	0.0056497175	0.0010867394	0.1401509	14.5695715	14.56889	-14.530149	-35.08144	0.25423297	0.2508607	20.897144	4.0778246	29.483234	-0.9425105	1.7882551	0.6000421	4.5841336	0.90122324	22.61582	25000	276000.0	12159.074785709381
70	0.0057471264	0.000983358	0.13806601	14.585147	14.5856905	-14.548182	-35.580868	0.24604529	0.24402878	21.354462	3.8240347	28.014984	-3.795858	1.857499	0.6106836	3.959841	0.67647445	22.913794	25000	280000.0	12338.161175727844
71	0.0056497175	0.0008898076	0.13393906	14.61112	14.61191	-14.571019	-36.06547	0.2516593	0.24862085	21.33439	3.5445158	29.693401	-5.05025	1.786596	0.60727865	3.9873495	0.906836	22.576271	25000	284000.0	12516.311203479767
72	0.0056179776	0.0008051614	0.13301833	14.625266	14.624897	-14.586253	-36.57214	0.2518142	0.24852318	21.542757	3.5642152	28.734232	-3.6819217	1.7060395	0.5658652	3.8716726	0.9081848	22.5	25000	288000.0	12694.09772825241
73	0.022346368	0.00072855153	0.13077427	14.634432	14.635375	-14.59537	-37.069126	0.22916645	0.22605716	21.408588	4.1963944	30.174006	-3.5486336	1.8065693	0.6425014	4.541357	0.91858184	22.413408	25000	292000.0	12872.367788553238
74	0.022346368	0.00065924646	0.12699829	14.644883	14.644198	-14.604394	-37.55436	0.24312104	0.23819003	21.222223	4.046784	28.345165	-2.4119167	1.7998974	0.6347624	4.436059	0.8967538	22.480448	25000	296000.0	13049.964075088501
75	0.0	0.00059655024	0.12320667	14.663875	14.664162	-14.624328	-38.038624	0.22203101	0.21883026	21.962048	2.9045513	29.02282	13.070046	1.781942	0.58600307	3.980152	0.89942896	22.851429	25000	300000.0	13227.403094768524
76	0.016759777	0.00053979986	0.12230107	14.69137	14.690176	-14.650803	-38.54392	0.222616	0.22062948	21.154963	4.1255517	29.86212	-3.0895126	1.7886503	0.613395	5.0197225	0.89849997	22.256983	25000	304000.0	13405.043014526367
77	0.011428571	0.0004884399	0.121626146	14.703625	14.703156	-14.661441	-39.050907	0.22805592	0.22589944	21.221397	3.526479	27.465937	4.6031184	1.8275452	0.62976366	4.8055835	0.68320423	22.834286	25000	308000.0	13584.213769435883
78	0.0	0.00044197123	0.11814056	14.6956415	14.695053	-14.655028	-39.535988	0.21557043	0.21183372	21.63006	3.0232162	29.09834	11.336914	1.7754492	0.51292384	3.6752276	0.8916309	22.656717	25000	312000.0	13787.724565267563
79	0.0056179776	0.0003999399	0.112332225	14.6661625	14.665932	-14.625143	-40.002003	0.219782	0.21680805	21.372574	4.7131996	29.836346	-21.91693	1.8173985	0.6262077	4.486266	0.0	28.0	25000	316000.0	13966.722728967667
80	0.0	0.00036188797	0.114406295	14.68464	14.687057	-14.6427555	-40.529564	0.2171419	0.21333475	21.884752	2.8474934	28.549322	12.601637	1.8027958	0.5884378	4.3268714	0.9039533	22.59887	25000	320000.0	14144.911368370056
81	0.0056818184	0.00032743887	0.110532425	14.676223	14.676414	-14.633344	-41.01011	0.21615304	0.21415125	21.308317	3.6349335	29.183191	4.366223	1.8614814	0.5605995	4.981384	0.92574584	22.585228	25000	324000.0	14322.08643746376
82	0.0056179776	0.00029624344	0.10807394	14.701078	14.702484	-14.658147	-41.501797	0.20496401	0.20229213	21.66424	3.0406861	28.832003	5.313689	1.7707036	0.53886366	3.6959424	0.9139103	22.477528	25000	328000.0	14501.09349155426
83	0.0056497175	0.0002680177	0.10648105	14.712232	14.711266	-14.668746	-42.00017	0.20534426	0.20308024	21.583681	3.4901145	27.258293	-1.1722791	1.7846042	0.57034135	3.7012036	0.8978151	22.677965	25000	332000.0	14678.542384147644
84	0.033519555	0.00024248003	0.10681749	14.738885	14.737747	-14.6967325	-42.514286	0.20788173	0.20535582	21.54579	4.563753	29.866146	-1.9300753	1.8297753	0.6407463	4.3041563	0.91281605	22.240223	25000	336000.0	14856.298529148102
85	0.011173184	0.00021937708	0.10393962	14.723742	14.722964	-14.681379	-43.001358	0.205682	0.20278408	21.293837	3.771136	27.961935	-1.3083334	1.8367883	0.56597936	4.6804485	0.9193407	22.391062	25000	340000.0	15033.357284784317
86	0.02247191	0.00019847647	0.103892714	14.744096	14.743104	-14.700807	-43.511986	0.20231614	0.19942167	20.756235	4.278115	27.538864	-3.8633282	1.7886987	0.6592952	4.423913	0.89711535	22.410112	25000	344000.0	15212.760962963104
87	0.02247191	0.00017956621	0.10008302	14.742254	14.742565	-14.701109	-43.990166	0.20404501	0.20053363	21.603596	4.044187	29.358236	-0.3977424	1.8676432	0.6063736	4.542346	0.9300381	22.516853	25000	348000.0	15390.25326514244
88	0.016759777	0.0001624579	0.09817492	14.776721	14.776565	-14.734994	-44.484158	0.20249628	0.19926244	21.153141	3.6046371	27.311733	-0.28613454	1.8271108	0.64759576	4.4980516	0.9102929	22.340782	25000	352000.0	15568.873636007309
89	0.011235955	0.00014697864	0.09701842	14.801322	14.801426	-14.75952	-44.98442	0.20853087	0.20510367	21.519331	3.9720693	29.273638	-4.5037823	1.8112719	0.5887973	4.01383	0.9037195	22.376404	25000	356000.0	15746.62497329712
90	0.054054055	0.00013297435	0.09335004	14.815642	14.815438	-14.772809	-45.46208	0.22407721	0.22072966	20.47734	5.5550103	27.800869	-4.043077	1.874499	0.67115617	4.5256653	0.8960747	21.708109	25000	360000.0	15923.760364055634
91	0.07042254	0.00012030408	0.093871854	14.799953	14.800185	-14.758143	-45.976818	0.22335804	0.21958329	20.192345	6.15584	29.190222	-2.155998	1.9580488	0.79672706	4.882626	0.68399525	21.90141	25000	364000.0	16125.496195077896
92	0.03954802	0.000108841145	0.09418247	14.787535	14.788793	-14.745731	-46.48969	0.22945897	0.22542202	20.832981	5.7204595	27.342674	-22.41261	1.874629	0.6888568	5.3213606	0.0	27.570621	25000	368000.0	16305.014277458191
93	0.04945055	9.8471195e-05	0.09198515	14.780781	14.781265	-14.738226	-46.979496	0.23391336	0.22992705	20.662798	5.04479	29.294336	-0.61092484	1.8406783	0.7451447	4.7710757	0.6842164	22.06044	25000	372000.0	16483.893290519714
94	0.027777778	8.90885e-05	0.0927583	14.794856	14.793962	-14.751168	-47.496613	0.24336699	0.2387382	20.922256	4.605933	27.25134	-5.7997675	1.8115395	0.64393824	4.735519	0.9186146	22.288889	25000	376000.0	16662.417184352875
95	0.022099448	8.059981e-05	0.09051891	14.803287	14.802601	-14.761358	-47.985443	0.23990262	0.23455255	21.014614	3.8377903	31.632004	3.7251601	1.7736584	0.6169745	4.7588058	0.679111	22.187845	25000	380000.0	16840.26961183548
96	0.022346368	7.2919946e-05	0.09121083	14.803236	14.804254	-14.759577	-48.50175	0.24439639	0.23828088	21.20116	4.426864	29.286608	-7.452337	1.820505	0.5968515	4.9676495	0.90229607	22.094973	25000	384000.0	17017.296538829803
97	0.043956045	6.597196e-05	0.0900398	14.812448	14.811072	-14.768742	-49.00025	0.24798062	0.24302818	21.16603	4.977907	28.064968	-2.4378262	1.8920747	0.6818385	5.826608	0.9110129	21.961538	25000	388000.0	17194.376737117767
98	0.027777778	5.9686023e-05	0.089981355	14.809365	14.811	-14.765331	-49.50939	0.25726306	0.2516483	21.059694	4.402014	29.627731	-3.8598213	1.8130444	0.6654852	5.439133	0.9110252	22.083334	25000	392000.0	17370.48882174492
99	0.0	5.399896e-05	0.09034121	14.819742	14.820687	-14.7725725	-50.022633	0.2645235	0.25839537	21.661413	3.100475	28.868826	10.228483	1.8219739	0.61360407	4.4843554	0.9087338	22.441341	25000	396000.0	17548.091359376907
100	0.010989011	4.8853748e-05	0.08991646	14.814813	14.813102	-14.768422	-50.528095	0.25236335	0.24709943	21.37187	3.6927946	28.12215	-1.3308015	1.7896987	0.6082061	4.3555794	0.9138393	22.131868	25000	400000.0	17725.7726624012
101	0.016853932	4.419875e-05	0.08991451	14.817483	14.816643	-14.771119	-51.037766	0.25085473	0.24599363	21.47942	4.1042542	29.466263	-1.2141671	1.8514768	0.57139087	3.6621277	0.6756084	22.421349	25000	404000.0	17904.20512199402
102	0.032967035	3.9987313e-05	0.09127162	14.815512	14.81723	-14.767026	-51.561195	0.26906404	0.26337352	21.27881	4.739461	30.110607	-3.9620473	1.8559084	0.7256554	5.467505	0.91488934	21.956043	25000	408000.0	18082.704854011536
103	0.016574586	3.617727e-05	0.08992175	14.845346	14.845309	-14.799048	-52.0572	0.2599541	0.2546301	21.393751	4.02484	28.563772	-3.7144327	1.8003813	0.5691282	3.5934954	0.89646107	22.17127	25000	412000.0	18261.810063123703
104	0.013513514	3.2730186e-05	0.09053881	14.823156	14.823268	-14.7770195	-52.57325	0.265619	0.2605185	21.496128	3.7898183	28.314064	0.1925469	1.7546558	0.579966	4.5913887	0.9121147	22.006756	25000	416000.0	18457.907288312912
105	0.0	2.9611492e-05	0.09122777	14.791066	14.790883	-14.746438	-53.09011	0.26133698	0.25785628	21.520645	4.798119	28.51096	-26.394838	1.8175528	0.54571265	3.6172705	0.0	28.359282	25000	420000.0	18641.648363113403
106	0.0056179776	2.6789976e-05	0.09255704	14.793395	14.792882	-14.746631	-53.613968	0.2590147	0.25460866	21.50533	3.4183438	28.528215	1.2173942	1.8294276	0.5675139	4.2061806	0.93173224	22.348314	25000	424000.0	18821.016303539276
107	0.016393442	2.4237352e-05	0.09134642	14.765039	14.763424	-14.718458	-54.110973	0.25781572	0.25459823	20.828428	4.372885	28.324228	-2.3031006	1.7889614	0.6123628	3.9938836	0.90404826	22.15847	25000	428000.0	19000.871678352356
108	0.011363637	2.1928061e-05	0.090955734	14.751439	14.752835	-14.706121	-54.61658	0.27563283	0.27110606	21.44233	3.7720964	28.712309	0.6905918	1.8552002	0.66518116	4.9671288	0.9146451	22.53409	25000	432000.0	19181.069393634796
109	0.0057142857	1.98387e-05	0.091670856	14.76125	14.760815	-14.717664	-55.13412	0.27606043	0.2706722	21.726164	3.0692697	29.186815	5.6186304	1.8101246	0.57259536	4.407583	0.90043336	22.634285	25000	436000.0	19362.272736549377
110	0.0055555557	1.7948458e-05	0.091785245	14.762455	14.763103	-14.717014	-55.64518	0.25988653	0.25503325	21.779102	3.4885166	29.663443	-3.3680007	1.8199836	0.53841716	3.917844	0.9228292	22.466667	25000	440000.0	19541.256761550903
111	0.0056497175	1.62383e-05	0.09080539	14.769605	14.768033	-14.723577	-56.144257	0.27294514	0.2666911	21.680971	3.4162393	30.045261	4.0278554	1.8870374	0.6506349	4.770452	0.9108735	22.672316	25000	444000.0	19722.662865638733
112	0.011299435	1.4691048e-05	0.09180686	14.785324	14.784327	-14.738384	-56.665165	0.2507564	0.2471687	21.804066	3.600249	28.580057	1.6585959	1.8172117	0.6177428	4.930168	0.6842031	22.37288	25000	448000.0	19902.49103617668
